TIMESTAMP,VOPO_OPEN_PRICE_USD,VOPO_HIGH_PRICE_USD,VOPO_LOW_PRICE_USD,VOPO_CLOSE_PRICE_USD,VOPO_VOLUME_USD,VOPO_DIVIDENDS_USD,VOPO_STOCK_SPLITS_USD
2024-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,715350,0.0,0.0
2024-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,487568,0.0,0.0
2024-06-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,644215,0.0,0.0
2024-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,284856,0.0,0.0
2024-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,205242,0.0,0.0
2024-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,129290,0.0,0.0
2024-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64418,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,248987,0.0,0.0
2024-06-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,95177,0.0,0.0
2024-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,65180,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,218685,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,142959,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,176887,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,178302,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,238730,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,112242,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,94478,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,17627,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,63624,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,28332,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,105777,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,103454,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,77846,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,101457,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,59436,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,71041,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,68637,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,66384,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,63139,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,54021,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,55534,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,59337,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,59158,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,49482,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,55254,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,48515,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,51946,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,65250,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,47024,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,49419,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,49232,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,40705,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,38334,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,36321,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,42461,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,38285,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,34757,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,45842,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,50425,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,50809,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,47805,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,51899,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,57978,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,62048,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,52409,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,42627,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,49174,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,44369,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,36562,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,163687,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,222540,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,213738,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,199999,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,189048,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,201512,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,202701,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,204484,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,202135,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,208979,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,205621,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,200958,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,206036,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,192956,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,199213,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,210975,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,168847,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,157806,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,151606,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,149821,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,146448,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,148091,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,152089,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,155641,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,154875,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,155065,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,152260,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,153955,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,153418,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,154330,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,151107,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,156914,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,155452,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,152215,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,158872,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,151595,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,151717,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,146488,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,148263,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,151846,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,16886,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,531,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,282,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,992,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,3477,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1563,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,283,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,277,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1892,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,897,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,1900,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,3019,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1879,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,2734,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,740,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,1351,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1909,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3427,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1800,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,1810,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,2803,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,3396,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,2436,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,2030,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,2586,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,3582,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,3829,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1615,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1865,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,368,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1133,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,698,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,445,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,3803,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,8936,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,3158,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,3870,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1741,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,3200,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,703,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1932,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,3733,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,2258,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1146,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,79,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1167,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,737,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,5659,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,3974,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1524,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1645,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,5940,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1442,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,426,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,3082,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,571,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1227,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1528,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,880,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,236,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,321,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,3032,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,197,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,2046,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1001,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,408,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,3374,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,2760,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1662,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,3522,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,2279,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,1193,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,130,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,3068,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,114073,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,687,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1379,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,470954,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,45,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,61,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,69,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,90,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,219,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,75,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,654,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1445,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,6679,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,213402,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,204,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,532,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,1107,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,643,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,401,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,1451,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,305,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,96,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,287,0.0,0.0
2025-03-20 00:00:00+00:00,,,,0.0,813,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-06-01 00:00:00+00:00,3.3575420221865215e-10,3.435580431254692e-10,3.355409838867729e-10,3.4185906883088535e-10,72,0.0,0.0
