TIMESTAMP,SHRUB_OPEN_PRICE_USD,SHRUB_HIGH_PRICE_USD,SHRUB_LOW_PRICE_USD,SHRUB_CLOSE_PRICE_USD,SHRUB_VOLUME_USD,SHRUB_DIVIDENDS_USD,SHRUB_STOCK_SPLITS_USD
2024-06-25 00:00:00+00:00,0.001145999995060265,0.0012420000275596976,0.000311999989207834,0.0003549999964889139,1324289,0.0,0.0
2024-06-26 00:00:00+00:00,0.0003549999964889139,0.00046300000394694507,0.00023200000578071922,0.0002530000056140125,218569,0.0,0.0
2024-06-27 00:00:00+00:00,0.0002530000056140125,0.0003380000125616789,0.00017899999511428177,0.00029200001154094934,100047,0.0,0.0
2024-06-28 00:00:00+00:00,0.00029399999766610563,0.00031999999191612005,0.00010299999848939478,0.0001049999991664663,63873,0.0,0.0
2024-06-29 00:00:00+00:00,0.0001049999991664663,0.00014699999883305281,9.999999747378752e-05,0.0001140000022132881,24294,0.0,0.0
2024-06-30 00:00:00+00:00,0.0001140000022132881,0.00022400000307243317,0.00010800000018207356,0.00019999999494757503,25765,0.0,0.0
2024-07-01 00:00:00+00:00,0.00019999999494757503,0.0002010000025620684,0.00013899999612476677,0.00013899999612476677,11692,0.0,0.0
2024-07-02 00:00:00+00:00,0.00013899999612476677,0.00014099999680183828,0.00011999999696854502,0.00011999999696854502,3467,0.0,0.0
2024-07-03 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,6.500000017695129e-05,7.999999797903001e-05,22152,0.0,0.0
2024-07-04 00:00:00+00:00,7.999999797903001e-05,8.499999967170879e-05,6.299999949987978e-05,6.299999949987978e-05,3565,0.0,0.0
2024-07-05 00:00:00+00:00,6.299999949987978e-05,7.400000322377309e-05,5.900000178371556e-05,7.400000322377309e-05,2081,0.0,0.0
2024-07-06 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.800000119255856e-05,6.800000119255856e-05,1214,0.0,0.0
2024-07-07 00:00:00+00:00,6.800000119255856e-05,9.100000170292333e-05,5.6000000768108293e-05,7.899999764049426e-05,10909,0.0,0.0
2024-07-08 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,5.2999999752501026e-05,5.900000178371556e-05,6605,0.0,0.0
2024-07-09 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.3000000005122274e-05,4.3000000005122274e-05,2650,0.0,0.0
2024-07-10 00:00:00+00:00,4.3000000005122274e-05,5.999999848427251e-05,4.3000000005122274e-05,5.999999848427251e-05,2778,0.0,0.0
2024-07-11 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.199999941396527e-05,6.199999916134402e-05,3134,0.0,0.0
2024-07-12 00:00:00+00:00,6.199999916134402e-05,6.70000008540228e-05,6.199999916134402e-05,6.399999983841553e-05,1030,0.0,0.0
2024-07-13 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.0999999075429514e-05,5.199999941396527e-05,2582,0.0,0.0
2024-07-14 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.8999998398358e-05,4.8999998398358e-05,885,0.0,0.0
2024-07-15 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.8999998398358e-05,5.199999941396527e-05,143,0.0,0.0
2024-07-16 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.099999932805076e-05,4.099999932805076e-05,2831,0.0,0.0
2024-07-17 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,118,0.0,0.0
2024-07-18 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,343,0.0,0.0
2024-07-19 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,3.899999865097925e-05,0,0.0,0.0
2024-07-20 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,4.099999932805076e-05,756,0.0,0.0
2024-07-21 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,4.099999932805076e-05,4.199999966658652e-05,837,0.0,0.0
2024-07-22 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.9999998989515007e-05,4.199999966658652e-05,1516,0.0,0.0
2024-07-23 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2024-07-24 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2024-07-25 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.600000127335079e-05,3.600000127335079e-05,125,0.0,0.0
2024-07-26 00:00:00+00:00,3.600000127335079e-05,4.099999932805076e-05,3.600000127335079e-05,3.7000001611886546e-05,1558,0.0,0.0
2024-07-27 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2024-07-28 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,246,0.0,0.0
2024-07-29 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,3.5000000934815034e-05,3.600000127335079e-05,10,0.0,0.0
2024-07-30 00:00:00+00:00,3.600000127335079e-05,5.400000009103678e-05,3.5000000934815034e-05,3.899999865097925e-05,6255,0.0,0.0
2024-07-31 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.600000127335079e-05,131,0.0,0.0
2024-08-01 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,2359,0.0,0.0
2024-08-02 00:00:00+00:00,3.899999865097925e-05,0.00010199999815085903,3.7999998312443495e-05,5.8000001445179805e-05,33433,0.0,0.0
2024-08-03 00:00:00+00:00,5.8000001445179805e-05,0.00017899999511428177,5.500000042957254e-05,9.40000027185306e-05,36820,0.0,0.0
2024-08-04 00:00:00+00:00,9.40000027185306e-05,0.0001049999991664663,8.399999933317304e-05,8.399999933317304e-05,4403,0.0,0.0
2024-08-05 00:00:00+00:00,0.00012799999967683107,0.00021300000662449747,0.00010099999781232327,0.0001289999927394092,40366,0.0,0.0
2024-08-06 00:00:00+00:00,0.0001289999927394092,0.00016599999798927456,7.899999764049426e-05,7.899999764049426e-05,16882,0.0,0.0
2024-08-07 00:00:00+00:00,7.999999797903001e-05,0.00011999999696854502,6.900000153109431e-05,6.900000153109431e-05,16796,0.0,0.0
2024-08-08 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.500000017695129e-05,6.800000119255856e-05,2282,0.0,0.0
2024-08-09 00:00:00+00:00,7.000000186963007e-05,8.600000001024455e-05,6.600000051548705e-05,6.600000051548705e-05,7805,0.0,0.0
2024-08-10 00:00:00+00:00,6.600000051548705e-05,7.300000288523734e-05,6.199999916134402e-05,6.199999916134402e-05,3638,0.0,0.0
2024-08-11 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.999999848427251e-05,5.999999848427251e-05,543,0.0,0.0
2024-08-12 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.2999999752501026e-05,5.500000042957254e-05,1281,0.0,0.0
2024-08-13 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,552,0.0,0.0
2024-08-14 00:00:00+00:00,5.400000009103678e-05,5.6000000768108293e-05,5.400000009103678e-05,5.6000000768108293e-05,729,0.0,0.0
2024-08-15 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,4.70000013592653e-05,4.70000013592653e-05,2683,0.0,0.0
2024-08-16 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.400000034365803e-05,4.400000034365803e-05,281,0.0,0.0
2024-08-17 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.3000000005122274e-05,4.3000000005122274e-05,365,0.0,0.0
2024-08-18 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,3.7999998312443495e-05,4.600000102072954e-05,2366,0.0,0.0
2024-08-19 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,4.5000000682193786e-05,4.5000000682193786e-05,698,0.0,0.0
2024-08-20 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,0,0.0,0.0
2024-08-21 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.3000000005122274e-05,4.3000000005122274e-05,2,0.0,0.0
2024-08-22 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,4.3000000005122274e-05,4.3000000005122274e-05,34,0.0,0.0
2024-08-23 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.3000000005122274e-05,4.3000000005122274e-05,0,0.0,0.0
2024-08-24 00:00:00+00:00,4.3000000005122274e-05,4.70000013592653e-05,4.3000000005122274e-05,4.5000000682193786e-05,385,0.0,0.0
2024-08-25 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,118,0.0,0.0
2024-08-26 00:00:00+00:00,4.5000000682193786e-05,8.099999831756577e-05,4.5000000682193786e-05,5.2999999752501026e-05,11166,0.0,0.0
2024-08-27 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,102,0.0,0.0
2024-08-28 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2024-08-29 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2024-08-30 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.199999941396527e-05,5.199999941396527e-05,33,0.0,0.0
2024-08-31 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,5.199999941396527e-05,5.2999999752501026e-05,7,0.0,0.0
2024-09-01 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.999999873689376e-05,4.999999873689376e-05,798,0.0,0.0
2024-09-02 00:00:00+00:00,4.999999873689376e-05,5.2999999752501026e-05,4.999999873689376e-05,5.2999999752501026e-05,269,0.0,0.0
2024-09-03 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2024-09-04 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.400000034365803e-05,4.400000034365803e-05,1176,0.0,0.0
2024-09-05 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.199999966658652e-05,4.199999966658652e-05,33,0.0,0.0
2024-09-06 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2024-09-07 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2024-09-08 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.099999932805076e-05,4.3000000005122274e-05,381,0.0,0.0
2024-09-09 00:00:00+00:00,4.3000000005122274e-05,4.400000034365803e-05,4.3000000005122274e-05,4.400000034365803e-05,248,0.0,0.0
2024-09-10 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,4.400000034365803e-05,110,0.0,0.0
2024-09-11 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.300000025774352e-05,3.300000025774352e-05,2043,0.0,0.0
2024-09-12 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2024-09-13 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.300000025774352e-05,40,0.0,0.0
2024-09-14 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2024-09-15 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2024-09-16 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2024-09-17 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.300000025774352e-05,1756,0.0,0.0
2024-09-18 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,1017,0.0,0.0
2024-09-19 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,136,0.0,0.0
2024-09-20 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,111,0.0,0.0
2024-09-21 00:00:00+00:00,3.400000059627928e-05,3.899999865097925e-05,3.400000059627928e-05,3.899999865097925e-05,765,0.0,0.0
2024-09-22 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.899999865097925e-05,4.3000000005122274e-05,1100,0.0,0.0
2024-09-23 00:00:00+00:00,4.3000000005122274e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.8000001697801054e-05,287,0.0,0.0
2024-09-24 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,635,0.0,0.0
2024-09-25 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,4.8000001697801054e-05,0,0.0,0.0
2024-09-26 00:00:00+00:00,4.8000001697801054e-05,5.400000009103678e-05,4.5000000682193786e-05,5.400000009103678e-05,5405,0.0,0.0
2024-09-27 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2024-09-28 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,4.600000102072954e-05,5.8000001445179805e-05,1986,0.0,0.0
2024-09-29 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,143,0.0,0.0
2024-09-30 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2024-10-01 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,4.8000001697801054e-05,4.8000001697801054e-05,1599,0.0,0.0
2024-10-02 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.400000034365803e-05,4.400000034365803e-05,465,0.0,0.0
2024-10-03 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,4.3000000005122274e-05,4.3000000005122274e-05,128,0.0,0.0
2024-10-04 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.3000000005122274e-05,4.3000000005122274e-05,0,0.0,0.0
2024-10-05 00:00:00+00:00,4.3000000005122274e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.600000102072954e-05,927,0.0,0.0
