TIMESTAMP,SECCHAIR_OPEN_PRICE_USD,SECCHAIR_HIGH_PRICE_USD,SECCHAIR_LOW_PRICE_USD,SECCHAIR_CLOSE_PRICE_USD,SECCHAIR_VOLUME_USD,SECCHAIR_DIVIDENDS_USD,SECCHAIR_STOCK_SPLITS_USD
2025-01-10 00:00:00+00:00,0.0007099999929778278,0.0009180000051856041,0.0007099999929778278,0.0008730000117793679,7068,0.0,0.0
2025-01-11 00:00:00+00:00,0.0008730000117793679,0.0009420000133104622,0.0008730000117793679,0.0009420000133104622,2707,0.0,0.0
2025-01-12 00:00:00+00:00,0.0009420000133104622,0.0012509999796748161,0.00088900001719594,0.0010239999974146485,10886,0.0,0.0
2025-01-13 00:00:00+00:00,0.0010239999974146485,0.001025000005029142,0.00088900001719594,0.0008900000248104334,1440,0.0,0.0
2025-01-14 00:00:00+00:00,0.0008900000248104334,0.0008900000248104334,0.000750000006519258,0.0007830000249668956,2436,0.0,0.0
2025-01-15 00:00:00+00:00,0.0007830000249668956,0.0018179999897256494,0.0007830000249668956,0.0015010000206530094,28307,0.0,0.0
2025-01-16 00:00:00+00:00,0.0015010000206530094,0.0017810000572353601,0.00133200001437217,0.001576000009663403,16110,0.0,0.0
2025-01-17 00:00:00+00:00,0.001576000009663403,0.001623000018298626,0.0011660000309348106,0.0012039999710395932,8454,0.0,0.0
2025-01-18 00:00:00+00:00,0.0012039999710395932,0.0012120000319555402,0.0008670000243000686,0.0008709999965503812,10810,0.0,0.0
2025-01-19 00:00:00+00:00,0.0008709999965503812,0.0009050000226125121,0.0007910000276751816,0.0008120000129565597,5774,0.0,0.0
2025-01-20 00:00:00+00:00,0.0008120000129565597,0.0010290000354871154,0.0004199999966658652,0.0006300000241026282,17322,0.0,0.0
2025-01-21 00:00:00+00:00,0.0006300000241026282,0.0006300000241026282,0.0004939999780617654,0.0005099999834783375,8708,0.0,0.0
2025-01-22 00:00:00+00:00,0.0005099999834783375,0.0006389999762177467,0.0004949999856762588,0.0004949999856762588,4485,0.0,0.0
2025-01-23 00:00:00+00:00,0.0004949999856762588,0.0004949999856762588,0.0004149999876972288,0.0004149999876972288,2126,0.0,0.0
2025-01-24 00:00:00+00:00,0.0004149999876972288,0.0004149999876972288,0.0003870000073220581,0.0003870000073220581,797,0.0,0.0
2025-01-25 00:00:00+00:00,0.0003870000073220581,0.0003870000073220581,0.000375000003259629,0.0003819999983534217,221,0.0,0.0
2025-01-26 00:00:00+00:00,0.0003819999983534217,0.0004459999909158796,0.0003819999983534217,0.0004450000124052167,1619,0.0,0.0
2025-01-27 00:00:00+00:00,0.0004450000124052167,0.0004450000124052167,0.000391999987186864,0.0004330000083427876,1043,0.0,0.0
2025-01-28 00:00:00+00:00,0.0004330000083427876,0.0004360000020824373,0.00042100000428035855,0.0004349999944679439,679,0.0,0.0
2025-01-29 00:00:00+00:00,0.0004349999944679439,0.0004349999944679439,0.0004239999980200082,0.0004239999980200082,202,0.0,0.0
2025-01-30 00:00:00+00:00,0.0004239999980200082,0.0004299999854993075,0.0004239999980200082,0.0004299999854993075,77,0.0,0.0
2025-01-31 00:00:00+00:00,0.0004299999854993075,0.0004299999854993075,0.0003659999929368496,0.0003929999948013574,1411,0.0,0.0
2025-02-01 00:00:00+00:00,0.0003929999948013574,0.0004070000140927732,0.00038400001358240843,0.00038400001358240843,0,0.0,0.0
2025-02-02 00:00:00+00:00,0.00038400001358240843,0.00038400001358240843,0.00038400001358240843,0.00038400001358240843,0,0.0,0.0
2025-02-03 00:00:00+00:00,0.00038400001358240843,0.00038400001358240843,0.00030899999546818435,0.00030899999546818435,123,0.0,0.0
2025-02-04 00:00:00+00:00,0.00030899999546818435,0.0005070000188425183,0.00030899999546818435,0.0004349999944679439,5180,0.0,0.0
2025-02-05 00:00:00+00:00,0.0004349999944679439,0.0004349999944679439,0.00038899999344721437,0.0003929999948013574,1063,0.0,0.0
2025-02-06 00:00:00+00:00,0.0003929999948013574,0.00039400000241585076,0.0003380000125616789,0.0003389999910723418,838,0.0,0.0
2025-02-07 00:00:00+00:00,0.0003389999910723418,0.0003389999910723418,0.00032500000088475645,0.00032500000088475645,20,0.0,0.0
2025-02-08 00:00:00+00:00,0.00032500000088475645,0.00032500000088475645,0.000295000005280599,0.00030700000934302807,905,0.0,0.0
2025-02-09 00:00:00+00:00,0.00030700000934302807,0.0003110000106971711,0.0003060000017285347,0.000307999987853691,43,0.0,0.0
2025-02-10 00:00:00+00:00,0.000307999987853691,0.000307999987853691,0.0003060000017285347,0.0003060000017285347,0,0.0,0.0
2025-02-11 00:00:00+00:00,0.0003060000017285347,0.0003060000017285347,0.00030300000798888505,0.00030300000798888505,14,0.0,0.0
2025-02-12 00:00:00+00:00,0.00030300000798888505,0.00031900001340545714,0.00030300000798888505,0.00031800000579096377,263,0.0,0.0
2025-02-13 00:00:00+00:00,0.00031800000579096377,0.0003499999875202775,0.00031800000579096377,0.0003480000013951212,302,0.0,0.0
2025-02-14 00:00:00+00:00,0.0003480000013951212,0.00036299999919719994,0.0003459999861661345,0.00036299999919719994,258,0.0,0.0
2025-02-15 00:00:00+00:00,0.00036299999919719994,0.00036299999919719994,0.00036299999919719994,0.00036299999919719994,0,0.0,0.0
2025-02-16 00:00:00+00:00,0.00036299999919719994,0.00036299999919719994,0.00029299999005161226,0.00029299999005161226,1185,0.0,0.0
2025-02-17 00:00:00+00:00,0.00029299999005161226,0.000299000006634742,0.00029299999005161226,0.000299000006634742,83,0.0,0.0
2025-02-18 00:00:00+00:00,0.000299000006634742,0.0003000000142492354,0.000299000006634742,0.0003000000142492354,7,0.0,0.0
2025-02-19 00:00:00+00:00,0.0003000000142492354,0.0003060000017285347,0.0003000000142492354,0.0003060000017285347,203,0.0,0.0
2025-02-20 00:00:00+00:00,0.0003060000017285347,0.000371000001905486,0.0003060000017285347,0.000371000001905486,1037,0.0,0.0
2025-02-21 00:00:00+00:00,0.000371000001905486,0.00039900001138448715,0.0003589999978430569,0.00039599998854100704,855,0.0,0.0
2025-02-22 00:00:00+00:00,0.00039599998854100704,0.0004839999892283231,0.00039599998854100704,0.0004830000107176602,1341,0.0,0.0
2025-02-23 00:00:00+00:00,0.0004830000107176602,0.0004830000107176602,0.00046800001291558146,0.00046800001291558146,0,0.0,0.0
2025-02-24 00:00:00+00:00,0.00046800001291558146,0.0004830000107176602,0.00046800001291558146,0.0004830000107176602,541,0.0,0.0
2025-02-25 00:00:00+00:00,0.0004830000107176602,0.0004830000107176602,0.0004529999860096723,0.0004529999860096723,312,0.0,0.0
2025-02-26 00:00:00+00:00,0.0004529999860096723,0.0004729999927803874,0.000450999999884516,0.000455000001238659,587,0.0,0.0
2025-02-27 00:00:00+00:00,0.000455000001238659,0.0005050000036135316,0.000455000001238659,0.0005050000036135316,643,0.0,0.0
2025-02-28 00:00:00+00:00,0.0005050000036135316,0.0005050000036135316,0.0004879999905824661,0.0004900000058114529,216,0.0,0.0
2025-03-01 00:00:00+00:00,0.0004900000058114529,0.0005080000264570117,0.0004830000107176602,0.0005080000264570117,49,0.0,0.0
2025-03-02 00:00:00+00:00,0.0005080000264570117,0.0005440000095404685,0.0004980000085197389,0.0005370000144466758,543,0.0,0.0
2025-03-03 00:00:00+00:00,0.0005370000144466758,0.0005559999844990671,0.0005370000144466758,0.0005559999844990671,0,0.0,0.0
2025-03-04 00:00:00+00:00,0.0005559999844990671,0.0005559999844990671,0.0003910000086762011,0.0003980000037699938,1006,0.0,0.0
2025-03-05 00:00:00+00:00,0.0003980000037699938,0.00043899999582208693,0.0003980000037699938,0.00043899999582208693,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.00043899999582208693,0.0005070000188425183,0.00043899999582208693,0.00045200000749900937,3644,0.0,0.0
2025-03-07 00:00:00+00:00,0.00045200000749900937,0.00045200000749900937,0.00038899999344721437,0.0004239999980200082,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0004239999980200082,0.0004239999980200082,0.0004079999926034361,0.00041099998634308577,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.00041099998634308577,0.00041099998634308577,0.000375000003259629,0.00041000000783242285,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.00041000000783242285,0.00041099998634308577,0.00041000000783242285,0.00041000000783242285,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.00041000000783242285,0.00041000000783242285,0.0003490000090096146,0.00036299999919719994,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.00036299999919719994,0.00037900000461377203,0.00034699999378062785,0.00037900000461377203,793,0.0,0.0
2025-03-13 00:00:00+00:00,0.00037900000461377203,0.00041199999395757914,0.00037299998803064227,0.00041000000783242285,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.00041000000783242285,0.00041000000783242285,0.00041000000783242285,0.00041000000783242285,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.00041000000783242285,0.00041000000783242285,0.0004039999912492931,0.0004039999912492931,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.0004039999912492931,0.0004039999912492931,0.0004039999912492931,0.0004039999912492931,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0004039999912492931,0.00040600000647827983,0.0004039999912492931,0.00040600000647827983,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.00040600000647827983,0.00046400001156143844,0.00040499999886378646,0.0004349999944679439,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0004349999944679439,0.0005200000014156103,0.0004330000083427876,0.0005200000014156103,0,0.0,0.0
2025-03-20 00:00:00+00:00,0.0005200000014156103,0.0005210000090301037,0.0005169999785721302,0.0005169999785721302,85,0.0,0.0
2025-03-21 00:00:00+00:00,0.0005169999785721302,0.0005680000176653266,0.0005169999785721302,0.0005680000176653266,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.0005680000176653266,0.00056900002527982,0.0005590000073425472,0.00056900002527982,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.00056900002527982,0.0005810000002384186,0.00056900002527982,0.0005799999926239252,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.0005799999926239252,0.0007130000158213079,0.00056900002527982,0.0006769999745301902,2673,0.0,0.0
2025-03-25 00:00:00+00:00,0.0006769999745301902,0.0007389999809674919,0.000653000024612993,0.0006900000153109431,717,0.0,0.0
2025-03-26 00:00:00+00:00,0.0006900000153109431,0.0007190000033006072,0.0004870000120718032,0.0005409999866969883,12185,0.0,0.0
