TIMESTAMP,OVO_OPEN_PRICE_USD,OVO_HIGH_PRICE_USD,OVO_LOW_PRICE_USD,OVO_CLOSE_PRICE_USD,OVO_VOLUME_USD,OVO_DIVIDENDS_USD,OVO_STOCK_SPLITS_USD
2021-09-02 00:00:00+00:00,2.050678014755249,2.1913440227508545,0.999879002571106,1.6705139875411987,6829,0.0,0.0
2021-09-03 00:00:00+00:00,1.670691967010498,2.0809600353240967,1.2304799556732178,2.000464916229248,4736,0.0,0.0
2021-09-04 00:00:00+00:00,2.000438928604126,2.09145188331604,1.5006380081176758,2.0911519527435303,3366,0.0,0.0
2021-09-05 00:00:00+00:00,2.0908029079437256,3.001410961151123,2.0908029079437256,2.4007749557495117,6347,0.0,0.0
2021-09-06 00:00:00+00:00,2.4006268978118896,2.801013946533203,2.0001230239868164,2.349621057510376,2580,0.0,0.0
2021-09-07 00:00:00+00:00,2.3496999740600586,2.352130889892578,2.000401020050049,2.251516103744507,1431,0.0,0.0
2021-09-08 00:00:00+00:00,2.2511088848114014,2.251655101776123,1.8503780364990234,2.2506749629974365,542,0.0,0.0
2021-09-09 00:00:00+00:00,2.2007339000701904,2.2556679248809814,2.009999990463257,2.250494956970215,1253,0.0,0.0
2021-09-10 00:00:00+00:00,2.2503480911254883,3.3008880615234375,2.099782943725586,2.8707408905029297,5525,0.0,0.0
2021-09-11 00:00:00+00:00,2.8709189891815186,2.8720788955688477,2.001025915145874,2.4025449752807617,4390,0.0,0.0
2021-09-12 00:00:00+00:00,2.402348041534424,2.40277099609375,2.0594398975372314,2.349138021469116,2767,0.0,0.0
2021-09-13 00:00:00+00:00,2.349289894104004,2.4017550945281982,2.100313901901245,2.4008450508117676,734,0.0,0.0
2021-09-14 00:00:00+00:00,2.400563955307007,2.402750015258789,1.7805900573730469,2.301280975341797,2103,0.0,0.0
2021-09-15 00:00:00+00:00,2.3011069297790527,2.3118650913238525,2.100083112716675,2.2507410049438477,1480,0.0,0.0
2021-09-16 00:00:00+00:00,2.25103497505188,2.3115808963775635,2.15024995803833,2.3107869625091553,1240,0.0,0.0
2021-09-17 00:00:00+00:00,2.3110411167144775,2.321384906768799,2.1702189445495605,2.249135971069336,2300,0.0,0.0
2021-09-18 00:00:00+00:00,2.249208927154541,2.252316951751709,2.1900620460510254,2.2488889694213867,2506,0.0,0.0
2021-09-19 00:00:00+00:00,2.2488129138946533,2.254133939743042,2.2023260593414307,2.2507400512695312,937,0.0,0.0
2021-09-20 00:00:00+00:00,2.2509939670562744,2.3010520935058594,2.1999669075012207,2.280118942260742,1345,0.0,0.0
2021-09-21 00:00:00+00:00,2.27980899810791,2.30046010017395,2.1999380588531494,2.2901930809020996,2499,0.0,0.0
2021-09-22 00:00:00+00:00,2.2902019023895264,2.30177903175354,2.2108540534973145,2.250123977661133,1032,0.0,0.0
2021-09-23 00:00:00+00:00,2.250088930130005,2.251612901687622,2.1010921001434326,2.2510969638824463,2851,0.0,0.0
2021-09-24 00:00:00+00:00,2.2512309551239014,2.2529799938201904,2.0014209747314453,2.2418789863586426,2688,0.0,0.0
2021-09-25 00:00:00+00:00,2.241837978363037,2.2421939373016357,2.0113439559936523,2.1421000957489014,612,0.0,0.0
2021-09-26 00:00:00+00:00,2.142116069793701,2.152906894683838,2.1022160053253174,2.141608953475952,820,0.0,0.0
2021-09-27 00:00:00+00:00,2.141551971435547,2.2530500888824463,2.1007559299468994,2.201127052307129,1299,0.0,0.0
2021-09-28 00:00:00+00:00,2.2011289596557617,2.2018449306488037,2.000335931777954,2.200840950012207,3040,0.0,0.0
2021-09-29 00:00:00+00:00,2.200655937194824,2.2510359287261963,2.1303870677948,2.1706910133361816,354,0.0,0.0
2021-09-30 00:00:00+00:00,2.1706109046936035,2.191128969192505,1.9997379779815674,2.180371046066284,2434,0.0,0.0
2021-10-01 00:00:00+00:00,2.1803369522094727,2.190531015396118,1.9997789859771729,2.170219898223877,725,0.0,0.0
2021-10-02 00:00:00+00:00,2.1703860759735107,2.1811680793762207,2.150156021118164,2.1709349155426025,312,0.0,0.0
