TIMESTAMP,VNDT_OPEN_PRICE_USD,VNDT_HIGH_PRICE_USD,VNDT_LOW_PRICE_USD,VNDT_CLOSE_PRICE_USD,VNDT_VOLUME_USD,VNDT_DIVIDENDS_USD,VNDT_STOCK_SPLITS_USD
2021-09-01 00:00:00+00:00,0.012009000405669212,0.041019998490810394,0.012008000165224075,0.04101499915122986,2264,0.0,0.0
2021-09-02 00:00:00+00:00,0.041012998670339584,0.04102199897170067,0.014576000161468983,0.01511599961668253,232824,0.0,0.0
2021-09-03 00:00:00+00:00,0.015112999826669693,0.01597600057721138,0.015085999853909016,0.01551700010895729,294831,0.0,0.0
2021-09-04 00:00:00+00:00,0.015514999628067017,0.01573600061237812,0.013944000005722046,0.014643000438809395,292497,0.0,0.0
2021-09-05 00:00:00+00:00,0.014642000198364258,0.015332999639213085,0.014612000435590744,0.015197999775409698,286839,0.0,0.0
2021-09-06 00:00:00+00:00,0.015199000015854836,0.015866000205278397,0.013938000425696373,0.01475599966943264,295666,0.0,0.0
2021-09-07 00:00:00+00:00,0.014731000177562237,0.015646999701857567,0.014073999598622322,0.014585000462830067,267924,0.0,0.0
2021-09-08 00:00:00+00:00,0.014581999741494656,0.017628999426960945,0.013964000158011913,0.014000000432133675,256311,0.0,0.0
2021-09-09 00:00:00+00:00,0.014007999561727047,0.014525000005960464,0.013886000029742718,0.014438999816775322,241910,0.0,0.0
2021-09-10 00:00:00+00:00,0.014438999816775322,0.014659999869763851,0.013841000385582447,0.013883999548852444,255735,0.0,0.0
2021-09-11 00:00:00+00:00,0.013886000029742718,0.014228999614715576,0.013230999931693077,0.013899000361561775,260587,0.0,0.0
2021-09-12 00:00:00+00:00,0.013900999911129475,0.014007000252604485,0.013420999981462955,0.013977999798953533,259820,0.0,0.0
2021-09-13 00:00:00+00:00,0.013975000008940697,0.01405400037765503,0.013731000013649464,0.013821999542415142,270755,0.0,0.0
2021-09-14 00:00:00+00:00,0.01382100023329258,0.013984999619424343,0.013136999681591988,0.013864999637007713,272226,0.0,0.0
2021-09-15 00:00:00+00:00,0.013864999637007713,0.014144999906420708,0.013674999587237835,0.013975000008940697,261605,0.0,0.0
2021-09-16 00:00:00+00:00,0.013976000249385834,0.014115000143647194,0.013515999540686607,0.013926000334322453,233237,0.0,0.0
2021-09-17 00:00:00+00:00,0.013926999643445015,0.013975000008940697,0.013744000345468521,0.013783999718725681,251829,0.0,0.0
2021-09-18 00:00:00+00:00,0.013788999989628792,0.013983000069856644,0.013543999753892422,0.013891000300645828,281253,0.0,0.0
2021-09-19 00:00:00+00:00,0.013894000090658665,0.013894000090658665,0.013581999577581882,0.013633999973535538,239272,0.0,0.0
2021-09-20 00:00:00+00:00,0.013633999973535538,0.013640999794006348,0.013023000210523605,0.013195999898016453,195867,0.0,0.0
2021-09-21 00:00:00+00:00,0.01319000031799078,0.01346299983561039,0.012866999953985214,0.013113999739289284,21595,0.0,0.0
2021-09-22 00:00:00+00:00,0.013132999651134014,0.013518000021576881,0.012864000163972378,0.01298299990594387,51446,0.0,0.0
2021-09-23 00:00:00+00:00,0.012981999665498734,0.013043999671936035,0.012958000414073467,0.013035000301897526,49249,0.0,0.0
2021-09-24 00:00:00+00:00,0.013034000061452389,0.013629999943077564,0.01300899963825941,0.013345999643206596,21577,0.0,0.0
2021-09-25 00:00:00+00:00,0.013345999643206596,0.013369999825954437,0.013206000439822674,0.013271999545395374,23161,0.0,0.0
2021-09-26 00:00:00+00:00,0.013271999545395374,0.013513999991118908,0.013027999550104141,0.0134699996560812,43184,0.0,0.0
2021-09-27 00:00:00+00:00,0.0134680001065135,0.013539000414311886,0.013363000005483627,0.013364000245928764,59192,0.0,0.0
2021-09-28 00:00:00+00:00,0.013364000245928764,0.013384999707341194,0.011169999837875366,0.012578999623656273,31322,0.0,0.0
2021-09-29 00:00:00+00:00,0.012583999894559383,0.012790000066161156,0.01255400013178587,0.012608000077307224,30114,0.0,0.0
2021-09-30 00:00:00+00:00,0.012609999626874924,0.013496000319719315,0.012595999985933304,0.01345400046557188,20121,0.0,0.0
2021-10-01 00:00:00+00:00,0.013454999774694443,0.014283999800682068,0.013396999798715115,0.014283999800682068,35717,0.0,0.0
2021-10-02 00:00:00+00:00,0.014279999770224094,0.014409000054001808,0.014165000058710575,0.014282000251114368,41964,0.0,0.0
2021-10-03 00:00:00+00:00,0.014278000220656395,0.014750000089406967,0.014057000167667866,0.014574999921023846,79587,0.0,0.0
2021-10-04 00:00:00+00:00,0.01457700040191412,0.014832000248134136,0.00800199992954731,0.01435600034892559,151147,0.0,0.0
2021-10-05 00:00:00+00:00,0.014356999658048153,0.015495000407099724,0.010600999929010868,0.014658000320196152,188409,0.0,0.0
2021-10-06 00:00:00+00:00,0.014663999900221825,0.016669999808073044,0.01203100010752678,0.014883999712765217,144564,0.0,0.0
2021-10-07 00:00:00+00:00,0.014875000342726707,0.016932999715209007,0.008919999934732914,0.014950999990105629,121668,0.0,0.0
2021-10-08 00:00:00+00:00,0.014950999990105629,0.017044000327587128,0.01423100009560585,0.014294000342488289,154924,0.0,0.0
2021-10-09 00:00:00+00:00,0.014298000372946262,0.016374999657273293,0.013873999938368797,0.014488999731838703,152828,0.0,0.0
2021-10-10 00:00:00+00:00,0.014491000212728977,0.017115000635385513,0.014275999739766121,0.015967000275850296,176431,0.0,0.0
2021-10-11 00:00:00+00:00,0.015955999493598938,0.016124000772833824,0.01049800030887127,0.014171999879181385,175575,0.0,0.0
2021-10-12 00:00:00+00:00,0.014177000150084496,0.017450999468564987,0.014018000103533268,0.014906000345945358,154083,0.0,0.0
2021-10-13 00:00:00+00:00,0.01489999983459711,0.016851000487804413,0.014411999844014645,0.01444500032812357,159255,0.0,0.0
2021-10-14 00:00:00+00:00,0.014441999606788158,0.014511999674141407,0.01345799956470728,0.013764999806880951,162430,0.0,0.0
2021-10-15 00:00:00+00:00,0.013763000257313251,0.015615999698638916,0.013670999556779861,0.015350000001490116,157889,0.0,0.0
2021-10-16 00:00:00+00:00,0.01534199994057417,0.016627000644803047,0.01475599966943264,0.014898999594151974,165700,0.0,0.0
2021-10-17 00:00:00+00:00,0.01489999983459711,0.01650400087237358,0.012988000176846981,0.014925000257790089,159499,0.0,0.0
2021-10-18 00:00:00+00:00,0.014921999536454678,0.016923999413847923,0.014708999544382095,0.014933999627828598,165637,0.0,0.0
2021-10-19 00:00:00+00:00,0.014933999627828598,0.01674799993634224,0.014769000001251698,0.015348999761044979,177566,0.0,0.0
2021-10-20 00:00:00+00:00,0.015351000241935253,0.017132999375462532,0.013929000124335289,0.014878000132739544,140783,0.0,0.0
2021-10-21 00:00:00+00:00,0.014876999892294407,0.01799199916422367,0.014492999762296677,0.014891000464558601,138375,0.0,0.0
2021-10-22 00:00:00+00:00,0.014888999983668327,0.016408000141382217,0.01463599968701601,0.01488099992275238,152038,0.0,0.0
