TIMESTAMP,XNPCS_OPEN_PRICE_USD,XNPCS_HIGH_PRICE_USD,XNPCS_LOW_PRICE_USD,XNPCS_CLOSE_PRICE_USD,XNPCS_VOLUME_USD,XNPCS_DIVIDENDS_USD,XNPCS_STOCK_SPLITS_USD
2025-05-12 00:00:00+00:00,0.008015000261366367,0.008244999684393406,0.007189999800175428,0.007581000216305256,204828,0.0,0.0
2025-05-13 00:00:00+00:00,0.007581000216305256,0.008105999790132046,0.007468000054359436,0.007922000251710415,198246,0.0,0.0
2025-05-14 00:00:00+00:00,0.007922000251710415,0.008004000410437584,0.007170999888330698,0.007354999892413616,202332,0.0,0.0
2025-05-15 00:00:00+00:00,0.007354999892413616,0.007379999849945307,0.006422000005841255,0.007044000085443258,176575,0.0,0.0
2025-05-16 00:00:00+00:00,0.007044000085443258,0.007193000055849552,0.006688000168651342,0.00674699991941452,117339,0.0,0.0
2025-05-17 00:00:00+00:00,0.00674699991941452,0.006816000211983919,0.006442000158131123,0.006562000140547752,114941,0.0,0.0
2025-05-18 00:00:00+00:00,0.006562000140547752,0.006976000033318996,0.006372999865561724,0.00672899978235364,110285,0.0,0.0
2025-05-19 00:00:00+00:00,0.00672899978235364,0.00672899978235364,0.00609700009226799,0.0062790000811219215,98549,0.0,0.0
2025-05-20 00:00:00+00:00,0.006271000020205975,0.006688000168651342,0.0062420000322163105,0.006531999912112951,142963,0.0,0.0
2025-05-21 00:00:00+00:00,0.006531999912112951,0.006833000108599663,0.006200999952852726,0.00660899979993701,170121,0.0,0.0
2025-05-22 00:00:00+00:00,0.00660899979993701,0.006969999987632036,0.006544000003486872,0.006833000108599663,182898,0.0,0.0
2025-05-23 00:00:00+00:00,0.006833000108599663,0.007052000146359205,0.006426000036299229,0.006442999932914972,202301,0.0,0.0
2025-05-24 00:00:00+00:00,0.006434999871999025,0.006618000101298094,0.006018000189214945,0.0060430001467466354,192348,0.0,0.0
2025-05-25 00:00:00+00:00,0.0060430001467466354,0.006124999839812517,0.00570000009611249,0.006006000097841024,188350,0.0,0.0
2025-05-26 00:00:00+00:00,0.006006000097841024,0.0062409997917711735,0.005834000185132027,0.00595800019800663,189467,0.0,0.0
2025-05-27 00:00:00+00:00,0.00595800019800663,0.006144000217318535,0.00582600012421608,0.0059090000577270985,206382,0.0,0.0
2025-05-28 00:00:00+00:00,0.0059090000577270985,0.0059540001675486565,0.005297999829053879,0.0056870002299547195,199610,0.0,0.0
2025-05-29 00:00:00+00:00,0.0056870002299547195,0.005876000039279461,0.005394000094383955,0.0053980001248419285,0,0.0,0.0
2025-05-30 00:00:00+00:00,0.0053980001248419285,0.005483000073581934,0.00472299987450242,0.0048779998905956745,124316,0.0,0.0
2025-05-31 00:00:00+00:00,0.0048779998905956745,0.0049669998697936535,0.0041240002028644085,0.004511000122874975,176982,0.0,0.0
2025-06-01 00:00:00+00:00,0.004510500933974981,0.004559468012303114,0.004336234647780657,0.004536857828497887,123648,0.0,0.0
