TIMESTAMP,LAYER35429_OPEN_PRICE_USD,LAYER35429_HIGH_PRICE_USD,LAYER35429_LOW_PRICE_USD,LAYER35429_CLOSE_PRICE_USD,LAYER35429_VOLUME_USD,LAYER35429_DIVIDENDS_USD,LAYER35429_STOCK_SPLITS_USD
2025-03-13 00:00:00+00:00,1.065371036529541,1.2354819774627686,1.0452909469604492,1.202631950378418,373107643,0.0,0.0
2025-03-14 00:00:00+00:00,1.202631950378418,1.2798470258712769,1.1302069425582886,1.2123390436172485,259958385,0.0,0.0
2025-03-15 00:00:00+00:00,1.2123249769210815,1.2419220209121704,1.148332953453064,1.1598190069198608,114354202,0.0,0.0
2025-03-16 00:00:00+00:00,1.1598080396652222,1.242074966430664,1.1193560361862183,1.182428002357483,182387001,0.0,0.0
2025-03-17 00:00:00+00:00,1.1824239492416382,1.1896849870681763,1.0999150276184082,1.1088329553604126,90768235,0.0,0.0
2025-03-18 00:00:00+00:00,1.1088329553604126,1.1091909408569336,0.9751120209693909,0.993116021156311,93911298,0.0,0.0
2025-03-19 00:00:00+00:00,0.993116021156311,1.0498930215835571,0.9196059703826904,0.9559890031814575,108616543,0.0,0.0
2025-03-20 00:00:00+00:00,0.9559890031814575,1.0774509906768799,0.937270998954773,1.0715750455856323,115481250,0.0,0.0
2025-03-21 00:00:00+00:00,1.071437954902649,1.2712479829788208,1.0550379753112793,1.1907800436019897,307201657,0.0,0.0
2025-03-22 00:00:00+00:00,1.1907800436019897,1.2575689554214478,1.0729320049285889,1.0779139995574951,242148905,0.0,0.0
2025-03-23 00:00:00+00:00,1.0779139995574951,1.1087599992752075,0.9959989786148071,1.036046028137207,128050447,0.0,0.0
2025-03-24 00:00:00+00:00,1.036046028137207,1.1687010526657104,1.0115959644317627,1.1468479633331299,130186727,0.0,0.0
2025-03-25 00:00:00+00:00,1.146852970123291,1.444206953048706,1.1436899900436401,1.3777740001678467,398151926,0.0,0.0
2025-03-26 00:00:00+00:00,1.3777740001678467,1.4770539999008179,1.3597919940948486,1.4483460187911987,227541564,0.0,0.0
2025-03-27 00:00:00+00:00,1.4483460187911987,1.485172986984253,1.252547025680542,1.3004460334777832,218319194,0.0,0.0
2025-03-28 00:00:00+00:00,1.3005330562591553,1.3539949655532837,1.2281559705734253,1.312930941581726,152013701,0.0,0.0
2025-03-29 00:00:00+00:00,1.3129349946975708,1.4732550382614136,1.2721400260925293,1.4266339540481567,220123182,0.0,0.0
2025-03-30 00:00:00+00:00,1.4266149997711182,1.5660640001296997,1.3841300010681152,1.475504994392395,237926448,0.0,0.0
2025-03-31 00:00:00+00:00,1.4755489826202393,1.4919079542160034,1.31387197971344,1.4543969631195068,180550795,0.0,0.0
2025-04-01 00:00:00+00:00,1.4543969631195068,1.5613080263137817,1.4381170272827148,1.5060709714889526,167700106,0.0,0.0
