TIMESTAMP,ATOLO_OPEN_PRICE_USD,ATOLO_HIGH_PRICE_USD,ATOLO_LOW_PRICE_USD,ATOLO_CLOSE_PRICE_USD,ATOLO_VOLUME_USD,ATOLO_DIVIDENDS_USD,ATOLO_STOCK_SPLITS_USD
2021-11-30 00:00:00+00:00,0.09803999960422516,0.11664299666881561,0.09557600319385529,0.11244700103998184,119310,0.0,0.0
2021-12-01 00:00:00+00:00,0.11080300062894821,0.11633600294589996,0.09253299981355667,0.1032480001449585,100596,0.0,0.0
2021-12-02 00:00:00+00:00,0.1032480001449585,0.10839399695396423,0.09015599638223648,0.10586299747228622,103474,0.0,0.0
2021-12-03 00:00:00+00:00,0.1059579998254776,0.1059579998254776,0.08559300005435944,0.09512399882078171,97155,0.0,0.0
2021-12-04 00:00:00+00:00,0.09511899948120117,0.0971900001168251,0.0650629997253418,0.07966700196266174,72329,0.0,0.0
2021-12-05 00:00:00+00:00,0.07966099679470062,0.09375700354576111,0.07260599732398987,0.08751299977302551,106942,0.0,0.0
2021-12-06 00:00:00+00:00,0.08752500265836716,0.12021800130605698,0.07047499716281891,0.08778200298547745,93283,0.0,0.0
2021-12-07 00:00:00+00:00,0.08781900256872177,0.09008800238370895,0.050030000507831573,0.0821629986166954,85927,0.0,0.0
2021-12-08 00:00:00+00:00,0.08216000348329544,0.11006099730730057,0.0809980034828186,0.08199899643659592,88911,0.0,0.0
2021-12-09 00:00:00+00:00,0.08190800249576569,0.08214200288057327,0.06213799864053726,0.06325200200080872,64315,0.0,0.0
2021-12-10 00:00:00+00:00,0.06327600032091141,0.08353099972009659,0.06324800103902817,0.07321400195360184,87463,0.0,0.0
2021-12-11 00:00:00+00:00,0.07320699840784073,0.08044300228357315,0.06646200269460678,0.07473000138998032,95288,0.0,0.0
2021-12-12 00:00:00+00:00,0.07472199946641922,0.07472199946641922,0.06447099894285202,0.0676179975271225,73514,0.0,0.0
2021-12-13 00:00:00+00:00,0.06765100359916687,0.07895900309085846,0.06340999901294708,0.06498900055885315,72816,0.0,0.0
2021-12-14 00:00:00+00:00,0.06498800218105316,0.07608000189065933,0.06115499883890152,0.0640759989619255,90298,0.0,0.0
2021-12-15 00:00:00+00:00,0.064069002866745,0.07772000133991241,0.06019200012087822,0.06360600143671036,76812,0.0,0.0
2021-12-16 00:00:00+00:00,0.06360600143671036,0.07227399945259094,0.04998999834060669,0.05607699975371361,77742,0.0,0.0
2021-12-17 00:00:00+00:00,0.056085001677274704,0.05905599892139435,0.043372999876737595,0.04431099817156792,75269,0.0,0.0
2021-12-18 00:00:00+00:00,0.04429199919104576,0.05445199832320213,0.043751999735832214,0.0489020012319088,88418,0.0,0.0
2021-12-19 00:00:00+00:00,0.048888999968767166,0.05681199952960014,0.04287999868392944,0.047074999660253525,77519,0.0,0.0
