TIMESTAMP,GENSLR_OPEN_PRICE_USD,GENSLR_HIGH_PRICE_USD,GENSLR_LOW_PRICE_USD,GENSLR_CLOSE_PRICE_USD,GENSLR_VOLUME_USD,GENSLR_DIVIDENDS_USD,GENSLR_STOCK_SPLITS_USD
2023-07-22 00:00:00+00:00,,,,0.0,71682,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,85649,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,83190,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,69761,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,62536,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,71882,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,62109,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,81545,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,68471,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,84300,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,76338,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,63696,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,58573,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,56394,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,59686,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,46945,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,42233,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,69273,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,51401,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,42385,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,40892,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,40887,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,48922,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,64042,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,42009,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,38743,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,34992,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,36111,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,38144,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,34394,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,42484,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,56128,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,46117,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,54751,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,47638,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,30269,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,25593,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,1234,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,26220,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,31243,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,2330,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,755,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,728,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,10014,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,5189,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2870,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,1300,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,2391,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,2347,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,13412,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,2087,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,16973,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,10297,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,779,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,186,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,217,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,108,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,290,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,2395,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,3000,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,6246,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,4652,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,4692,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,677,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,3954,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,581,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,3538,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,4746,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,666,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,1725,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2817,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1479,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,181,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,1867,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,2373,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,19019,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,55690,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,7370,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,11097,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,2005,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,4180,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,1901,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,284,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,6153,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,3171,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,1054,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,420,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,440,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,4895,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,1125,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,2319,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,3205,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,576,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,2384,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,3877,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,3714,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,284,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,312,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,839,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,159,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1465,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,1991,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,817,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,477,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,6018,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,2712,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,1269,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,212,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,667,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,395,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,1076,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,326,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,13500,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,7279,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,1777,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,9471,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,1588,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,11490,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,669,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,551,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,867,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,4477,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,425,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,5014,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,3984,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1581,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,512,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,586,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,2862,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,535,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,3391,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,4365,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,5196,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,1748,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,485,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,276023,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,114831,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,111337,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,43390,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,4241,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,11770,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,11189,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,5809,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,17306,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,5752,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,18057,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,7841,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,9753,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,1580,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,11548,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1844,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,4410,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,6681,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2291,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,5663,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,2559,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,2584,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,3066,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,1680,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1657,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,5212,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,3695,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,2121,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,19126,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,2617,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,10887,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,5225,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,12251,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,4646,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,13573,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,1071,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,199,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,43,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,5574,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,5500,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,11983,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,1097,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,27823,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,3942,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,7999,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,996,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,26479,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,133691,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,15236,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,191586,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,73760,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,22759,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,34267,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,604,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,2876,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,8056,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,3291,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,13108,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,3928,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,7678,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,4267,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,2323,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,2250,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1595,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,3088,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,181,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,573,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2470,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,355,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1254,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,497,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1914,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,939,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1849,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,13659,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,26186,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,9124,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,3652,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1765,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,902,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,955,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,10244,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,23410,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,5141,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,4035,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,504,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,3551,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,247,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,4254,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,1562,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,2811,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,913,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,3175,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,16495,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,574,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,387,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,3405,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,12089,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,12694,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,42012,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,11601,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,21748,0.0,0.0
