TIMESTAMP,UTHR_OPEN_PRICE_USD,UTHR_HIGH_PRICE_USD,UTHR_LOW_PRICE_USD,UTHR_CLOSE_PRICE_USD,UTHR_VOLUME_USD,UTHR_DIVIDENDS_USD,UTHR_STOCK_SPLITS_USD
2025-03-10 00:00:00+00:00,0.07157199829816818,0.07377099990844727,0.06736099720001221,0.06989099830389023,6760,0.0,0.0
2025-03-11 00:00:00+00:00,0.06989099830389023,0.07083000242710114,0.06834200024604797,0.06838899850845337,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.06838899850845337,0.0717109963297844,0.05991499871015549,0.071383997797966,9157,0.0,0.0
2025-03-13 00:00:00+00:00,0.071383997797966,0.0847110003232956,0.071383997797966,0.07977200299501419,9613,0.0,0.0
2025-03-14 00:00:00+00:00,0.07977200299501419,0.0933300033211708,0.07952799648046494,0.08923599869012833,8994,0.0,0.0
2025-03-15 00:00:00+00:00,0.08918300271034241,0.08918300271034241,0.08405700325965881,0.08411499857902527,601,0.0,0.0
2025-03-16 00:00:00+00:00,0.08411499857902527,0.08537399768829346,0.07880999892950058,0.07888299971818924,2851,0.0,0.0
2025-03-17 00:00:00+00:00,0.07888299971818924,0.07999099791049957,0.07888299971818924,0.07938200235366821,807,0.0,0.0
2025-03-18 00:00:00+00:00,0.07938200235366821,0.0817599967122078,0.07756900042295456,0.07797099649906158,2891,0.0,0.0
2025-03-19 00:00:00+00:00,0.07797099649906158,0.07807900011539459,0.0700099989771843,0.07019499689340591,4978,0.0,0.0
2025-03-20 00:00:00+00:00,0.07019499689340591,0.07123100012540817,0.0685880035161972,0.07113300263881683,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.07113300263881683,0.07113300263881683,0.06848999857902527,0.06919600069522858,1571,0.0,0.0
2025-03-22 00:00:00+00:00,0.06920000165700912,0.06932800263166428,0.06864199787378311,0.06866200268268585,506,0.0,0.0
2025-03-23 00:00:00+00:00,0.06866200268268585,0.06990300118923187,0.06830000132322311,0.06990300118923187,1452,0.0,0.0
2025-03-24 00:00:00+00:00,0.06990300118923187,0.07738099992275238,0.0698930025100708,0.07575400173664093,3313,0.0,0.0
2025-03-25 00:00:00+00:00,0.07575400173664093,0.10094200074672699,0.07575300335884094,0.0949850007891655,16316,0.0,0.0
2025-03-26 00:00:00+00:00,0.0949850007891655,0.09572000056505203,0.09005499631166458,0.09056299924850464,2109,0.0,0.0
2025-03-27 00:00:00+00:00,0.09056299924850464,0.10698200017213821,0.08901099860668182,0.10486000031232834,5338,0.0,0.0
2025-03-28 00:00:00+00:00,0.10486000031232834,0.10503999888896942,0.074925996363163,0.07495100051164627,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.07495100051164627,0.08675099909305573,0.07495100051164627,0.0809829980134964,7343,0.0,0.0
2025-03-30 00:00:00+00:00,0.0809829980134964,0.0809829980134964,0.07059100270271301,0.0753600001335144,5881,0.0,0.0
2025-03-31 00:00:00+00:00,0.0753600001335144,0.07591299712657928,0.06495299935340881,0.06882599741220474,10986,0.0,0.0
2025-04-01 00:00:00+00:00,0.06882599741220474,0.075654998421669,0.06362999975681305,0.07131999731063843,6491,0.0,0.0
2025-04-02 00:00:00+00:00,0.07131999731063843,0.08508999645709991,0.06743600219488144,0.08436600118875504,9225,0.0,0.0
2025-04-03 00:00:00+00:00,0.08436600118875504,0.08871299773454666,0.07907599955797195,0.08007500320672989,5823,0.0,0.0
2025-04-04 00:00:00+00:00,0.08007500320672989,0.08041200041770935,0.06904199719429016,0.0701339989900589,6982,0.0,0.0
2025-04-05 00:00:00+00:00,0.0701339989900589,0.0717800036072731,0.06902699917554855,0.0717800036072731,1525,0.0,0.0
2025-04-06 00:00:00+00:00,0.0717800036072731,0.07186900079250336,0.06470800191164017,0.071772001683712,6116,0.0,0.0
2025-04-07 00:00:00+00:00,0.071772001683712,0.07204099744558334,0.06303299963474274,0.0635799989104271,7430,0.0,0.0
2025-04-08 00:00:00+00:00,0.0635799989104271,0.0660879984498024,0.05139299854636192,0.062369998544454575,8714,0.0,0.0
2025-04-09 00:00:00+00:00,0.062369998544454575,0.06484899669885635,0.0603800006210804,0.06166600063443184,4672,0.0,0.0
2025-04-10 00:00:00+00:00,0.06166600063443184,0.06166600063443184,0.05764700099825859,0.06154799833893776,3093,0.0,0.0
2025-04-11 00:00:00+00:00,0.06154799833893776,0.07344300299882889,0.06142200157046318,0.0734419971704483,4634,0.0,0.0
2025-04-12 00:00:00+00:00,0.0734419971704483,0.08030500262975693,0.07299499958753586,0.077845998108387,4267,0.0,0.0
2025-04-13 00:00:00+00:00,0.077845998108387,0.0780009999871254,0.07232200354337692,0.07263299822807312,2271,0.0,0.0
2025-04-14 00:00:00+00:00,0.07263299822807312,0.0727429986000061,0.06677599996328354,0.0679209977388382,3827,0.0,0.0
2025-04-15 00:00:00+00:00,0.0679209977388382,0.06847599893808365,0.06237800046801567,0.06237899884581566,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.06237899884581566,0.06353399902582169,0.061344001442193985,0.06153300032019615,2451,0.0,0.0
2025-04-17 00:00:00+00:00,0.06153300032019615,0.07667999714612961,0.061083998531103134,0.07664699852466583,7035,0.0,0.0
2025-04-18 00:00:00+00:00,0.07664699852466583,0.08307100087404251,0.07319100201129913,0.07938200235366821,7064,0.0,0.0
2025-04-19 00:00:00+00:00,0.07938200235366821,0.08068499714136124,0.07435999810695648,0.07920800149440765,3156,0.0,0.0
2025-04-20 00:00:00+00:00,0.07920800149440765,0.07958800345659256,0.07316499948501587,0.07622300088405609,2691,0.0,0.0
2025-04-21 00:00:00+00:00,0.07622300088405609,0.07689099758863449,0.07000599801540375,0.07037899643182755,2902,0.0,0.0
2025-04-22 00:00:00+00:00,0.07037899643182755,0.07495199888944626,0.06914400309324265,0.07495199888944626,4367,0.0,0.0
2025-04-23 00:00:00+00:00,0.07495199888944626,0.07495199888944626,0.06810999661684036,0.06906700134277344,3777,0.0,0.0
2025-04-24 00:00:00+00:00,0.06906700134277344,0.07562699913978577,0.06652499735355377,0.07562500238418579,5189,0.0,0.0
2025-04-25 00:00:00+00:00,0.07562500238418579,0.08760900050401688,0.07489699870347977,0.08506300300359726,9995,0.0,0.0
2025-04-26 00:00:00+00:00,0.08506300300359726,0.08868999779224396,0.07711700350046158,0.07711700350046158,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.07711700350046158,0.07851599901914597,0.07524500042200089,0.07550600171089172,1467,0.0,0.0
2025-04-28 00:00:00+00:00,0.07550600171089172,0.07569199800491333,0.06293699890375137,0.0661960020661354,12664,0.0,0.0
2025-04-29 00:00:00+00:00,0.0661960020661354,0.06946700066328049,0.06603900343179703,0.06843700259923935,4081,0.0,0.0
2025-04-30 00:00:00+00:00,0.06843700259923935,0.0762069970369339,0.05638499930500984,0.07376399636268616,12877,0.0,0.0
2025-05-01 00:00:00+00:00,0.07376399636268616,0.0798029974102974,0.07073900103569031,0.07082100212574005,1378,0.0,0.0
2025-05-02 00:00:00+00:00,0.07082100212574005,0.07527600228786469,0.07082100212574005,0.07355300337076187,2795,0.0,0.0
2025-05-03 00:00:00+00:00,0.07355300337076187,0.07431399822235107,0.06326500326395035,0.06552500277757645,4365,0.0,0.0
2025-05-04 00:00:00+00:00,0.06552500277757645,0.06603699922561646,0.0643559992313385,0.06496799737215042,1669,0.0,0.0
2025-05-05 00:00:00+00:00,0.06496799737215042,0.07323300093412399,0.06441500037908554,0.06627099961042404,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.06627099961042404,0.0729290023446083,0.06477600336074829,0.0729290023446083,0,0.0,0.0
2025-05-07 00:00:00+00:00,0.0729290023446083,0.0839880034327507,0.06689000129699707,0.07373999804258347,8464,0.0,0.0
2025-05-08 00:00:00+00:00,0.07373999804258347,0.07947199791669846,0.07373999804258347,0.07551299780607224,3727,0.0,0.0
2025-05-09 00:00:00+00:00,0.07551299780607224,0.0755390003323555,0.06516300141811371,0.06707499921321869,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.06707499921321869,0.08551199734210968,0.06513100117444992,0.08549199998378754,8925,0.0,0.0
2025-05-11 00:00:00+00:00,0.08549199998378754,0.0859839990735054,0.07690499722957611,0.07709699869155884,0,0.0,0.0
2025-05-12 00:00:00+00:00,0.07709699869155884,0.08278899639844894,0.07685600221157074,0.0803849995136261,5597,0.0,0.0
2025-05-13 00:00:00+00:00,0.0803849995136261,0.08306799829006195,0.07808800041675568,0.0790650025010109,3375,0.0,0.0
2025-05-14 00:00:00+00:00,0.0790650025010109,0.08359000086784363,0.07789900153875351,0.080376997590065,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.080376997590065,0.08083000034093857,0.07326500117778778,0.07842399924993515,4781,0.0,0.0
2025-05-16 00:00:00+00:00,0.07842399924993515,0.08053799718618393,0.07157400250434875,0.07192400097846985,4902,0.0,0.0
2025-05-17 00:00:00+00:00,0.07192400097846985,0.07192400097846985,0.06866999715566635,0.07027199864387512,0,0.0,0.0
2025-05-18 00:00:00+00:00,0.07027199864387512,0.07340099662542343,0.06954500079154968,0.0720829963684082,3037,0.0,0.0
2025-05-19 00:00:00+00:00,0.0720829963684082,0.08185900002717972,0.06972800195217133,0.07585500180721283,4699,0.0,0.0
2025-05-20 00:00:00+00:00,0.07585500180721283,0.07694000005722046,0.06960199773311615,0.07028000056743622,5205,0.0,0.0
2025-05-21 00:00:00+00:00,0.07028000056743622,0.0708789974451065,0.06369300186634064,0.06380199640989304,3929,0.0,0.0
2025-05-22 00:00:00+00:00,0.06380199640989304,0.06474500149488449,0.053272999823093414,0.0627949982881546,4830,0.0,0.0
2025-05-23 00:00:00+00:00,0.0627949982881546,0.07309900224208832,0.05979499965906143,0.060006000101566315,10639,0.0,0.0
2025-05-24 00:00:00+00:00,0.060006000101566315,0.06320799887180328,0.05823099985718727,0.06302300095558167,5136,0.0,0.0
2025-05-25 00:00:00+00:00,0.06302300095558167,0.0640840008854866,0.05271200090646744,0.06275500357151031,8125,0.0,0.0
2025-05-26 00:00:00+00:00,0.06275500357151031,0.0671050027012825,0.06275500357151031,0.06499399989843369,0,0.0,0.0
2025-05-27 00:00:00+00:00,0.06499399989843369,0.0678739994764328,0.06465700268745422,0.06599800288677216,576,0.0,0.0
2025-05-28 00:00:00+00:00,0.06599800288677216,0.06600700318813324,0.051267001777887344,0.054586999118328094,14844,0.0,0.0
2025-05-29 00:00:00+00:00,0.054586999118328094,0.06007799878716469,0.05090700089931488,0.05391399934887886,6654,0.0,0.0
