TIMESTAMP,GTC10052_OPEN_PRICE_USD,GTC10052_HIGH_PRICE_USD,GTC10052_LOW_PRICE_USD,GTC10052_CLOSE_PRICE_USD,GTC10052_VOLUME_USD,GTC10052_DIVIDENDS_USD,GTC10052_STOCK_SPLITS_USD
2021-05-26 00:00:00+00:00,6.558136940002441,10.235342979431152,5.790669918060303,6.225904941558838,19318538,0.0,0.0
2021-05-27 00:00:00+00:00,6.225747108459473,6.44226598739624,5.21340799331665,5.484181880950928,2905762,0.0,0.0
2021-05-28 00:00:00+00:00,5.490269184112549,6.521942138671875,4.5872650146484375,4.833378791809082,2216227,0.0,0.0
2021-05-29 00:00:00+00:00,4.831319808959961,5.325735092163086,4.351500988006592,4.56007719039917,1296786,0.0,0.0
2021-05-30 00:00:00+00:00,4.580081939697266,5.557155132293701,4.318291187286377,5.477477073669434,1566668,0.0,0.0
2021-05-31 00:00:00+00:00,5.473899841308594,6.441171169281006,5.060143947601318,6.161359786987305,1362943,0.0,0.0
2021-06-01 00:00:00+00:00,6.162753105163574,6.243113040924072,5.610167980194092,5.715305805206299,1185481,0.0,0.0
2021-06-02 00:00:00+00:00,5.715452194213867,6.182941913604736,5.585130214691162,5.835929870605469,741864,0.0,0.0
2021-06-03 00:00:00+00:00,5.835118770599365,6.668367862701416,5.4350972175598145,6.605626106262207,1850400,0.0,0.0
2021-06-04 00:00:00+00:00,6.606385231018066,9.361010551452637,5.844775199890137,8.630670547485352,3964818,0.0,0.0
2021-06-05 00:00:00+00:00,8.615106582641602,9.929424285888672,8.100273132324219,8.483896255493164,9432917,0.0,0.0
2021-06-06 00:00:00+00:00,8.476423263549805,11.08249568939209,8.378523826599121,10.115294456481934,3040446,0.0,0.0
2021-06-07 00:00:00+00:00,10.115411758422852,10.947572708129883,8.493420600891113,8.493420600891113,8570192,0.0,0.0
2021-06-08 00:00:00+00:00,8.489813804626465,10.763318061828613,8.124914169311523,10.086189270019531,17922091,0.0,0.0
2021-06-09 00:00:00+00:00,10.08593463897705,11.361204147338867,9.601746559143066,10.005062103271484,10317672,0.0,0.0
2021-06-10 00:00:00+00:00,10.0062837600708,14.897539138793945,9.60403823852539,13.143701553344727,184651346,0.0,0.0
2021-06-11 00:00:00+00:00,13.213892936706543,18.053512573242188,11.807703971862793,11.995410919189453,217027737,0.0,0.0
