TIMESTAMP,ADOGE_OPEN_PRICE_USD,ADOGE_HIGH_PRICE_USD,ADOGE_LOW_PRICE_USD,ADOGE_CLOSE_PRICE_USD,ADOGE_VOLUME_USD,ADOGE_DIVIDENDS_USD,ADOGE_STOCK_SPLITS_USD
2022-03-31 00:00:00+00:00,,,,0.0,7313,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,2151,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,174,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,2291,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,1049,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,36859,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,15458,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,2150,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,3125,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,108,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,293,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,683,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,59,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,355,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,157,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,363,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,577,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,1891,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,1355,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,447,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,2418,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,214,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,1424,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,639,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,1194,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,525,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,132,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,399,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,75,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,55,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1643,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,559,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,407,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,34,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,1587,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,46,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,128,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,296,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,242,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,200,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,150,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,186,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,238,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,1017,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,869,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,279,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,339,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,90,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,284,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,498,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,99,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,134,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,421,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,593,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,175,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,71,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,168,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,136,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,317,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,1798,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,563,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,13538,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,2078,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,3550,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,2675,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,949,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,589,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,1077,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,550,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,155,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,115,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,898,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,2726,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,20849,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,16215,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,5017,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,572,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,2515,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,698,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,4685,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,295,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,1248,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,333,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,624,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,419,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,372,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,600,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,5891,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,9098,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,16593,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,18207,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,24839,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,25532,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,24536,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,25611,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,23753,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,18545,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,19301,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,19721,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,18987,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,35609,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,19776,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,23753,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,20663,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,23541,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,20917,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,27949,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,13003,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,9529,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,13223,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,13565,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,21074,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,28327,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,19281,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,23883,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,26477,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,38484,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,97023,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,71164,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,6048,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,3785,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,3441,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,1463,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,2557,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,9516,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,21667,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,145425,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,224778,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,68057,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,56733,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,54596,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,20900,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,20337,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,22411,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,22137,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,18923,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,40509,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,28368,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,4397,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,6249,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,5363,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,1359,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,5925,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,2829,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,1892,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,3033,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,505,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,2624,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,1142,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,1053,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,3700,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,6239,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,844,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,13587,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,1044,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,421,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,495,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,13374,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,3307,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,548,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,1061,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,796,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,547,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,712,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,2531,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,289,0.0,0.0
2022-12-07 00:00:00+00:00,,,,0.0,7960,0.0,0.0
2022-12-08 00:00:00+00:00,,,,0.0,2324,0.0,0.0
2022-12-09 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-12-10 00:00:00+00:00,,,,0.0,2472,0.0,0.0
2022-12-11 00:00:00+00:00,,,,0.0,2898,0.0,0.0
2022-12-12 00:00:00+00:00,,,,0.0,435,0.0,0.0
2022-12-13 00:00:00+00:00,,,,0.0,225,0.0,0.0
2022-12-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2022-12-15 00:00:00+00:00,,,,0.0,145,0.0,0.0
2022-12-16 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-12-17 00:00:00+00:00,,,,0.0,236,0.0,0.0
2022-12-18 00:00:00+00:00,,,,0.0,491,0.0,0.0
2022-12-19 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-12-20 00:00:00+00:00,,,,0.0,1491,0.0,0.0
2022-12-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-12-22 00:00:00+00:00,,,,0.0,562,0.0,0.0
2022-12-23 00:00:00+00:00,,,,0.0,461,0.0,0.0
2022-12-24 00:00:00+00:00,,,,0.0,152,0.0,0.0
2022-12-25 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-12-26 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-12-27 00:00:00+00:00,,,,0.0,270,0.0,0.0
2022-12-28 00:00:00+00:00,,,,0.0,1869,0.0,0.0
2022-12-29 00:00:00+00:00,,,,0.0,3133,0.0,0.0
2022-12-30 00:00:00+00:00,,,,0.0,4657,0.0,0.0
2022-12-31 00:00:00+00:00,,,,0.0,1549,0.0,0.0
2023-01-01 00:00:00+00:00,,,,0.0,284,0.0,0.0
2023-01-02 00:00:00+00:00,,,,0.0,277,0.0,0.0
2023-01-03 00:00:00+00:00,,,,0.0,1349,0.0,0.0
2023-01-04 00:00:00+00:00,,,,0.0,272,0.0,0.0
2023-01-05 00:00:00+00:00,,,,0.0,923,0.0,0.0
2023-01-06 00:00:00+00:00,,,,0.0,2241,0.0,0.0
2023-01-07 00:00:00+00:00,,,,0.0,629,0.0,0.0
2023-01-08 00:00:00+00:00,,,,0.0,475,0.0,0.0
2023-01-09 00:00:00+00:00,,,,0.0,1204,0.0,0.0
2023-01-10 00:00:00+00:00,,,,0.0,677,0.0,0.0
2023-01-11 00:00:00+00:00,,,,0.0,300,0.0,0.0
2023-01-12 00:00:00+00:00,,,,0.0,1156,0.0,0.0
2023-01-13 00:00:00+00:00,,,,0.0,2220,0.0,0.0
2023-01-14 00:00:00+00:00,,,,0.0,5670,0.0,0.0
2023-01-15 00:00:00+00:00,,,,0.0,7392,0.0,0.0
2023-01-16 00:00:00+00:00,,,,0.0,11189,0.0,0.0
2023-01-17 00:00:00+00:00,,,,0.0,660,0.0,0.0
2023-01-18 00:00:00+00:00,,,,0.0,5064,0.0,0.0
2023-01-19 00:00:00+00:00,,,,0.0,2903,0.0,0.0
2023-01-20 00:00:00+00:00,,,,0.0,1715,0.0,0.0
2023-01-21 00:00:00+00:00,,,,0.0,2641,0.0,0.0
2023-01-22 00:00:00+00:00,,,,0.0,9135,0.0,0.0
2023-01-23 00:00:00+00:00,,,,0.0,27919,0.0,0.0
2023-01-24 00:00:00+00:00,,,,0.0,21399,0.0,0.0
2023-01-25 00:00:00+00:00,,,,0.0,34146,0.0,0.0
2023-01-26 00:00:00+00:00,,,,0.0,13166,0.0,0.0
2023-01-27 00:00:00+00:00,,,,0.0,5129,0.0,0.0
2023-01-28 00:00:00+00:00,,,,0.0,15816,0.0,0.0
2023-01-29 00:00:00+00:00,,,,0.0,15937,0.0,0.0
2023-01-30 00:00:00+00:00,,,,0.0,5842,0.0,0.0
2023-01-31 00:00:00+00:00,,,,0.0,5557,0.0,0.0
2023-02-01 00:00:00+00:00,,,,0.0,5034,0.0,0.0
2023-02-02 00:00:00+00:00,,,,0.0,14195,0.0,0.0
2023-02-03 00:00:00+00:00,,,,0.0,15910,0.0,0.0
2023-02-04 00:00:00+00:00,,,,0.0,22301,0.0,0.0
2023-02-05 00:00:00+00:00,,,,0.0,20861,0.0,0.0
2023-02-06 00:00:00+00:00,,,,0.0,54258,0.0,0.0
2023-02-07 00:00:00+00:00,,,,0.0,35478,0.0,0.0
2023-02-08 00:00:00+00:00,,,,0.0,63781,0.0,0.0
2023-02-09 00:00:00+00:00,,,,0.0,26511,0.0,0.0
2023-02-10 00:00:00+00:00,,,,0.0,8760,0.0,0.0
2023-02-11 00:00:00+00:00,,,,0.0,9465,0.0,0.0
2023-02-12 00:00:00+00:00,,,,0.0,13646,0.0,0.0
2023-02-13 00:00:00+00:00,,,,0.0,7111,0.0,0.0
2023-02-14 00:00:00+00:00,,,,0.0,6068,0.0,0.0
2023-02-15 00:00:00+00:00,,,,0.0,10929,0.0,0.0
2023-02-16 00:00:00+00:00,,,,0.0,15839,0.0,0.0
2023-02-17 00:00:00+00:00,,,,0.0,43652,0.0,0.0
2023-02-18 00:00:00+00:00,,,,0.0,60682,0.0,0.0
2023-02-19 00:00:00+00:00,,,,0.0,140532,0.0,0.0
2023-02-20 00:00:00+00:00,,,,0.0,53743,0.0,0.0
2023-02-21 00:00:00+00:00,,,,0.0,23919,0.0,0.0
2023-02-22 00:00:00+00:00,,,,0.0,19510,0.0,0.0
2023-02-23 00:00:00+00:00,,,,0.0,12578,0.0,0.0
2023-02-24 00:00:00+00:00,,,,0.0,26599,0.0,0.0
2023-02-25 00:00:00+00:00,,,,0.0,8740,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,45489,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,8697,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,5146,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,8316,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,10887,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,10607,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,15930,0.0,0.0
