TIMESTAMP,BABYELON_OPEN_PRICE_USD,BABYELON_HIGH_PRICE_USD,BABYELON_LOW_PRICE_USD,BABYELON_CLOSE_PRICE_USD,BABYELON_VOLUME_USD,BABYELON_DIVIDENDS_USD,BABYELON_STOCK_SPLITS_USD
2024-02-18 00:00:00+00:00,,,,0.0,143120,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,178354,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,181670,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,147047,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,163045,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,244175,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,106985,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,622928,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1439636,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,555818,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,257373,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,341286,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,477449,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,699957,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,538124,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,961757,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,1313227,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,5173016,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,8526422,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,5610164,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,3193471,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,4989306,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,4034261,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,3018146,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,2903175,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,2786208,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1917415,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,3094490,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,1738111,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,2001959,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,1185997,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1120687,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1315600,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,992307,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,693182,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,697620,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,3065781,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,6410423,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,2709248,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,2604445,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2445554,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,2440446,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1556810,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,1491858,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1611221,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1453938,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,1222247,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1170516,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1361290,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1342605,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,3026770,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,2013776,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,1396783,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,503702,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,586648,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,481076,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,419555,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,240618,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,353419,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,345817,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,303158,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,357925,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,377267,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,334362,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,387198,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,351559,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,379589,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,318805,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,443368,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,339339,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,309283,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,353205,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,327450,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,384007,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,347876,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,334367,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,354347,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,335572,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,404688,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,374263,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,360383,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,338990,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,293569,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,305776,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,302205,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,337791,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,356701,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,316207,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,264771,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,330161,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,297482,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,292264,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,332359,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,311376,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,390981,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,355736,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,356945,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,442339,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,342820,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,397314,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,293653,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,310055,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,332180,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,217548,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,277706,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,310392,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,379466,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,315994,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,293743,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,279844,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,637408,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,347779,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,420143,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,469312,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,332866,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,540470,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,402216,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,305860,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,292241,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,294158,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,280672,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,252398,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,298065,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,259229,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,283418,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,300606,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,299858,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,305366,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,265417,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,172113,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,32173,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,65379,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,40921,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,41750,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,47348,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,31826,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,32114,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,28492,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,68180,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,47057,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,46763,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,28848,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,30305,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,41604,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,55091,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,31473,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,43361,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,54558,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,56045,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,56637,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,43425,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,39165,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,28516,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,83061,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,52841,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,38993,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,16802,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,76366,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,22487,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,22465,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,16457,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,17210,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,25271,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,20228,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,36694,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,25854,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,21541,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,21459,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,17980,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,44946,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,20257,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,43510,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,25757,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,19266,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,21162,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,35528,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,22200,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,20787,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,11666,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,23818,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,8022,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,4678,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,7281,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,22563,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,9891,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,10018,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,16304,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,13810,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,18084,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,11961,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,14557,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,11662,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,11913,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,8409,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,12563,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,4334,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,7895,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,6313,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,9281,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,9666,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,17452,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,9809,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,10679,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,4777,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,6118,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,8820,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,6598,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,8775,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,6507,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,8103,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,15344,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,20632,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,21325,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,20603,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,13956,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,10298,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,47597,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,287584,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,138506,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,40281,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,30788,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,30190,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,46275,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,69028,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,40953,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,42352,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,38909,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,12066,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,29768,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,17292,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,24865,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,30371,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,27534,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,15862,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,26917,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,33711,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,21394,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,366199,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,2242118,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1064148,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,321502,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,245212,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,102154,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,113659,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,77587,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,104700,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,107523,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,64224,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,75667,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,44863,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,34861,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,42422,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,73934,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,32678,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,41303,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,29889,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,26697,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,22058,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,26761,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,21837,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,103446,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,256928,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,117476,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,44673,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,618688,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,403632,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,302121,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,176519,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,209813,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,123841,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,150971,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,115373,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,181572,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,105605,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,78703,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,81632,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,53253,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,77519,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,71636,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,66672,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,55904,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,82168,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,118275,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,70884,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,42886,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,55292,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,54894,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,181913,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,89548,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,79771,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,189975,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,126780,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,77743,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,249852,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,203565,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,266379,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,165631,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,116456,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,65568,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,118657,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,61387,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,51176,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,34373,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,42404,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,54995,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,64545,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,101888,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,58138,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,40953,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,103145,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,132259,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,56614,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,62238,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,53399,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,28111,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,34017,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,133072,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,47741,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,43947,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,84372,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,444509,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,159904,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,53092,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,91988,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,95287,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,80988,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,32557,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,39888,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,81275,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,36477,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,39270,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,31564,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,27518,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,26934,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,37630,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,48295,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,1846638,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,537131,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,142345,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,163944,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,93366,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,60742,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,111719,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,50096,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,53271,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,55256,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,51562,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,78231,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,56804,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,58490,0.0,0.0
