TIMESTAMP,KYVE_OPEN_PRICE_USD,KYVE_HIGH_PRICE_USD,KYVE_LOW_PRICE_USD,KYVE_CLOSE_PRICE_USD,KYVE_VOLUME_USD,KYVE_DIVIDENDS_USD,KYVE_STOCK_SPLITS_USD
2023-08-07 00:00:00+00:00,0.04592600092291832,0.06020599976181984,0.03670699894428253,0.04728100076317787,337531,0.0,0.0
2023-08-08 00:00:00+00:00,0.047279998660087585,0.08122800290584564,0.04010400176048279,0.051350001245737076,204558,0.0,0.0
2023-08-09 00:00:00+00:00,0.05133200064301491,0.05172299966216087,0.03639199957251549,0.04645700007677078,79139,0.0,0.0
2023-08-10 00:00:00+00:00,0.046383000910282135,0.046383000910282135,0.03982099890708923,0.04067999869585037,46564,0.0,0.0
2023-08-11 00:00:00+00:00,0.04067600145936012,0.04098900035023689,0.03982599824666977,0.03987500071525574,25458,0.0,0.0
2023-08-12 00:00:00+00:00,0.03987500071525574,0.03988799825310707,0.038961999118328094,0.039027001708745956,19573,0.0,0.0
2023-08-13 00:00:00+00:00,0.039027001708745956,0.04402000084519386,0.036386001855134964,0.04298200085759163,53862,0.0,0.0
2023-08-14 00:00:00+00:00,0.04298200085759163,0.04539899900555611,0.03966299816966057,0.04504799842834473,26331,0.0,0.0
2023-08-15 00:00:00+00:00,0.04504799842834473,0.045513998717069626,0.04174099862575531,0.04221700131893158,11966,0.0,0.0
2023-08-16 00:00:00+00:00,0.04221700131893158,0.04232899844646454,0.040817998349666595,0.04084800183773041,14579,0.0,0.0
2023-08-17 00:00:00+00:00,0.04084800183773041,0.04297799989581108,0.040720999240875244,0.04265600070357323,18699,0.0,0.0
2023-08-18 00:00:00+00:00,0.04265499860048294,0.04778299853205681,0.04174700006842613,0.047575999051332474,23440,0.0,0.0
2023-08-19 00:00:00+00:00,0.047575999051332474,0.05035100132226944,0.04721499979496002,0.050308000296354294,23990,0.0,0.0
2023-08-20 00:00:00+00:00,0.05030899867415428,0.05035100132226944,0.04963099956512451,0.04974399879574776,13716,0.0,0.0
2023-08-21 00:00:00+00:00,0.04974199831485748,0.050016000866889954,0.04803600162267685,0.04910000041127205,14995,0.0,0.0
2023-08-22 00:00:00+00:00,0.04910000041127205,0.057479001581668854,0.04909899830818176,0.057447001338005066,24113,0.0,0.0
2023-08-23 00:00:00+00:00,0.05744900181889534,0.0575140006840229,0.05514800176024437,0.05545800179243088,9546,0.0,0.0
2023-08-24 00:00:00+00:00,0.05545699968934059,0.0554639995098114,0.05211900174617767,0.053911998867988586,5685,0.0,0.0
2023-08-25 00:00:00+00:00,0.0539110004901886,0.05403300002217293,0.05114699900150299,0.051180001348257065,9201,0.0,0.0
2023-08-26 00:00:00+00:00,0.051180001348257065,0.05119600147008896,0.04938200116157532,0.04938500002026558,9348,0.0,0.0
2023-08-27 00:00:00+00:00,0.04938500002026558,0.04941599816083908,0.048861000686883926,0.04891499876976013,9269,0.0,0.0
2023-08-28 00:00:00+00:00,0.04891499876976013,0.049240998923778534,0.04864000156521797,0.04869699850678444,8944,0.0,0.0
2023-08-29 00:00:00+00:00,0.048700001090765,0.04870599880814552,0.046824999153614044,0.046900998800992966,6550,0.0,0.0
2023-08-30 00:00:00+00:00,0.046897001564502716,0.04703899845480919,0.045545000582933426,0.04569200053811073,3911,0.0,0.0
2023-08-31 00:00:00+00:00,0.04569200053811073,0.04569200053811073,0.04399700090289116,0.044165998697280884,6904,0.0,0.0
2023-09-01 00:00:00+00:00,0.044165998697280884,0.04417699947953224,0.04360999912023544,0.04362599924206734,2026,0.0,0.0
2023-09-02 00:00:00+00:00,0.04362700134515762,0.0436290018260479,0.042886000126600266,0.04297100007534027,2922,0.0,0.0
2023-09-03 00:00:00+00:00,0.04297100007534027,0.04346200078725815,0.042475998401641846,0.043205998837947845,8205,0.0,0.0
2023-09-04 00:00:00+00:00,0.043205998837947845,0.043209001421928406,0.04258200153708458,0.04278700053691864,4046,0.0,0.0
2023-09-05 00:00:00+00:00,0.04278799891471863,0.04508399963378906,0.03861499950289726,0.039739999920129776,14952,0.0,0.0
2023-09-06 00:00:00+00:00,0.039744000881910324,0.044151000678539276,0.03950199857354164,0.041088998317718506,7174,0.0,0.0
2023-09-07 00:00:00+00:00,0.041088998317718506,0.04111500084400177,0.039073001593351364,0.039080001413822174,5450,0.0,0.0
2023-09-08 00:00:00+00:00,0.03908099979162216,0.03926900029182434,0.03893899917602539,0.039128001779317856,2292,0.0,0.0
2023-09-09 00:00:00+00:00,0.039128001779317856,0.041655998677015305,0.03801000118255615,0.03801000118255615,2508,0.0,0.0
2023-09-10 00:00:00+00:00,0.03801099956035614,0.038874998688697815,0.03720799833536148,0.03773599863052368,3650,0.0,0.0
2023-09-11 00:00:00+00:00,0.03773599863052368,0.04052099958062172,0.036403998732566833,0.036476001143455505,3886,0.0,0.0
2023-09-12 00:00:00+00:00,0.036476001143455505,0.03705500066280365,0.034616000950336456,0.036757998168468475,3586,0.0,0.0
2023-09-13 00:00:00+00:00,0.03675999864935875,0.041416000574827194,0.03632500022649765,0.03647100180387497,3818,0.0,0.0
2023-09-14 00:00:00+00:00,0.03647100180387497,0.04128500074148178,0.03646299988031387,0.03760199993848801,13257,0.0,0.0
