TIMESTAMP,TOKAMAK_OPEN_PRICE_USD,TOKAMAK_HIGH_PRICE_USD,TOKAMAK_LOW_PRICE_USD,TOKAMAK_CLOSE_PRICE_USD,TOKAMAK_VOLUME_USD,TOKAMAK_DIVIDENDS_USD,TOKAMAK_STOCK_SPLITS_USD
2025-01-01 00:00:00+00:00,1.5799039602279663,1.6081360578536987,1.5412880182266235,1.6026639938354492,119711,0.0,0.0
2025-01-02 00:00:00+00:00,1.6026639938354492,1.646659016609192,1.562082052230835,1.6243970394134521,156303,0.0,0.0
2025-01-03 00:00:00+00:00,1.6243970394134521,1.6678060293197632,1.6049740314483643,1.6192549467086792,71380,0.0,0.0
2025-01-04 00:00:00+00:00,1.6192549467086792,1.6828910112380981,1.591763973236084,1.6627379655838013,153738,0.0,0.0
2025-01-05 00:00:00+00:00,1.6627379655838013,1.7449549436569214,1.6136749982833862,1.7387449741363525,200764,0.0,0.0
2025-01-06 00:00:00+00:00,1.7387449741363525,3.0015769004821777,1.7381139993667603,2.19099497795105,47647844,0.0,0.0
2025-01-07 00:00:00+00:00,2.203183889389038,2.3117499351501465,1.9772679805755615,1.9962610006332397,16078291,0.0,0.0
2025-01-08 00:00:00+00:00,1.9969409704208374,2.145822048187256,1.7835149765014648,2.01021409034729,9640154,0.0,0.0
2025-01-09 00:00:00+00:00,2.01021409034729,3.368114948272705,1.9571499824523926,2.660900115966797,570306818,0.0,0.0
2025-01-10 00:00:00+00:00,2.660900115966797,2.9781301021575928,2.1183669567108154,2.220551013946533,102692201,0.0,0.0
2025-01-11 00:00:00+00:00,2.2124269008636475,2.2124269008636475,2.0185019969940186,2.0960540771484375,20062612,0.0,0.0
2025-01-12 00:00:00+00:00,2.0960540771484375,2.1584489345550537,2.0174779891967773,2.118216037750244,10555616,0.0,0.0
2025-01-13 00:00:00+00:00,2.118216037750244,2.1227049827575684,1.8368209600448608,1.9424279928207397,11165119,0.0,0.0
2025-01-14 00:00:00+00:00,1.9424970149993896,2.1993699073791504,1.8405319452285767,2.063805103302002,47976362,0.0,0.0
2025-01-15 00:00:00+00:00,2.063805103302002,2.2210299968719482,1.9573659896850586,2.022397994995117,23914861,0.0,0.0
2025-01-16 00:00:00+00:00,2.022397994995117,2.1211531162261963,1.8985400199890137,1.9818840026855469,16738964,0.0,0.0
2025-01-17 00:00:00+00:00,1.9818840026855469,2.007657051086426,1.9320110082626343,1.9848530292510986,7629794,0.0,0.0
2025-01-18 00:00:00+00:00,1.9846960306167603,1.994657039642334,1.848338007926941,1.8818809986114502,5982094,0.0,0.0
2025-01-19 00:00:00+00:00,1.883641004562378,1.884361982345581,1.7194329500198364,1.7459009885787964,4737134,0.0,0.0
2025-01-20 00:00:00+00:00,1.7459009885787964,1.858855962753296,1.7258390188217163,1.8198679685592651,6149916,0.0,0.0
2025-01-21 00:00:00+00:00,1.8198679685592651,1.8510279655456543,1.725443959236145,1.7766929864883423,3280552,0.0,0.0
2025-01-22 00:00:00+00:00,1.7766929864883423,1.7857639789581299,1.7152719497680664,1.740947961807251,1660005,0.0,0.0
2025-01-23 00:00:00+00:00,1.740947961807251,1.7779899835586548,1.6503440141677856,1.7060070037841797,2661391,0.0,0.0
2025-01-24 00:00:00+00:00,1.7060070037841797,1.7774080038070679,1.633092999458313,1.7697299718856812,2627187,0.0,0.0
2025-01-25 00:00:00+00:00,1.768198013305664,2.034972906112671,1.719012975692749,1.895179033279419,49033266,0.0,0.0
2025-01-26 00:00:00+00:00,1.895179033279419,2.2072360515594482,1.843966007232666,2.117764949798584,91249459,0.0,0.0
2025-01-27 00:00:00+00:00,2.117764949798584,2.1821489334106445,1.7983349561691284,1.8811700344085693,15224531,0.0,0.0
2025-01-28 00:00:00+00:00,1.8811700344085693,1.9377529621124268,1.7179739475250244,1.7756730318069458,5104011,0.0,0.0
2025-01-29 00:00:00+00:00,1.7756730318069458,1.8054399490356445,1.7098369598388672,1.777114987373352,2113734,0.0,0.0
2025-01-30 00:00:00+00:00,1.777114987373352,1.8146510124206543,1.7522809505462646,1.7723970413208008,1674368,0.0,0.0
2025-01-31 00:00:00+00:00,1.7723970413208008,1.7735899686813354,1.6890710592269897,1.7254910469055176,2711429,0.0,0.0
2025-02-01 00:00:00+00:00,1.7255209684371948,1.7355469465255737,1.6511600017547607,1.6631289720535278,1442909,0.0,0.0
2025-02-02 00:00:00+00:00,1.6631289720535278,1.9721260070800781,1.497107982635498,1.5356930494308472,41814456,0.0,0.0
2025-02-03 00:00:00+00:00,1.5356930494308472,1.5497289896011353,1.2167290449142456,1.5413039922714233,7255414,0.0,0.0
2025-02-04 00:00:00+00:00,1.5413039922714233,1.6363149881362915,1.404360055923462,1.4541319608688354,4309442,0.0,0.0
2025-02-05 00:00:00+00:00,1.4541319608688354,1.4769419431686401,1.4251699447631836,1.4456379413604736,1205770,0.0,0.0
2025-02-06 00:00:00+00:00,1.4456379413604736,1.5679130554199219,1.418071985244751,1.4375040531158447,3692252,0.0,0.0
2025-02-07 00:00:00+00:00,1.4375040531158447,1.455278992652893,1.3835320472717285,1.451464056968689,1313158,0.0,0.0
2025-02-08 00:00:00+00:00,1.451464056968689,1.494236946105957,1.4030189514160156,1.4654209613800049,1824192,0.0,0.0
2025-02-09 00:00:00+00:00,1.4654209613800049,1.6869549751281738,1.4310499429702759,1.5295759439468384,10432375,0.0,0.0
2025-02-10 00:00:00+00:00,1.5295759439468384,1.6869920492172241,1.5227839946746826,1.6247340440750122,17200169,0.0,0.0
2025-02-11 00:00:00+00:00,1.6247340440750122,1.6253739595413208,1.5134299993515015,1.5174449682235718,3243281,0.0,0.0
2025-02-12 00:00:00+00:00,1.5174449682235718,1.5253909826278687,1.4453010559082031,1.5222899913787842,1626717,0.0,0.0
2025-02-13 00:00:00+00:00,1.5222899913787842,1.5238759517669678,1.4479650259017944,1.4845919609069824,1077625,0.0,0.0
2025-02-14 00:00:00+00:00,1.4845919609069824,1.4998680353164673,1.455340027809143,1.4887330532073975,1080196,0.0,0.0
2025-02-15 00:00:00+00:00,1.4887330532073975,1.535804033279419,1.4780910015106201,1.5335969924926758,3201917,0.0,0.0
2025-02-16 00:00:00+00:00,1.5345239639282227,1.5450830459594727,1.498358964920044,1.5051889419555664,1653978,0.0,0.0
2025-02-17 00:00:00+00:00,1.5051889419555664,1.5170259475708008,1.466810941696167,1.4811370372772217,1117978,0.0,0.0
2025-02-18 00:00:00+00:00,1.4811370372772217,1.6031990051269531,1.4130680561065674,1.4290579557418823,4130558,0.0,0.0
2025-02-19 00:00:00+00:00,1.4290579557418823,1.4399889707565308,1.4054349660873413,1.4399889707565308,567084,0.0,0.0
2025-02-20 00:00:00+00:00,1.4399889707565308,1.4769070148468018,1.4201300144195557,1.467682957649231,725119,0.0,0.0
2025-02-21 00:00:00+00:00,1.467682957649231,1.4748669862747192,1.4167879819869995,1.445693016052246,1094486,0.0,0.0
2025-02-22 00:00:00+00:00,1.445693016052246,1.5106500387191772,1.414059042930603,1.4705679416656494,2309901,0.0,0.0
2025-02-23 00:00:00+00:00,1.4705679416656494,1.4782160520553589,1.4301990270614624,1.4445329904556274,660156,0.0,0.0
2025-02-24 00:00:00+00:00,1.4443919658660889,1.4443919658660889,1.268744945526123,1.2727869749069214,1345904,0.0,0.0
2025-02-25 00:00:00+00:00,1.2726290225982666,1.2899060249328613,1.1273900270462036,1.2642040252685547,3086913,0.0,0.0
2025-02-26 00:00:00+00:00,1.26242196559906,1.26242196559906,1.1561859846115112,1.1947519779205322,1091340,0.0,0.0
2025-02-27 00:00:00+00:00,1.1947400569915771,1.262976050376892,1.174381971359253,1.2558380365371704,1478106,0.0,0.0
2025-02-28 00:00:00+00:00,1.2558380365371704,1.3330880403518677,1.154981017112732,1.2443519830703735,6806662,0.0,0.0
2025-03-01 00:00:00+00:00,1.2443519830703735,1.341230034828186,1.2207609415054321,1.305601954460144,8825937,0.0,0.0
2025-03-02 00:00:00+00:00,1.3055380582809448,1.3526109457015991,1.2642929553985596,1.3497350215911865,3297537,0.0,0.0
2025-03-03 00:00:00+00:00,1.3496899604797363,1.5065540075302124,1.1745589971542358,1.219836950302124,17884777,0.0,0.0
2025-03-04 00:00:00+00:00,1.219836950302124,1.2290409803390503,1.1399250030517578,1.2216039896011353,1724284,0.0,0.0
2025-03-05 00:00:00+00:00,1.2216039896011353,1.2556740045547485,1.1855100393295288,1.2338500022888184,857371,0.0,0.0
2025-03-06 00:00:00+00:00,1.2338500022888184,1.2646000385284424,1.186642050743103,1.201969027519226,812419,0.0,0.0
2025-03-07 00:00:00+00:00,1.201969027519226,1.2141079902648926,1.1571329832077026,1.159175992012024,635348,0.0,0.0
2025-03-08 00:00:00+00:00,1.159175992012024,1.3294930458068848,1.159162998199463,1.209265947341919,12881490,0.0,0.0
2025-03-09 00:00:00+00:00,1.209265947341919,1.2130019664764404,1.0861550569534302,1.116495966911316,1994620,0.0,0.0
2025-03-10 00:00:00+00:00,1.116495966911316,1.1458499431610107,1.0525480508804321,1.0616309642791748,1278244,0.0,0.0
2025-03-11 00:00:00+00:00,1.0616309642791748,1.1061890125274658,1.024986982345581,1.0977970361709595,1161557,0.0,0.0
2025-03-12 00:00:00+00:00,1.0977970361709595,1.1597349643707275,1.0560170412063599,1.1118240356445312,1877455,0.0,0.0
2025-03-13 00:00:00+00:00,1.1118240356445312,1.1547390222549438,1.0867350101470947,1.1079729795455933,1086509,0.0,0.0
2025-03-14 00:00:00+00:00,1.1079729795455933,1.1786400079727173,1.0988730192184448,1.1414649486541748,2875381,0.0,0.0
2025-03-15 00:00:00+00:00,1.1414649486541748,1.2011959552764893,1.131132960319519,1.1565619707107544,3184830,0.0,0.0
2025-03-16 00:00:00+00:00,1.1565619707107544,1.2165850400924683,1.1292660236358643,1.134403944015503,2892788,0.0,0.0
2025-03-17 00:00:00+00:00,1.134403944015503,1.1660209894180298,1.1145910024642944,1.1660209894180298,791392,0.0,0.0
2025-03-18 00:00:00+00:00,1.1660369634628296,1.1941790580749512,1.1506270170211792,1.1736550331115723,1108693,0.0,0.0
2025-03-19 00:00:00+00:00,1.1736550331115723,1.2190510034561157,1.1382139921188354,1.187973976135254,2310547,0.0,0.0
2025-03-20 00:00:00+00:00,1.187973976135254,1.2163829803466797,1.132182002067566,1.172116994857788,1289840,0.0,0.0
2025-03-21 00:00:00+00:00,1.172116994857788,1.1786400079727173,1.1413990259170532,1.155689001083374,789060,0.0,0.0
2025-03-22 00:00:00+00:00,1.156275987625122,1.1663539409637451,1.113332986831665,1.165681004524231,522056,0.0,0.0
2025-03-23 00:00:00+00:00,1.165681004524231,1.1675879955291748,1.1181559562683105,1.1456890106201172,624128,0.0,0.0
2025-03-24 00:00:00+00:00,1.1456890106201172,1.2007240056991577,1.124945044517517,1.1645840406417847,760429,0.0,0.0
2025-03-25 00:00:00+00:00,1.1645829677581787,1.1870089769363403,1.1325000524520874,1.1727279424667358,726095,0.0,0.0
2025-03-26 00:00:00+00:00,1.1727279424667358,1.182062029838562,1.1496670246124268,1.175658941268921,707757,0.0,0.0
2025-03-27 00:00:00+00:00,1.175570011138916,1.1998820304870605,1.1332260370254517,1.1801940202713013,536456,0.0,0.0
2025-03-28 00:00:00+00:00,1.1801940202713013,1.2003669738769531,1.0930529832839966,1.1178539991378784,826857,0.0,0.0
2025-03-29 00:00:00+00:00,1.113793969154358,1.187677025794983,1.0704220533370972,1.0841519832611084,7920844,0.0,0.0
2025-03-30 00:00:00+00:00,1.0841519832611084,1.0897510051727295,1.0406639575958252,1.0542960166931152,853671,0.0,0.0
2025-03-31 00:00:00+00:00,1.0542960166931152,1.05764901638031,0.995123028755188,1.0392990112304688,1570327,0.0,0.0
2025-04-01 00:00:00+00:00,1.0376089811325073,1.090512990951538,1.0064890384674072,1.0318210124969482,2270794,0.0,0.0
2025-04-02 00:00:00+00:00,1.0324569940567017,1.0638940334320068,0.9488189816474915,0.9556390047073364,1268747,0.0,0.0
2025-04-03 00:00:00+00:00,0.9556390047073364,0.9750109910964966,0.9414340257644653,0.9719889760017395,480262,0.0,0.0
2025-04-04 00:00:00+00:00,0.9719880223274231,1.0476720333099365,0.967710018157959,1.0047270059585571,3885735,0.0,0.0
