TIMESTAMP,NLS_OPEN_PRICE_USD,NLS_HIGH_PRICE_USD,NLS_LOW_PRICE_USD,NLS_CLOSE_PRICE_USD,NLS_VOLUME_USD,NLS_DIVIDENDS_USD,NLS_STOCK_SPLITS_USD
2023-11-22 00:00:00+00:00,0.03280400112271309,0.03515499830245972,0.03275499865412712,0.034720998257398605,41346,0.0,0.0
2023-11-23 00:00:00+00:00,0.03471900150179863,0.035548001527786255,0.0334630012512207,0.03392300009727478,39851,0.0,0.0
2023-11-24 00:00:00+00:00,0.03392399847507477,0.04697500169277191,0.03388600051403046,0.04655599966645241,74944,0.0,0.0
2023-11-25 00:00:00+00:00,0.046553999185562134,0.04801400005817413,0.04221700131893158,0.04246700182557106,47610,0.0,0.0
2023-11-26 00:00:00+00:00,0.04246700182557106,0.0559689998626709,0.04166699945926666,0.053279999643564224,75871,0.0,0.0
2023-11-27 00:00:00+00:00,0.053279001265764236,0.05430300161242485,0.043526001274585724,0.050641000270843506,56683,0.0,0.0
2023-11-28 00:00:00+00:00,0.050645001232624054,0.05100400000810623,0.04401800036430359,0.0456169992685318,41516,0.0,0.0
2023-11-29 00:00:00+00:00,0.0456169992685318,0.04726700112223625,0.044078998267650604,0.04453999921679497,30053,0.0,0.0
2023-11-30 00:00:00+00:00,0.04453900083899498,0.04780000075697899,0.043533001095056534,0.04444799944758415,40998,0.0,0.0
2023-12-01 00:00:00+00:00,0.04444799944758415,0.05172700062394142,0.043352000415325165,0.049685001373291016,55965,0.0,0.0
2023-12-02 00:00:00+00:00,0.049685001373291016,0.04971899837255478,0.048695001751184464,0.04938400164246559,46872,0.0,0.0
2023-12-03 00:00:00+00:00,0.04938200116157532,0.051252998411655426,0.04887700080871582,0.05022500082850456,46914,0.0,0.0
2023-12-04 00:00:00+00:00,0.05022500082850456,0.051194000989198685,0.049963999539613724,0.05068499967455864,28968,0.0,0.0
2023-12-05 00:00:00+00:00,0.05068499967455864,0.05074699968099594,0.048916999250650406,0.04975700005888939,40796,0.0,0.0
2023-12-06 00:00:00+00:00,0.049761999398469925,0.05024399980902672,0.046560000628232956,0.046581000089645386,32891,0.0,0.0
2023-12-07 00:00:00+00:00,0.046585001051425934,0.049219999462366104,0.046585001051425934,0.048900000751018524,45408,0.0,0.0
2023-12-08 00:00:00+00:00,0.04889899864792824,0.05696500092744827,0.04871400073170662,0.056963998824357986,82350,0.0,0.0
2023-12-09 00:00:00+00:00,0.056963998824357986,0.07863300293684006,0.05627100169658661,0.07478100061416626,160091,0.0,0.0
2023-12-10 00:00:00+00:00,0.07478000223636627,0.08574000000953674,0.0736590027809143,0.07561899721622467,79882,0.0,0.0
2023-12-11 00:00:00+00:00,0.07561899721622467,0.07687299698591232,0.05992399901151657,0.06233099848031998,68689,0.0,0.0
2023-12-12 00:00:00+00:00,0.06233600154519081,0.07506400346755981,0.06233600154519081,0.07479999959468842,76497,0.0,0.0
2023-12-13 00:00:00+00:00,0.07480199635028839,0.08488199859857559,0.07463400065898895,0.07984499633312225,93157,0.0,0.0
2023-12-14 00:00:00+00:00,0.07984200119972229,0.08580099791288376,0.07984200119972229,0.08239900320768356,114054,0.0,0.0
2023-12-15 00:00:00+00:00,0.08239900320768356,0.08246500045061111,0.07237599790096283,0.07811500132083893,166198,0.0,0.0
2023-12-16 00:00:00+00:00,0.07806800305843353,0.08448400348424911,0.076214998960495,0.084368996322155,107654,0.0,0.0
2023-12-17 00:00:00+00:00,0.08441200107336044,0.08748199790716171,0.07797800004482269,0.08002299815416336,94464,0.0,0.0
