Lag,BAT,BTC,DASH,DCR,DOGE,ETC,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,XRP,ZEC
1,0.19297557194555912,0.3936925130600279,0.4864302800153697,0.007926441545829301,0.02644957457408949,0.32623326642384665,0.4423721186698331,0.41225753902109324,0.4099496625826039,0.3513695624510365,0.07814178331754296,0.43328963994080716,0.38868555220779977,0.11437362939905371,0.3831598705807245
2,0.2310574003907197,0.2720644102021883,0.3913993435485711,0.01685807986635731,0.06235608466129825,0.31332061109394715,0.4420075791921712,0.2775430377623412,0.27783628155308104,0.32433253256794886,0.10893319035953518,0.3492343157199862,0.4447379494279155,0.19227201254599574,0.27587149088567403
3,0.21535196322640887,0.4052577639976085,0.4909544889875497,0.02247510811221742,0.12234131180236651,0.36185113182533446,0.21107809965099528,0.26772789789260143,0.3331570910002258,0.46817687915748685,0.1672522991261568,0.4394779794231267,0.5270213579641299,0.23069394714262495,0.26930742867837554
4,0.1747107925809878,0.43121165383754373,0.5594396187581757,0.055384154574894665,0.11805097733585565,0.18868584924987628,0.24686566593069262,0.2840220655113552,0.3231661841642168,0.5213476471666479,0.15318210335381535,0.48278436027597404,0.33908407588659806,0.17941839572668702,0.34837059387495456
5,0.21494307300968749,0.20668268750005303,0.6231211237583416,0.07316201792486689,0.01635542333513176,0.0713077182848598,0.11082671069630212,0.2718689073781264,0.34912024280130494,0.5533043908288642,0.1529676935480871,0.4724722037848038,0.3839437123498926,0.19227135507437873,0.33383796818059763
6,0.2172633500864067,0.1600194873686241,0.6488511792097266,0.1054921115809701,0.034314963877498834,0.04804680188267942,0.08969790850256204,0.17565446406604782,0.3950536962673721,0.4965882144287749,0.2048697405378913,0.44823617668785126,0.40770224853174064,0.2892337349849152,0.40289423169834315
7,0.22374496122756918,0.11093969816045468,0.6639984495272708,0.10659121259751111,0.05142745497590516,0.04791392384998766,0.06653234101586561,0.10651343432277935,0.43442495825886646,0.44531818926388334,0.2110598905293207,0.4901321306956559,0.45819275464803877,0.24875520636089463,0.37632023040230744
8,0.21535215927607212,0.14549505221271974,0.6131220769597068,0.10948793041286559,0.059893988310422565,0.045868756333613654,0.08297185525568032,0.11525914772416204,0.41868424318742675,0.2722417829913003,0.2152415203816151,0.4924738952688674,0.4240174490281244,0.20848646637603074,0.42528819145193725
9,0.22168321022775528,0.11550665314208408,0.49746893915614465,0.03085376845311215,0.06814153461669506,0.049405516428652464,0.0855449960817431,0.15394014782631096,0.34301950557296634,0.3084199969249721,0.14820461353307052,0.3502177189150956,0.46249452215633335,0.03448613730936313,0.4502969763566016
10,0.22525351447447275,0.1886880513373833,0.4651254707920881,0.07519095004627849,0.0911474018609585,0.03974276070376506,0.08901609574923143,0.1345533275677469,0.2887620776198354,0.2993086403286454,0.1597294086985863,0.4649795201389062,0.5142003314513044,0.059482256806961814,0.36840101082423293
11,0.22893358750585802,0.2813150077203742,0.4682386229357097,0.09731956230090823,0.08966087238903267,0.055246433133329255,0.09638581617034356,0.16623930324839253,0.30029393723774145,0.31782217360320575,0.16131912202121884,0.5211583108459505,0.39665230573472177,0.07797006350190018,0.40035144306702114
12,0.24065351628736,0.20891168198979848,0.36952639069302423,0.11833473945105764,0.08684451610904326,0.07404468211358996,0.12862722017668907,0.17520256390344774,0.2700830492799695,0.28340192470348735,0.17721687098128944,0.49855097736910026,0.30335173018290107,0.04578337992882042,0.43398089636256604
13,0.243514324667718,0.2229362209495936,0.3984868192940156,0.14368532102692932,0.0802699095377575,0.08757822372913288,0.09138143433835168,0.17466387112305526,0.28807724809018687,0.27380000929395987,0.2223123267320934,0.3208893992555508,0.3591673096739325,0.05585775387579809,0.467651159310988
14,0.25139791964252756,0.19082633678596805,0.32608726478298145,0.1482841074820125,0.08306759019354472,0.09788816217297204,0.09974300778530949,0.0329901434561765,0.2521054863984875,0.24428952632121148,0.2605744826808928,0.37672878779571756,0.3220314013162121,0.04119198911572021,0.5010550285776588
15,0.26262487121288813,0.23305034697085583,0.2996054649830609,0.12624901604605762,0.11245084856415447,0.13001698343795887,0.10344963558465764,0.0349959480549074,0.29133042833103484,0.25735309437888737,0.3026665632505459,0.43921941004008364,0.3276487905137767,0.05863493458002676,0.5825190038456699
16,0.27148777110957234,0.22966002967860588,0.3312898760105557,0.10231870344331828,0.1147527939083602,0.11762161844707006,0.08362288557433772,0.03555290734471056,0.31168537255202666,0.05499575128580833,0.25196278440204944,0.4446112600806944,0.355189194275859,0.0718285698269916,0.6255809099432961
17,0.2778806851976369,0.08858283982928365,0.2546212078294805,0.11796222798645377,0.09562644095299801,0.12708891127380564,0.05083326507280041,0.056683765496774535,0.12412969358911347,0.15122682326775908,0.26053246033838134,0.45254400171633913,0.36319379462571033,0.04745593145671013,0.6148253139594392
18,0.2912843612994312,0.0884611402024876,0.19503256483031078,0.10189255064788058,0.09456359939859027,0.13335360453850598,0.06057437946115362,0.05410453640583346,0.1509345944050055,0.15224995217264686,0.25420402287375343,0.46983591676665815,0.39145430935566905,0.042746702559253266,0.5899206357348403
19,0.3067379944960877,0.0920289392879956,0.22695906424064427,0.10653106810956915,0.09576302002373441,0.11392884349968622,0.08163717902988664,0.055889742814558926,0.16752294095524983,0.052467157272066925,0.16197940922501225,0.5366220086069461,0.353969329698103,0.04205819211919221,0.607381885330987
20,0.26893851978575356,0.06136796524057189,0.19615503698899212,0.12752363205075143,0.021702707561988183,0.13599248246910692,0.07266375636488208,0.07781212917182109,0.17414380784245967,0.02043360690440481,0.09368488437436744,0.5684672357444671,0.4042583456156124,0.058689311033706254,0.5370831959861628
21,0.2940566107046102,0.07112942861106329,0.2292764269728163,0.12882059516775232,0.012293152583964389,0.15707896917758102,0.06875817298252163,0.09540688397831588,0.21589301998160088,0.01308991847701378,0.10583738448710918,0.49017365444924865,0.3708335873383251,0.04282642736597915,0.5616809705840369
