Lag,BAT,BTC,DASH,DCR,DOGE,ETC,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,XRP,ZEC
12,1.6164051695965049e-06,3.536804452438032e-06,0.000182941635145167,7.584518602215914e-12,0.18448674374294116,0.004589241761262312,0.049916272763670146,0.003023792559276489,3.0655160895652686e-06,9.120654424689523e-06,0.223379097916252,0.23165441805404294,0.17807357507602128,0.033478096459325056,0.00023285913945980303
13,2.6301040581018453e-06,2.5891255222058523e-06,0.0003407699844371544,2.6002363224206325e-12,0.14583607248176564,0.006458716685057216,0.07540966217626623,0.011004952298111811,3.520143069641767e-06,3.384491781169827e-06,0.29519931912615827,0.12218237742166421,0.17273438489312812,0.02046769753397636,0.00037422678925540964
14,1.440035316388503e-06,3.750855240752922e-06,0.00037135819096804494,6.407687933026074e-12,0.2223668418166003,0.010638031904034272,0.06506037312194986,0.012686213376326442,8.239206596423713e-06,3.3659070855936096e-06,0.36816523897611203,0.2055605098425112,0.3045276769131903,0.039213884914165,0.000602475158295155
15,2.7524772612573666e-06,8.735632933140786e-06,0.00014749181395622507,7.15946462471721e-13,0.3107254552022769,0.025943685228538974,0.07009764505685478,0.009265031109505733,1.4450430270318271e-05,1.6112006555891701e-06,0.40666621704166056,0.18673821180020472,0.23476398123090633,0.03824269557993569,0.0004829005919164752
16,4.499818011548116e-06,4.19242021476855e-06,0.00033211421958592133,1.2322395870176458e-12,0.3038345853063453,0.03029933077467497,0.06040357289725582,0.001144205598770299,2.7385208154051e-05,2.2889787798770194e-06,0.3840139054673867,0.2541695374355469,0.24341807783604025,0.05029004885496461,0.0014096912207357014
17,7.643897937081804e-06,7.636119046937188e-07,0.00023258932526525077,1.0439719548120703e-12,0.35945362751899945,0.028589925491224924,0.06764118948163396,6.717733183387547e-05,1.0952304633635679e-05,1.8276865715954646e-06,0.41090011218069805,0.19823305474740718,0.24992469329280925,0.06735891409291699,0.0015684700521125966
18,1.3908926458294267e-05,1.702425631832519e-07,0.00014915906261866993,1.5241576760415237e-12,0.35333009877019605,0.0038305740085400773,0.08080385016709744,2.913781639602081e-05,1.0589402879773708e-05,6.436154566642621e-06,0.2891868949307826,0.09754093322732046,0.22226465492631067,0.07901635270598084,0.0003312693522394019
19,2.572973298804569e-05,2.6291752853353267e-07,0.0002432418616103022,3.7865645354969104e-12,0.3496020287231532,0.006830595182844155,0.08225074473595326,4.8305637644966104e-05,1.645652928491213e-05,3.567576318136057e-08,0.21906471276126419,0.13856130219770496,0.1852529372494846,0.07500117482436096,0.0005909109782519793
20,2.489616089590809e-05,5.329748454021278e-08,0.00021555523234512524,2.0380763047993443e-12,0.07776951105958474,0.0051676089741975045,0.10997468983532406,7.625299108801548e-05,2.1186635297862186e-05,1.915881783665334e-09,0.24740762085652968,0.12843405189584112,0.17735886689194613,0.09980544192142798,0.0005891895341316179
21,2.9853750946008695e-07,2.471944922560698e-08,0.00012593043130979155,2.5332892506096733e-12,0.03560425191406784,0.0038922857098250396,0.13702387478343458,9.209362875568718e-05,1.4302492297103387e-08,4.10215757175398e-09,0.2579811570350855,0.019323465838460733,0.06265141874033182,0.0012403748209686178,0.002054165538481525
22,4.522105886579282e-07,0.0005071250579984485,0.008860081993083262,0.00014309483814753285,0.0502714420390813,0.0054254287188089095,0.28886203560941,2.314656993349023e-05,0.029952310139573297,2.096213222766844e-09,0.19709764985097672,0.05518701650315017,0.017618529602089136,0.09378431330947586,0.12232583321364779
23,9.750142050078797e-07,0.00017318898709901584,0.0022683517336344896,0.00035226769862892074,0.030972181285505867,0.001292937099602729,0.2881321883009777,1.0334502366024225e-05,0.013175706457625828,2.178961297704378e-09,0.24309535514521663,0.009777858559496262,0.009957640025290234,0.09722116124702364,0.026893452701544484
24,3.2293992883419535e-06,1.0660695193914216e-05,0.00059535553520988,0.00021487149191500157,0.01738565458721728,0.001187529522582906,0.2591711035830426,9.366687000922165e-07,0.014490021421927948,1.4446969643566406e-09,0.0041827292409759185,0.014183518115743024,0.01234882086953725,0.07051776929926694,0.036995583833553905
25,4.983098119222377e-06,5.096514284348703e-06,1.8498474405723006e-05,0.00042027435513210617,0.0002063010805979165,0.0026460021427143978,0.39700811837999905,1.8245963376176913e-07,0.009025227420436821,2.0379599523660933e-09,0.009725380424719798,0.0025941572621455693,0.012551323986366172,0.04875502649848911,0.0053270273600710336
26,4.231610370164668e-06,2.8003023737435218e-05,0.00025007938229539126,0.0010358060481847745,8.646375650820156e-05,0.0050706303478206686,0.30626577757063284,1.6773901285725315e-07,0.06357128209856132,4.5369236594665875e-09,0.010323533386254833,0.0006112853912190135,0.051706147080030414,0.04817123259472063,0.017383260984127426
27,5.2818943859986455e-06,5.032892385144267e-06,8.560486225180857e-05,0.000987811039981882,6.727733321220226e-05,0.0017532921666155825,0.32345771349725627,3.334978376837782e-07,0.011890656782194815,4.580960554423277e-06,0.015301171524229922,0.0002685632509894689,0.049400544245217975,0.014498016492606998,0.009603395443573077
28,1.0989951365720113e-05,2.1726746050674955e-06,0.0006049902846767002,0.0016766907699425713,3.384499882905495e-05,0.0015017107004742197,0.29000243060167924,4.2934071396938045e-07,0.011547939283944198,2.634974444221425e-05,0.020169450266408977,1.9601646041599406e-05,0.035207594001018465,0.0044283793086783456,0.02620405668225223
29,1.5112830308677516e-05,2.437921222677208e-06,0.0008596720634757819,0.0010845794453142276,1.844747064899028e-05,0.0026414571387165424,0.25184386472827325,4.5108104594648475e-07,0.017742152807290478,2.3785343978095363e-05,0.007531576736967004,2.395466975291127e-05,0.02158228447396081,0.008290279203562748,0.037659614393443466
30,2.4688611047104996e-05,7.215021358337166e-07,0.0010754264458917395,0.0013217856636444062,1.8793001520533682e-06,0.0025483208549580026,0.18615926265508245,7.331289949799813e-07,0.017480317759293103,8.435209044980532e-06,0.008440806771777012,2.496103334596424e-05,0.02282332234850075,0.00992069982100436,0.04079822863959035
