Lag,BAT,BTC,DASH,DCR,DOGE,ETC,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,XRP,ZEC
1,0.010241958340774916,0.07462208736494554,0.2825112750145649,0.008509748128353162,0.0019285063388862552,0.47462970173075103,0.6495991644653942,0.003432341854871865,0.0009616945090070924,0.9763099987779426,0.03025707417065473,0.6606817158690375,0.7862713353667997,0.4189223411317399,0.6398045785702726
2,0.007090985163776739,0.20818698413940856,0.17896016710185497,0.003375025110195451,0.0015773201801299445,0.5305550375088933,0.6659361725495901,0.006593797034764521,0.003594986192721871,0.42445504032156245,0.04398461799299077,0.6466398687972168,0.6199256193810525,0.6673300424897013,0.9457082355982726
3,0.009330820981419798,0.37171628082331654,0.3112896367143843,0.00033839550798234907,0.0014353971841678443,0.620032100619553,0.6695685105365679,0.017218720921638737,0.008215211547211256,0.6602482437664359,0.05710236135409176,0.8085251329801525,0.7581638807942996,0.8123569274417776,0.8517283713731838
4,0.0023864618963721743,0.13259086103853177,0.41359837312929004,0.0008815633967863122,0.00014424762455597502,0.7492452829978191,0.702001665012159,0.03904455009823272,0.010615885072826767,0.7396658593818749,0.02917568671464736,0.7118771087996691,0.8440301395881369,0.5285252325739265,0.9808591184722258
5,0.0027157460332402857,0.11909211336140747,0.574817879805549,0.0008591978101918196,9.976920576735812e-06,0.2752604269498388,0.2887240694555438,0.02939695207826568,0.021605513267166185,0.7568618449928698,0.05898843464181976,0.4564640037523987,0.7950729282032711,0.5251450895777088,0.7068376760551733
6,0.00466018870333613,0.20992432267549535,0.639873263707964,0.0022335737773521917,5.1655295151968756e-05,0.18213215803819346,0.33620129058046616,0.04016410997503024,0.02485061370518254,0.748511143471897,0.0854476228473299,0.6625946772095661,0.7963322114424056,0.7541785138849599,0.9010144758643007
7,0.008394701936525965,0.1542989687574363,0.6743068521838348,0.003786725281740634,0.000100302614441843,0.17847347666991528,0.23515942142822457,0.021869630107058828,0.042657401219249796,0.7848851266456986,0.13751737169228265,0.6153901082348188,0.8152315999742521,0.6342477442355309,0.9403859588843936
8,0.005960747567407497,0.1495223694912446,0.46308297890891215,0.007185713959523646,0.0001484521947225785,0.17574542648507802,0.27461505004069015,0.005921823983826189,0.03994387117629928,0.7955926492294312,0.16384537652889605,0.6144052010499093,0.5458618514249136,0.693356732128641,0.9678036990031955
9,0.002269258625626999,0.219082230504567,0.027132800894574767,0.003996680803819597,0.0002735722905299522,0.18866112955689956,0.27110777720577756,0.009929794313952354,0.015830089970932913,0.8560562464827947,0.21944584839331388,0.6198016165622195,0.5701406486452975,0.028235184160769356,0.8907921378977589
10,0.005258077384857744,0.38188229616204566,0.019923160446276927,0.007428956933095057,0.00017807204398152655,0.1431275187942859,0.2744606951692969,0.011380474578942711,0.02498156964117647,0.8779849425401799,0.296476291277041,0.7708759596324263,0.40375752853073243,0.09093482679698404,0.6115396860256472
11,0.013042140189853092,0.4906431972622899,0.03307103079420275,0.0107285310879014,0.00029331559994155856,0.19311496264301842,0.3303855266771971,0.016556848574067386,0.04900166225378627,0.8959117147874385,0.3590934147288664,0.7789719210710638,0.2122879221844047,0.1333279067597747,0.7140326120967735
12,0.026945500162879783,0.3740060953946424,0.056488644093159394,0.019204525599491457,7.888977058263787e-05,0.2676962583307483,0.4379493616853366,0.011070139190690841,0.06288446471457852,0.882583819627411,0.39240676933897845,0.7954963857835176,0.1317835605242586,0.14961192147753416,0.7203286482751221
13,0.021824983886318,0.4345943007815067,0.052129448683490134,0.03591421456549563,7.374569105219295e-05,0.32930826152960474,0.2442466333483783,0.01214778418584172,0.13419759348626245,0.9252789303862292,0.5014563630433756,0.8016801970839873,0.16018506223792395,0.20294755354600508,0.7615668993732144
14,0.03318863586140188,0.3882293222957279,0.06577064434833553,0.05264777587487797,0.00013733575360713214,0.3702905442521586,0.2641373618499177,0.0029887911787513594,0.16054607779588104,0.9430501531573977,0.550147305012939,0.8240535334274998,0.07277558013705672,0.12551438554668568,0.7540951619925544
15,0.05124114612065541,0.4474362454222147,0.07590729029340595,0.08482178940963964,0.00021882075899204998,0.4907040546965905,0.33285015830051196,0.0009639134409469272,0.11156794434625447,0.9717024833179705,0.6624273732041353,0.8637872914848999,0.13526329137408094,0.19621885288562943,0.8439014402984304
16,0.07083643741266481,0.46633323268884086,0.07887760141374063,0.03327850809279697,0.0004535782005050183,0.43645331633293427,0.2633584431573859,0.0010292770783122517,0.12403270678674717,0.13547239622277393,0.549838463497266,0.890250799985379,0.1489174021305787,0.2369422355014756,0.8997396674595842
17,0.0682021870021388,0.3312237538302324,0.0034654647050726996,0.0378042798895935,2.3005730122584385e-05,0.4729401863577606,0.11907538991278184,0.0012632089100791763,0.05741801625221911,0.4949348304605744,0.6161268314817625,0.8483585649655515,0.18108725476000084,0.12232789649682477,0.9271260438168946
18,0.09673775329055125,0.3285932577145544,0.006877185360440318,0.05954849678023509,2.746330578405214e-05,0.525893020623193,0.14815636612423003,0.001889625142704832,0.07275319724214371,0.48055906792807324,0.7058428177757288,0.8439424392122981,0.14006834313953387,0.09178923010790378,0.8350688927301412
19,0.12550880956412924,0.33989975893186963,0.006580482043546233,0.03566248678489973,3.249244734196833e-05,0.4452806601866597,0.23256435582486779,0.002126736431103901,0.09508462282473594,0.20455549828922315,0.39239646655904503,0.8895415908051073,0.16487229211584592,0.09309376246138258,0.7665644662923339
20,0.08741306511163335,0.23206065171262588,0.014153477028470024,0.0514363762632566,2.653276930383384e-05,0.533812658754746,0.16599602939584493,0.002813467632236263,0.13075240013608302,0.0777546784529064,0.08486739308002429,0.8768530450153562,0.21361985192058014,0.13473936838941702,0.7974051417387638
21,0.1476036717817912,0.28177787926866926,0.009122976650882518,0.04890077867666272,3.247218275644446e-05,0.6188448796421151,0.12300649730107865,0.0037647973242317047,0.15307119110085934,0.0503114834869186,0.10891036404421472,0.8949422426302794,0.2592578095946106,0.16968093744768517,0.7923875115491559
22,0.111921687133702,0.35946811479873314,0.013763435773527066,0.022549177769735872,1.3888568651274106e-05,0.578235071481779,0.09022621493371126,0.005065236388198957,0.1498413708563727,0.05979728645353435,0.020009962462996432,0.9182447050268105,0.31696118826091213,0.13999014722215972,0.794479702552576
23,0.07262473492561071,0.37653841571358615,0.011058283161090754,0.02649362737893631,1.666819813991387e-05,0.6418450707694772,0.19248729877990656,0.005517082220161864,0.1922771154395231,0.057974575561188756,0.021929519819807553,0.8247754325348229,0.28157816035603067,0.17178084226859985,0.8245642507689882
24,0.0945514387174207,0.31208360564871496,0.013084579045559248,0.022450138854582278,2.6882360408476302e-05,0.6823419151590897,0.16492806301003918,0.005779661906809714,0.19371633386682865,0.03889226810959418,0.021402117015845587,0.8529403679784294,0.35349226176571497,0.2065585567246821,0.8303259983857236
25,0.1329779967389661,0.3144116892238374,0.018623125872635017,0.017297102290301423,4.06230094850996e-05,0.7207234137582808,0.14182570300754826,0.006432714095915666,0.17443669012647792,0.012355586544204772,0.022329009882962523,0.8827696950813368,0.368437835259582,0.19975539269774686,0.8514600203640911
26,0.08798108469313715,0.2730602726782699,0.006616999331503547,0.021420091975356777,5.0660216868919164e-05,0.28670968713042916,0.17143800709758586,0.006986813425257079,0.047394088947526655,0.0072987041362425654,0.022263164316836025,0.8848793882383856,0.3845475006237103,0.18144445606583126,0.8110315085081242
27,0.0795351824915639,0.1871165992500427,0.010828931603048295,0.022177219244851134,9.32630788611348e-05,0.27838445836433484,0.1874543341620343,0.011807012501198713,0.016400164009544995,0.0061317824500135305,0.031211248419303138,0.7536045319161664,0.4671523860434258,0.12946330122064453,0.8617462248089572
28,0.07016920376699222,0.23043369135188643,0.0208969190835749,0.028017097710676415,6.668871453502785e-05,0.2879487894275491,0.2366622673097914,0.013338767106672275,0.007287572646404787,0.008584082882513992,0.044279557952665326,0.7887521244946216,0.6129401651964308,0.16469781865180666,0.837210461218258
29,0.036370849214405206,0.2285141921643299,0.029514116934287366,0.026654241818155466,6.482673328632575e-05,0.2842073509241618,0.11975108359694694,0.010279260403225958,0.012349948512877797,0.010181469120341851,0.036889303121374714,0.8431581830396385,0.5268892665945788,0.18859048638310147,0.8463587366581374
30,0.03338962764886577,0.23649694806466037,0.023435705957645096,0.037760712665505375,0.000106867788485052,0.3355054648777746,0.11550860578345423,0.011674994029076262,0.015314753713296058,0.00945884379459013,0.021076324451896337,0.8889429238158698,0.5638202330648917,0.11169731716595582,0.9036299167316211
