Lag,BAT,BTC,DASH,DCR,DOGE,ETC,GNO,IOTA,LTC,QTUM,USDT,XLM,XMR,XRP,ZEC
1,0.7514779936047763,0.7072676605871329,0.7886377920328814,0.023195793937797003,0.035786915485824175,0.00010049876777808498,0.04716371793462653,0.7750224793738419,0.7669385909058423,0.2574868200965934,0.0036415003531881656,0.2448060727573902,0.11860934769541664,0.005034688472815341,0.02759480972012557
2,0.9130249873994771,0.4681876088139123,0.6762980568999566,0.06405691176426195,0.10426204880005266,0.0005082576681309728,0.1296276666636369,0.5439330266977072,0.5380363264667082,0.50153428673791,0.001246342502318527,0.408983601436428,0.302552728720988,0.016405186871592436,0.07680934122996323
3,0.8474178369745752,0.6582510940863673,0.7951107784435097,0.08956182790827726,0.21046589988063477,0.0016256845350131352,0.035048608402950834,0.5285508937230445,0.6466663411014366,0.7237812139536757,0.002099132161434708,0.5107836835602897,0.47041527568588204,0.025282514680440925,0.11242264338402443
4,0.6922453799336858,0.8308222689455935,0.9033889258497909,0.2206543521734548,0.22706360801615327,0.00207637074880532,0.06835097441384567,0.5745148914038197,0.6339977668000596,0.7746575514612298,0.003094326409570738,0.6226284939598985,0.2118476431659152,0.06024960340210595,0.21907612874793145
5,0.8524148458948557,0.36207879944428006,0.9553463841926201,0.2917848008203418,0.016106599928482197,0.0032698925374529167,0.002952172678912796,0.5458164537613553,0.6779065286550281,0.8516215439585457,0.0014185651858551695,0.6746827520228714,0.2841701887264613,0.04973923913290441,0.31540523163802847
6,0.8594908496040817,0.21752028336435061,0.9765890675963648,0.4197248127908667,0.03015019831684497,0.001939246493258277,0.006534511522072812,0.3581435071564909,0.7681724400376821,0.7235417581927162,0.006236840371548303,0.4708674402008882,0.34427080139205357,0.09933184952537848,0.34996861823937253
7,0.8777606596291735,0.1446224467054304,0.9904663382922447,0.42256797927015,0.046262043584167384,0.0011909669659027587,0.0075501458712288845,0.23460992521385826,0.8367331519174643,0.43436895667394326,0.010500244342455445,0.517029162387276,0.45219982683958104,0.08118109210549347,0.2548014207388257
8,0.8425672072952389,0.2166468356186118,0.9948475985648901,0.4307425276321214,0.06227793385668653,0.0018283200647599878,0.013515091105986103,0.2716721384480532,0.7928487312432502,0.1353163899487912,0.02427199999533209,0.57575577085561,0.5053268658916648,0.020754447750091526,0.3350074339543889
9,0.8762392340253637,0.11464543558827207,0.9853303623561339,0.11941199896660863,0.08846134050522717,0.0028735515682622686,0.008383464594760621,0.3407628992099932,0.6616986027485059,0.16740767169761664,0.041747391352566054,0.2243291520129131,0.5571910170202348,5.822817059332079e-07,0.4235749888437504
10,0.8701068956099747,0.24295414200236343,0.907094630793148,0.29332682977005,0.10828941514672229,0.006841462995695418,0.013733203147518034,0.27501763613980673,0.5048577294903465,0.15608236864931516,0.030405411758802552,0.45802557099528907,0.745655955865629,9.418699416463775e-06,0.4142380300253117
11,0.8757794426746225,0.30443219563335683,0.9262265129523762,0.3784323397689189,0.11359431598947695,0.011697915971818006,0.014670186918342125,0.3373821718308731,0.5348549090770103,0.19564281816405896,0.04098873167107107,0.5413780442076762,0.6000939440425924,1.6653361655222166e-05,0.4152119249072412
12,0.9147960607113791,0.20021216228992658,0.7602143999842158,0.4538994586620101,0.09303414294281302,0.009201890378930789,0.019881304048534044,0.3205093854563716,0.46451843043558527,0.1459088883557765,0.020704160447285055,0.4595006902723354,0.4451371393650928,1.653351783497256e-05,0.45922075617348557
13,0.9369828373476007,0.2174088505091003,0.7938906716683125,0.5386528575233741,0.10282180158854695,0.0071259168316300655,0.02798346451173269,0.3533657795736481,0.4841472935463733,0.09642363565533316,0.03229098791097442,0.17522726621600732,0.5108638021459955,6.467991936825487e-06,0.5116089078593244
14,0.9460906189935757,0.1856815475463483,0.5747544345106963,0.540195950965412,0.062257600640259,0.006392149600477609,0.04623671690054306,0.06376669674420625,0.4031413745722536,0.019242547866159972,0.037961780875329684,0.27293222282850665,0.47434382609896963,2.310825729047928e-05,0.643130576901009
15,0.9660731093396523,0.22165599521124832,0.5864891296766547,0.4195946385164778,0.07740834364878477,0.0019577861517652093,0.0055270732325272435,0.06594385616666586,0.48281065311435567,0.03579962896919427,0.05005783992514242,0.3505784624419537,0.4373228297128719,3.453820401494199e-05,0.7219773364369786
16,0.9697215677867462,0.20746549694644756,0.6388921127598262,0.37573798695805644,0.08518139571158512,0.0022026567231454007,0.005218279235316104,0.07053612055190701,0.5230520286580834,0.0685298213912493,0.023252921764445385,0.33234890616192403,0.4776917621653859,4.043854829844071e-05,0.7771430262060184
17,0.9707970595889862,0.00814866035501527,0.5306127551093167,0.4336595713147582,0.010905701851740486,0.004156205175860068,0.008212016910438831,0.10200018725594055,0.23299546655857648,0.09855978531347506,0.005027970039173674,0.41762304100210146,0.4978075592833834,7.028821960124421e-05,0.7445331274945155
18,0.9728412615665865,0.009083138364558716,0.38288033507692504,0.3476449231230987,0.011980848997313035,0.0024087254384225674,0.008637300989562429,0.09133636316607542,0.2526343740572289,0.05100673322158833,0.008536892601896311,0.5117045191290356,0.5777062298083451,8.89049512218333e-05,0.7427373200827867
19,0.9845956762348049,0.011265100103451775,0.4484915787574592,0.38994824078612883,0.01693885890826563,0.0021346989866251748,0.005883351854647456,0.09928220894108408,0.291905152453329,0.0012024416121175529,0.013195080840639316,0.5794230754354728,0.5125319167490627,5.354108572057183e-05,0.8161814129586522
20,0.9281562123826983,0.005361778289417685,0.3564030548624617,0.45785729452964863,0.0048584050317348445,0.002883533632009429,0.006861467110410404,0.15167395822365493,0.28582773728192085,0.0008578989187981006,0.016089738378557303,0.6586310574658827,0.5841415967043124,8.323942201621792e-05,0.6515024653697711
21,0.9179442514045684,0.0014781321027314588,0.4568164729454629,0.4651339302120102,0.007148938376417317,0.0030943596194720805,0.005804901416163077,0.17409402754503905,0.3884339114593703,0.0003444950268774207,0.023533322084962147,0.5650204791853839,0.561440729675449,0.00022901133056212912,0.7015003348114294
22,0.9434979607476145,0.0003691536759558573,0.4836979205720122,0.3056220372103192,0.006950095021465914,0.003921255202175952,0.01847802444782411,0.2128220016606198,0.2622651080514492,0.0003317128988030919,0.01966438299072862,0.6054014568185616,0.5211626760641459,0.00033083932606619367,0.7276700463839498
23,0.8920819810408352,0.0006315375553692848,0.510662342884741,0.2886129565130856,0.00881069911659572,0.005589621890560845,0.03652012368285029,0.2498211829293418,0.31708695442159823,0.00025665449639335723,0.024824446604935293,0.6543271434515276,0.5741126534553533,0.0004386111043135155,0.6923567032632839
24,0.9298288361957262,0.0010272725662100273,0.5964360785118994,0.37290189117282985,0.010562149571450536,0.00956902190658863,0.035021008084856184,0.2270315182670238,0.36135593449832026,0.00040738059188183656,0.022947611678237535,0.7373229053878254,0.6744109677933241,0.0008859746742451397,0.7486275666134424
25,0.9410402883639182,0.0004625724895610781,0.5718712461195357,0.428174275318872,0.001330370966584087,0.0028262062458736573,0.049275363991677104,0.19929743124456728,0.36545238045257006,7.395596625654908e-06,0.008788976916076616,0.697301214712972,0.6577514992685789,0.0009402101431767467,0.7755408002586643
26,0.917648383680951,0.0010935421424288175,0.6849925103109744,0.3743317705723221,0.0018976939114973218,0.0014427487196413257,0.05483430746896329,0.2428159092523912,0.3438159982653828,2.868471440790171e-06,0.0045441506026547345,0.7730473572614486,0.7594352112944669,0.0010818734302558523,0.7703892628288669
27,0.8866312256231711,0.00030093966309969377,0.6484043105818813,0.4547223149368254,0.0016249845894719755,0.002824014068096749,0.06843495383571302,0.36416209513314024,0.19198352505557528,2.3577678826315903e-05,0.006571151073498544,0.726870693741508,0.7026075806257115,0.0016481569151217078,0.7815209656510934
28,0.9012915502626041,0.0002023407546234564,0.6783694443185586,0.42492153551425255,0.002090961696182631,0.0002067623174943196,0.08956058897028397,0.11754246549754024,0.011518354726389592,7.830513422906383e-05,0.011105041394951849,0.30505012515289015,0.7355143326329747,0.0006997301727422688,0.8224879204454949
29,0.906340554245441,0.00031399285081361175,0.6844893763012962,0.5233437697335149,0.002593841228998169,0.0001414390292393043,0.0897299777579388,0.12904639572932122,0.02571610839122181,0.00010018214910093904,0.0050670441061467985,0.29153099774648933,0.4287307812511285,0.0003752235037147981,0.8352941629269194
30,0.7266351212770983,0.0003904199300028536,0.3340309613700788,0.5859160415407646,0.002969273373609772,0.00021096978016178034,0.031939055252697426,0.08285996834298459,0.029904375576739285,1.8899820417351818e-05,0.004262667406144239,0.3373025463469941,0.4403068868991726,0.00021098487808324823,0.8481111111877023
