TIMESTAMP,BABYCAT_OPEN_PRICE_USD,BABYCAT_HIGH_PRICE_USD,BABYCAT_LOW_PRICE_USD,BABYCAT_CLOSE_PRICE_USD,BABYCAT_VOLUME_USD,BABYCAT_DIVIDENDS_USD,BABYCAT_STOCK_SPLITS_USD
2025-01-27 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,29,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,435,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,25,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,324,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,38,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,54,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,16,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,181,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,22,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,34,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-03-05 00:00:00+00:00,,,,0.0,91,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,128,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,156,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-05-09 00:00:00+00:00,,,,0.0,410,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,445,0.0,0.0
2025-05-12 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-06-01 00:00:00+00:00,2.9784901216418913e-13,2.9848500515856913e-13,2.9223067650636925e-13,2.9223067650636925e-13,76,0.0,0.0
