TIMESTAMP,VRX_OPEN_PRICE_USD,VRX_HIGH_PRICE_USD,VRX_LOW_PRICE_USD,VRX_CLOSE_PRICE_USD,VRX_VOLUME_USD,VRX_DIVIDENDS_USD,VRX_STOCK_SPLITS_USD
2021-01-18 00:00:00+00:00,131.33082580566406,148.1909942626953,113.24049377441406,121.44625854492188,5060730,0.0,0.0
2021-01-19 00:00:00+00:00,121.44100952148438,122.95621490478516,84.942138671875,86.46648406982422,2383820,0.0,0.0
2021-01-20 00:00:00+00:00,86.27302551269531,98.12120056152344,67.16615295410156,80.96113586425781,2026929,0.0,0.0
2021-01-21 00:00:00+00:00,80.90699768066406,85.1061782836914,72.02777862548828,74.8191909790039,1560755,0.0,0.0
2021-01-22 00:00:00+00:00,74.82926177978516,101.15019989013672,68.75151824951172,97.39450073242188,1941579,0.0,0.0
2021-01-23 00:00:00+00:00,97.40100860595703,129.45314025878906,92.76026916503906,121.11685943603516,2346664,0.0,0.0
2021-01-24 00:00:00+00:00,121.14017486572266,143.6426544189453,112.61054229736328,142.70896911621094,3048465,0.0,0.0
2021-01-25 00:00:00+00:00,142.6472625732422,152.91378784179688,120.11031341552734,131.25631713867188,2554567,0.0,0.0
2021-01-26 00:00:00+00:00,131.252197265625,143.46714782714844,108.98108673095703,113.75261688232422,2632230,0.0,0.0
2021-01-27 00:00:00+00:00,113.86882019042969,121.2964096069336,86.29349517822266,92.15727996826172,2777887,0.0,0.0
2021-01-28 00:00:00+00:00,92.15130615234375,112.46939086914062,90.00424194335938,101.42672729492188,1924493,0.0,0.0
2021-01-29 00:00:00+00:00,101.38786315917969,101.38786315917969,78.14093780517578,81.6277084350586,1951798,0.0,0.0
2021-01-30 00:00:00+00:00,81.56425476074219,87.63436126708984,74.39505004882812,78.2349853515625,1722728,0.0,0.0
2021-01-31 00:00:00+00:00,78.17253875732422,82.84979248046875,72.20149230957031,75.0068588256836,1409302,0.0,0.0
2021-02-01 00:00:00+00:00,74.96894836425781,88.5185317993164,69.93160247802734,81.10700225830078,1752647,0.0,0.0
2021-02-02 00:00:00+00:00,81.13570404052734,99.05231475830078,81.04367065429688,91.51564025878906,2154115,0.0,0.0
