TIMESTAMP,AURY_OPEN_PRICE_USD,AURY_HIGH_PRICE_USD,AURY_LOW_PRICE_USD,AURY_CLOSE_PRICE_USD,AURY_VOLUME_USD,AURY_DIVIDENDS_USD,AURY_STOCK_SPLITS_USD
2021-10-24 00:00:00+00:00,13.949999809265137,14.592935562133789,12.576732635498047,12.577483177185059,10538145,0.0,0.0
2021-10-25 00:00:00+00:00,12.600481986999512,15.924999237060547,12.250004768371582,15.209005355834961,14890773,0.0,0.0
2021-10-26 00:00:00+00:00,15.20825481414795,15.281998634338379,13.799995422363281,14.50798511505127,6446396,0.0,0.0
2021-10-27 00:00:00+00:00,14.510234832763672,14.6899995803833,13.024930000305176,13.657452583312988,7358828,0.0,0.0
2021-10-28 00:00:00+00:00,13.653545379638672,13.670151710510254,12.36555004119873,12.527365684509277,8635357,0.0,0.0
2021-10-29 00:00:00+00:00,12.527412414550781,12.982053756713867,11.978336334228516,12.596151351928711,9321408,0.0,0.0
2021-10-30 00:00:00+00:00,12.577134132385254,15.559408187866211,12.558538436889648,15.517988204956055,16085095,0.0,0.0
2021-10-31 00:00:00+00:00,15.467952728271484,15.572589874267578,14.295714378356934,14.333416938781738,8397523,0.0,0.0
2021-11-01 00:00:00+00:00,14.338768005371094,14.858831405639648,13.361533164978027,14.846600532531738,7400524,0.0,0.0
2021-11-02 00:00:00+00:00,14.836409568786621,15.70216178894043,14.80012035369873,15.317853927612305,9880567,0.0,0.0
2021-11-03 00:00:00+00:00,15.340883255004883,19.868267059326172,15.340883255004883,17.226320266723633,22029474,0.0,0.0
2021-11-04 00:00:00+00:00,17.260700225830078,18.53824234008789,16.82577133178711,17.40628433227539,9669266,0.0,0.0
2021-11-05 00:00:00+00:00,17.317045211791992,17.499601364135742,15.789756774902344,16.444957733154297,6499498,0.0,0.0
2021-11-06 00:00:00+00:00,16.444978713989258,22.316516876220703,16.248001098632812,22.316516876220703,21409729,0.0,0.0
2021-11-07 00:00:00+00:00,22.323223114013672,23.315187454223633,20.33607292175293,23.139379501342773,13521196,0.0,0.0
2021-11-08 00:00:00+00:00,23.145145416259766,23.294527053833008,21.189878463745117,21.407855987548828,12732889,0.0,0.0
2021-11-09 00:00:00+00:00,21.408111572265625,21.98179817199707,19.126853942871094,19.400623321533203,15954001,0.0,0.0
2021-11-10 00:00:00+00:00,19.458179473876953,20.18584632873535,18.378034591674805,19.006263732910156,12395542,0.0,0.0
2021-11-11 00:00:00+00:00,19.008527755737305,19.062328338623047,18.156251907348633,18.413585662841797,6310011,0.0,0.0
2021-11-12 00:00:00+00:00,18.406967163085938,18.4100284576416,17.45941162109375,17.95149040222168,5483989,0.0,0.0
2021-11-13 00:00:00+00:00,17.95536231994629,18.137006759643555,16.649402618408203,17.62513542175293,6673043,0.0,0.0
2021-11-14 00:00:00+00:00,17.627506256103516,17.65855598449707,16.628631591796875,16.68751335144043,3144052,0.0,0.0
2021-11-15 00:00:00+00:00,16.692466735839844,17.783374786376953,16.631717681884766,17.54472541809082,4835580,0.0,0.0
2021-11-16 00:00:00+00:00,17.545433044433594,20.18269920349121,16.724403381347656,17.179542541503906,8196605,0.0,0.0
2021-11-17 00:00:00+00:00,17.178253173828125,17.518163681030273,14.893889427185059,15.135348320007324,8876981,0.0,0.0
2021-11-18 00:00:00+00:00,15.13442611694336,15.466878890991211,12.636727333068848,13.210661888122559,11269830,0.0,0.0
2021-11-19 00:00:00+00:00,13.20565128326416,14.175561904907227,12.909963607788086,14.119630813598633,6696743,0.0,0.0
2021-11-20 00:00:00+00:00,14.096174240112305,15.762653350830078,14.096174240112305,14.9461030960083,6498126,0.0,0.0
