TIMESTAMP,NEIRO_OPEN_PRICE_USD,NEIRO_HIGH_PRICE_USD,NEIRO_LOW_PRICE_USD,NEIRO_CLOSE_PRICE_USD,NEIRO_VOLUME_USD,NEIRO_DIVIDENDS_USD,NEIRO_STOCK_SPLITS_USD
2024-07-29 00:00:00+00:00,0.014360000379383564,0.029162000864744186,0.01320900022983551,0.024483999237418175,13003752,0.0,0.0
2024-07-30 00:00:00+00:00,0.024483999237418175,0.09135899692773819,0.024483999237418175,0.06861799955368042,34207616,0.0,0.0
2024-07-31 00:00:00+00:00,0.06854800134897232,0.1742590069770813,0.04954800009727478,0.17108400166034698,37335630,0.0,0.0
2024-08-01 00:00:00+00:00,0.17030900716781616,0.2084980010986328,0.12825800478458405,0.17627300322055817,39688640,0.0,0.0
2024-08-02 00:00:00+00:00,0.1906059980392456,0.21358799934387207,0.1429709941148758,0.17545099556446075,27005480,0.0,0.0
2024-08-03 00:00:00+00:00,0.17545099556446075,0.18289600312709808,0.1277109980583191,0.15992000699043274,21134827,0.0,0.0
2024-08-04 00:00:00+00:00,0.15992000699043274,0.16809499263763428,0.09730000048875809,0.16055800020694733,28217754,0.0,0.0
2024-08-05 00:00:00+00:00,0.14600899815559387,0.18838700652122498,0.09760899841785431,0.15748000144958496,33422393,0.0,0.0
2024-08-06 00:00:00+00:00,0.15748000144958496,0.2307790070772171,0.15690499544143677,0.20695500075817108,29037546,0.0,0.0
2024-08-07 00:00:00+00:00,0.21774999797344208,0.2986460030078888,0.19731399416923523,0.2645930051803589,40742707,0.0,0.0
2024-08-08 00:00:00+00:00,0.2645930051803589,0.2780419886112213,0.21842500567436218,0.2428860068321228,37481702,0.0,0.0
2024-08-09 00:00:00+00:00,0.23433099687099457,0.254705011844635,0.20194999873638153,0.2183219939470291,23856008,0.0,0.0
2024-08-10 00:00:00+00:00,0.2183219939470291,0.2846910059452057,0.21824200451374054,0.2402929961681366,20199385,0.0,0.0
