TIMESTAMP,WHOREN_OPEN_PRICE_USD,WHOREN_HIGH_PRICE_USD,WHOREN_LOW_PRICE_USD,WHOREN_CLOSE_PRICE_USD,WHOREN_VOLUME_USD,WHOREN_DIVIDENDS_USD,WHOREN_STOCK_SPLITS_USD
2024-03-10 00:00:00+00:00,0.07250700145959854,0.1782969981431961,0.0615760013461113,0.11654499918222427,29318571,0.0,0.0
2024-03-11 00:00:00+00:00,0.11565999686717987,0.12764999270439148,0.024910999462008476,0.03563300147652626,11723920,0.0,0.0
2024-03-12 00:00:00+00:00,0.035638000816106796,0.06049099937081337,0.015255000442266464,0.0187819991260767,2658616,0.0,0.0
2024-03-13 00:00:00+00:00,0.019046999514102936,0.13457399606704712,0.014779999852180481,0.10129199922084808,7275439,0.0,0.0
2024-03-14 00:00:00+00:00,0.10270000249147415,0.2518810033798218,0.061795998364686966,0.24355199933052063,11049588,0.0,0.0
2024-03-15 00:00:00+00:00,0.2436079978942871,0.3373909890651703,0.15115299820899963,0.2719089984893799,14688787,0.0,0.0
2024-03-16 00:00:00+00:00,0.27156999707221985,0.400285005569458,0.12287099659442902,0.2405959963798523,11775878,0.0,0.0
2024-03-17 00:00:00+00:00,0.24058100581169128,0.3318510055541992,0.149617001414299,0.21227900683879852,4634842,0.0,0.0
2024-03-18 00:00:00+00:00,0.25069698691368103,0.2556470036506653,0.10459999740123749,0.1184070035815239,4684515,0.0,0.0
2024-03-19 00:00:00+00:00,0.10825999826192856,0.1818380057811737,0.06976199895143509,0.09321799874305725,2696888,0.0,0.0
2024-03-20 00:00:00+00:00,0.09321799874305725,0.2055719941854477,0.09273499995470047,0.18984000384807587,2847222,0.0,0.0
2024-03-21 00:00:00+00:00,0.18984000384807587,0.19831199944019318,0.12077199667692184,0.1359180063009262,2498849,0.0,0.0
2024-03-22 00:00:00+00:00,0.1359180063009262,0.14781899750232697,0.09103000164031982,0.10193099826574326,1686205,0.0,0.0
2024-03-23 00:00:00+00:00,0.10193099826574326,0.1517760008573532,0.09253499656915665,0.09723500162363052,1457961,0.0,0.0
2024-03-24 00:00:00+00:00,0.09740500152111053,0.15191499888896942,0.08728999644517899,0.14689099788665771,1791333,0.0,0.0
2024-03-25 00:00:00+00:00,0.14499500393867493,0.1755020022392273,0.10773800313472748,0.1255909949541092,2867630,0.0,0.0
2024-03-26 00:00:00+00:00,0.1251640021800995,0.1346070021390915,0.09442000091075897,0.10688000172376633,1885104,0.0,0.0
2024-03-27 00:00:00+00:00,0.10702399909496307,0.11738400161266327,0.060524001717567444,0.08083000034093857,2327620,0.0,0.0
2024-03-28 00:00:00+00:00,0.08053600043058395,0.09167599678039551,0.06265400350093842,0.0765480026602745,1466857,0.0,0.0
2024-03-29 00:00:00+00:00,0.0765480026602745,0.0923520028591156,0.054274000227451324,0.06274499744176865,1699474,0.0,0.0
2024-03-30 00:00:00+00:00,0.06292200088500977,0.07140100002288818,0.04380999878048897,0.04598100110888481,1080043,0.0,0.0
2024-03-31 00:00:00+00:00,0.04598100110888481,0.06367799639701843,0.04030200093984604,0.06316199898719788,801453,0.0,0.0
2024-04-01 00:00:00+00:00,0.06324499845504761,0.06541799753904343,0.0397460013628006,0.046039000153541565,413493,0.0,0.0
2024-04-02 00:00:00+00:00,0.046098001301288605,0.04719400033354759,0.019545000046491623,0.03138799965381622,733879,0.0,0.0
2024-04-03 00:00:00+00:00,0.03138799965381622,0.06949099898338318,0.03134499862790108,0.060224998742341995,693003,0.0,0.0
