TIMESTAMP,MISATO_OPEN_PRICE_USD,MISATO_HIGH_PRICE_USD,MISATO_LOW_PRICE_USD,MISATO_CLOSE_PRICE_USD,MISATO_VOLUME_USD,MISATO_DIVIDENDS_USD,MISATO_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,0.0034390001092106104,0.004271999932825565,0.0031610000878572464,0.0036949999630451202,219773,0.0,0.0
2024-12-31 00:00:00+00:00,0.0036949999630451202,0.005253000184893608,0.003488000016659498,0.003488000016659498,303387,0.0,0.0
2025-01-01 00:00:00+00:00,0.003488000016659498,0.0036460000555962324,0.0028349999338388443,0.003444999922066927,246637,0.0,0.0
2025-01-02 00:00:00+00:00,0.003444999922066927,0.005464000161737204,0.0022169998846948147,0.002650999929755926,563286,0.0,0.0
2025-01-03 00:00:00+00:00,0.002650999929755926,0.003169999923557043,0.002205000026151538,0.0023719999007880688,239120,0.0,0.0
2025-01-04 00:00:00+00:00,0.0023719999007880688,0.0028170000296086073,0.002266000024974346,0.0027699999045580626,68590,0.0,0.0
2025-01-05 00:00:00+00:00,0.002776999957859516,0.003379999892786145,0.002196999965235591,0.0026710000820457935,316703,0.0,0.0
2025-01-06 00:00:00+00:00,0.0026710000820457935,0.0038320000749081373,0.002575000049546361,0.002893999917432666,174652,0.0,0.0
2025-01-07 00:00:00+00:00,0.002767999889329076,0.0030849999748170376,0.00253499997779727,0.0026920000091195107,96195,0.0,0.0
2025-01-08 00:00:00+00:00,0.0026920000091195107,0.0026920000091195107,0.0022609999869018793,0.0024560000747442245,64323,0.0,0.0
2025-01-09 00:00:00+00:00,0.0024560000747442245,0.0024560000747442245,0.0018579999450594187,0.0019399999873712659,74018,0.0,0.0
2025-01-10 00:00:00+00:00,0.0019399999873712659,0.0020600000862032175,0.001420999993570149,0.0016609999584034085,98346,0.0,0.0
2025-01-11 00:00:00+00:00,0.0016609999584034085,0.001921999966725707,0.0015239999629557133,0.0017679999582469463,71933,0.0,0.0
2025-01-12 00:00:00+00:00,0.0017679999582469463,0.00203300011344254,0.0016139999497681856,0.0016139999497681856,54389,0.0,0.0
2025-01-13 00:00:00+00:00,0.0016139999497681856,0.0016540000215172768,0.0010930000571534038,0.0013470000121742487,74172,0.0,0.0
2025-01-14 00:00:00+00:00,0.0013470000121742487,0.0017559999832883477,0.0013470000121742487,0.0015820000553503633,92173,0.0,0.0
2025-01-15 00:00:00+00:00,0.0015820000553503633,0.011741000227630138,0.0014029999729245901,0.010846000164747238,4385683,0.0,0.0
2025-01-16 00:00:00+00:00,0.010847999714314938,0.011752000078558922,0.006676000077277422,0.008333000354468822,1148788,0.0,0.0
2025-01-17 00:00:00+00:00,0.008333000354468822,0.009240999817848206,0.006694999989122152,0.006694999989122152,371739,0.0,0.0
2025-01-18 00:00:00+00:00,0.006694999989122152,0.006697999779134989,0.0041809999383986,0.006041999906301498,804326,0.0,0.0
2025-01-19 00:00:00+00:00,0.006041999906301498,0.00698699988424778,0.004207000136375427,0.004492000211030245,379116,0.0,0.0
2025-01-20 00:00:00+00:00,0.004492000211030245,0.006920999847352505,0.003897000104188919,0.006907000206410885,404891,0.0,0.0
2025-01-21 00:00:00+00:00,0.006907000206410885,0.00865899957716465,0.004918999969959259,0.0077840001322329044,925410,0.0,0.0
2025-01-22 00:00:00+00:00,0.0077840001322329044,0.009022999554872513,0.006178000010550022,0.00646300008520484,388023,0.0,0.0
2025-01-23 00:00:00+00:00,0.00646300008520484,0.00674699991941452,0.005020999815315008,0.005503000225871801,241677,0.0,0.0
2025-01-24 00:00:00+00:00,0.005503000225871801,0.006089000031352043,0.004873999860137701,0.005619000177830458,195195,0.0,0.0
2025-01-25 00:00:00+00:00,0.005619000177830458,0.006453999783843756,0.005369000136852264,0.005578999873250723,144428,0.0,0.0
2025-01-26 00:00:00+00:00,0.005578999873250723,0.006192999891936779,0.004098999779671431,0.004443999845534563,188603,0.0,0.0
2025-01-27 00:00:00+00:00,0.004443999845534563,0.00471000000834465,0.002919000107795,0.0037189999129623175,384134,0.0,0.0
2025-01-28 00:00:00+00:00,0.0037189999129623175,0.0044450000859797,0.0032840000931173563,0.0034370000939816236,209722,0.0,0.0
2025-01-29 00:00:00+00:00,0.0034370000939816236,0.0043739997781813145,0.0033809999004006386,0.0041959998197853565,117257,0.0,0.0
2025-01-30 00:00:00+00:00,0.0041959998197853565,0.004342000000178814,0.003826000029221177,0.0038449999410659075,68791,0.0,0.0
2025-01-31 00:00:00+00:00,0.0038449999410659075,0.004728999920189381,0.0036249998956918716,0.0036249998956918716,140335,0.0,0.0
2025-02-01 00:00:00+00:00,0.0036249998956918716,0.003916999790817499,0.0023610000498592854,0.002584999892860651,177441,0.0,0.0
2025-02-02 00:00:00+00:00,0.002584999892860651,0.0033650000113993883,0.00215000007301569,0.0024659999180585146,211646,0.0,0.0
2025-02-03 00:00:00+00:00,0.0024659999180585146,0.0033110000658780336,0.0015940000303089619,0.0033110000658780336,167224,0.0,0.0
2025-02-04 00:00:00+00:00,0.0033110000658780336,0.003333000000566244,0.0022720000706613064,0.002870999975129962,112047,0.0,0.0
2025-02-05 00:00:00+00:00,0.002870999975129962,0.004408999811857939,0.0024800000246614218,0.0025790000800043344,208975,0.0,0.0
2025-02-06 00:00:00+00:00,0.0025790000800043344,0.0031640001107007265,0.001996000064536929,0.0023219999857246876,151303,0.0,0.0
2025-02-07 00:00:00+00:00,0.0023219999857246876,0.002727000042796135,0.0021619999315589666,0.002193999942392111,56270,0.0,0.0
2025-02-08 00:00:00+00:00,0.002193999942392111,0.0023380001075565815,0.0020890000741928816,0.0022789998911321163,24978,0.0,0.0
2025-02-09 00:00:00+00:00,0.0022789998911321163,0.002343999920412898,0.0016789999790489674,0.0018520000157877803,37808,0.0,0.0
2025-02-10 00:00:00+00:00,0.0018520000157877803,0.002245000097900629,0.0016609999584034085,0.0017389999702572823,43980,0.0,0.0
