,MSE,MAE,RMSE,MAPE,R2
0,0.0009734316993997137,0.02633873256542432,0.03119986697727594,0.04949058751286793,0.8153479120199938
1,0.00046329131868347214,0.0170173665329231,0.021524203090555343,0.03416960487688455,0.7736103272122381
2,0.0009396207305469163,0.02483209582767151,0.030653233606699904,0.03370418290300589,0.7035968331464446
3,0.002125833569813544,0.03629746345479637,0.04610676273404525,0.04665300001592861,0.7213790615471036
4,0.0012217704463851,0.02847329743767714,0.0349538330714258,0.031000396593470463,0.8042137522460013
5,0.002032592785493032,0.03599332895782996,0.045084285349698425,0.03449002377126258,0.2820633711863294
6,0.0012738599118426758,0.027971935235380312,0.03569117414491538,0.02906342976244639,0.582403765148925
7,0.0010281804488516085,0.025850125382083707,0.032065252982810044,0.03675375070112294,0.9135700480953187
8,0.0011694279079153007,0.02670348790950255,0.034196899097948937,0.03896042402429668,0.502368049018786
9,0.0004844685922150207,0.01773769051600473,0.022010647246617276,0.026575642280483765,0.8936011267337983
10,0.0005914511074529362,0.019358173587578322,0.024319767833039366,0.026499258761627325,0.7680319269805955
11,0.0008422109606498688,0.024523895028875174,0.02902087112148546,0.0480900319540731,0.8896904653882677
Mean,0.0010955116232707657,0.0259247993696456,0.03223556643804309,0.03628752776312252,0.7208230532269835
