TIMESTAMP,NIKITA_OPEN_PRICE_USD,NIKITA_HIGH_PRICE_USD,NIKITA_LOW_PRICE_USD,NIKITA_CLOSE_PRICE_USD,NIKITA_VOLUME_USD,NIKITA_DIVIDENDS_USD,NIKITA_STOCK_SPLITS_USD
2025-02-09 00:00:00+00:00,0.0007089999853633344,0.0007239999831654131,0.0006520000169984996,0.0006779999821446836,3386,0.0,0.0
2025-02-10 00:00:00+00:00,0.0006779999821446836,0.0007960000075399876,0.0006600000197067857,0.0007459999760612845,4266,0.0,0.0
2025-02-11 00:00:00+00:00,0.0007459999760612845,0.0008709999965503812,0.0007430000114254653,0.0007960000075399876,2581,0.0,0.0
2025-02-12 00:00:00+00:00,0.0007960000075399876,0.0008019999950192869,0.0006980000180192292,0.0007830000249668956,3794,0.0,0.0
2025-02-13 00:00:00+00:00,0.0007830000249668956,0.0008120000129565597,0.00046800001291558146,0.0004820000031031668,16089,0.0,0.0
2025-02-14 00:00:00+00:00,0.0004820000031031668,0.0005530000198632479,0.0004820000031031668,0.0005450000171549618,1006,0.0,0.0
2025-02-15 00:00:00+00:00,0.0005450000171549618,0.0005450000171549618,0.00048099999548867345,0.00048099999548867345,1111,0.0,0.0
2025-02-16 00:00:00+00:00,0.00048099999548867345,0.00048499999684281647,0.0004689999914262444,0.0004689999914262444,36,0.0,0.0
2025-02-17 00:00:00+00:00,0.0004689999914262444,0.0004689999914262444,0.0004030000127386302,0.0004070000140927732,3959,0.0,0.0
2025-02-18 00:00:00+00:00,0.0004070000140927732,0.0004070000140927732,0.00032900000223889947,0.00034699999378062785,2794,0.0,0.0
2025-02-19 00:00:00+00:00,0.00034699999378062785,0.0003589999978430569,0.00033400001120753586,0.0003539999888744205,2690,0.0,0.0
2025-02-20 00:00:00+00:00,0.0003539999888744205,0.00041700000292621553,0.00034699999378062785,0.00041700000292621553,1874,0.0,0.0
2025-02-21 00:00:00+00:00,0.00041700000292621553,0.0004659999976865947,0.00039900001138448715,0.00040600000647827983,2854,0.0,0.0
2025-02-22 00:00:00+00:00,0.00040600000647827983,0.000446999998530373,0.0003969999961555004,0.00044100001105107367,942,0.0,0.0
2025-02-23 00:00:00+00:00,0.00044100001105107367,0.00044100001105107367,0.000391999987186864,0.00039999998989515007,2356,0.0,0.0
2025-02-24 00:00:00+00:00,0.00039999998989515007,0.00040600000647827983,0.0003659999929368496,0.0003659999929368496,667,0.0,0.0
2025-02-25 00:00:00+00:00,0.0003659999929368496,0.00036700000055134296,0.00033599999733269215,0.00036199999158270657,856,0.0,0.0
2025-02-26 00:00:00+00:00,0.00036199999158270657,0.00037299998803064227,0.0003589999978430569,0.00037200000951997936,961,0.0,0.0
2025-02-27 00:00:00+00:00,0.00037200000951997936,0.00037200000951997936,0.00033099998836405575,0.00033099998836405575,783,0.0,0.0
2025-02-28 00:00:00+00:00,0.00033099998836405575,0.00033099998836405575,0.00030499999411404133,0.0003110000106971711,1994,0.0,0.0
2025-03-01 00:00:00+00:00,0.0003110000106971711,0.00032900000223889947,0.000299000006634742,0.0003060000017285347,687,0.0,0.0
2025-03-02 00:00:00+00:00,0.0003060000017285347,0.0003319999959785491,0.00029200001154094934,0.00032900000223889947,2058,0.0,0.0
2025-03-03 00:00:00+00:00,0.00032900000223889947,0.00033000000985339284,0.00023600000713486224,0.00023799999326001853,6372,0.0,0.0
2025-03-04 00:00:00+00:00,0.00023799999326001853,0.00023799999326001853,0.00020700000459328294,0.00021399999968707561,0,0.0,0.0
2025-03-05 00:00:00+00:00,0.00021399999968707561,0.00021399999968707561,0.00020199999562464654,0.00020199999562464654,480,0.0,0.0
2025-03-06 00:00:00+00:00,0.00020199999562464654,0.00020199999562464654,0.00017899999511428177,0.00018000000272877514,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.00018000000272877514,0.00018000000272877514,0.00015999999595806003,0.00015999999595806003,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.00015999999595806003,0.0001610000035725534,0.00014400000509340316,0.00014400000509340316,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.00014400000509340316,0.00014400000509340316,0.00012099999730708078,0.00012099999730708078,790,0.0,0.0
2025-03-10 00:00:00+00:00,0.00012099999730708078,0.00012599999899975955,9.699999645818025e-05,9.7999996796716e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,9.7999996796716e-05,9.7999996796716e-05,7.999999797903001e-05,8.199999865610152e-05,1538,0.0,0.0
2025-03-12 00:00:00+00:00,8.199999865610152e-05,8.399999933317304e-05,7.899999764049426e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,6.70000008540228e-05,6.800000119255856e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,6.800000119255856e-05,8.299999899463728e-05,6.800000119255856e-05,8.299999899463728e-05,285,0.0,0.0
2025-03-15 00:00:00+00:00,8.299999899463728e-05,8.900000102585182e-05,8.199999865610152e-05,8.800000068731606e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,8.800000068731606e-05,9.000000136438757e-05,8.70000003487803e-05,8.800000068731606e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,8.800000068731606e-05,9.100000170292333e-05,8.800000068731606e-05,8.900000102585182e-05,190,0.0,0.0
2025-03-18 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.699999696342275e-05,7.699999696342275e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.699999696342275e-05,8.099999831756577e-05,7.699999696342275e-05,8.099999831756577e-05,50,0.0,0.0
2025-03-20 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.500000356230885e-05,7.599999662488699e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,6.900000153109431e-05,7.100000220816582e-05,0,0.0,0.0
2025-03-22 00:00:00+00:00,7.100000220816582e-05,7.400000322377309e-05,7.100000220816582e-05,7.400000322377309e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,7.400000322377309e-05,7.699999696342275e-05,7.400000322377309e-05,7.500000356230885e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,7.500000356230885e-05,8.70000003487803e-05,7.300000288523734e-05,7.699999696342275e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,6.399999983841553e-05,6.800000119255856e-05,2649,0.0,0.0
2025-03-26 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.400000009103678e-05,5.500000042957254e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.8000001697801054e-05,4.8000001697801054e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.5000000682193786e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.600000127335079e-05,3.600000127335079e-05,1403,0.0,0.0
2025-04-01 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,91,0.0,0.0
2025-04-02 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.300000025774352e-05,3.400000059627928e-05,1247,0.0,0.0
2025-04-03 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.400000059627928e-05,3.5000000934815034e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.400000059627928e-05,3.7000001611886546e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.600000127335079e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.099999958067201e-05,3.099999958067201e-05,6,0.0,0.0
2025-04-07 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.199999991920777e-05,12,0.0,0.0
2025-04-08 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,2.9000000722589903e-05,3.199999991920777e-05,2.8000000384054147e-05,3.199999991920777e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.8000000384054147e-05,2.9000000722589903e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,2.9000000722589903e-05,3.5000000934815034e-05,2.9000000722589903e-05,3.5000000934815034e-05,280,0.0,0.0
2025-04-12 00:00:00+00:00,3.5000000934815034e-05,4.099999932805076e-05,3.5000000934815034e-05,4.099999932805076e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,4.099999932805076e-05,4.70000013592653e-05,3.9999998989515007e-05,4.400000034365803e-05,2253,0.0,0.0
2025-04-14 00:00:00+00:00,4.400000034365803e-05,5.0999999075429514e-05,4.400000034365803e-05,4.8000001697801054e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.3000000005122274e-05,4.400000034365803e-05,0,0.0,0.0
2025-04-16 00:00:00+00:00,4.400000034365803e-05,4.999999873689376e-05,4.400000034365803e-05,4.999999873689376e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.70000013592653e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,4.8999998398358e-05,5.0999999075429514e-05,4.8999998398358e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,5.0999999075429514e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.8999998398358e-05,4.8999998398358e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,4.8999998398358e-05,6.199999916134402e-05,4.8999998398358e-05,5.8000001445179805e-05,0,0.0,0.0
