TIMESTAMP,VITAL20647_OPEN_PRICE_USD,VITAL20647_HIGH_PRICE_USD,VITAL20647_LOW_PRICE_USD,VITAL20647_CLOSE_PRICE_USD,VITAL20647_VOLUME_USD,VITAL20647_DIVIDENDS_USD,VITAL20647_STOCK_SPLITS_USD
2023-03-07 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.5000000682193786e-05,4.5000000682193786e-05,732,0.0,0.0
2023-03-08 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,4.5000000682193786e-05,4.600000102072954e-05,659,0.0,0.0
2023-03-09 00:00:00+00:00,4.600000102072954e-05,5.0999999075429514e-05,4.600000102072954e-05,4.8999998398358e-05,1535,0.0,0.0
2023-03-10 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.8999998398358e-05,5.199999941396527e-05,1140,0.0,0.0
2023-03-11 00:00:00+00:00,5.199999941396527e-05,5.400000009103678e-05,4.999999873689376e-05,5.199999941396527e-05,1027,0.0,0.0
2023-03-12 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.2999999752501026e-05,154,0.0,0.0
2023-03-13 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,5.199999941396527e-05,5.6000000768108293e-05,825,0.0,0.0
2023-03-14 00:00:00+00:00,5.6000000768108293e-05,7.999999797903001e-05,5.6000000768108293e-05,7.599999662488699e-05,6960,0.0,0.0
2023-03-15 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.900000153109431e-05,7.000000186963007e-05,831,0.0,0.0
2023-03-16 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,7.000000186963007e-05,7.000000186963007e-05,40,0.0,0.0
2023-03-17 00:00:00+00:00,7.000000186963007e-05,7.200000254670158e-05,7.000000186963007e-05,7.200000254670158e-05,299,0.0,0.0
2023-03-18 00:00:00+00:00,7.200000254670158e-05,7.400000322377309e-05,7.200000254670158e-05,7.200000254670158e-05,441,0.0,0.0
2023-03-19 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.300000288523734e-05,240,0.0,0.0
2023-03-20 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.300000288523734e-05,7.500000356230885e-05,757,0.0,0.0
2023-03-21 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,6.299999949987978e-05,6.299999949987978e-05,2394,0.0,0.0
2023-03-22 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.0999998822808266e-05,6.399999983841553e-05,1245,0.0,0.0
2023-03-23 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,6.299999949987978e-05,6.500000017695129e-05,181,0.0,0.0
2023-03-24 00:00:00+00:00,6.500000017695129e-05,7.300000288523734e-05,6.399999983841553e-05,7.100000220816582e-05,707,0.0,0.0
2023-03-25 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,7.000000186963007e-05,7.000000186963007e-05,193,0.0,0.0
2023-03-26 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.900000153109431e-05,6.900000153109431e-05,38,0.0,0.0
2023-03-27 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.800000119255856e-05,6.800000119255856e-05,191,0.0,0.0
2023-03-28 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.70000008540228e-05,6.800000119255856e-05,119,0.0,0.0
2023-03-29 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.800000119255856e-05,6.900000153109431e-05,116,0.0,0.0
2023-03-30 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.70000008540228e-05,6.70000008540228e-05,127,0.0,0.0
2023-03-31 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.500000017695129e-05,6.600000051548705e-05,248,0.0,0.0
2023-04-01 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.500000017695129e-05,6.500000017695129e-05,36,0.0,0.0
2023-04-02 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.399999983841553e-05,6.399999983841553e-05,366,0.0,0.0
2023-04-03 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.199999916134402e-05,6.199999916134402e-05,159,0.0,0.0
2023-04-04 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.199999916134402e-05,6.199999916134402e-05,39,0.0,0.0
2023-04-05 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,6.199999916134402e-05,6.299999949987978e-05,335,0.0,0.0
2023-04-06 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.199999916134402e-05,6.199999916134402e-05,71,0.0,0.0
2023-04-07 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.999999848427251e-05,5.999999848427251e-05,152,0.0,0.0
2023-04-08 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,20,0.0,0.0
2023-04-09 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,5.999999848427251e-05,9,0.0,0.0
2023-04-10 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.8000001445179805e-05,5.900000178371556e-05,160,0.0,0.0
2023-04-11 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,86,0.0,0.0
2023-04-12 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,61,0.0,0.0
2023-04-13 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,120,0.0,0.0
2023-04-14 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.8000001445179805e-05,5.8000001445179805e-05,322,0.0,0.0
2023-04-15 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,28,0.0,0.0
2023-04-16 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,5.8000001445179805e-05,16,0.0,0.0
2023-04-17 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.700000110664405e-05,62,0.0,0.0
2023-04-18 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,304,0.0,0.0
2023-04-19 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.400000009103678e-05,409,0.0,0.0
2023-04-20 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.2999999752501026e-05,5.2999999752501026e-05,35,0.0,0.0
2023-04-21 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.199999941396527e-05,5.199999941396527e-05,143,0.0,0.0
2023-04-22 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.0999999075429514e-05,5.199999941396527e-05,114,0.0,0.0
2023-04-23 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.199999941396527e-05,5.199999941396527e-05,92,0.0,0.0
2023-04-24 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,161,0.0,0.0
2023-04-25 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,5.0999999075429514e-05,64,0.0,0.0
2023-04-26 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.199999941396527e-05,337,0.0,0.0
2023-04-27 00:00:00+00:00,5.199999941396527e-05,6.199999916134402e-05,5.199999941396527e-05,5.500000042957254e-05,1633,0.0,0.0
2023-04-28 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,244,0.0,0.0
2023-04-29 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.199999941396527e-05,5.199999941396527e-05,258,0.0,0.0
2023-04-30 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,122,0.0,0.0
2023-05-01 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,182,0.0,0.0
2023-05-02 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,4.999999873689376e-05,251,0.0,0.0
2023-05-03 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.8999998398358e-05,4.8999998398358e-05,60,0.0,0.0
2023-05-04 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.8000001697801054e-05,4.8000001697801054e-05,85,0.0,0.0
2023-05-05 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.70000013592653e-05,4.70000013592653e-05,121,0.0,0.0
2023-05-06 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.3000000005122274e-05,4.3000000005122274e-05,676,0.0,0.0
2023-05-07 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,4.099999932805076e-05,4.199999966658652e-05,292,0.0,0.0
2023-05-08 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7999998312443495e-05,3.7999998312443495e-05,404,0.0,0.0
2023-05-09 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,215,0.0,0.0
2023-05-10 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05,182,0.0,0.0
2023-05-11 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.400000059627928e-05,265,0.0,0.0
2023-05-12 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,73,0.0,0.0
2023-05-13 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,57,0.0,0.0
2023-05-14 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,3.400000059627928e-05,45,0.0,0.0
2023-05-15 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.199999991920777e-05,445,0.0,0.0
2023-05-16 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,131,0.0,0.0
2023-05-17 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3,0.0,0.0
2023-05-18 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,99,0.0,0.0
2023-05-19 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,458,0.0,0.0
2023-05-20 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,88,0.0,0.0
2023-05-21 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,82,0.0,0.0
2023-05-22 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,374,0.0,0.0
2023-05-23 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,140,0.0,0.0
2023-05-24 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,86,0.0,0.0
2023-05-25 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,41,0.0,0.0
2023-05-26 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,14,0.0,0.0
2023-05-27 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,39,0.0,0.0
2023-05-28 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,114,0.0,0.0
2023-05-29 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,19,0.0,0.0
2023-05-30 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,7,0.0,0.0
2023-05-31 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,18,0.0,0.0
2023-06-01 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,45,0.0,0.0
2023-06-02 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,53,0.0,0.0
2023-06-03 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,2.5999999706982635e-05,27,0.0,0.0
2023-06-04 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,104,0.0,0.0
2023-06-05 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.2000000171829015e-05,1206,0.0,0.0
2023-06-06 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,48,0.0,0.0
2023-06-07 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,67,0.0,0.0
2023-06-08 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,6,0.0,0.0
2023-06-09 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,130,0.0,0.0
2023-06-10 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,427,0.0,0.0
2023-06-11 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,9,0.0,0.0
2023-06-12 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,367,0.0,0.0
2023-06-13 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,77,0.0,0.0
2023-06-14 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,45,0.0,0.0
2023-06-15 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,40,0.0,0.0
2023-06-16 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,63,0.0,0.0
2023-06-17 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,0,0.0,0.0
2023-06-18 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,6,0.0,0.0
2023-06-19 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,20,0.0,0.0
2023-06-20 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,4,0.0,0.0
2023-06-21 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,72,0.0,0.0
2023-06-22 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,53,0.0,0.0
2023-06-23 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,25,0.0,0.0
2023-06-24 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1,0.0,0.0
2023-06-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,157,0.0,0.0
2023-06-26 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,91,0.0,0.0
2023-06-27 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,20,0.0,0.0
2023-06-28 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,47,0.0,0.0
2023-06-29 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,51,0.0,0.0
2023-06-30 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,216,0.0,0.0
2023-07-01 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,23,0.0,0.0
2023-07-02 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,277,0.0,0.0
2023-07-03 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,391,0.0,0.0
2023-07-04 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,20,0.0,0.0
2023-07-05 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,63,0.0,0.0
2023-07-06 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,44,0.0,0.0
2023-07-07 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,18,0.0,0.0
2023-07-08 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,30,0.0,0.0
2023-07-09 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,0,0.0,0.0
2023-07-10 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,136,0.0,0.0
2023-07-11 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,6,0.0,0.0
2023-07-12 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,3,0.0,0.0
