TIMESTAMP,ORDS_OPEN_PRICE_USD,ORDS_HIGH_PRICE_USD,ORDS_LOW_PRICE_USD,ORDS_CLOSE_PRICE_USD,ORDS_VOLUME_USD,ORDS_DIVIDENDS_USD,ORDS_STOCK_SPLITS_USD
2024-01-03 00:00:00+00:00,0.08166500180959702,0.09279599785804749,0.05920000001788139,0.0823810026049614,12473722,0.0,0.0
2024-01-04 00:00:00+00:00,0.08238600194454193,0.09745500236749649,0.07068300247192383,0.090147003531456,11684550,0.0,0.0
2024-01-05 00:00:00+00:00,0.08981800079345703,0.09008999913930893,0.06378500163555145,0.07041200250387192,15317375,0.0,0.0
2024-01-06 00:00:00+00:00,0.07039099931716919,0.07350300252437592,0.05768899992108345,0.06631200015544891,12362961,0.0,0.0
2024-01-07 00:00:00+00:00,0.06642899662256241,0.07219000160694122,0.05433899909257889,0.060738999396562576,8984612,0.0,0.0
2024-01-08 00:00:00+00:00,0.060954999178647995,0.08248399943113327,0.05284800007939339,0.07886800169944763,17020187,0.0,0.0
2024-01-09 00:00:00+00:00,0.0788939967751503,0.08927600085735321,0.07181700319051743,0.07256399840116501,11308400,0.0,0.0
2024-01-10 00:00:00+00:00,0.07256399840116501,0.08899799734354019,0.06578899919986725,0.08723600208759308,14388496,0.0,0.0
2024-01-11 00:00:00+00:00,0.08703099936246872,0.09569799900054932,0.07849399745464325,0.08777400106191635,17381522,0.0,0.0
2024-01-12 00:00:00+00:00,0.08780000358819962,0.08898799866437912,0.0704680010676384,0.07408799976110458,11045949,0.0,0.0
2024-01-13 00:00:00+00:00,0.07399599999189377,0.083685003221035,0.07220499962568283,0.07767900079488754,8792913,0.0,0.0
2024-01-14 00:00:00+00:00,0.07804100215435028,0.07804100215435028,0.06913799792528152,0.07119999825954437,8247571,0.0,0.0
2024-01-15 00:00:00+00:00,0.07120099663734436,0.07755199819803238,0.06687700003385544,0.07465499639511108,8902374,0.0,0.0
2024-01-16 00:00:00+00:00,0.07463300228118896,0.0763150006532669,0.07022599875926971,0.07320799678564072,8412036,0.0,0.0
2024-01-17 00:00:00+00:00,0.07320799678564072,0.07483100146055222,0.06679199635982513,0.07132899761199951,7861029,0.0,0.0
2024-01-18 00:00:00+00:00,0.07124000042676926,0.07410000264644623,0.06059499830007553,0.06373099982738495,8225924,0.0,0.0
2024-01-19 00:00:00+00:00,0.06366100162267685,0.06366100162267685,0.0501599982380867,0.05140800029039383,14441498,0.0,0.0
2024-01-20 00:00:00+00:00,0.05140800029039383,0.07698400318622589,0.05140800029039383,0.07312899827957153,12845613,0.0,0.0
2024-01-21 00:00:00+00:00,0.07313399761915207,0.09938199818134308,0.06556200236082077,0.08807999640703201,12256644,0.0,0.0
2024-01-22 00:00:00+00:00,0.08801499754190445,0.10586900264024734,0.08076799660921097,0.08175099641084671,14600545,0.0,0.0
2024-01-23 00:00:00+00:00,0.08159700036048889,0.09625200182199478,0.07336699962615967,0.08787599951028824,9817412,0.0,0.0
