TIMESTAMP,KIN_OPEN_PRICE_USD,KIN_HIGH_PRICE_USD,KIN_LOW_PRICE_USD,KIN_CLOSE_PRICE_USD,KIN_VOLUME_USD,KIN_DIVIDENDS_USD,KIN_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,5.400000009103678e-05,5.999999848427251e-05,60472,0.0,0.0
2017-11-10 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.2999999752501026e-05,5.2999999752501026e-05,34676,0.0,0.0
2017-11-11 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,4.70000013592653e-05,5.0999999075429514e-05,144505,0.0,0.0
2017-11-12 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,4.70000013592653e-05,4.999999873689376e-05,74943,0.0,0.0
2017-11-13 00:00:00+00:00,4.999999873689376e-05,5.6000000768108293e-05,4.999999873689376e-05,5.2999999752501026e-05,30496,0.0,0.0
2017-11-14 00:00:00+00:00,5.2999999752501026e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.6000000768108293e-05,31298,0.0,0.0
2017-11-15 00:00:00+00:00,5.6000000768108293e-05,6.199999916134402e-05,5.2999999752501026e-05,5.6000000768108293e-05,88513,0.0,0.0
2017-11-16 00:00:00+00:00,5.6000000768108293e-05,6.299999949987978e-05,5.400000009103678e-05,5.700000110664405e-05,32439,0.0,0.0
2017-11-17 00:00:00+00:00,5.700000110664405e-05,6.299999949987978e-05,5.500000042957254e-05,5.999999848427251e-05,58875,0.0,0.0
2017-11-18 00:00:00+00:00,5.900000178371556e-05,6.800000119255856e-05,5.6000000768108293e-05,6.70000008540228e-05,48443,0.0,0.0
2017-11-19 00:00:00+00:00,6.70000008540228e-05,7.899999764049426e-05,6.299999949987978e-05,7.599999662488699e-05,47073,0.0,0.0
2017-11-20 00:00:00+00:00,7.599999662488699e-05,7.899999764049426e-05,6.500000017695129e-05,7.599999662488699e-05,61338,0.0,0.0
2017-11-21 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,5.999999848427251e-05,6.199999916134402e-05,39580,0.0,0.0
2017-11-22 00:00:00+00:00,6.199999916134402e-05,6.900000153109431e-05,6.0999998822808266e-05,6.399999983841553e-05,62283,0.0,0.0
2017-11-23 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.199999916134402e-05,6.299999949987978e-05,48963,0.0,0.0
2017-11-24 00:00:00+00:00,6.299999949987978e-05,7.899999764049426e-05,6.199999916134402e-05,7.599999662488699e-05,43287,0.0,0.0
2017-11-25 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.299999949987978e-05,7.000000186963007e-05,61052,0.0,0.0
2017-11-26 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,5.8000001445179805e-05,6.800000119255856e-05,44670,0.0,0.0
2017-11-27 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.8000001445179805e-05,6.199999916134402e-05,32146,0.0,0.0
2017-11-28 00:00:00+00:00,6.199999916134402e-05,6.800000119255856e-05,5.900000178371556e-05,6.199999916134402e-05,105338,0.0,0.0
2017-11-29 00:00:00+00:00,6.199999916134402e-05,6.600000051548705e-05,5.2999999752501026e-05,5.900000178371556e-05,114599,0.0,0.0
2017-11-30 00:00:00+00:00,5.999999848427251e-05,7.100000220816582e-05,5.2999999752501026e-05,6.900000153109431e-05,65174,0.0,0.0
2017-12-01 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,5.900000178371556e-05,6.800000119255856e-05,56901,0.0,0.0
2017-12-02 00:00:00+00:00,7.100000220816582e-05,7.200000254670158e-05,6.500000017695129e-05,6.900000153109431e-05,86392,0.0,0.0
2017-12-03 00:00:00+00:00,6.900000153109431e-05,7.899999764049426e-05,6.70000008540228e-05,7.400000322377309e-05,74564,0.0,0.0
2017-12-04 00:00:00+00:00,7.400000322377309e-05,7.500000356230885e-05,6.399999983841553e-05,6.500000017695129e-05,74381,0.0,0.0
2017-12-05 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.999999848427251e-05,6.900000153109431e-05,20833,0.0,0.0
2017-12-06 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,6.399999983841553e-05,6.500000017695129e-05,36804,0.0,0.0
2017-12-07 00:00:00+00:00,6.600000051548705e-05,7.200000254670158e-05,6.0999998822808266e-05,6.500000017695129e-05,29662,0.0,0.0
2017-12-08 00:00:00+00:00,6.500000017695129e-05,6.70000008540228e-05,5.999999848427251e-05,6.199999916134402e-05,172323,0.0,0.0
2017-12-09 00:00:00+00:00,6.199999916134402e-05,7.300000288523734e-05,6.0999998822808266e-05,6.600000051548705e-05,79592,0.0,0.0
2017-12-10 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.500000042957254e-05,5.6000000768108293e-05,75745,0.0,0.0
2017-12-11 00:00:00+00:00,5.6000000768108293e-05,6.800000119255856e-05,5.6000000768108293e-05,6.800000119255856e-05,87116,0.0,0.0
2017-12-12 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,5.0999999075429514e-05,6.199999916134402e-05,190098,0.0,0.0
2017-12-13 00:00:00+00:00,6.199999916134402e-05,7.200000254670158e-05,5.2999999752501026e-05,6.800000119255856e-05,170260,0.0,0.0
2017-12-14 00:00:00+00:00,6.800000119255856e-05,7.999999797903001e-05,6.299999949987978e-05,7.100000220816582e-05,142095,0.0,0.0
2017-12-15 00:00:00+00:00,7.100000220816582e-05,7.599999662488699e-05,6.500000017695129e-05,6.70000008540228e-05,101764,0.0,0.0
2017-12-16 00:00:00+00:00,6.70000008540228e-05,8.70000003487803e-05,6.299999949987978e-05,8.70000003487803e-05,159941,0.0,0.0
2017-12-17 00:00:00+00:00,8.800000068731606e-05,0.00013699999544769526,8.299999899463728e-05,0.0001250000059371814,557972,0.0,0.0
2017-12-18 00:00:00+00:00,0.0001250000059371814,0.0001630000042496249,0.00011899999663000926,0.00015300000086426735,585627,0.0,0.0
2017-12-19 00:00:00+00:00,0.00015300000086426735,0.00016999999934341758,0.00014200000441633165,0.00014400000509340316,635271,0.0,0.0
2017-12-20 00:00:00+00:00,0.00014400000509340316,0.00014600000577047467,0.00012599999899975955,0.0001320000010309741,381429,0.0,0.0
2017-12-21 00:00:00+00:00,0.0001320000010309741,0.00014400000509340316,0.00012799999967683107,0.00014400000509340316,162606,0.0,0.0
2017-12-22 00:00:00+00:00,0.0001449999981559813,0.00017899999511428177,0.00011100000119768083,0.0001230000052601099,568760,0.0,0.0
2017-12-23 00:00:00+00:00,0.00012399999832268804,0.0001500000071246177,0.00012399999832268804,0.00013000000035390258,515157,0.0,0.0
2017-12-24 00:00:00+00:00,0.0001320000010309741,0.00013299999409355223,0.0001049999991664663,0.00012599999899975955,450328,0.0,0.0
2017-12-25 00:00:00+00:00,0.00012700000661425292,0.00013899999612476677,0.00012599999899975955,0.0001340000017080456,475760,0.0,0.0
2017-12-26 00:00:00+00:00,0.0001340000017080456,0.00013899999612476677,0.00012799999967683107,0.00013499999477062374,405344,0.0,0.0
2017-12-27 00:00:00+00:00,0.00013600000238511711,0.00017899999511428177,0.0001340000017080456,0.00013800000306218863,552453,0.0,0.0
2017-12-28 00:00:00+00:00,0.00013800000306218863,0.00014000000373926014,0.00012599999899975955,0.00013800000306218863,499045,0.0,0.0
2017-12-29 00:00:00+00:00,0.00013899999612476677,0.0002589999930933118,0.00013699999544769526,0.00024399999529123306,1764120,0.0,0.0
2017-12-30 00:00:00+00:00,0.0002410000015515834,0.0002770000137388706,0.00019099999917671084,0.00024500000290572643,1054930,0.0,0.0
2017-12-31 00:00:00+00:00,0.00024199999461416155,0.000506000011228025,0.00023999999393709004,0.0004490000137593597,4031490,0.0,0.0
2018-01-01 00:00:00+00:00,0.0004529999860096723,0.00045900000259280205,0.0003229999856557697,0.0003640000068116933,3381860,0.0,0.0
2018-01-02 00:00:00+00:00,0.0003650000144261867,0.0004070000140927732,0.0003380000125616789,0.00039400000241585076,1568590,0.0,0.0
2018-01-03 00:00:00+00:00,0.00039500001003034413,0.0004970000009052455,0.00039400000241585076,0.000455000001238659,1164250,0.0,0.0
2018-01-04 00:00:00+00:00,0.00045399999362416565,0.0005460000247694552,0.0004290000069886446,0.0004670000053010881,2733460,0.0,0.0
2018-01-05 00:00:00+00:00,0.0005109999910928309,0.0009089999948628247,0.00048099999548867345,0.0008750000270083547,8001870,0.0,0.0
2018-01-06 00:00:00+00:00,0.0008720000041648746,0.0014929999597370625,0.0008709999965503812,0.0012290000449866056,16813400,0.0,0.0
2018-01-07 00:00:00+00:00,0.001322000054642558,0.001433999976143241,0.0009710000013001263,0.0012499999720603228,5366240,0.0,0.0
2018-01-08 00:00:00+00:00,0.0012610000558197498,0.0013830000534653664,0.0008490000036545098,0.001108999946154654,4189820,0.0,0.0
2018-01-09 00:00:00+00:00,0.0011129999766126275,0.0011269999668002129,0.0007340000011026859,0.000813000020571053,6499060,0.0,0.0
2018-01-10 00:00:00+00:00,0.0008159999852068722,0.0009309999877586961,0.0007340000011026859,0.0008529999759048223,3839860,0.0,0.0
2018-01-11 00:00:00+00:00,0.0008529999759048223,0.0009529999806545675,0.0006590000120922923,0.000666000007186085,2713920,0.0,0.0
2018-01-12 00:00:00+00:00,0.0007130000158213079,0.0007520000217482448,0.0004939999780617654,0.0006000000284984708,5200620,0.0,0.0
2018-01-13 00:00:00+00:00,0.0006000000284984708,0.0007469999836757779,0.0005540000274777412,0.0006840000278316438,3081840,0.0,0.0
2018-01-14 00:00:00+00:00,0.0006849999772384763,0.0007469999836757779,0.0005660000024363399,0.0006280000088736415,3012810,0.0,0.0
2018-01-15 00:00:00+00:00,0.0006280000088736415,0.0006380000268109143,0.0004920000210404396,0.0005259999888949096,2531570,0.0,0.0
2018-01-16 00:00:00+00:00,0.0005290000117383897,0.0005290000117383897,0.0003429999924264848,0.00043799998820759356,803864,0.0,0.0
2018-01-17 00:00:00+00:00,0.0004349999944679439,0.00046400001156143844,0.0002969999914057553,0.00038400001358240843,1645830,0.0,0.0
2018-01-18 00:00:00+00:00,0.0003859999997075647,0.0005559999844990671,0.000375000003259629,0.0005300000193528831,2083880,0.0,0.0
2018-01-19 00:00:00+00:00,0.0004839999892283231,0.0005670000100508332,0.0004799999878741801,0.000526999996509403,1247160,0.0,0.0
2018-01-20 00:00:00+00:00,0.0005310000269673765,0.0006140000186860561,0.0005109999910928309,0.0005929999751970172,1097490,0.0,0.0
2018-01-21 00:00:00+00:00,0.000590000010561198,0.000590000010561198,0.0004490000137593597,0.0004949999856762588,791488,0.0,0.0
2018-01-22 00:00:00+00:00,0.0004980000085197389,0.0005099999834783375,0.00040600000647827983,0.0004720000142697245,1466880,0.0,0.0
2018-01-23 00:00:00+00:00,0.0004710000066552311,0.0004959999932907522,0.00037299998803064227,0.00037299998803064227,1729800,0.0,0.0
2018-01-24 00:00:00+00:00,0.00037399999564513564,0.0004130000015720725,0.0003420000139158219,0.0004130000015720725,1720210,0.0,0.0
2018-01-25 00:00:00+00:00,0.00041599999531172216,0.000446999998530373,0.00039500001003034413,0.00042100000428035855,882501,0.0,0.0
2018-01-26 00:00:00+00:00,0.0004199999966658652,0.0004360000020824373,0.00036199999158270657,0.00039999998989515007,954713,0.0,0.0
2018-01-27 00:00:00+00:00,0.00039999998989515007,0.00039999998989515007,0.0003239999932702631,0.00037399999564513564,1171870,0.0,0.0
2018-01-28 00:00:00+00:00,0.0003650000144261867,0.0004309999931138009,0.0003650000144261867,0.0004239999980200082,502410,0.0,0.0
2018-01-29 00:00:00+00:00,0.0004149999876972288,0.0004220000118948519,0.0003650000144261867,0.0003929999948013574,604270,0.0,0.0
2018-01-30 00:00:00+00:00,0.00038400001358240843,0.0003870000073220581,0.0003129999968223274,0.0003239999932702631,644100,0.0,0.0
2018-01-31 00:00:00+00:00,0.0003429999924264848,0.00035099999513477087,0.00030499999411404133,0.0003349999897181988,594485,0.0,0.0
2018-02-01 00:00:00+00:00,0.00033599999733269215,0.000375000003259629,0.00027799999224953353,0.0003009999927598983,408922,0.0,0.0
2018-02-02 00:00:00+00:00,0.0003000000142492354,0.0003239999932702631,0.00022699999681208283,0.0003209999995306134,703576,0.0,0.0
2018-02-03 00:00:00+00:00,0.0003220000071451068,0.0003499999875202775,0.00028199999360367656,0.00031999999191612005,415971,0.0,0.0
2018-02-04 00:00:00+00:00,0.0003209999995306134,0.0003530000103637576,0.0002699999895412475,0.00028899998869746923,376059,0.0,0.0
2018-02-05 00:00:00+00:00,0.00028700000257231295,0.00030499999411404133,0.00021899999410379678,0.00022400000307243317,371970,0.0,0.0
2018-02-06 00:00:00+00:00,0.00022400000307243317,0.0002859999949578196,0.00018899999849963933,0.0002840000088326633,529429,0.0,0.0
2018-02-07 00:00:00+00:00,0.0002849999873433262,0.0003229999856557697,0.0002519999979995191,0.0002610000083222985,476514,0.0,0.0
2018-02-08 00:00:00+00:00,0.0002610000083222985,0.00030399998649954796,0.0002530000056140125,0.00027799999224953353,507425,0.0,0.0
2018-02-09 00:00:00+00:00,0.00027799999224953353,0.00030700000934302807,0.0002640000020619482,0.0002880000101868063,181140,0.0,0.0
2018-02-10 00:00:00+00:00,0.0003060000017285347,0.0003220000071451068,0.00026599998818710446,0.000295000005280599,263406,0.0,0.0
2018-02-11 00:00:00+00:00,0.00029799999902024865,0.000299000006634742,0.00023200000578071922,0.0002610000083222985,459251,0.0,0.0
2018-02-12 00:00:00+00:00,0.0002610000083222985,0.00029799999902024865,0.0002519999979995191,0.000295000005280599,238214,0.0,0.0
2018-02-13 00:00:00+00:00,0.000295000005280599,0.0003009999927598983,0.00023600000713486224,0.0002699999895412475,242780,0.0,0.0
2018-02-14 00:00:00+00:00,0.0002690000110305846,0.0003150000120513141,0.00026699999580159783,0.0003100000030826777,640655,0.0,0.0
2018-02-15 00:00:00+00:00,0.0003150000120513141,0.00032900000223889947,0.00030300000798888505,0.00030399998649954796,244425,0.0,0.0
2018-02-16 00:00:00+00:00,0.00031900001340545714,0.00033999999868683517,0.00029299999005161226,0.0003389999910723418,379335,0.0,0.0
2018-02-17 00:00:00+00:00,0.00033999999868683517,0.00037900000461377203,0.0002739999908953905,0.00037900000461377203,300899,0.0,0.0
2018-02-18 00:00:00+00:00,0.0003809999907389283,0.00038499999209307134,0.0002739999908953905,0.000295000005280599,562187,0.0,0.0
2018-02-19 00:00:00+00:00,0.00029399999766610563,0.0003659999929368496,0.0002770000137388706,0.0003600000054575503,650326,0.0,0.0
2018-02-20 00:00:00+00:00,0.0003600000054575503,0.0003980000037699938,0.00030899999546818435,0.0003169999981764704,731637,0.0,0.0
2018-02-21 00:00:00+00:00,0.0003169999981764704,0.0003659999929368496,0.0002730000123847276,0.0003100000030826777,678707,0.0,0.0
2018-02-22 00:00:00+00:00,0.0003110000106971711,0.0003169999981764704,0.0002770000137388706,0.0002899999963119626,339997,0.0,0.0
2018-02-23 00:00:00+00:00,0.0002899999963119626,0.00030899999546818435,0.00025099999038502574,0.0002739999908953905,601834,0.0,0.0
2018-02-24 00:00:00+00:00,0.0002749999985098839,0.00029299999005161226,0.0002610000083222985,0.00027200000477023423,386139,0.0,0.0
2018-02-25 00:00:00+00:00,0.00027099999715574086,0.000291000003926456,0.0002640000020619482,0.0002789999998640269,169718,0.0,0.0
2018-02-26 00:00:00+00:00,0.00028199999360367656,0.0002880000101868063,0.00023499999952036887,0.0002589999930933118,564973,0.0,0.0
2018-02-27 00:00:00+00:00,0.0002570000069681555,0.00030499999411404133,0.0002460000105202198,0.00029799999902024865,758341,0.0,0.0
2018-02-28 00:00:00+00:00,0.0003000000142492354,0.0003129999968223274,0.00026699999580159783,0.0002880000101868063,424584,0.0,0.0
2018-03-01 00:00:00+00:00,0.00028899998869746923,0.0003110000106971711,0.00026599998818710446,0.00029399999766610563,544285,0.0,0.0
2018-03-02 00:00:00+00:00,0.000295000005280599,0.0003020000003743917,0.0002800000074785203,0.00028700000257231295,432630,0.0,0.0
2018-03-03 00:00:00+00:00,0.00028899998869746923,0.000295000005280599,0.0002610000083222985,0.00027200000477023423,469144,0.0,0.0
2018-03-04 00:00:00+00:00,0.00027200000477023423,0.0003020000003743917,0.00026199998683296144,0.0002690000110305846,302136,0.0,0.0
2018-03-05 00:00:00+00:00,0.0002690000110305846,0.00030700000934302807,0.00026199998683296144,0.0002770000137388706,389389,0.0,0.0
2018-03-06 00:00:00+00:00,0.00027600000612437725,0.00028899998869746923,0.00026599998818710446,0.0002680000034160912,211449,0.0,0.0
2018-03-07 00:00:00+00:00,0.00026699999580159783,0.00028899998869746923,0.00023799999326001853,0.00025599999935366213,373233,0.0,0.0
2018-03-08 00:00:00+00:00,0.00025599999935366213,0.0002610000083222985,0.0002300000051036477,0.00023600000713486224,289491,0.0,0.0
2018-03-09 00:00:00+00:00,0.00023700000019744039,0.00023700000019744039,0.00021300000662449747,0.00022000000171829015,317348,0.0,0.0
2018-03-10 00:00:00+00:00,0.00022000000171829015,0.00023600000713486224,0.00021399999968707561,0.00021699999342672527,182924,0.0,0.0
2018-03-11 00:00:00+00:00,0.00021300000662449747,0.00023700000019744039,0.00020300000323913991,0.00022600000374950469,269536,0.0,0.0
2018-03-12 00:00:00+00:00,0.00023600000713486224,0.00024300000222865492,0.00021600000036414713,0.00022200000239536166,159176,0.0,0.0
2018-03-13 00:00:00+00:00,0.0002209999947808683,0.00024199999461416155,0.00021100000594742596,0.00021100000594742596,283490,0.0,0.0
2018-03-14 00:00:00+00:00,0.00021399999968707561,0.0002530000056140125,0.00018600000475998968,0.0001939999929163605,305270,0.0,0.0
2018-03-15 00:00:00+00:00,0.00019700000120792538,0.0002209999947808683,0.00017499999376013875,0.000195999993593432,657771,0.0,0.0
2018-03-16 00:00:00+00:00,0.00019500000053085387,0.00020599999697878957,0.00017600000137463212,0.00019200000679120421,159232,0.0,0.0
2018-03-17 00:00:00+00:00,0.00019200000679120421,0.00019799999427050352,0.00017299999308306724,0.00018000000272877514,138774,0.0,0.0
2018-03-18 00:00:00+00:00,0.00018000000272877514,0.00018099999579135329,0.0001449999981559813,0.00017899999511428177,351419,0.0,0.0
2018-03-19 00:00:00+00:00,0.00018000000272877514,0.00018699999782256782,0.00016599999798927456,0.00017699999443721026,428568,0.0,0.0
2018-03-20 00:00:00+00:00,0.00017800000205170363,0.0001900000061141327,0.00016900000628083944,0.00017800000205170363,417320,0.0,0.0
2018-03-21 00:00:00+00:00,0.00017899999511428177,0.00020300000323913991,0.0001740000006975606,0.0001829999964684248,456383,0.0,0.0
