TIMESTAMP,SQUID34257_OPEN_PRICE_USD,SQUID34257_HIGH_PRICE_USD,SQUID34257_LOW_PRICE_USD,SQUID34257_CLOSE_PRICE_USD,SQUID34257_VOLUME_USD,SQUID34257_DIVIDENDS_USD,SQUID34257_STOCK_SPLITS_USD
2024-12-13 00:00:00+00:00,0.00014800000644754618,0.0001990000018849969,0.00011800000356743112,0.0001289999927394092,35228,0.0,0.0
2024-12-14 00:00:00+00:00,0.0001289999927394092,0.00013600000238511711,3.7999998312443495e-05,4.70000013592653e-05,48108,0.0,0.0
2024-12-15 00:00:00+00:00,4.70000013592653e-05,7.500000356230885e-05,4.70000013592653e-05,6.500000017695129e-05,23396,0.0,0.0
2024-12-16 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,5.199999941396527e-05,5.199999941396527e-05,10929,0.0,0.0
2024-12-17 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,4.999999873689376e-05,5.199999941396527e-05,4661,0.0,0.0
2024-12-18 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,3.7000001611886546e-05,3.7000001611886546e-05,4808,0.0,0.0
2024-12-19 00:00:00+00:00,3.7000001611886546e-05,4.70000013592653e-05,3.600000127335079e-05,3.9999998989515007e-05,6495,0.0,0.0
2024-12-20 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.5000000934815034e-05,3.5000000934815034e-05,2848,0.0,0.0
2024-12-21 00:00:00+00:00,3.5000000934815034e-05,4.099999932805076e-05,3.5000000934815034e-05,3.7000001611886546e-05,2306,0.0,0.0
2024-12-22 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.400000059627928e-05,3.400000059627928e-05,1608,0.0,0.0
2024-12-23 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.099999958067201e-05,3.5000000934815034e-05,3382,0.0,0.0
2024-12-24 00:00:00+00:00,3.5000000934815034e-05,5.2999999752501026e-05,3.5000000934815034e-05,4.5000000682193786e-05,6620,0.0,0.0
2024-12-25 00:00:00+00:00,4.5000000682193786e-05,5.199999941396527e-05,3.9999998989515007e-05,4.099999932805076e-05,6012,0.0,0.0
2024-12-26 00:00:00+00:00,4.099999932805076e-05,4.999999873689376e-05,3.300000025774352e-05,3.400000059627928e-05,8917,0.0,0.0
2024-12-27 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,986,0.0,0.0
2024-12-28 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.199999991920777e-05,510,0.0,0.0
2024-12-29 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,143,0.0,0.0
2024-12-30 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,522,0.0,0.0
2024-12-31 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,702,0.0,0.0
2025-01-01 00:00:00+00:00,3.099999958067201e-05,3.5000000934815034e-05,3.099999958067201e-05,3.400000059627928e-05,1571,0.0,0.0
2025-01-02 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,274,0.0,0.0
2025-01-03 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.400000059627928e-05,3.600000127335079e-05,238,0.0,0.0
2025-01-04 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.5000000934815034e-05,3.5000000934815034e-05,523,0.0,0.0
2025-01-05 00:00:00+00:00,3.5000000934815034e-05,4.70000013592653e-05,3.5000000934815034e-05,3.7000001611886546e-05,8116,0.0,0.0
2025-01-06 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.600000127335079e-05,516,0.0,0.0
2025-01-07 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.300000025774352e-05,3.300000025774352e-05,81,0.0,0.0
2025-01-08 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.9999999242136255e-05,2.9999999242136255e-05,956,0.0,0.0
