TIMESTAMP,CYG_OPEN_PRICE_USD,CYG_HIGH_PRICE_USD,CYG_LOW_PRICE_USD,CYG_CLOSE_PRICE_USD,CYG_VOLUME_USD,CYG_DIVIDENDS_USD,CYG_STOCK_SPLITS_USD
2025-01-05 00:00:00+00:00,0.7624559998512268,0.7624559998512268,0.6928489804267883,0.7161399722099304,43893,0.0,0.0
2025-01-06 00:00:00+00:00,0.7161399722099304,0.7475699782371521,0.696590006351471,0.6978170275688171,25526,0.0,0.0
2025-01-07 00:00:00+00:00,0.6941099762916565,0.7438719868659973,0.639369010925293,0.639369010925293,37124,0.0,0.0
2025-01-08 00:00:00+00:00,0.639369010925293,0.6481900215148926,0.6247299909591675,0.6247299909591675,7169,0.0,0.0
2025-01-09 00:00:00+00:00,0.6247299909591675,0.6329770088195801,0.5953739881515503,0.5953739881515503,4753,0.0,0.0
2025-01-10 00:00:00+00:00,0.5953739881515503,0.6196029782295227,0.5953739881515503,0.6131389737129211,1391,0.0,0.0
2025-01-11 00:00:00+00:00,0.6131389737129211,0.6131389737129211,0.5859000086784363,0.6043530106544495,6652,0.0,0.0
2025-01-12 00:00:00+00:00,0.6043530106544495,0.6162199974060059,0.5930569767951965,0.6063730120658875,5827,0.0,0.0
2025-01-13 00:00:00+00:00,0.6063730120658875,0.622393012046814,0.562853991985321,0.5790619850158691,11773,0.0,0.0
2025-01-14 00:00:00+00:00,0.5790619850158691,0.5953109860420227,0.5658779740333557,0.5658779740333557,13051,0.0,0.0
2025-01-15 00:00:00+00:00,0.5658779740333557,0.5943470001220703,0.559660017490387,0.587906002998352,5382,0.0,0.0
2025-01-16 00:00:00+00:00,0.587906002998352,0.587906002998352,0.5597559809684753,0.5682849884033203,5214,0.0,0.0
2025-01-17 00:00:00+00:00,0.5682849884033203,0.6027899980545044,0.5682849884033203,0.6027899980545044,3846,0.0,0.0
2025-01-18 00:00:00+00:00,0.6027899980545044,0.6027899980545044,0.5572069883346558,0.562300980091095,2150,0.0,0.0
2025-01-19 00:00:00+00:00,0.562300980091095,0.5704230070114136,0.5587739944458008,0.5587739944458008,2418,0.0,0.0
2025-01-20 00:00:00+00:00,0.5587739944458008,0.6117410063743591,0.5502780079841614,0.5997629761695862,15671,0.0,0.0
2025-01-21 00:00:00+00:00,0.5997629761695862,0.6042370200157166,0.5933089852333069,0.6014220118522644,3565,0.0,0.0
2025-01-22 00:00:00+00:00,0.6014220118522644,0.6181110143661499,0.5829370021820068,0.5833489894866943,10329,0.0,0.0
2025-01-23 00:00:00+00:00,0.5833489894866943,0.5833489894866943,0.5753840208053589,0.5772410035133362,1421,0.0,0.0
2025-01-24 00:00:00+00:00,0.5772410035133362,0.6051300168037415,0.5772410035133362,0.5912799835205078,2322,0.0,0.0
2025-01-25 00:00:00+00:00,0.5912799835205078,0.5912799835205078,0.5772110223770142,0.5826079845428467,5669,0.0,0.0
2025-01-26 00:00:00+00:00,0.5826079845428467,0.5834069848060608,0.561447024345398,0.561447024345398,891,0.0,0.0
2025-01-27 00:00:00+00:00,0.561447024345398,0.561447024345398,0.5204190015792847,0.5369769930839539,3781,0.0,0.0
2025-01-28 00:00:00+00:00,0.5369769930839539,0.5392270088195801,0.49543899297714233,0.49543899297714233,14270,0.0,0.0
2025-01-29 00:00:00+00:00,0.49543899297714233,0.5025299787521362,0.4873659908771515,0.4873659908771515,5597,0.0,0.0
2025-01-30 00:00:00+00:00,0.4873659908771515,0.5145120024681091,0.4873659908771515,0.5112130045890808,1144,0.0,0.0
2025-01-31 00:00:00+00:00,0.5112130045890808,0.5234429836273193,0.5018590092658997,0.5018590092658997,6846,0.0,0.0
2025-02-01 00:00:00+00:00,0.5018590092658997,0.5018590092658997,0.47293099761009216,0.47293099761009216,2255,0.0,0.0
2025-02-02 00:00:00+00:00,0.47293099761009216,0.47293099761009216,0.4548949897289276,0.4548949897289276,1703,0.0,0.0
2025-02-03 00:00:00+00:00,0.4548949897289276,0.4548949897289276,0.3657439947128296,0.4339349865913391,4206,0.0,0.0
2025-02-04 00:00:00+00:00,0.4339349865913391,0.4339349865913391,0.3957819938659668,0.3957819938659668,3200,0.0,0.0
2025-02-05 00:00:00+00:00,0.3957819938659668,0.4202130138874054,0.3957819938659668,0.41723600029945374,5404,0.0,0.0
2025-02-06 00:00:00+00:00,0.41723600029945374,0.4235079884529114,0.40518999099731445,0.40518999099731445,2976,0.0,0.0
2025-02-07 00:00:00+00:00,0.40518999099731445,0.4115299880504608,0.3812440037727356,0.3812440037727356,1481,0.0,0.0
2025-02-08 00:00:00+00:00,0.3812440037727356,0.3915329873561859,0.3812440037727356,0.3915329873561859,463,0.0,0.0
2025-02-09 00:00:00+00:00,0.3915329873561859,0.3939799964427948,0.38997000455856323,0.38997000455856323,330,0.0,0.0
2025-02-10 00:00:00+00:00,0.38997000455856323,0.38997000455856323,0.3791300058364868,0.38417699933052063,4413,0.0,0.0
2025-02-11 00:00:00+00:00,0.38417699933052063,0.38777199387550354,0.3726760149002075,0.3726760149002075,472,0.0,0.0
2025-02-12 00:00:00+00:00,0.3726760149002075,0.3748590052127838,0.3649049997329712,0.3748590052127838,1783,0.0,0.0
2025-02-13 00:00:00+00:00,0.3748590052127838,0.3758290112018585,0.364206999540329,0.364206999540329,2026,0.0,0.0
2025-02-14 00:00:00+00:00,0.364206999540329,0.3803730010986328,0.364206999540329,0.3797439932823181,920,0.0,0.0
2025-02-15 00:00:00+00:00,0.3797439932823181,0.3797439932823181,0.3720349967479706,0.3720349967479706,343,0.0,0.0
2025-02-16 00:00:00+00:00,0.3720349967479706,0.3720349967479706,0.36959099769592285,0.36959099769592285,49,0.0,0.0
2025-02-17 00:00:00+00:00,0.36959099769592285,0.37679800391197205,0.34765100479125977,0.34765100479125977,10188,0.0,0.0
2025-02-18 00:00:00+00:00,0.34765100479125977,0.34765100479125977,0.3382740020751953,0.3382740020751953,234,0.0,0.0
2025-02-19 00:00:00+00:00,0.3382740020751953,0.3433530032634735,0.3382740020751953,0.342848002910614,1259,0.0,0.0
2025-02-20 00:00:00+00:00,0.342848002910614,0.34694600105285645,0.342848002910614,0.34660500288009644,609,0.0,0.0
2025-02-21 00:00:00+00:00,0.34660500288009644,0.34698399901390076,0.3430269956588745,0.3430269956588745,495,0.0,0.0
2025-02-22 00:00:00+00:00,0.3430269956588745,0.3468869924545288,0.33515599370002747,0.3468869924545288,4683,0.0,0.0
2025-02-23 00:00:00+00:00,0.3468869924545288,0.35072898864746094,0.3468869924545288,0.34831300377845764,71,0.0,0.0
2025-02-24 00:00:00+00:00,0.34831300377845764,0.34831300377845764,0.3153670132160187,0.3153670132160187,6392,0.0,0.0
2025-02-25 00:00:00+00:00,0.3153670132160187,0.3153670132160187,0.26955699920654297,0.28950899839401245,5718,0.0,0.0
2025-02-26 00:00:00+00:00,0.28950899839401245,0.28950899839401245,0.2654399871826172,0.26624399423599243,3205,0.0,0.0
2025-02-27 00:00:00+00:00,0.26624399423599243,0.26624399423599243,0.25698599219322205,0.25849100947380066,446,0.0,0.0
2025-02-28 00:00:00+00:00,0.25849100947380066,0.25849100947380066,0.23562799394130707,0.24785399436950684,1870,0.0,0.0
2025-03-01 00:00:00+00:00,0.24785399436950684,0.25347501039505005,0.24711599946022034,0.251801997423172,2541,0.0,0.0
2025-03-02 00:00:00+00:00,0.251801997423172,0.29272499680519104,0.251801997423172,0.2902570068836212,4059,0.0,0.0
2025-03-03 00:00:00+00:00,0.2902570068836212,0.2902570068836212,0.2521800100803375,0.2521800100803375,1131,0.0,0.0
2025-03-04 00:00:00+00:00,0.2521800100803375,0.2644389867782593,0.24406099319458008,0.26259198784828186,2158,0.0,0.0
2025-03-05 00:00:00+00:00,0.26259198784828186,0.271463006734848,0.26259198784828186,0.2688339948654175,2040,0.0,0.0
2025-03-06 00:00:00+00:00,0.2688339948654175,0.2775909900665283,0.26433101296424866,0.26433101296424866,1314,0.0,0.0
2025-03-07 00:00:00+00:00,0.26433101296424866,0.26433101296424866,0.2484550029039383,0.2484550029039383,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.2484550029039383,0.2553600072860718,0.24523299932479858,0.2549389898777008,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.2549389898777008,0.2549389898777008,0.23260000348091125,0.23318199813365936,1131,0.0,0.0
2025-03-10 00:00:00+00:00,0.23318199813365936,0.24346500635147095,0.21102699637413025,0.21284499764442444,3944,0.0,0.0
2025-03-11 00:00:00+00:00,0.21284499764442444,0.21284499764442444,0.2002670019865036,0.20647400617599487,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.20647400617599487,0.20996099710464478,0.2026119977235794,0.20475900173187256,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.20475900173187256,0.20475900173187256,0.19674299657344818,0.19674299657344818,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.19674299657344818,0.20373399555683136,0.1947450041770935,0.1947450041770935,4959,0.0,0.0
2025-03-15 00:00:00+00:00,0.1947450041770935,0.1947450041770935,0.1861789971590042,0.1861789971590042,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.1861789971590042,0.1861789971590042,0.18307100236415863,0.18307100236415863,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.18307100236415863,0.18307100236415863,0.1775369942188263,0.17817999422550201,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.17817999422550201,0.17817999422550201,0.17417100071907043,0.1767359972000122,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.1767359972000122,0.18695400655269623,0.17642299830913544,0.18695400655269623,2356,0.0,0.0
2025-03-20 00:00:00+00:00,0.18695400655269623,0.18695400655269623,0.1750440001487732,0.1750440001487732,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.1750440001487732,0.1763249933719635,0.16935700178146362,0.16962499916553497,0,0.0,0.0
2025-03-22 00:00:00+00:00,0.16962499916553497,0.16962499916553497,0.16454599797725677,0.16454599797725677,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.16454599797725677,0.16454599797725677,0.1528639942407608,0.1528639942407608,0,0.0,0.0
2025-03-24 00:00:00+00:00,0.1528639942407608,0.15654799342155457,0.1528639942407608,0.15560899674892426,0,0.0,0.0
2025-03-25 00:00:00+00:00,0.15560899674892426,0.15560899674892426,0.14919300377368927,0.14960500597953796,2253,0.0,0.0
2025-03-26 00:00:00+00:00,0.14960500597953796,0.15175199508666992,0.14318199455738068,0.14318199455738068,0,0.0,0.0
2025-03-27 00:00:00+00:00,0.14318199455738068,0.14460699260234833,0.14134199917316437,0.1414860039949417,0,0.0,0.0
2025-03-28 00:00:00+00:00,0.1414860039949417,0.1414860039949417,0.12707099318504333,0.12769900262355804,0,0.0,0.0
2025-03-29 00:00:00+00:00,0.12769900262355804,0.13408200442790985,0.12643800675868988,0.12668900191783905,8202,0.0,0.0
2025-03-30 00:00:00+00:00,0.12668900191783905,0.12668900191783905,0.1236099973320961,0.1236099973320961,0,0.0,0.0
2025-03-31 00:00:00+00:00,0.1236099973320961,0.1363849937915802,0.12054400146007538,0.13460899889469147,8353,0.0,0.0
2025-04-01 00:00:00+00:00,0.13460899889469147,0.13915400207042694,0.1334950029850006,0.1367570012807846,4019,0.0,0.0
2025-04-02 00:00:00+00:00,0.1367570012807846,0.1367570012807846,0.12762199342250824,0.12984800338745117,6664,0.0,0.0
2025-04-03 00:00:00+00:00,0.12984800338745117,0.133774995803833,0.1271899938583374,0.12808699905872345,0,0.0,0.0
2025-04-04 00:00:00+00:00,0.12808699905872345,0.1322070062160492,0.12721499800682068,0.1322070062160492,1262,0.0,0.0
