TIMESTAMP,WANKO_OPEN_PRICE_USD,WANKO_HIGH_PRICE_USD,WANKO_LOW_PRICE_USD,WANKO_CLOSE_PRICE_USD,WANKO_VOLUME_USD,WANKO_DIVIDENDS_USD,WANKO_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,0.666923999786377,0.6729540228843689,0.5201510190963745,0.6142439842224121,494264,0.0,0.0
2024-04-23 00:00:00+00:00,0.6142439842224121,0.6297590136528015,0.3685069978237152,0.45034798979759216,375415,0.0,0.0
2024-04-24 00:00:00+00:00,0.44425201416015625,0.5202699899673462,0.34996500611305237,0.35000699758529663,129488,0.0,0.0
2024-04-25 00:00:00+00:00,0.35502299666404724,0.43396300077438354,0.2299399971961975,0.34552401304244995,155166,0.0,0.0
2024-04-26 00:00:00+00:00,0.34552401304244995,0.3459070026874542,0.1914519965648651,0.19493000209331512,94769,0.0,0.0
2024-04-27 00:00:00+00:00,0.2056259959936142,0.206618994474411,0.147365003824234,0.19488200545310974,74497,0.0,0.0
2024-04-28 00:00:00+00:00,0.19488200545310974,0.2474689930677414,0.16505099833011627,0.16605600714683533,46300,0.0,0.0
2024-04-29 00:00:00+00:00,0.16605600714683533,0.18693700432777405,0.1239589974284172,0.1504410058259964,45220,0.0,0.0
2024-04-30 00:00:00+00:00,0.1504410058259964,0.17693999409675598,0.1098409965634346,0.11681299656629562,34923,0.0,0.0
2024-05-01 00:00:00+00:00,0.11681299656629562,0.16256700456142426,0.09987899661064148,0.14508800208568573,39434,0.0,0.0
2024-05-02 00:00:00+00:00,0.14508800208568573,0.19908399879932404,0.10004299879074097,0.18382400274276733,76665,0.0,0.0
2024-05-03 00:00:00+00:00,0.18401199579238892,0.29006099700927734,0.16621799767017365,0.18692000210285187,118566,0.0,0.0
2024-05-04 00:00:00+00:00,0.1923139989376068,0.25015899538993835,0.17510899901390076,0.23774200677871704,44893,0.0,0.0
2024-05-05 00:00:00+00:00,0.25074100494384766,0.2646619975566864,0.18001699447631836,0.18512199819087982,43802,0.0,0.0
2024-05-06 00:00:00+00:00,0.18185199797153473,0.19326099753379822,0.1418219953775406,0.17810200154781342,29828,0.0,0.0
2024-05-07 00:00:00+00:00,0.17810200154781342,0.18123699724674225,0.13898999989032745,0.14281000196933746,28245,0.0,0.0
2024-05-08 00:00:00+00:00,0.14163599908351898,0.197393998503685,0.1399890035390854,0.18392999470233917,46795,0.0,0.0
2024-05-09 00:00:00+00:00,0.1810310035943985,0.1974090039730072,0.14501400291919708,0.15887099504470825,32297,0.0,0.0
2024-05-10 00:00:00+00:00,0.15887099504470825,0.1927569955587387,0.14497199654579163,0.17156299948692322,35047,0.0,0.0
2024-05-11 00:00:00+00:00,0.1777690052986145,0.18455299735069275,0.15534000098705292,0.17175999283790588,22929,0.0,0.0
2024-05-12 00:00:00+00:00,0.1664620041847229,0.1714549958705902,0.16093400120735168,0.16701799631118774,13606,0.0,0.0
2024-05-13 00:00:00+00:00,0.16765500605106354,0.16934600472450256,0.12116999924182892,0.14338800311088562,15876,0.0,0.0
2024-05-14 00:00:00+00:00,0.14348000288009644,0.14423100650310516,0.11542399972677231,0.12354599684476852,18853,0.0,0.0
2024-05-15 00:00:00+00:00,0.12354599684476852,0.14305099844932556,0.11538399755954742,0.1329600065946579,31380,0.0,0.0
2024-05-16 00:00:00+00:00,0.1320430040359497,0.13967399299144745,0.11690100282430649,0.13221000134944916,19193,0.0,0.0
2024-05-17 00:00:00+00:00,0.13200800120830536,0.14127899706363678,0.11934199929237366,0.12950900197029114,18427,0.0,0.0
2024-05-18 00:00:00+00:00,0.12582999467849731,0.14511500298976898,0.12067800015211105,0.139506995677948,25342,0.0,0.0
2024-05-19 00:00:00+00:00,0.13939200341701508,0.1850460022687912,0.1376280039548874,0.15938299894332886,31820,0.0,0.0
2024-05-20 00:00:00+00:00,0.15808700025081635,0.18445099890232086,0.14294500648975372,0.18025900423526764,21506,0.0,0.0
2024-05-21 00:00:00+00:00,0.18042899668216705,0.19529899954795837,0.16793200373649597,0.18415899574756622,26975,0.0,0.0
2024-05-22 00:00:00+00:00,0.1862889975309372,0.24993400275707245,0.18181300163269043,0.21077099442481995,39580,0.0,0.0
2024-05-23 00:00:00+00:00,0.2088019996881485,0.2469239979982376,0.18779000639915466,0.21333099901676178,88594,0.0,0.0
2024-05-24 00:00:00+00:00,0.21295799314975739,0.21803100407123566,0.15942099690437317,0.1680070012807846,47172,0.0,0.0
2024-05-25 00:00:00+00:00,0.1681469976902008,0.18990999460220337,0.15001900494098663,0.1505720019340515,44725,0.0,0.0
2024-05-26 00:00:00+00:00,0.15129700303077698,0.1602029949426651,0.1449359953403473,0.14548499882221222,42735,0.0,0.0
2024-05-27 00:00:00+00:00,0.1460220068693161,0.15515300631523132,0.12493900209665298,0.14512400329113007,33116,0.0,0.0
2024-05-28 00:00:00+00:00,0.1423259973526001,0.1424800008535385,0.11708399653434753,0.1342719942331314,42867,0.0,0.0
2024-05-29 00:00:00+00:00,0.13555599749088287,0.18784800171852112,0.1354909986257553,0.15464699268341064,72503,0.0,0.0
2024-05-30 00:00:00+00:00,0.1592320054769516,0.22595199942588806,0.154680997133255,0.20281599462032318,183860,0.0,0.0
2024-05-31 00:00:00+00:00,0.2058899998664856,0.2379869967699051,0.16894300282001495,0.1869630068540573,108467,0.0,0.0
2024-06-01 00:00:00+00:00,0.18845699727535248,0.18845699727535248,0.14922699332237244,0.1658630073070526,61570,0.0,0.0
2024-06-02 00:00:00+00:00,0.1731400042772293,0.22283600270748138,0.17287899553775787,0.19199100136756897,81872,0.0,0.0
2024-06-03 00:00:00+00:00,0.20635199546813965,0.2099130004644394,0.17421799898147583,0.195250004529953,52524,0.0,0.0
2024-06-04 00:00:00+00:00,0.1951950043439865,0.2580679953098297,0.18495799601078033,0.24450799822807312,244447,0.0,0.0
2024-06-05 00:00:00+00:00,0.2421880066394806,0.3399980068206787,0.22014200687408447,0.3179570138454437,360631,0.0,0.0
2024-06-06 00:00:00+00:00,0.32899901270866394,0.3320559859275818,0.24505400657653809,0.2863810062408447,125051,0.0,0.0
2024-06-07 00:00:00+00:00,0.2742690145969391,0.3733240067958832,0.21692299842834473,0.263060986995697,241479,0.0,0.0
2024-06-08 00:00:00+00:00,0.2664960026741028,0.3063110113143921,0.2332260012626648,0.2404100000858307,79865,0.0,0.0
2024-06-09 00:00:00+00:00,0.24068500101566315,0.25242599844932556,0.18740099668502808,0.21719899773597717,85054,0.0,0.0
2024-06-10 00:00:00+00:00,0.2172590047121048,0.21966999769210815,0.18610699474811554,0.18915300071239471,51515,0.0,0.0
2024-06-11 00:00:00+00:00,0.18916499614715576,0.18918299674987793,0.1389559954404831,0.179067000746727,153758,0.0,0.0
2024-06-12 00:00:00+00:00,0.1790730059146881,0.2372319996356964,0.17095699906349182,0.17961299419403076,180677,0.0,0.0
2024-06-13 00:00:00+00:00,0.17963099479675293,0.18896299600601196,0.15791399776935577,0.16357199847698212,74931,0.0,0.0
2024-06-14 00:00:00+00:00,0.16126500070095062,0.16287599503993988,0.13192400336265564,0.15352700650691986,85720,0.0,0.0
2024-06-15 00:00:00+00:00,0.1533699929714203,0.1619260013103485,0.1445460021495819,0.15814700722694397,20929,0.0,0.0
2024-06-16 00:00:00+00:00,0.1589609980583191,0.17891399562358856,0.1511480063199997,0.1766580045223236,44260,0.0,0.0
2024-06-17 00:00:00+00:00,0.17668600380420685,0.17848500609397888,0.13994500041007996,0.1434219926595688,35531,0.0,0.0
