"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2024","6,851.56","6,813.44","6,911.82","6,813.44","2.13B","-0.16%"
"11/25/2024","6,862.20","6,925.82","6,942.67","6,836.22","4.19B","-0.36%"
"11/22/2024","6,887.05","7,041.29","7,073.09","6,853.70","2.94B","-2.10%"
"11/21/2024","7,034.89","7,060.86","7,104.64","7,015.64","2.00B","-0.79%"
"11/20/2024","7,090.86","7,061.00","7,114.90","7,041.17","1.81B","0.12%"
"11/19/2024","7,082.21","7,103.63","7,126.95","7,023.09","2.34B","0.36%"
"11/18/2024","7,057.10","7,044.51","7,130.08","6,999.89","2.93B","1.10%"
"11/15/2024","6,980.06","6,993.97","7,052.03","6,934.76","2.75B","0.10%"
"11/14/2024","6,973.08","7,046.91","7,141.92","6,952.68","2.95B","-2.21%"
"11/13/2024","7,130.93","7,059.41","7,139.04","7,035.67","2.56B","0.05%"
"11/12/2024","7,127.14","7,317.39","7,398.92","7,098.75","4.04B","-3.11%"
"11/11/2024","7,355.57","7,284.79","7,395.16","7,242.97","3.44B","-1.42%"
"11/08/2024","7,461.44","7,644.28","7,706.60","7,450.64","3.87B","-1.13%"
"11/07/2024","7,546.95","7,308.97","7,561.04","7,303.95","3.96B","2.49%"
"11/06/2024","7,363.47","7,473.98","7,494.65","7,306.61","3.62B","-2.56%"
"11/05/2024","7,556.62","7,303.30","7,556.62","7,303.30","2.97B","2.56%"
"11/04/2024","7,367.65","7,376.63","7,398.86","7,321.23","2.38B","0.34%"
"11/01/2024","7,342.66","7,311.25","7,409.46","7,278.59","3.19B","1.08%"
"10/31/2024","7,264.11","7,302.64","7,358.36","7,264.11","3.00B","-0.31%"
"10/30/2024","7,286.50","7,365.74","7,404.96","7,243.23","3.20B","-1.77%"
"10/29/2024","7,417.53","7,447.62","7,504.73","7,373.16","2.51B","0.36%"
"10/28/2024","7,391.22","7,391.89","7,425.32","7,318.15","2.63B","0.08%"
"10/25/2024","7,385.26","7,364.31","7,463.06","7,364.31","2.29B","0.35%"
"10/24/2024","7,359.14","7,389.71","7,437.04","7,347.14","2.41B","-1.59%"
"10/23/2024","7,478.23","7,369.88","7,550.15","7,345.67","3.04B","1.56%"
"10/22/2024","7,363.00","7,334.35","7,416.24","7,317.38","2.36B","0.31%"
"10/21/2024","7,340.56","7,442.72","7,496.17","7,321.60","3.58B","-1.76%"
"10/18/2024","7,471.95","7,185.54","7,534.37","7,170.55","4.31B","4.07%"
"10/17/2024","7,179.44","7,331.61","7,462.43","7,143.46","3.34B","-1.22%"
"10/16/2024","7,267.98","7,212.66","7,370.47","7,203.74","4.12B","-0.14%"
"10/15/2024","7,277.83","7,555.40","7,570.47","7,216.92","4.51B","-3.99%"
"10/14/2024","7,579.94","7,606.47","7,680.13","7,418.80","5.53B","-0.54%"
"10/10/2024","7,620.74","7,525.42","7,780.18","7,502.17","5.71B","3.46%"
"10/09/2024","7,365.59","7,616.09","7,671.33","7,197.52","7.13B","-1.58%"
"10/08/2024","7,483.67","8,234.38","8,259.18","7,421.28","10.62B","-10.17%"
"10/07/2024","8,330.85","8,243.76","8,372.97","8,162.31","4.49B","2.14%"
"10/04/2024","8,156.50","7,874.93","8,161.95","7,804.99","4.12B","3.06%"
"10/03/2024","7,914.16","8,034.10","8,034.10","7,645.59","4.26B","-1.58%"
"10/02/2024","8,041.27","7,578.98","8,146.25","7,578.98","7.37B","7.08%"
"09/30/2024","7,509.79","7,499.12","7,646.20","7,345.26","9.53B","2.88%"
"09/27/2024","7,299.90","7,255.92","7,358.65","7,165.48","8.77B","3.01%"
"09/26/2024","7,086.70","6,845.24","7,102.15","6,783.64","6.92B","4.75%"
"09/25/2024","6,765.60","6,944.80","6,944.80","6,742.47","5.99B","0.76%"
"09/24/2024","6,714.47","6,511.43","6,721.70","6,498.77","5.78B","5.09%"
"09/23/2024","6,389.08","6,378.98","6,453.53","6,374.47","2.45B","0.12%"
"09/20/2024","6,381.50","6,316.55","6,430.37","6,304.89","3.58B","1.21%"
"09/19/2024","6,305.51","6,173.38","6,330.70","6,147.97","3.11B","2.10%"
"09/17/2024","6,176.03","6,072.82","6,195.62","6,071.53","1.43B","1.41%"
"09/16/2024","6,090.16","6,027.79","6,090.58","5,994.32","969.93M","0.31%"
"09/13/2024","6,071.52","6,041.70","6,127.86","6,041.70","2.01B","0.90%"
"09/12/2024","6,017.53","6,001.68","6,059.49","5,976.21","2.12B","0.58%"
"09/11/2024","5,982.55","5,956.04","5,987.58","5,928.37","2.89B","-0.73%"
"09/10/2024","6,026.34","6,002.52","6,052.03","5,978.46","2.62B","0.39%"
"09/09/2024","6,002.91","6,036.74","6,045.22","5,955.32","3.94B","-1.68%"
"09/05/2024","6,105.54","6,130.16","6,155.54","6,066.11","2.57B","-0.46%"
"09/04/2024","6,133.98","6,139.96","6,163.25","6,084.69","2.76B","-1.12%"
"09/03/2024","6,203.55","6,204.24","6,229.19","6,173.18","2.76B","-0.13%"
"09/02/2024","6,211.61","6,279.39","6,279.39","6,196.79","3.21B","-1.89%"
"08/30/2024","6,331.14","6,254.87","6,404.45","6,247.24","4.72B","1.34%"
"08/29/2024","6,247.13","6,191.29","6,253.65","6,135.97","3.12B","0.34%"
"08/28/2024","6,225.99","6,290.09","6,300.39","6,204.02","2.26B","-1.27%"
"08/27/2024","6,306.36","6,222.58","6,310.44","6,210.09","2.71B","0.44%"
"08/26/2024","6,278.63","6,250.27","6,295.74","6,246.59","2.07B","0.95%"
"08/23/2024","6,219.24","6,169.40","6,227.24","6,164.48","2.01B","-0.08%"
"08/22/2024","6,224.24","6,192.24","6,230.45","6,127.10","2.76B","1.34%"
"08/21/2024","6,141.78","6,107.43","6,148.74","6,073.41","2.18B","-0.87%"
"08/20/2024","6,195.58","6,261.07","6,261.07","6,171.00","1.89B","-0.49%"
"08/19/2024","6,225.86","6,215.82","6,271.77","6,214.03","2.42B","1.04%"
"08/16/2024","6,161.90","6,104.51","6,180.06","6,094.35","2.33B","2.10%"
"08/15/2024","6,035.27","5,988.26","6,100.03","5,956.91","2.37B","0.17%"
"08/14/2024","6,025.16","6,074.25","6,083.06","6,001.19","1.36B","-0.40%"
"08/13/2024","6,049.41","6,046.63","6,085.27","6,012.75","1.79B","0.33%"
"08/12/2024","6,029.66","6,025.67","6,048.39","5,986.14","1.73B","0.20%"
"08/09/2024","6,017.85","6,018.70","6,082.84","6,011.36","2.11B","1.29%"
"08/08/2024","5,941.47","5,897.37","5,994.52","5,857.20","2.09B","0.14%"
"08/07/2024","5,933.17","5,868.66","5,979.48","5,859.59","2.22B","1.38%"
"08/06/2024","5,852.61","5,939.86","5,959.02","5,839.44","2.44B","-0.41%"
"08/05/2024","5,876.64","5,888.09","5,981.72","5,771.61","3.84B","-1.64%"
"08/02/2024","5,974.85","5,995.46","6,011.58","5,936.71","2.28B","-1.83%"
"08/01/2024","6,086.40","6,101.52","6,139.87","6,065.79","1.82B","-0.34%"
"07/31/2024","6,107.16","6,009.55","6,132.12","5,984.62","2.62B","2.01%"
"07/30/2024","5,986.69","6,065.35","6,065.35","5,970.80","2.44B","-1.54%"
"07/29/2024","6,080.56","6,074.71","6,133.61","6,050.55","2.34B","1.16%"
"07/26/2024","6,010.64","6,050.43","6,102.63","5,970.04","2.44B","-0.10%"
"07/25/2024","6,016.51","6,115.83","6,131.06","5,998.61","2.82B","-2.05%"
"07/24/2024","6,142.32","6,189.54","6,218.51","6,117.82","2.54B","-0.85%"
"07/23/2024","6,194.69","6,266.00","6,277.30","6,186.83","2.49B","-0.95%"
"07/22/2024","6,253.94","6,181.00","6,276.02","6,126.06","2.69B","1.44%"
"07/19/2024","6,165.04","6,242.93","6,257.97","6,150.25","2.87B","-2.25%"
"07/18/2024","6,306.80","6,258.88","6,343.88","6,242.32","2.11B","0.15%"
"07/17/2024","6,297.49","6,325.39","6,347.22","6,278.73","2.65B","-0.30%"
"07/16/2024","6,316.53","6,360.19","6,389.81","6,316.53","2.29B","-1.64%"
"07/15/2024","6,421.67","6,483.73","6,514.29","6,399.71","2.28B","-1.70%"
"07/12/2024","6,532.63","6,443.08","6,543.16","6,443.08","3.01B","2.52%"
"07/11/2024","6,371.78","6,303.84","6,387.02","6,303.16","2.16B","1.93%"
"07/10/2024","6,251.18","6,311.95","6,373.28","6,244.00","2.63B","-0.39%"
"07/09/2024","6,275.64","6,261.08","6,322.45","6,221.20","2.79B","-0.14%"
"07/08/2024","6,284.73","6,320.89","6,362.39","6,260.27","2.77B","-1.53%"
"07/05/2024","6,382.27","6,473.49","6,506.06","6,371.54","4.62B","-1.37%"
"07/04/2024","6,470.86","6,486.65","6,511.24","6,436.58","3.76B","0.23%"
"07/03/2024","6,455.70","6,394.18","6,471.28","6,376.35","5.17B","1.27%"
"07/02/2024","6,374.91","6,323.90","6,449.83","6,323.78","3.75B","0.68%"
"06/28/2024","6,331.86","6,267.34","6,384.01","6,267.34","3.07B","0.12%"
"06/27/2024","6,324.05","6,426.36","6,435.87","6,314.16","2.98B","-2.37%"
"06/26/2024","6,477.24","6,417.98","6,499.10","6,416.44","2.90B","0.20%"
"06/25/2024","6,464.49","6,463.30","6,522.40","6,421.43","2.37B","0.36%"
"06/24/2024","6,441.16","6,395.51","6,444.40","6,346.39","2.81B","0.02%"
"06/21/2024","6,439.82","6,500.79","6,522.05","6,408.80","3.98B","-1.77%"
"06/20/2024","6,556.10","6,595.64","6,624.42","6,531.44","3.33B","-0.48%"
"06/19/2024","6,587.77","6,419.99","6,596.01","6,413.60","4.29B","3.45%"
"06/18/2024","6,368.10","6,381.57","6,416.00","6,348.26","2.53B","-0.08%"
"06/17/2024","6,373.48","6,342.40","6,447.17","6,305.49","2.16B","-0.02%"
"06/14/2024","6,374.66","6,391.86","6,435.29","6,364.18","2.64B","-0.73%"
"06/13/2024","6,421.81","6,420.67","6,441.29","6,366.30","2.26B","0.98%"
"06/12/2024","6,359.36","6,410.19","6,424.87","6,334.86","2.98B","-1.44%"
"06/11/2024","6,452.06","6,434.59","6,483.60","6,381.53","3.51B","-0.90%"
"06/07/2024","6,510.37","6,585.44","6,588.64","6,482.37","3.65B","-0.68%"
"06/06/2024","6,555.06","6,598.47","6,640.80","6,518.56","3.49B","0.19%"
"06/05/2024","6,542.47","6,566.65","6,659.72","6,523.32","3.60B","-0.18%"
"06/04/2024","6,554.32","6,498.57","6,589.77","6,498.57","3.13B","0.34%"
"06/03/2024","6,531.99","6,470.33","6,594.33","6,466.07","3.23B","2.18%"
"05/31/2024","6,392.58","6,538.48","6,592.30","6,392.58","5.19B","-1.09%"
"05/30/2024","6,462.95","6,531.46","6,579.48","6,440.05","3.66B","-1.44%"
"05/29/2024","6,557.48","6,636.34","6,650.53","6,540.13","4.30B","-1.92%"
"05/28/2024","6,686.13","6,688.25","6,761.52","6,671.01","2.61B","-0.03%"
"05/27/2024","6,688.13","6,607.91","6,703.54","6,565.31","3.49B","1.25%"
"05/24/2024","6,605.24","6,660.75","6,710.13","6,579.73","4.06B","-1.44%"
"05/23/2024","6,701.78","6,773.42","6,773.42","6,659.34","3.78B","-1.70%"
"05/22/2024","6,817.68","6,833.85","6,881.96","6,800.20","3.24B","-0.05%"
"05/21/2024","6,820.97","6,909.71","6,924.20","6,802.52","4.05B","-2.07%"
"05/20/2024","6,964.99","6,952.11","6,986.20","6,930.85","5.36B","0.44%"
"05/17/2024","6,934.70","6,933.14","6,966.05","6,864.78","4.84B","0.92%"
"05/16/2024","6,871.38","6,814.99","6,896.33","6,763.01","6.29B","1.93%"
"05/14/2024","6,741.41","6,803.26","6,839.13","6,741.41","3.90B","-0.30%"
"05/13/2024","6,761.64","6,679.63","6,777.59","6,656.81","4.47B","0.64%"
"05/10/2024","6,718.86","6,612.78","6,735.13","6,601.08","8.31B","2.41%"
"05/09/2024","6,560.67","6,468.73","6,569.05","6,455.52","3.73B","1.61%"
"05/08/2024","6,456.72","6,536.23","6,580.93","6,450.61","5.46B","-1.07%"
"05/07/2024","6,526.67","6,568.40","6,596.05","6,511.91","3.26B","-0.70%"
"05/06/2024","6,572.45","6,553.46","6,578.13","6,506.35","5.01B","0.38%"
"05/03/2024","6,547.29","6,580.81","6,607.19","6,497.56","3.27B","1.71%"
"05/02/2024","6,437.09","6,269.48","6,441.33","6,256.24","4.19B","2.60%"
"04/30/2024","6,273.75","6,313.59","6,340.42","6,245.76","5.25B","-0.14%"
"04/29/2024","6,282.86","6,275.75","6,383.40","6,254.63","7.23B","0.21%"
"04/26/2024","6,269.76","6,146.56","6,314.55","6,146.56","7.47B","2.44%"
"04/25/2024","6,120.37","6,080.37","6,183.80","6,066.14","5.07B","0.33%"
"04/24/2024","6,100.22","6,008.93","6,106.04","5,989.33","4.70B","2.45%"
"04/23/2024","5,954.62","5,887.40","5,961.63","5,856.14","2.94B","2.12%"
"04/22/2024","5,831.26","5,805.09","5,889.69","5,805.09","2.98B","1.47%"
"04/19/2024","5,746.61","5,745.66","5,759.91","5,678.09","3.36B","-0.99%"
"04/18/2024","5,803.86","5,740.03","5,848.28","5,726.38","3.14B","0.94%"
"04/17/2024","5,749.69","5,742.29","5,776.56","5,714.17","2.34B","0.10%"
"04/16/2024","5,743.78","5,773.68","5,819.27","5,727.10","3.07B","-1.92%"
"04/15/2024","5,856.44","5,795.02","5,871.42","5,795.02","2.79B","-0.39%"
"04/12/2024","5,879.58","5,972.80","5,997.40","5,879.58","2.83B","-2.07%"
"04/11/2024","6,003.97","5,910.92","6,029.02","5,910.92","2.38B","-0.21%"
"04/10/2024","6,016.83","5,935.75","6,042.63","5,929.92","2.45B","2.06%"
"04/09/2024","5,895.32","5,898.64","5,966.53","5,886.09","2.00B","0.45%"
"04/08/2024","5,868.97","5,831.99","5,934.09","5,809.74","2.55B","0.09%"
"04/05/2024","5,863.57","5,885.71","5,905.77","5,756.84","1.86B","-0.19%"
"04/03/2024","5,874.99","5,965.06","5,965.06","5,864.26","2.65B","-1.44%"
"04/02/2024","5,960.72","5,917.09","5,985.20","5,917.09","3.94B","2.58%"
"03/28/2024","5,810.79","5,731.31","5,884.06","5,727.84","3.22B","1.44%"
"03/27/2024","5,728.13","5,783.68","5,811.89","5,709.85","2.97B","-1.67%"
"03/26/2024","5,825.42","5,811.83","5,870.28","5,760.15","2.57B","1.23%"
"03/25/2024","5,754.65","5,773.87","5,811.04","5,739.92","2.37B","-0.05%"
"03/22/2024","5,757.67","5,847.13","5,853.96","5,696.23","3.09B","-2.50%"
"03/21/2024","5,905.27","5,872.89","5,958.09","5,872.89","3.23B","1.75%"
"03/20/2024","5,803.99","5,794.18","5,844.35","5,741.46","2.15B","0.41%"
"03/19/2024","5,780.21","5,807.17","5,838.53","5,759.79","2.29B","-1.16%"
"03/18/2024","5,848.15","5,803.20","5,869.60","5,792.39","2.10B","0.48%"
"03/15/2024","5,820.50","5,828.98","5,857.89","5,745.43","3.36B","-1.46%"
"03/14/2024","5,906.88","5,940.98","5,999.20","5,872.55","2.61B","-0.43%"
"03/13/2024","5,932.46","5,940.27","5,986.78","5,913.45","2.97B","-0.29%"
"03/12/2024","5,949.52","5,793.98","5,971.53","5,760.71","4.06B","3.49%"
"03/11/2024","5,748.89","5,679.11","5,763.14","5,679.11","2.59B","1.63%"
"03/08/2024","5,656.72","5,624.84","5,712.16","5,624.84","2.60B","0.76%"
"03/07/2024","5,613.83","5,693.36","5,724.86","5,575.98","2.61B","-1.04%"
"03/06/2024","5,672.97","5,561.93","5,718.72","5,561.93","2.42B","1.98%"
"03/05/2024","5,562.73","5,613.04","5,658.94","5,538.89","2.81B","-2.63%"
"03/04/2024","5,712.83","5,742.43","5,742.43","5,665.62","2.42B","-0.28%"
"03/01/2024","5,728.84","5,633.62","5,749.21","5,606.18","2.72B","0.90%"
"02/29/2024","5,677.88","5,643.87","5,737.72","5,643.87","2.92B","-0.19%"
"02/28/2024","5,688.46","5,824.26","5,827.01","5,680.59","2.62B","-2.04%"
"02/27/2024","5,806.90","5,739.84","5,819.55","5,666.58","2.50B","1.46%"
"02/26/2024","5,723.36","5,750.91","5,793.37","5,712.98","2.31B","-0.72%"
"02/23/2024","5,765.10","5,728.06","5,832.67","5,727.61","3.01B","0.12%"
"02/22/2024","5,758.46","5,642.60","5,758.46","5,618.06","2.71B","2.05%"
"02/21/2024","5,642.78","5,498.05","5,740.39","5,478.44","4.02B","2.24%"
"02/20/2024","5,519.23","5,514.57","5,533.06","5,441.44","2.19B","0.63%"
"02/19/2024","5,484.88","5,541.95","5,541.95","5,470.70","2.39B","-1.33%"
"02/16/2024","5,558.86","5,428.55","5,580.19","5,402.51","1.67B","2.73%"
"02/15/2024","5,410.94","5,361.63","5,434.21","5,331.39","983.78M","0.46%"
"02/14/2024","5,386.31","5,245.46","5,402.30","5,207.51","1.28B","1.50%"
"02/09/2024","5,306.79","5,300.43","5,311.76","5,226.72","681.97M","-0.99%"
"02/08/2024","5,360.08","5,397.57","5,436.70","5,338.35","1.80B","-1.13%"
"02/07/2024","5,421.53","5,507.88","5,554.54","5,403.01","2.78B","-0.95%"
"02/06/2024","5,473.75","5,230.95","5,482.34","5,230.95","3.63B","4.91%"
"02/05/2024","5,217.36","5,142.82","5,282.91","5,142.82","2.21B","-0.03%"
"02/02/2024","5,218.99","5,299.00","5,349.00","5,176.80","2.32B","-0.09%"
"02/01/2024","5,223.48","5,203.63","5,312.82","5,171.08","2.44B","0.57%"
"01/31/2024","5,194.04","5,268.59","5,288.59","5,165.71","2.49B","-1.54%"
"01/30/2024","5,275.37","5,344.37","5,344.37","5,258.11","2.35B","-2.47%"
"01/29/2024","5,408.93","5,394.85","5,472.55","5,380.37","2.75B","0.91%"
"01/26/2024","5,360.24","5,438.18","5,460.26","5,345.86","2.92B","-1.98%"
"01/25/2024","5,468.71","5,373.33","5,479.63","5,313.86","3.93B","2.16%"
"01/24/2024","5,353.05","5,232.11","5,382.11","5,167.90","3.56B","4.13%"
"01/23/2024","5,140.93","5,030.74","5,206.56","5,011.18","2.84B","2.78%"
