TIMESTAMP,STP_OPEN_PRICE_USD,STP_HIGH_PRICE_USD,STP_LOW_PRICE_USD,STP_CLOSE_PRICE_USD,STP_VOLUME_USD,STP_DIVIDENDS_USD,STP_STOCK_SPLITS_USD
2020-06-29 00:00:00+00:00,22.898157119750977,23.07882308959961,22.770769119262695,22.856788635253906,48771,0.0,0.0
2020-06-30 00:00:00+00:00,22.84454917907715,22.964509963989258,22.439102172851562,22.51253318786621,2302,0.0,0.0
2020-07-01 00:00:00+00:00,22.63810920715332,22.966609954833984,22.42106056213379,22.942092895507812,0,0.0,0.0
2020-07-02 00:00:00+00:00,22.942092895507812,23.19949722290039,22.547449111938477,22.956016540527344,6176,0.0,0.0
2020-07-03 00:00:00+00:00,22.9530086517334,22.96656608581543,22.58185386657715,22.63991355895996,14412,0.0,0.0
2020-07-04 00:00:00+00:00,22.629915237426758,23.013484954833984,22.548587799072266,22.92367935180664,2793,0.0,0.0
2020-07-05 00:00:00+00:00,22.90348243713379,22.985790252685547,20.27895164489746,22.812532424926758,12742,0.0,0.0
2020-07-06 00:00:00+00:00,22.81633949279785,24.239240646362305,22.747051239013672,24.177637100219727,6281,0.0,0.0
2020-07-07 00:00:00+00:00,24.125410079956055,24.294919967651367,23.418684005737305,23.90880012512207,0,0.0,0.0
2020-07-08 00:00:00+00:00,23.90880012512207,24.82415199279785,23.804779052734375,23.87380599975586,7765,0.0,0.0
2020-07-09 00:00:00+00:00,23.877412796020508,24.430570602416992,23.083534240722656,24.398427963256836,22978,0.0,0.0
2020-07-10 00:00:00+00:00,24.34561538696289,24.380191802978516,23.672840118408203,24.098817825317383,3521,0.0,0.0
2020-07-11 00:00:00+00:00,24.098817825317383,24.133541107177734,24.07650375366211,24.07650375366211,0,0.0,0.0
2020-07-12 00:00:00+00:00,24.07650375366211,24.07650375366211,24.07650375366211,24.07650375366211,0,0.0,0.0
2020-07-13 00:00:00+00:00,24.07650375366211,24.431764602661133,23.82461929321289,23.96486473083496,0,0.0,0.0
2020-07-14 00:00:00+00:00,23.99956512451172,24.011409759521484,23.779897689819336,23.875715255737305,0,0.0,0.0
2020-07-15 00:00:00+00:00,23.875715255737305,23.875715255737305,23.875715255737305,23.875715255737305,0,0.0,0.0
2020-07-16 00:00:00+00:00,23.875715255737305,23.875715255737305,23.875715255737305,23.875715255737305,0,0.0,0.0
2020-07-17 00:00:00+00:00,23.875715255737305,23.875715255737305,23.161060333251953,23.25001335144043,26942,0.0,0.0
2020-07-18 00:00:00+00:00,23.257434844970703,23.608295440673828,23.231168746948242,23.30703353881836,36681,0.0,0.0
2020-07-19 00:00:00+00:00,23.31790542602539,23.749914169311523,23.16977310180664,23.72037124633789,47347,0.0,0.0
2020-07-20 00:00:00+00:00,23.686941146850586,23.7873477935791,23.401395797729492,23.462217330932617,20449,0.0,0.0
2020-07-21 00:00:00+00:00,23.446212768554688,24.617904663085938,23.286989212036133,24.480812072753906,88112,0.0,0.0
2020-07-22 00:00:00+00:00,24.4765682220459,25.906536102294922,24.212953567504883,25.831453323364258,48786,0.0,0.0
2020-07-23 00:00:00+00:00,25.831453323364258,27.020286560058594,25.33066177368164,26.70941162109375,10215,0.0,0.0
2020-07-24 00:00:00+00:00,26.70941162109375,28.158123016357422,25.192367553710938,27.545135498046875,61000,0.0,0.0
2020-07-25 00:00:00+00:00,27.560033798217773,29.64541244506836,26.090654373168945,26.12306022644043,3002,0.0,0.0
2020-07-26 00:00:00+00:00,26.12786865234375,30.839736938476562,26.03857421875,30.7728328704834,37942,0.0,0.0
2020-07-27 00:00:00+00:00,30.774112701416016,33.03902053833008,29.48587989807129,32.048397064208984,98725,0.0,0.0
2020-07-28 00:00:00+00:00,32.01676559448242,32.455894470214844,30.515840530395508,31.114715576171875,33096,0.0,0.0
2020-07-29 00:00:00+00:00,31.149675369262695,32.42425537109375,30.902864456176758,31.602703094482422,43378,0.0,0.0
2020-07-30 00:00:00+00:00,31.619131088256836,31.682924270629883,27.238361358642578,27.430280685424805,0,0.0,0.0
2020-07-31 00:00:00+00:00,27.430280685424805,27.430280685424805,22.248146057128906,22.641447067260742,127,0.0,0.0
2020-08-01 00:00:00+00:00,22.641767501831055,23.450122833251953,22.4720516204834,23.24625015258789,0,0.0,0.0
2020-08-02 00:00:00+00:00,23.24625015258789,23.24625015258789,23.24625015258789,23.24625015258789,0,0.0,0.0
2020-08-03 00:00:00+00:00,23.24625015258789,39.96199035644531,23.24625015258789,39.361663818359375,948185,0.0,0.0
2020-08-04 00:00:00+00:00,39.35477066040039,39.8894157409668,38.727020263671875,39.340179443359375,0,0.0,0.0
2020-08-05 00:00:00+00:00,39.340179443359375,40.55073928833008,38.63751983642578,40.02634811401367,95823,0.0,0.0
2020-08-06 00:00:00+00:00,40.02634811401367,40.358673095703125,39.25601577758789,39.355567932128906,129035,0.0,0.0
2020-08-07 00:00:00+00:00,39.35076904296875,39.766868591308594,36.98749923706055,37.78758239746094,115863,0.0,0.0
2020-08-08 00:00:00+00:00,37.799163818359375,39.18311309814453,37.62503433227539,38.94561767578125,514549,0.0,0.0
2020-08-09 00:00:00+00:00,38.9588623046875,39.85500717163086,38.50660705566406,39.105430603027344,312632,0.0,0.0
2020-08-10 00:00:00+00:00,39.105430603027344,40.14104461669922,38.554080963134766,39.59880828857422,390186,0.0,0.0
2020-08-11 00:00:00+00:00,39.61195755004883,39.75541687011719,37.255855560302734,37.96036148071289,1368059,0.0,0.0
2020-08-12 00:00:00+00:00,37.97198486328125,38.71135711669922,36.890079498291016,38.521018981933594,2306781,0.0,0.0
2020-08-13 00:00:00+00:00,38.522735595703125,39.99716567993164,38.046897888183594,39.98981857299805,2139150,0.0,0.0
2020-08-14 00:00:00+00:00,39.97370529174805,40.266380310058594,39.71696472167969,40.01722717285156,668821,0.0,0.0
2020-08-15 00:00:00+00:00,40.031795501708984,41.08003616333008,40.031795501708984,40.39239501953125,2205309,0.0,0.0
2020-08-16 00:00:00+00:00,40.37205505371094,40.564090728759766,39.876304626464844,40.48076629638672,1669454,0.0,0.0
2020-08-17 00:00:00+00:00,40.48076629638672,42.078086853027344,40.10906982421875,41.64215850830078,2244304,0.0,0.0
2020-08-18 00:00:00+00:00,41.633243560791016,43.15434646606445,40.57099914550781,40.7031364440918,3451439,0.0,0.0
2020-08-19 00:00:00+00:00,40.70161819458008,41.61396408081055,39.73348617553711,41.05940246582031,1553503,0.0,0.0
2020-08-20 00:00:00+00:00,41.05940246582031,41.32364273071289,40.24696350097656,40.382991790771484,1016273,0.0,0.0
2020-08-21 00:00:00+00:00,40.37837219238281,40.41389465332031,39.343021392822266,39.38020706176758,2568809,0.0,0.0
2020-08-22 00:00:00+00:00,39.39985656738281,39.65721893310547,38.996826171875,39.576053619384766,0,0.0,0.0
2020-08-23 00:00:00+00:00,39.576053619384766,39.576053619384766,38.64944839477539,39.07828140258789,32029,0.0,0.0
2020-08-24 00:00:00+00:00,39.0627326965332,40.660987854003906,38.90743637084961,40.29167938232422,5672012,0.0,0.0
2020-08-25 00:00:00+00:00,40.2791633605957,40.2898063659668,38.03993225097656,38.20418930053711,212705,0.0,0.0
2020-08-26 00:00:00+00:00,38.15699768066406,38.76670455932617,37.93826675415039,38.568206787109375,0,0.0,0.0
2020-08-27 00:00:00+00:00,38.568206787109375,38.568206787109375,37.77765655517578,38.04930114746094,2276345,0.0,0.0
2020-08-28 00:00:00+00:00,38.05054473876953,39.60820388793945,38.02763366699219,39.568180084228516,623634,0.0,0.0
2020-08-29 00:00:00+00:00,39.575782775878906,40.42562484741211,39.2127685546875,40.24227523803711,2815482,0.0,0.0
2020-08-30 00:00:00+00:00,40.21867752075195,40.753456115722656,39.480506896972656,39.81155776977539,2754007,0.0,0.0
2020-08-31 00:00:00+00:00,39.822078704833984,43.83623123168945,39.62360382080078,43.57061767578125,78059,0.0,0.0
2020-09-01 00:00:00+00:00,43.550575256347656,47.974918365478516,40.580291748046875,47.500545501708984,90626,0.0,0.0
2020-09-02 00:00:00+00:00,47.50212478637695,47.58411407470703,43.28860855102539,43.5709342956543,111749,0.0,0.0
2020-09-03 00:00:00+00:00,43.555091857910156,43.740020751953125,38.34822463989258,38.68315124511719,948045,0.0,0.0
2020-09-04 00:00:00+00:00,38.69947052001953,39.88579177856445,37.3727912902832,38.30289077758789,1090621,0.0,0.0
2020-09-05 00:00:00+00:00,38.295257568359375,38.588722229003906,33.51102828979492,34.33893966674805,130847,0.0,0.0
2020-09-06 00:00:00+00:00,34.372520446777344,35.856300354003906,33.87999725341797,35.7431755065918,721196,0.0,0.0
2020-09-07 00:00:00+00:00,35.7465705871582,35.90172576904297,33.722129821777344,35.311370849609375,1352117,0.0,0.0
2020-09-08 00:00:00+00:00,35.32411575317383,35.54467010498047,33.18154525756836,34.2861328125,127066,0.0,0.0
2020-09-09 00:00:00+00:00,34.28529357910156,34.73080825805664,33.865116119384766,34.347389221191406,297564,0.0,0.0
2020-09-10 00:00:00+00:00,34.347389221191406,50.148983001708984,34.347389221191406,36.82915115356445,82475,0.0,0.0
2020-09-11 00:00:00+00:00,36.83850860595703,49.61880111694336,36.091556549072266,39.94190979003906,5813,0.0,0.0
2020-09-12 00:00:00+00:00,39.954368591308594,41.29114532470703,37.01087951660156,41.29114532470703,5699,0.0,0.0
2020-09-13 00:00:00+00:00,41.29114532470703,50.025474548339844,37.03586959838867,37.379154205322266,732850,0.0,0.0
2020-09-14 00:00:00+00:00,37.38036346435547,38.88851547241211,37.176368713378906,38.71210861206055,0,0.0,0.0
2020-09-15 00:00:00+00:00,38.71210861206055,44.95537567138672,37.268890380859375,37.572418212890625,289910,0.0,0.0
2020-09-16 00:00:00+00:00,37.570762634277344,38.00906753540039,36.22572326660156,36.557857513427734,1044242,0.0,0.0
2020-09-17 00:00:00+00:00,36.557857513427734,38.924224853515625,35.88188171386719,38.80991744995117,135260,0.0,0.0
2020-09-18 00:00:00+00:00,38.80991744995117,39.031593322753906,38.24602127075195,38.48906326293945,21631,0.0,0.0
2020-09-19 00:00:00+00:00,38.49409484863281,42.39516067504883,38.46164321899414,38.65359115600586,545972,0.0,0.0
2020-09-20 00:00:00+00:00,38.65548324584961,38.65561294555664,37.66403579711914,37.951454162597656,0,0.0,0.0
2020-09-21 00:00:00+00:00,37.951454162597656,43.42218017578125,34.343013763427734,34.361595153808594,22226,0.0,0.0
2020-09-22 00:00:00+00:00,34.326541900634766,45.39982986450195,34.18318176269531,40.66767883300781,9404,0.0,0.0
2020-09-23 00:00:00+00:00,39.88310623168945,42.22696304321289,33.40617370605469,42.05885314941406,1346,0.0,0.0
2020-09-24 00:00:00+00:00,42.05885314941406,42.32411193847656,34.00482940673828,35.50822067260742,343,0.0,0.0
2020-09-25 00:00:00+00:00,35.50822067260742,38.34357833862305,35.3399543762207,35.389583587646484,182327,0.0,0.0
2020-09-26 00:00:00+00:00,35.389583587646484,35.65903854370117,35.26357650756836,35.40596389770508,35617,0.0,0.0
2020-09-27 00:00:00+00:00,35.41767883300781,35.66574478149414,34.96855926513672,35.463600158691406,178624,0.0,0.0
2020-09-28 00:00:00+00:00,35.462894439697266,36.391666412353516,35.462894439697266,35.766910552978516,147467,0.0,0.0
2020-09-29 00:00:00+00:00,35.766868591308594,36.195133209228516,35.564998626708984,36.14728546142578,0,0.0,0.0
2020-09-30 00:00:00+00:00,36.146541595458984,36.1567497253418,31.587749481201172,31.776081085205078,26325,0.0,0.0
2020-10-01 00:00:00+00:00,31.775049209594727,32.28144836425781,17.467302322387695,17.66068458557129,0,0.0,0.0
2020-10-02 00:00:00+00:00,17.66068458557129,35.30421829223633,17.546777725219727,35.181556701660156,71409,0.0,0.0
2020-10-03 00:00:00+00:00,35.18156433105469,42.449310302734375,32.74192428588867,34.64594268798828,381778,0.0,0.0
2020-10-04 00:00:00+00:00,34.64594268798828,47.870330810546875,34.59674072265625,47.83616256713867,1722,0.0,0.0
2020-10-05 00:00:00+00:00,47.841339111328125,48.104644775390625,33.864742279052734,35.3348388671875,740386,0.0,0.0
2020-10-06 00:00:00+00:00,35.334842681884766,35.34880828857422,33.73011779785156,33.855899810791016,155783,0.0,0.0
2020-10-07 00:00:00+00:00,33.85600280761719,34.06715393066406,33.54599380493164,34.04566955566406,139679,0.0,0.0
2020-10-08 00:00:00+00:00,34.045562744140625,35.03422927856445,32.77443313598633,32.89080810546875,142441,0.0,0.0
2020-10-09 00:00:00+00:00,32.89103317260742,36.34444046020508,32.61211013793945,36.26301193237305,290448,0.0,0.0
2020-10-10 00:00:00+00:00,36.26301193237305,47.18472671508789,36.238380432128906,46.86159896850586,1500,0.0,0.0
2020-10-11 00:00:00+00:00,46.86159896850586,47.18248748779297,29.614538192749023,36.97104263305664,133144,0.0,0.0
2020-10-12 00:00:00+00:00,36.970951080322266,38.285011291503906,34.93850326538086,36.52804946899414,16061,0.0,0.0
2020-10-13 00:00:00+00:00,36.528079986572266,47.134864807128906,28.38995933532715,37.8404541015625,726133,0.0,0.0
2020-10-14 00:00:00+00:00,37.8404541015625,38.20488739013672,37.441104888916016,37.82516860961914,2172903,0.0,0.0
2020-10-15 00:00:00+00:00,37.82509231567383,38.296417236328125,37.40837860107422,37.617977142333984,151220,0.0,0.0
2020-10-16 00:00:00+00:00,37.61867141723633,37.76555252075195,33.585914611816406,33.64149856567383,0,0.0,0.0
2020-10-17 00:00:00+00:00,33.641502380371094,33.85453414916992,33.52378463745117,33.770843505859375,0,0.0,0.0
2020-10-18 00:00:00+00:00,33.770843505859375,47.33088302612305,33.73365020751953,36.540443420410156,16596,0.0,0.0
2020-10-19 00:00:00+00:00,36.54045104980469,38.583587646484375,17.245296478271484,38.373783111572266,1512142,0.0,0.0
2020-10-20 00:00:00+00:00,38.37372970581055,38.38758087158203,34.99448013305664,37.760616302490234,149136,0.0,0.0
2020-10-21 00:00:00+00:00,37.760616302490234,40.56215286254883,35.18878936767578,39.45282745361328,683339,0.0,0.0
2020-10-22 00:00:00+00:00,39.45273971557617,52.954620361328125,39.14746856689453,41.06547927856445,166094,0.0,0.0
2020-10-23 00:00:00+00:00,41.06547927856445,41.43427276611328,18.246906280517578,41.10673522949219,319226,0.0,0.0
2020-10-24 00:00:00+00:00,41.118045806884766,41.782955169677734,40.81645202636719,41.21173095703125,603229,0.0,0.0
2020-10-25 00:00:00+00:00,41.19816589355469,53.934661865234375,36.23417663574219,36.5224609375,3239,0.0,0.0
2020-10-26 00:00:00+00:00,36.53498077392578,41.02014923095703,36.41425323486328,37.90093231201172,0,0.0,0.0
2020-10-27 00:00:00+00:00,37.907135009765625,41.16722869873047,37.860687255859375,40.760658264160156,323173,0.0,0.0
2020-10-28 00:00:00+00:00,40.80794906616211,52.90152359008789,29.970338821411133,38.65914535522461,152345,0.0,0.0
2020-10-29 00:00:00+00:00,38.657989501953125,54.225059509277344,37.86740493774414,38.62218475341797,121350,0.0,0.0
2020-10-30 00:00:00+00:00,38.62176513671875,39.16902160644531,37.768226623535156,38.34882354736328,150358,0.0,0.0
2020-10-31 00:00:00+00:00,38.34931564331055,39.52756881713867,36.96786880493164,37.0551643371582,0,0.0,0.0
2020-11-01 00:00:00+00:00,37.05455017089844,38.941654205322266,36.88566589355469,38.641204833984375,31386,0.0,0.0
2020-11-02 00:00:00+00:00,38.64249038696289,52.12105941772461,36.890132904052734,51.42878341674805,1646,0.0,0.0
2020-11-03 00:00:00+00:00,51.39741134643555,51.39822769165039,36.004669189453125,38.54774856567383,306083,0.0,0.0
2020-11-04 00:00:00+00:00,38.64582443237305,38.91407012939453,4.93303918838501,4.9542999267578125,49,0.0,0.0
2020-11-05 00:00:00+00:00,4.954438209533691,46.64152526855469,4.945007801055908,43.05332946777344,174161,0.0,0.0
2020-11-06 00:00:00+00:00,43.0527229309082,57.93657302856445,42.635467529296875,44.03973388671875,175680,0.0,0.0
2020-11-07 00:00:00+00:00,44.03969955444336,46.42311096191406,42.22905731201172,43.42775344848633,346577,0.0,0.0
2020-11-08 00:00:00+00:00,43.428348541259766,45.7170524597168,39.40229415893555,45.207176208496094,180990,0.0,0.0
2020-11-09 00:00:00+00:00,45.20928955078125,45.464027404785156,20.887866973876953,21.320920944213867,935,0.0,0.0
2020-11-10 00:00:00+00:00,21.319826126098633,21.7804012298584,21.100805282592773,21.585996627807617,986,0.0,0.0
2020-11-11 00:00:00+00:00,21.58462142944336,52.52334213256836,21.57719612121582,51.8204460144043,3107,0.0,0.0
2020-11-12 00:00:00+00:00,51.81410598754883,51.81410598754883,21.69947624206543,22.128068923950195,1042,0.0,0.0
2020-11-13 00:00:00+00:00,22.128253936767578,47.38951873779297,22.07599449157715,47.32178497314453,9934,0.0,0.0
2020-11-14 00:00:00+00:00,47.3216438293457,48.56586837768555,3.149838924407959,34.60960388183594,3492,0.0,0.0
2020-11-15 00:00:00+00:00,34.611263275146484,34.64175033569336,6.161460876464844,28.69301986694336,3590,0.0,0.0
2020-11-16 00:00:00+00:00,28.692901611328125,37.199241638183594,2.0421040058135986,36.97515869140625,29,0.0,0.0
2020-11-17 00:00:00+00:00,36.91690444946289,37.07362747192383,1.6748830080032349,34.936302185058594,289,0.0,0.0
2020-11-18 00:00:00+00:00,34.93772888183594,36.41983413696289,22.697345733642578,23.012828826904297,1089,0.0,0.0
2020-11-19 00:00:00+00:00,23.015235900878906,33.691280364990234,22.79110336303711,33.45868682861328,3346,0.0,0.0
2020-11-20 00:00:00+00:00,33.4963264465332,34.15769958496094,28.551342010498047,29.738780975341797,0,0.0,0.0
2020-11-21 00:00:00+00:00,29.737533569335938,33.9355583190918,29.467235565185547,33.5456657409668,2952,0.0,0.0
2020-11-22 00:00:00+00:00,33.54632568359375,33.63042449951172,25.458261489868164,30.334903717041016,6810,0.0,0.0
2020-11-23 00:00:00+00:00,30.310733795166016,33.196449279785156,29.790393829345703,31.045469284057617,0,0.0,0.0
2020-11-24 00:00:00+00:00,31.038785934448242,31.782167434692383,29.346881866455078,29.65380859375,2343,0.0,0.0
2020-11-25 00:00:00+00:00,29.669612884521484,32.292415618896484,29.64260482788086,31.725727081298828,1630,0.0,0.0
2020-11-26 00:00:00+00:00,31.68421173095703,31.858135223388672,24.526552200317383,25.428592681884766,3758,0.0,0.0
2020-11-27 00:00:00+00:00,25.456817626953125,25.936382293701172,24.488502502441406,25.662765502929688,2461,0.0,0.0
2020-11-28 00:00:00+00:00,25.662431716918945,25.780405044555664,24.114416122436523,24.745004653930664,3456,0.0,0.0
2020-11-29 00:00:00+00:00,24.743194580078125,25.799985885620117,24.5019474029541,25.770856857299805,0,0.0,0.0
2020-11-30 00:00:00+00:00,25.769500732421875,27.692007064819336,25.645212173461914,27.543384552001953,6481,0.0,0.0
2020-12-01 00:00:00+00:00,27.541597366333008,28.58222007751465,25.728923797607422,26.439350128173828,812,0.0,0.0
2020-12-02 00:00:00+00:00,26.429582595825195,27.031469345092773,25.878986358642578,26.889379501342773,3226,0.0,0.0
2020-12-03 00:00:00+00:00,26.883808135986328,26.979022979736328,24.938108444213867,25.275379180908203,3412,0.0,0.0
2020-12-04 00:00:00+00:00,25.28196144104004,25.36463165283203,22.436445236206055,22.510494232177734,6145,0.0,0.0
2020-12-05 00:00:00+00:00,22.442081451416016,24.908292770385742,22.308046340942383,24.908292770385742,0,0.0,0.0
2020-12-06 00:00:00+00:00,24.915557861328125,25.24698829650879,24.489866256713867,25.140329360961914,0,0.0,0.0
2020-12-07 00:00:00+00:00,25.14609146118164,25.21026611328125,24.530733108520508,24.836408615112305,0,0.0,0.0
2020-12-08 00:00:00+00:00,24.8323974609375,24.9506778717041,23.396833419799805,23.47712516784668,0,0.0,0.0
2020-12-09 00:00:00+00:00,23.475542068481445,23.536415100097656,17.906314849853516,18.46056365966797,2217,0.0,0.0
2020-12-10 00:00:00+00:00,18.460960388183594,21.946147918701172,18.157575607299805,21.679386138916016,0,0.0,0.0
2020-12-11 00:00:00+00:00,21.679506301879883,21.696937561035156,15.16821575164795,15.16821575164795,607,0.0,0.0
