TIMESTAMP,MAJOR34041_OPEN_PRICE_USD,MAJOR34041_HIGH_PRICE_USD,MAJOR34041_LOW_PRICE_USD,MAJOR34041_CLOSE_PRICE_USD,MAJOR34041_VOLUME_USD,MAJOR34041_DIVIDENDS_USD,MAJOR34041_STOCK_SPLITS_USD
2024-11-28 00:00:00+00:00,0.034596998244524,0.05542900040745735,0.034595001488924026,0.04114599898457527,860348,0.0,0.0
2024-11-29 00:00:00+00:00,0.04114599898457527,0.0411750003695488,0.03538599982857704,0.03839699923992157,237459,0.0,0.0
2024-11-30 00:00:00+00:00,0.03839699923992157,0.03849000111222267,0.0313120000064373,0.032037001103162766,436218,0.0,0.0
2024-12-01 00:00:00+00:00,0.032037001103162766,0.03223799914121628,0.02923700027167797,0.02923700027167797,384380,0.0,0.0
2024-12-02 00:00:00+00:00,0.02923700027167797,0.032517001032829285,0.027664000168442726,0.030155999585986137,264013,0.0,0.0
2024-12-03 00:00:00+00:00,0.030155999585986137,0.03553200140595436,0.030155999585986137,0.03523299843072891,229266,0.0,0.0
2024-12-04 00:00:00+00:00,0.03523299843072891,0.04736499860882759,0.03512800112366676,0.03867899999022484,2044895,0.0,0.0
2024-12-05 00:00:00+00:00,0.03867899999022484,0.042204998433589935,0.03536500036716461,0.03719000145792961,1612979,0.0,0.0
2024-12-06 00:00:00+00:00,0.037397999316453934,0.04101699963212013,0.03092999942600727,0.03963400050997734,1393608,0.0,0.0
2024-12-07 00:00:00+00:00,0.03963400050997734,0.03979099914431572,0.033410001546144485,0.03343699872493744,1493717,0.0,0.0
2024-12-08 00:00:00+00:00,0.03301199898123741,0.047818999737501144,0.03292800113558769,0.04475799947977066,2105723,0.0,0.0
2024-12-09 00:00:00+00:00,0.04475799947977066,0.05433199927210808,0.03561199828982353,0.03561199828982353,1512657,0.0,0.0
2024-12-10 00:00:00+00:00,0.03566800057888031,0.04024599865078926,0.033743999898433685,0.03938300162553787,1362374,0.0,0.0
2024-12-11 00:00:00+00:00,0.03952400013804436,0.045504000037908554,0.038433998823165894,0.03884400054812431,1269578,0.0,0.0
2024-12-12 00:00:00+00:00,0.03884400054812431,0.041032999753952026,0.03776799887418747,0.038589999079704285,1145585,0.0,0.0
2024-12-13 00:00:00+00:00,0.03847099840641022,0.038642000406980515,0.030981000512838364,0.03134400025010109,1348739,0.0,0.0
2024-12-14 00:00:00+00:00,0.0313589982688427,0.032531000673770905,0.028575999662280083,0.028867999091744423,867291,0.0,0.0
