TIMESTAMP,BBC32843_OPEN_PRICE_USD,BBC32843_HIGH_PRICE_USD,BBC32843_LOW_PRICE_USD,BBC32843_CLOSE_PRICE_USD,BBC32843_VOLUME_USD,BBC32843_DIVIDENDS_USD,BBC32843_STOCK_SPLITS_USD
2024-08-27 00:00:00+00:00,0.07680100202560425,0.07730399817228317,0.05624999850988388,0.0588500015437603,650452,0.0,0.0
2024-08-28 00:00:00+00:00,0.0588500015437603,0.0588500015437603,0.04256400093436241,0.05035199970006943,505392,0.0,0.0
2024-08-29 00:00:00+00:00,0.05035199970006943,0.06576299667358398,0.04682299867272377,0.04958299919962883,339946,0.0,0.0
2024-08-30 00:00:00+00:00,0.049587998539209366,0.05140399932861328,0.042555999010801315,0.047338999807834625,150146,0.0,0.0
2024-08-31 00:00:00+00:00,0.04734199866652489,0.047596998512744904,0.041370000690221786,0.04163600131869316,70046,0.0,0.0
2024-09-01 00:00:00+00:00,0.04163600131869316,0.04416999965906143,0.035332001745700836,0.03975899890065193,148160,0.0,0.0
2024-09-02 00:00:00+00:00,0.03975899890065193,0.03988799825310707,0.03593900054693222,0.03641799837350845,61337,0.0,0.0
2024-09-03 00:00:00+00:00,0.03641799837350845,0.05010100081562996,0.03641799837350845,0.04749099910259247,190401,0.0,0.0
2024-09-04 00:00:00+00:00,0.04735799878835678,0.04844700172543526,0.04128099977970123,0.04616300016641617,148005,0.0,0.0
2024-09-05 00:00:00+00:00,0.04637499898672104,0.046427998691797256,0.0415010005235672,0.04231199994683266,46522,0.0,0.0
2024-09-06 00:00:00+00:00,0.04231199994683266,0.04233099892735481,0.03777699917554855,0.03955899924039841,49142,0.0,0.0
2024-09-07 00:00:00+00:00,0.03955899924039841,0.03960200026631355,0.03746899962425232,0.03747500106692314,31540,0.0,0.0
2024-09-08 00:00:00+00:00,0.03747500106692314,0.03748700022697449,0.03571600094437599,0.035902999341487885,27854,0.0,0.0
2024-09-09 00:00:00+00:00,0.035902999341487885,0.04028699919581413,0.03429099917411804,0.04028699919581413,72705,0.0,0.0
2024-09-10 00:00:00+00:00,0.0403049997985363,0.0407009981572628,0.03653400018811226,0.03692299872636795,59420,0.0,0.0
2024-09-11 00:00:00+00:00,0.03692299872636795,0.040810998529195786,0.035544998943805695,0.03947699815034866,63770,0.0,0.0
2024-09-12 00:00:00+00:00,0.03947699815034866,0.03952600061893463,0.03855299949645996,0.038940999656915665,18911,0.0,0.0
2024-09-13 00:00:00+00:00,0.038940999656915665,0.038982000201940536,0.03634300082921982,0.036343999207019806,20035,0.0,0.0
2024-09-14 00:00:00+00:00,0.036343999207019806,0.039014000445604324,0.036343999207019806,0.03833400085568428,38135,0.0,0.0
2024-09-15 00:00:00+00:00,0.03833400085568428,0.038336001336574554,0.034575000405311584,0.0354669988155365,37685,0.0,0.0
2024-09-16 00:00:00+00:00,0.0354669988155365,0.03562600165605545,0.033668000251054764,0.03480200096964836,29135,0.0,0.0
2024-09-17 00:00:00+00:00,0.03480200096964836,0.03543100133538246,0.03458299860358238,0.03488000109791756,20037,0.0,0.0
2024-09-18 00:00:00+00:00,0.03488000109791756,0.0405610017478466,0.03348900005221367,0.03696399927139282,73871,0.0,0.0
2024-09-19 00:00:00+00:00,0.03696399927139282,0.04486500099301338,0.036386001855134964,0.0420599989593029,100618,0.0,0.0
2024-09-20 00:00:00+00:00,0.0420599989593029,0.05570000037550926,0.04204300045967102,0.04507699981331825,201004,0.0,0.0
2024-09-21 00:00:00+00:00,0.04507699981331825,0.04514100030064583,0.04125899821519852,0.04198300093412399,47153,0.0,0.0
2024-09-22 00:00:00+00:00,0.04198300093412399,0.042040999978780746,0.040254998952150345,0.040382999926805496,18594,0.0,0.0
2024-09-23 00:00:00+00:00,0.040382999926805496,0.040437001734972,0.03826899826526642,0.04037399962544441,31806,0.0,0.0
2024-09-24 00:00:00+00:00,0.04037399962544441,0.040383998304605484,0.037539999932050705,0.037790000438690186,41700,0.0,0.0
2024-09-25 00:00:00+00:00,0.037790000438690186,0.03995899856090546,0.037324000149965286,0.03895699977874756,38073,0.0,0.0
2024-09-26 00:00:00+00:00,0.03895699977874756,0.03895699977874756,0.03697900101542473,0.037011001259088516,18518,0.0,0.0
2024-09-27 00:00:00+00:00,0.037011001259088516,0.03737499937415123,0.03620000183582306,0.03641299903392792,18582,0.0,0.0
2024-09-28 00:00:00+00:00,0.03641299903392792,0.038221001625061035,0.03602299839258194,0.03784099966287613,21255,0.0,0.0
2024-09-29 00:00:00+00:00,0.03784099966287613,0.037863001227378845,0.03607099875807762,0.03618599846959114,17986,0.0,0.0
2024-09-30 00:00:00+00:00,0.03618599846959114,0.03654899820685387,0.03595399856567383,0.03595399856567383,12370,0.0,0.0
2024-10-01 00:00:00+00:00,0.03595399856567383,0.036389999091625214,0.035137999802827835,0.03518800064921379,29596,0.0,0.0
2024-10-02 00:00:00+00:00,0.03518800064921379,0.037654001265764236,0.03518800064921379,0.036465998739004135,25296,0.0,0.0
2024-10-03 00:00:00+00:00,0.036465998739004135,0.03649400174617767,0.035450998693704605,0.03554999828338623,18002,0.0,0.0
2024-10-04 00:00:00+00:00,0.03554999828338623,0.03731599822640419,0.03541500121355057,0.037053000181913376,40893,0.0,0.0
2024-10-05 00:00:00+00:00,0.037053000181913376,0.0431319996714592,0.037053000181913376,0.0422930009663105,95492,0.0,0.0
2024-10-06 00:00:00+00:00,0.0422930009663105,0.04381300136446953,0.041179999709129333,0.04337000101804733,32901,0.0,0.0
2024-10-07 00:00:00+00:00,0.04337000101804733,0.0436290018260479,0.04054899886250496,0.040550000965595245,29485,0.0,0.0
2024-10-08 00:00:00+00:00,0.040550000965595245,0.041133999824523926,0.03763499855995178,0.03763499855995178,31344,0.0,0.0
2024-10-09 00:00:00+00:00,0.03763499855995178,0.037679001688957214,0.03682899847626686,0.036913998425006866,20479,0.0,0.0
2024-10-10 00:00:00+00:00,0.036913998425006866,0.037703000009059906,0.03659199923276901,0.0366550013422966,15577,0.0,0.0
2024-10-11 00:00:00+00:00,0.0366550013422966,0.036664001643657684,0.034828998148441315,0.034954000264406204,25536,0.0,0.0
2024-10-12 00:00:00+00:00,0.034954000264406204,0.039142999798059464,0.03495199978351593,0.036545999348163605,47453,0.0,0.0
2024-10-13 00:00:00+00:00,0.036593999713659286,0.03917200118303299,0.036593999713659286,0.03732600063085556,30279,0.0,0.0
2024-10-14 00:00:00+00:00,0.03732600063085556,0.03755800053477287,0.036281000822782516,0.03628699854016304,20887,0.0,0.0
2024-10-15 00:00:00+00:00,0.03628699854016304,0.03784799948334694,0.03627999871969223,0.036396998912096024,33266,0.0,0.0
2024-10-16 00:00:00+00:00,0.036396998912096024,0.03950800001621246,0.036396998912096024,0.03847099840641022,38073,0.0,0.0
2024-10-17 00:00:00+00:00,0.03847099840641022,0.039694998413324356,0.03847099840641022,0.03868100047111511,26216,0.0,0.0
2024-10-18 00:00:00+00:00,0.03868100047111511,0.04167800024151802,0.03574899956583977,0.03947899863123894,86436,0.0,0.0
2024-10-19 00:00:00+00:00,0.03947899863123894,0.04240800067782402,0.0394040010869503,0.04231400042772293,31576,0.0,0.0
2024-10-20 00:00:00+00:00,0.04231400042772293,0.05298500135540962,0.04149400070309639,0.04845000058412552,141148,0.0,0.0
2024-10-21 00:00:00+00:00,0.04845000058412552,0.05856100097298622,0.0484279990196228,0.048955000936985016,206692,0.0,0.0
2024-10-22 00:00:00+00:00,0.048955000936985016,0.05253399908542633,0.04361100122332573,0.043630000203847885,100658,0.0,0.0
2024-10-23 00:00:00+00:00,0.043630000203847885,0.0451119989156723,0.042796000838279724,0.042796000838279724,39693,0.0,0.0
