,0
0,8.9541240234375
1,10.107873046875
2,9.5845
3,10.6822275390625
4,9.9641455078125
5,10.097966796875
6,9.617994140625
7,15.8172822265625
8,14.4861962890625
9,9.840849609375
10,9.68515625
11,9.5455478515625
