,0
0,10.9204052734375
1,25.51758203125
2,20.93197265625
3,20.75087890625
4,20.335369140625
5,20.950693359375
6,20.065642578125
7,21.319001953125
8,20.770015625
9,22.238494140625
10,9.8506357421875
11,9.4389912109375
