,0
0,11.731353759765625
1,11.002978909400202
2,11.469755111202117
3,11.506381225585937
4,11.08678214780746
5,11.3010009765625
6,11.337001677482359
7,10.964232413999495
8,12.566710335867745
9,11.676044094947077
10,11.492591349283854
11,11.180254536290322
