,0
0,11.986909993489583
1,11.457040109942037
2,11.543650965536795
3,11.866213989257812
4,11.774612918976814
5,11.310728963216146
6,11.398668842930947
7,13.044497582220263
8,12.97470201764788
9,11.929996613533266
10,12.19932149251302
11,11.284476987777218
