TIMESTAMP,BABYBONK28801_OPEN_PRICE_USD,BABYBONK28801_HIGH_PRICE_USD,BABYBONK28801_LOW_PRICE_USD,BABYBONK28801_CLOSE_PRICE_USD,BABYBONK28801_VOLUME_USD,BABYBONK28801_DIVIDENDS_USD,BABYBONK28801_STOCK_SPLITS_USD
2023-12-22 00:00:00+00:00,,,,0.0,455318,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,302402,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,503448,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,378782,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,623666,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,783549,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,548853,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,445923,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,240229,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,193076,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,334832,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,1418454,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,1003643,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,801062,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1051049,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,289252,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,360327,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,475428,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,968058,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,647866,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1203961,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,948920,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,667942,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,958304,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1268538,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,1390637,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,3241568,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,2001764,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,1532809,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,2033921,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,1197866,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,1388587,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,1648488,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1332546,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,959132,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,1545850,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,1419215,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,1211401,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1776693,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1476181,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1423695,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1230168,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1887228,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,573291,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,510268,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1202565,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,809248,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,2229353,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1556410,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1720894,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,651651,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,2299461,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2343332,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,2879257,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,2951507,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,3009021,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,2442770,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,2482870,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,2583449,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,1931040,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,2100799,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,3171181,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,3902113,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,4610652,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,5140933,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,3801132,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,5149455,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,3517555,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,3312092,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,3422714,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,3726969,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,3640636,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,3615490,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,7488617,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,5638937,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,4303943,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,3715570,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,3511472,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,11307235,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,24635582,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,15637934,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,13293015,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,7877834,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,8953711,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,8078520,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,8663698,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,5427947,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,5146653,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,4481454,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,4853881,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,7364695,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,3295343,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,2408541,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,2193519,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,3546969,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,5164252,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,4672365,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,3197643,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,3338489,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1952447,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1309683,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,2615213,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1644205,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,2013034,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,1817323,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1094760,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1112582,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1090118,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,3677792,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,1726571,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,2684702,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2562786,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,1647322,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,1363824,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1095641,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,1228707,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,1150147,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,1315173,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,2678811,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,2261494,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,1712665,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,1317318,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,1908052,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,1604465,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,1923903,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,1781018,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,1605882,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,1686334,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1825186,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,2167131,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,1169925,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1957335,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,1083402,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,2528202,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,4022354,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,7261247,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,10840388,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,16498922,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,12151573,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,9056377,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,9516700,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,5974293,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,9469606,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,9015415,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,8303159,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,8797895,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,7857527,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,3406375,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,2481919,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,2560485,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,3709633,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,6249480,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,4814508,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,6489383,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,8083285,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,5116484,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,5021146,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,6708472,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,6437778,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,6419363,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,6180308,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,6793720,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,3370605,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,2721618,0.0,0.0
