TIMESTAMP,XAI28357_OPEN_PRICE_USD,XAI28357_HIGH_PRICE_USD,XAI28357_LOW_PRICE_USD,XAI28357_CLOSE_PRICE_USD,XAI28357_VOLUME_USD,XAI28357_DIVIDENDS_USD,XAI28357_STOCK_SPLITS_USD
2023-11-06 00:00:00+00:00,,,,0.0,1263291,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,1132179,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,501538,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,243259,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,137546,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,81019,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,137372,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,83278,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,67170,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,35193,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,26077,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,5750,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,18675,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,18605,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,15801,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,10606,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,9601,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,5209,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,5225,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,9090,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,9493,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,10684,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,2685,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,4093,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,3801,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,1969,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,2635,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,3521,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,3005,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,2816,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,7146,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,3977,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,7947,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,5891,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,7670,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,9394,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,3034,0.0,0.0
