TIMESTAMP,VGBP_OPEN_PRICE_USD,VGBP_HIGH_PRICE_USD,VGBP_LOW_PRICE_USD,VGBP_CLOSE_PRICE_USD,VGBP_VOLUME_USD,VGBP_DIVIDENDS_USD,VGBP_STOCK_SPLITS_USD
2025-04-25 00:00:00+00:00,1.3326820135116577,1.334509015083313,1.3274409770965576,1.3309229612350464,14537,0.0,0.0
2025-04-26 00:00:00+00:00,1.3309229612350464,1.3554760217666626,1.330199956893921,1.3337390422821045,95611,0.0,0.0
2025-04-27 00:00:00+00:00,1.3337390422821045,1.3353619575500488,1.3307139873504639,1.3310110569000244,0,0.0,0.0
2025-04-28 00:00:00+00:00,1.3310110569000244,1.3391159772872925,1.3298759460449219,1.3388960361480713,22156,0.0,0.0
2025-04-29 00:00:00+00:00,1.3388960361480713,1.3417710065841675,1.3377039432525635,1.3399549722671509,15575,0.0,0.0
2025-04-30 00:00:00+00:00,1.3399549722671509,1.3411140441894531,1.3200019598007202,1.331827998161316,112616,0.0,0.0
2025-05-01 00:00:00+00:00,1.331827998161316,1.3327929973602295,1.329388976097107,1.3294609785079956,5320,0.0,0.0
2025-05-02 00:00:00+00:00,1.3294609785079956,1.3312530517578125,1.326848030090332,1.3268500566482544,0,0.0,0.0
2025-05-03 00:00:00+00:00,1.3268500566482544,1.3281300067901611,1.326238989830017,1.3269870281219482,2811,0.0,0.0
2025-05-04 00:00:00+00:00,1.3269870281219482,1.3279050588607788,1.3261810541152954,1.3263349533081055,2723,0.0,0.0
2025-05-05 00:00:00+00:00,1.3263349533081055,1.332023024559021,1.3258650302886963,1.3302489519119263,13978,0.0,0.0
2025-05-06 00:00:00+00:00,1.3302489519119263,1.336825966835022,1.330090045928955,1.3365839719772339,0,0.0,0.0
2025-05-07 00:00:00+00:00,1.3365839719772339,1.337054967880249,1.3327339887619019,1.3332359790802002,10744,0.0,0.0
2025-05-08 00:00:00+00:00,1.3332359790802002,1.3347350358963013,1.3247690200805664,1.326024055480957,37147,0.0,0.0
2025-05-09 00:00:00+00:00,1.326024055480957,1.3302340507507324,1.323477029800415,1.3300449848175049,34009,0.0,0.0
2025-05-10 00:00:00+00:00,1.3300449848175049,1.3316370248794556,1.3286939859390259,1.3304970264434814,11105,0.0,0.0
2025-05-11 00:00:00+00:00,1.3304970264434814,1.3339359760284424,1.327744960784912,1.3305779695510864,11247,0.0,0.0
2025-05-12 00:00:00+00:00,1.330489993095398,1.332900047302246,1.3166120052337646,1.3191479444503784,47298,0.0,0.0
2025-05-13 00:00:00+00:00,1.3191479444503784,1.3301160335540771,1.317587971687317,1.3292080163955688,26224,0.0,0.0
2025-05-14 00:00:00+00:00,1.3292080163955688,1.3351399898529053,1.3258939981460571,1.32716703414917,37071,0.0,0.0
2025-05-15 00:00:00+00:00,1.32716703414917,1.331315040588379,1.3257139921188354,1.330881953239441,24137,0.0,0.0
2025-05-16 00:00:00+00:00,1.330881953239441,1.331982970237732,1.3273630142211914,1.328086018562317,14350,0.0,0.0
2025-05-17 00:00:00+00:00,1.328086018562317,1.3300809860229492,1.325348973274231,1.3282530307769775,7704,0.0,0.0
2025-05-18 00:00:00+00:00,1.3282530307769775,1.3326879739761353,1.3266969919204712,1.3302949666976929,17904,0.0,0.0
2025-05-19 00:00:00+00:00,1.3302949666976929,1.3378809690475464,1.3288860321044922,1.337317943572998,27826,0.0,0.0
2025-05-20 00:00:00+00:00,1.337317943572998,1.3386679887771606,1.3340400457382202,1.3373149633407593,20543,0.0,0.0
2025-05-21 00:00:00+00:00,1.3373149633407593,1.3449029922485352,1.3371319770812988,1.3398820161819458,16214,0.0,0.0
2025-05-22 00:00:00+00:00,1.3398820161819458,1.3422850370407104,1.3383400440216064,1.3400499820709229,6841,0.0,0.0
2025-05-23 00:00:00+00:00,1.3400499820709229,1.3508570194244385,1.3378700017929077,1.3494980335235596,36391,0.0,0.0
2025-05-24 00:00:00+00:00,1.3494980335235596,1.3510459661483765,1.3488940000534058,1.3499189615249634,5373,0.0,0.0
2025-05-25 00:00:00+00:00,1.3499189615249634,1.3542449474334717,1.3474609851837158,1.3497400283813477,6178,0.0,0.0
2025-05-26 00:00:00+00:00,1.3497400283813477,1.355294942855835,1.3486299514770508,1.3541430234909058,13546,0.0,0.0
2025-05-27 00:00:00+00:00,1.3541430234909058,1.3564900159835815,1.3505879640579224,1.3522839546203613,13019,0.0,0.0
2025-05-28 00:00:00+00:00,1.3522839546203613,1.3523099422454834,1.345898985862732,1.345898985862732,10786,0.0,0.0
2025-05-29 00:00:00+00:00,1.345898985862732,1.3493150472640991,1.344277024269104,1.3486230373382568,18110,0.0,0.0
2025-05-30 00:00:00+00:00,1.3486230373382568,1.3503350019454956,1.344491958618164,1.3452600240707397,17600,0.0,0.0
2025-05-31 00:00:00+00:00,1.3452600240707397,1.3498799800872803,1.3429410457611084,1.3446120023727417,8057,0.0,0.0
2025-06-01 00:00:00+00:00,1.3442208766937256,1.3456799983978271,1.3434205055236816,1.345199704170227,5547,0.0,0.0
