TIMESTAMP,TRADE10465_OPEN_PRICE_USD,TRADE10465_HIGH_PRICE_USD,TRADE10465_LOW_PRICE_USD,TRADE10465_CLOSE_PRICE_USD,TRADE10465_VOLUME_USD,TRADE10465_DIVIDENDS_USD,TRADE10465_STOCK_SPLITS_USD
2021-08-20 00:00:00+00:00,0.3024429976940155,0.3024429976940155,0.27036601305007935,0.2718240022659302,564499,0.0,0.0
2021-08-21 00:00:00+00:00,0.2709999978542328,0.3203369975090027,0.25446999073028564,0.2994309961795807,583349,0.0,0.0
2021-08-22 00:00:00+00:00,0.29944199323654175,0.299466997385025,0.28504401445388794,0.29137399792671204,408387,0.0,0.0
2021-08-23 00:00:00+00:00,0.291377991437912,0.3102099895477295,0.291377991437912,0.2992500066757202,475860,0.0,0.0
2021-08-24 00:00:00+00:00,0.29930999875068665,0.30265501141548157,0.2695789933204651,0.2769719958305359,960974,0.0,0.0
2021-08-25 00:00:00+00:00,0.2769460082054138,0.3321569859981537,0.27666598558425903,0.3222230076789856,1390533,0.0,0.0
2021-08-26 00:00:00+00:00,0.3221670091152191,0.6014699935913086,0.3221459984779358,0.5074560046195984,2768041,0.0,0.0
2021-08-27 00:00:00+00:00,0.5077660083770752,0.6306009888648987,0.4958040118217468,0.4974980056285858,2416727,0.0,0.0
2021-08-28 00:00:00+00:00,0.49775201082229614,0.49775201082229614,0.4390459954738617,0.4491719901561737,2205841,0.0,0.0
2021-08-29 00:00:00+00:00,0.4492090046405792,0.49015799164772034,0.44410499930381775,0.48168399930000305,1236927,0.0,0.0
2021-08-30 00:00:00+00:00,0.4817270040512085,0.4925220012664795,0.45256900787353516,0.4775789976119995,809874,0.0,0.0
2021-08-31 00:00:00+00:00,0.47750601172447205,0.4829480051994324,0.4338420033454895,0.4448859989643097,784592,0.0,0.0
2021-09-01 00:00:00+00:00,0.4448640048503876,0.6485109925270081,0.4384090006351471,0.550233006477356,2057362,0.0,0.0
2021-09-02 00:00:00+00:00,0.5498560070991516,0.6102910041809082,0.5433970093727112,0.6012070178985596,1742308,0.0,0.0
2021-09-03 00:00:00+00:00,0.6012279987335205,0.8662149906158447,0.5947660207748413,0.7506589889526367,2594057,0.0,0.0
2021-09-04 00:00:00+00:00,0.7506300210952759,1.1940230131149292,0.7506300210952759,1.1150100231170654,3914277,0.0,0.0
2021-09-05 00:00:00+00:00,1.1146700382232666,1.4277420043945312,1.0735780000686646,1.3130379915237427,3647988,0.0,0.0
2021-09-06 00:00:00+00:00,1.3108630180358887,1.353335976600647,1.173717975616455,1.2315930128097534,3045487,0.0,0.0
2021-09-07 00:00:00+00:00,1.2312049865722656,1.2313499450683594,0.9729819893836975,1.0289000272750854,2388681,0.0,0.0
2021-09-08 00:00:00+00:00,1.0289000272750854,1.1590889692306519,1.0222660303115845,1.1424590349197388,2287846,0.0,0.0
2021-09-09 00:00:00+00:00,1.0983539819717407,1.1617950201034546,0.9860439896583557,0.9894970059394836,1982265,0.0,0.0
2021-09-10 00:00:00+00:00,0.9894440174102783,1.2498199939727783,0.9532750248908997,1.1505990028381348,2499571,0.0,0.0
