TIMESTAMP,BSAI_OPEN_PRICE_USD,BSAI_HIGH_PRICE_USD,BSAI_LOW_PRICE_USD,BSAI_CLOSE_PRICE_USD,BSAI_VOLUME_USD,BSAI_DIVIDENDS_USD,BSAI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,67.3864517211914,71.34490966796875,66.23422241210938,66.25931549072266,490637,0.0,0.0
2025-04-02 00:00:00+00:00,66.25931549072266,68.2708969116211,66.25711059570312,68.2451400756836,1491243,0.0,0.0
2025-04-03 00:00:00+00:00,68.2451400756836,68.58305358886719,68.22847747802734,68.53999328613281,184627,0.0,0.0
2025-04-04 00:00:00+00:00,68.53999328613281,69.11400604248047,68.30436706542969,68.50021362304688,1440212,0.0,0.0
2025-04-05 00:00:00+00:00,68.50021362304688,69.11261749267578,68.4980697631836,69.09181213378906,875221,0.0,0.0
2025-04-06 00:00:00+00:00,69.09181213378906,69.10363006591797,67.73812103271484,68.95183563232422,843810,0.0,0.0
2025-04-07 00:00:00+00:00,68.95183563232422,69.82416534423828,67.17241668701172,68.85501861572266,662422,0.0,0.0
2025-04-08 00:00:00+00:00,68.85501861572266,70.0020751953125,67.02333068847656,67.0533447265625,610619,0.0,0.0
2025-04-09 00:00:00+00:00,67.0533447265625,68.87625122070312,66.70540618896484,66.77498626708984,406060,0.0,0.0
2025-04-10 00:00:00+00:00,66.77498626708984,69.80919647216797,66.77498626708984,69.55168151855469,653815,0.0,0.0
2025-04-11 00:00:00+00:00,69.55168151855469,69.55168151855469,68.29959106445312,68.3270034790039,248502,0.0,0.0
2025-04-12 00:00:00+00:00,68.3270034790039,73.5367202758789,67.3106918334961,71.34484100341797,730027,0.0,0.0
2025-04-13 00:00:00+00:00,71.34484100341797,73.52192687988281,71.33430480957031,73.46647644042969,479703,0.0,0.0
2025-04-14 00:00:00+00:00,73.46647644042969,73.57672119140625,70.93058013916016,73.53996276855469,240249,0.0,0.0
2025-04-15 00:00:00+00:00,73.53996276855469,73.55038452148438,66.54913330078125,66.94558715820312,522327,0.0,0.0
2025-04-16 00:00:00+00:00,66.94558715820312,66.99686431884766,66.09333801269531,66.99021911621094,1424289,0.0,0.0
2025-04-17 00:00:00+00:00,66.99021911621094,67.01856231689453,66.35198211669922,66.35199737548828,1114,0.0,0.0
2025-04-18 00:00:00+00:00,66.35199737548828,67.1239242553711,66.08612060546875,66.53713989257812,289175,0.0,0.0
2025-04-19 00:00:00+00:00,66.53713989257812,66.71797943115234,66.5187759399414,66.54113006591797,153637,0.0,0.0
2025-04-20 00:00:00+00:00,66.54113006591797,66.78387451171875,66.49810791015625,66.70077514648438,276757,0.0,0.0
2025-04-21 00:00:00+00:00,66.70077514648438,66.77728271484375,66.64566040039062,66.75983428955078,296487,0.0,0.0
2025-04-22 00:00:00+00:00,66.75983428955078,66.81267547607422,66.10228729248047,66.79679870605469,88185,0.0,0.0
2025-04-23 00:00:00+00:00,66.79679870605469,67.02253723144531,66.74341583251953,66.98309326171875,517425,0.0,0.0
2025-04-24 00:00:00+00:00,66.98309326171875,67.08834838867188,66.96736907958984,67.0217056274414,46688,0.0,0.0
2025-04-25 00:00:00+00:00,67.0217056274414,68.86600494384766,66.77250671386719,67.2802734375,1518783,0.0,0.0
2025-04-26 00:00:00+00:00,67.2802734375,69.39114379882812,67.2420883178711,68.15339660644531,721819,0.0,0.0
2025-04-27 00:00:00+00:00,68.15339660644531,73.8896255493164,68.14337158203125,68.57820892333984,726941,0.0,0.0
2025-04-28 00:00:00+00:00,68.57820892333984,72.47960662841797,68.33094787597656,72.45398712158203,2172483,0.0,0.0
