TIMESTAMP,FIS_OPEN_PRICE_USD,FIS_HIGH_PRICE_USD,FIS_LOW_PRICE_USD,FIS_CLOSE_PRICE_USD,FIS_VOLUME_USD,FIS_DIVIDENDS_USD,FIS_STOCK_SPLITS_USD
2020-09-13 00:00:00+00:00,2.1373720169067383,2.2078909873962402,2.036978006362915,2.127774953842163,2561522,0.0,0.0
2020-09-14 00:00:00+00:00,2.096224069595337,2.654594898223877,1.9867650270462036,2.4613559246063232,2642640,0.0,0.0
2020-09-15 00:00:00+00:00,2.4613559246063232,2.7178969383239746,2.1036250591278076,2.149635076522827,2491681,0.0,0.0
2020-09-16 00:00:00+00:00,2.1505770683288574,2.356213092803955,1.6413270235061646,2.022887945175171,2601551,0.0,0.0
2020-09-17 00:00:00+00:00,2.022887945175171,2.141906976699829,1.800902009010315,2.0208499431610107,1921938,0.0,0.0
2020-09-18 00:00:00+00:00,2.022083044052124,2.022083044052124,1.6550559997558594,1.7390379905700684,1772650,0.0,0.0
2020-09-19 00:00:00+00:00,1.7187449932098389,1.9444559812545776,1.6996209621429443,1.8505020141601562,1342750,0.0,0.0
2020-09-20 00:00:00+00:00,1.8356339931488037,1.9031989574432373,1.723587989807129,1.732664942741394,1194531,0.0,0.0
2020-09-21 00:00:00+00:00,1.732664942741394,1.7480310201644897,1.2156620025634766,1.3705010414123535,1896680,0.0,0.0
2020-09-22 00:00:00+00:00,1.3682429790496826,1.3724819421768188,1.2379709482192993,1.341683030128479,872327,0.0,0.0
2020-09-23 00:00:00+00:00,1.3314670324325562,1.643380045890808,1.3314670324325562,1.4134039878845215,1680235,0.0,0.0
2020-09-24 00:00:00+00:00,1.4145050048828125,1.5562130212783813,1.2361390590667725,1.5068080425262451,1245235,0.0,0.0
2020-09-25 00:00:00+00:00,1.5062079429626465,1.5161329507827759,1.3022220134735107,1.4335010051727295,793067,0.0,0.0
2020-09-26 00:00:00+00:00,1.4329999685287476,1.456987977027893,1.3690459728240967,1.3778189420700073,700188,0.0,0.0
2020-09-27 00:00:00+00:00,1.384431004524231,1.3968559503555298,1.3116769790649414,1.3134490251541138,740888,0.0,0.0
2020-09-28 00:00:00+00:00,1.3134490251541138,1.3303509950637817,1.2518609762191772,1.2519019842147827,798338,0.0,0.0
2020-09-29 00:00:00+00:00,1.2518019676208496,1.2892999649047852,1.001312017440796,1.071714997291565,1070336,0.0,0.0
2020-09-30 00:00:00+00:00,1.0719150304794312,1.2421150207519531,0.9985359907150269,1.1428569555282593,937644,0.0,0.0
2020-10-01 00:00:00+00:00,1.1460620164871216,1.2017990350723267,1.0204110145568848,1.143097996711731,807064,0.0,0.0
2020-10-02 00:00:00+00:00,1.1445790529251099,1.1445790529251099,0.9582970142364502,1.0467970371246338,906819,0.0,0.0
2020-10-03 00:00:00+00:00,1.034283995628357,1.0762029886245728,0.9825649857521057,1.0057129859924316,673962,0.0,0.0
2020-10-04 00:00:00+00:00,1.0057189464569092,1.0438920259475708,0.7671350240707397,0.8439459800720215,705876,0.0,0.0
2020-10-05 00:00:00+00:00,0.8480510115623474,0.9589669704437256,0.7608240246772766,0.913690984249115,723091,0.0,0.0
2020-10-06 00:00:00+00:00,0.913690984249115,1.0417720079421997,0.8004869818687439,0.8329730033874512,604623,0.0,0.0
2020-10-07 00:00:00+00:00,0.832772970199585,0.8594120144844055,0.754709005355835,0.7777500152587891,522628,0.0,0.0
2020-10-08 00:00:00+00:00,0.7796509861946106,0.8001940250396729,0.7251710295677185,0.731814980506897,425352,0.0,0.0
2020-10-09 00:00:00+00:00,0.7414270043373108,0.9234430193901062,0.7391059994697571,0.7952370047569275,658009,0.0,0.0
2020-10-10 00:00:00+00:00,0.7848250269889832,0.9373369812965393,0.7819179892539978,0.8100159764289856,731065,0.0,0.0
