,MSE,RMSE,MAE,MAPE,R2
0,0.0008281437469957733,0.028776713610578538,0.024454111749324187,0.04502502372435981,0.8352695518184529
1,0.00046854688683181195,0.02164195333498337,0.01726655430012315,0.0353302668984302,0.6622946930249874
2,0.0007411773099719734,0.02722398975005851,0.021635558570060567,0.030265947293881313,0.8841791719972584
3,0.001772346142689961,0.04209723607883659,0.033162186060792624,0.041824980750972664,0.692789654615552
4,0.000862311801894429,0.029364447709313332,0.024791885115683785,0.029033623500508813,0.9062265383656337
5,0.0016501155554131785,0.04062119909539292,0.03257707133135157,0.03127151387961281,0.414030431586298
6,0.0016213579684207972,0.04026546691385935,0.03092512019111371,0.03136072490085562,0.413140382892294
7,0.0008851917475002057,0.02975012250722506,0.023252666023696855,0.03127203066158104,0.929267744136108
8,0.0007472030456783331,0.02733281847900977,0.020854256952247404,0.030527687842206844,0.7488232524377718
9,0.0006184256216482138,0.024867273593424864,0.018621528748562828,0.02859545179743161,0.7204849591115151
10,0.00047767302436186465,0.021855544279409295,0.01687288647516251,0.022315754691217004,0.7640132386336617
11,0.0007298963665386713,0.027015503148346453,0.02319577295091711,0.04293457638339993,0.9195804586954726
Mean,0.0009501991014954344,0.030067689041703174,0.023967466539086362,0.03331313186037147,0.7408416731095837
