TIMESTAMP,DON9643_OPEN_PRICE_USD,DON9643_HIGH_PRICE_USD,DON9643_LOW_PRICE_USD,DON9643_CLOSE_PRICE_USD,DON9643_VOLUME_USD,DON9643_DIVIDENDS_USD,DON9643_STOCK_SPLITS_USD
2021-05-15 00:00:00+00:00,3.1878299713134766,3.623910903930664,2.099292039871216,2.9403889179229736,9482219,0.0,0.0
2021-05-16 00:00:00+00:00,2.9394540786743164,3.053774118423462,2.0923690795898438,2.5987141132354736,2830477,0.0,0.0
2021-05-17 00:00:00+00:00,2.5987460613250732,2.7631680965423584,1.8248939514160156,1.9058870077133179,2557975,0.0,0.0
2021-05-18 00:00:00+00:00,1.9051450490951538,2.07067608833313,1.7456070184707642,1.857187032699585,1141702,0.0,0.0
2021-05-19 00:00:00+00:00,1.8572930097579956,1.8765909671783447,0.9713220000267029,1.1571660041809082,996920,0.0,0.0
2021-05-20 00:00:00+00:00,1.1571389436721802,1.1802400350570679,0.8700850009918213,0.9897750020027161,383863,0.0,0.0
2021-05-21 00:00:00+00:00,0.9898250102996826,1.1148990392684937,0.773389995098114,0.7735049724578857,267864,0.0,0.0
2021-05-22 00:00:00+00:00,0.7735139727592468,0.783607006072998,0.6778659820556641,0.6993060111999512,204002,0.0,0.0
2021-05-23 00:00:00+00:00,0.6992220282554626,0.7102869749069214,0.45723700523376465,0.4861840009689331,274060,0.0,0.0
2021-05-24 00:00:00+00:00,0.48622000217437744,0.7605540156364441,0.4861060082912445,0.7583280205726624,260742,0.0,0.0
2021-05-25 00:00:00+00:00,0.75832200050354,0.8414769768714905,0.7168710231781006,0.7713260054588318,291204,0.0,0.0
2021-05-26 00:00:00+00:00,0.7713879942893982,0.7746999859809875,0.7146959900856018,0.76146000623703,276236,0.0,0.0
2021-05-27 00:00:00+00:00,0.7614110112190247,0.7770789861679077,0.6837620139122009,0.697268009185791,104433,0.0,0.0
2021-05-28 00:00:00+00:00,0.69725102186203,0.6975650191307068,0.515263020992279,0.5539870262145996,181030,0.0,0.0
2021-05-29 00:00:00+00:00,0.553924024105072,0.5600900053977966,0.4878700077533722,0.49165400862693787,74254,0.0,0.0
2021-05-30 00:00:00+00:00,0.49165698885917664,0.5297449827194214,0.43239501118659973,0.5291240215301514,129617,0.0,0.0
2021-05-31 00:00:00+00:00,0.5291820168495178,0.5471889972686768,0.4992719888687134,0.5471400022506714,87475,0.0,0.0
2021-06-01 00:00:00+00:00,0.547169029712677,0.5565779805183411,0.5023760199546814,0.5099049806594849,50250,0.0,0.0
2021-06-02 00:00:00+00:00,0.5099620223045349,0.5695160031318665,0.48096200823783875,0.545382022857666,67348,0.0,0.0
2021-06-03 00:00:00+00:00,0.545382022857666,0.5483329892158508,0.4854300022125244,0.49343401193618774,50308,0.0,0.0
2021-06-04 00:00:00+00:00,0.49347400665283203,0.4937019944190979,0.4494599997997284,0.47771400213241577,41616,0.0,0.0
2021-06-05 00:00:00+00:00,0.477647989988327,0.4872150123119354,0.44617998600006104,0.4478760063648224,43460,0.0,0.0
2021-06-06 00:00:00+00:00,0.4477840065956116,0.4601379930973053,0.4183109998703003,0.44680100679397583,55014,0.0,0.0
2021-06-07 00:00:00+00:00,0.4468030035495758,0.44690901041030884,0.4136190116405487,0.4194520115852356,32508,0.0,0.0
2021-06-08 00:00:00+00:00,0.4194769859313965,0.42271700501441956,0.3532699942588806,0.35329899191856384,39251,0.0,0.0
2021-06-09 00:00:00+00:00,0.3532949984073639,0.37789198756217957,0.3523699939250946,0.3629800081253052,23254,0.0,0.0
2021-06-10 00:00:00+00:00,0.36298999190330505,0.374783992767334,0.3584420084953308,0.3644750118255615,41611,0.0,0.0
2021-06-11 00:00:00+00:00,0.3644619882106781,0.3809509873390198,0.36009299755096436,0.3601120114326477,26720,0.0,0.0
2021-06-12 00:00:00+00:00,0.3601369857788086,0.36144500970840454,0.3299829959869385,0.33024200797080994,37807,0.0,0.0
2021-06-13 00:00:00+00:00,0.3302359879016876,0.3344860076904297,0.32262998819351196,0.33427101373672485,10350,0.0,0.0
2021-06-14 00:00:00+00:00,0.3342759907245636,0.3482460081577301,0.33376601338386536,0.34113699197769165,10250,0.0,0.0
2021-06-15 00:00:00+00:00,0.35860899090766907,0.38233399391174316,0.3476170003414154,0.3661080002784729,38042,0.0,0.0
2021-06-16 00:00:00+00:00,0.38231998682022095,0.3823379874229431,0.35495099425315857,0.3674139976501465,25776,0.0,0.0
2021-06-17 00:00:00+00:00,0.3673740029335022,0.37073901295661926,0.3509269952774048,0.35377299785614014,14129,0.0,0.0
2021-06-18 00:00:00+00:00,0.3537850081920624,0.3537850081920624,0.3130660057067871,0.31554898619651794,25344,0.0,0.0
2021-06-19 00:00:00+00:00,0.31556400656700134,0.31677600741386414,0.3118300139904022,0.3120099902153015,6808,0.0,0.0
2021-06-20 00:00:00+00:00,0.31196901202201843,0.3120200037956238,0.3003779947757721,0.3012009859085083,12037,0.0,0.0
2021-06-21 00:00:00+00:00,0.3011859953403473,0.3012180030345917,0.2748579978942871,0.2749220132827759,17609,0.0,0.0
2021-06-22 00:00:00+00:00,0.2748950123786926,0.2749300003051758,0.23129500448703766,0.2338380068540573,28253,0.0,0.0
2021-06-23 00:00:00+00:00,0.2338320016860962,0.24253299832344055,0.23356999456882477,0.23930099606513977,11801,0.0,0.0
2021-06-24 00:00:00+00:00,0.23363399505615234,0.24218900501728058,0.22962400317192078,0.24177999794483185,14742,0.0,0.0
2021-06-25 00:00:00+00:00,0.24180300533771515,0.24775899946689606,0.23852300643920898,0.2385530024766922,15088,0.0,0.0
2021-06-26 00:00:00+00:00,0.23853899538516998,0.2508690059185028,0.23515799641609192,0.2353300005197525,25571,0.0,0.0
2021-06-27 00:00:00+00:00,0.23530499637126923,0.2384510040283203,0.23530499637126923,0.23842300474643707,2644,0.0,0.0
2021-06-28 00:00:00+00:00,0.23840899765491486,0.24163800477981567,0.2324959933757782,0.2325260043144226,13095,0.0,0.0
2021-06-29 00:00:00+00:00,0.23249900341033936,0.23894399404525757,0.23213599622249603,0.23864799737930298,6154,0.0,0.0
2021-06-30 00:00:00+00:00,0.23862500488758087,0.24110199511051178,0.23681199550628662,0.23692099750041962,3344,0.0,0.0
2021-07-01 00:00:00+00:00,0.23691600561141968,0.2377769947052002,0.23077699542045593,0.23167699575424194,7203,0.0,0.0
2021-07-02 00:00:00+00:00,0.23166899383068085,0.23246599733829498,0.22836600244045258,0.2290869951248169,3383,0.0,0.0
2021-07-03 00:00:00+00:00,0.22907400131225586,0.23554399609565735,0.2290470004081726,0.23335500061511993,5343,0.0,0.0
2021-07-04 00:00:00+00:00,0.23334099352359772,0.24555200338363647,0.23324799537658691,0.2454880028963089,6351,0.0,0.0
2021-07-05 00:00:00+00:00,0.245511993765831,0.2464209944009781,0.19383500516414642,0.19388200342655182,70380,0.0,0.0
2021-07-06 00:00:00+00:00,0.19387400150299072,0.20311200618743896,0.19372600317001343,0.19674499332904816,12894,0.0,0.0
2021-07-07 00:00:00+00:00,0.1967560052871704,0.2250089943408966,0.19670799374580383,0.22497400641441345,61231,0.0,0.0
2021-07-08 00:00:00+00:00,0.22498999536037445,0.2713240087032318,0.22423100471496582,0.26198598742485046,78296,0.0,0.0
2021-07-09 00:00:00+00:00,0.2619830071926117,0.28073200583457947,0.26197201013565063,0.28067100048065186,51349,0.0,0.0
2021-07-10 00:00:00+00:00,0.2806510031223297,0.2837510108947754,0.2806450128555298,0.28321000933647156,2337,0.0,0.0
2021-07-11 00:00:00+00:00,0.2831839919090271,0.2881140112876892,0.2816399931907654,0.2816599905490875,6303,0.0,0.0
2021-07-12 00:00:00+00:00,0.2816469967365265,0.2913680076599121,0.2807610034942627,0.2833450138568878,15557,0.0,0.0
2021-07-13 00:00:00+00:00,0.2833369970321655,0.28611600399017334,0.2579900026321411,0.2600089907646179,27130,0.0,0.0
2021-07-14 00:00:00+00:00,0.25997498631477356,0.2714709937572479,0.2519040107727051,0.26120200753211975,34774,0.0,0.0
2021-07-15 00:00:00+00:00,0.2612200081348419,0.2627530097961426,0.25613299012184143,0.25712600350379944,11333,0.0,0.0
2021-07-16 00:00:00+00:00,0.2571539878845215,0.257779985666275,0.24976399540901184,0.24983200430870056,6609,0.0,0.0
2021-07-17 00:00:00+00:00,0.24982599914073944,0.2498829960823059,0.22933900356292725,0.23290599882602692,15182,0.0,0.0
2021-07-18 00:00:00+00:00,0.2328999936580658,0.2390100061893463,0.23196600377559662,0.23483499884605408,6258,0.0,0.0
2021-07-19 00:00:00+00:00,0.23482799530029297,0.23484599590301514,0.2243420034646988,0.2243890017271042,5454,0.0,0.0
2021-07-20 00:00:00+00:00,0.22439700365066528,0.2244109958410263,0.20333600044250488,0.2047549933195114,17629,0.0,0.0
2021-07-21 00:00:00+00:00,0.20475700497627258,0.2165910005569458,0.20374800264835358,0.21657100319862366,7666,0.0,0.0
2021-07-22 00:00:00+00:00,0.21657100319862366,0.22623200714588165,0.21653999388217926,0.2256229966878891,30328,0.0,0.0
2021-07-23 00:00:00+00:00,0.2256229966878891,0.2256380021572113,0.2179969996213913,0.21806199848651886,4077,0.0,0.0
2021-07-24 00:00:00+00:00,0.21805599331855774,0.22094599902629852,0.21676400303840637,0.2208539992570877,4410,0.0,0.0
2021-07-25 00:00:00+00:00,0.2208539992570877,0.22169199585914612,0.21768300235271454,0.22026899456977844,3724,0.0,0.0
2021-07-26 00:00:00+00:00,0.22027799487113953,0.2254199981689453,0.166702002286911,0.16818800568580627,150492,0.0,0.0
2021-07-27 00:00:00+00:00,0.16820499300956726,0.16861100494861603,0.1520169973373413,0.1622759997844696,49192,0.0,0.0
2021-07-28 00:00:00+00:00,0.16227500140666962,0.1628510057926178,0.13599500060081482,0.13995400071144104,56706,0.0,0.0
2021-07-29 00:00:00+00:00,0.13995899260044098,0.158050999045372,0.13482700288295746,0.158050999045372,311729,0.0,0.0
2021-07-30 00:00:00+00:00,0.15803900361061096,0.16654300689697266,0.14899900555610657,0.151651993393898,253122,0.0,0.0
2021-07-31 00:00:00+00:00,0.15163399279117584,0.16680699586868286,0.14635799825191498,0.15099500119686127,277909,0.0,0.0
2021-08-01 00:00:00+00:00,0.1509779989719391,0.17679999768733978,0.1499119997024536,0.16802899539470673,264942,0.0,0.0
2021-08-02 00:00:00+00:00,0.16802899539470673,0.19302399456501007,0.15493600070476532,0.1828099936246872,309049,0.0,0.0
2021-08-03 00:00:00+00:00,0.18280500173568726,0.184239000082016,0.16481700539588928,0.18320100009441376,284584,0.0,0.0
