TIMESTAMP,MKUSD_OPEN_PRICE_USD,MKUSD_HIGH_PRICE_USD,MKUSD_LOW_PRICE_USD,MKUSD_CLOSE_PRICE_USD,MKUSD_VOLUME_USD,MKUSD_DIVIDENDS_USD,MKUSD_STOCK_SPLITS_USD
2023-09-21 00:00:00+00:00,0.9971979856491089,0.9979239702224731,0.9961519837379456,0.9976739883422852,17042,0.0,0.0
2023-09-22 00:00:00+00:00,0.9976810216903687,0.9989020228385925,0.997285008430481,0.9984560012817383,70099,0.0,0.0
2023-09-23 00:00:00+00:00,0.9984560012817383,1.0011999607086182,0.9966189861297607,1.0006710290908813,32517,0.0,0.0
2023-09-24 00:00:00+00:00,1.0006710290908813,1.0060759782791138,0.972137987613678,0.9770920276641846,5935,0.0,0.0
2023-09-25 00:00:00+00:00,0.9769769906997681,0.9986240267753601,0.9769769906997681,0.9970380067825317,219657,0.0,0.0
2023-09-26 00:00:00+00:00,0.9970800280570984,1.004135012626648,0.9812620282173157,1.0015920400619507,7101,0.0,0.0
2023-09-27 00:00:00+00:00,1.001481056213379,1.014559030532837,0.9950770139694214,0.9967989921569824,14459,0.0,0.0
2023-09-28 00:00:00+00:00,0.996828019618988,1.0010379552841187,0.9954670071601868,0.9971529841423035,564264,0.0,0.0
2023-09-29 00:00:00+00:00,0.9970939755439758,0.999330997467041,0.9955440163612366,0.9968100190162659,5486,0.0,0.0
2023-09-30 00:00:00+00:00,0.996645987033844,1.0257149934768677,0.9952489733695984,0.9999030232429504,24218,0.0,0.0
2023-10-01 00:00:00+00:00,0.9998120069503784,1.011268973350525,0.9928810000419617,1.0049899816513062,7531,0.0,0.0
2023-10-02 00:00:00+00:00,1.0049669742584229,1.005162000656128,0.9899150133132935,0.9956169724464417,103437,0.0,0.0
2023-10-03 00:00:00+00:00,0.9952380061149597,0.9996479749679565,0.9938110113143921,0.9980779886245728,70795,0.0,0.0
2023-10-04 00:00:00+00:00,0.9981679916381836,0.9987980127334595,0.9974799752235413,0.9983630180358887,48635,0.0,0.0
2023-10-05 00:00:00+00:00,0.9984340071678162,0.9985039830207825,0.9952769875526428,0.9954869747161865,4506,0.0,0.0
2023-10-06 00:00:00+00:00,0.9955009818077087,0.9989209771156311,0.9954429864883423,0.997564971446991,188832,0.0,0.0
2023-10-07 00:00:00+00:00,0.9975559711456299,0.9982789754867554,0.9961529970169067,0.9974690079689026,60804,0.0,0.0
2023-10-08 00:00:00+00:00,0.9975240230560303,1.0023499727249146,0.9938340187072754,0.9976279735565186,120,0.0,0.0
2023-10-09 00:00:00+00:00,0.9976450204849243,1.0051180124282837,0.9841470122337341,0.9961069822311401,129785,0.0,0.0
2023-10-10 00:00:00+00:00,0.9962009787559509,0.9973030090332031,0.9945150017738342,0.9961649775505066,26187,0.0,0.0
2023-10-11 00:00:00+00:00,0.9961180090904236,1.0076099634170532,0.99201899766922,0.9948499798774719,395965,0.0,0.0
2023-10-12 00:00:00+00:00,0.9947929978370667,0.9963849782943726,0.9913769960403442,0.9939190149307251,32381,0.0,0.0
2023-10-13 00:00:00+00:00,0.9940009713172913,0.9995899796485901,0.9936069846153259,0.9951810240745544,165244,0.0,0.0
2023-10-14 00:00:00+00:00,0.9949510097503662,1.00096595287323,0.991142988204956,0.9951670169830322,56365,0.0,0.0
