TIMESTAMP,HUSL11448_OPEN_PRICE_USD,HUSL11448_HIGH_PRICE_USD,HUSL11448_LOW_PRICE_USD,HUSL11448_CLOSE_PRICE_USD,HUSL11448_VOLUME_USD,HUSL11448_DIVIDENDS_USD,HUSL11448_STOCK_SPLITS_USD
2021-09-28 00:00:00+00:00,3.910365104675293,4.278642177581787,2.914794921875,3.9279279708862305,200854,0.0,0.0
2021-09-29 00:00:00+00:00,3.922934055328369,4.20756196975708,3.266803026199341,3.354907989501953,54437,0.0,0.0
2021-09-30 00:00:00+00:00,3.3511099815368652,3.512212038040161,3.0085060596466064,3.0171000957489014,42027,0.0,0.0
2021-10-01 00:00:00+00:00,3.017133951187134,3.0259909629821777,2.2475030422210693,2.327730894088745,46875,0.0,0.0
2021-10-02 00:00:00+00:00,2.3278980255126953,3.0843379497528076,2.3059608936309814,2.967987060546875,67296,0.0,0.0
2021-10-03 00:00:00+00:00,2.9636669158935547,3.210836887359619,2.931654930114746,3.0020339488983154,21728,0.0,0.0
2021-10-04 00:00:00+00:00,3.003369092941284,3.0253329277038574,2.855077028274536,2.999237060546875,13813,0.0,0.0
2021-10-05 00:00:00+00:00,2.9999821186065674,3.015531063079834,2.86230206489563,2.9632489681243896,7338,0.0,0.0
2021-10-06 00:00:00+00:00,2.9582509994506836,2.971461057662964,2.416538953781128,2.832617998123169,29567,0.0,0.0
2021-10-07 00:00:00+00:00,2.8343238830566406,3.5987489223480225,2.737715005874634,3.286081075668335,251833,0.0,0.0
2021-10-08 00:00:00+00:00,3.2820611000061035,4.256113052368164,3.1606719493865967,4.208522796630859,0,0.0,0.0
2021-10-09 00:00:00+00:00,4.207120895385742,4.430141925811768,3.292262077331543,3.3400180339813232,59235,0.0,0.0
2021-10-10 00:00:00+00:00,3.336230993270874,3.336230993270874,2.781759023666382,2.783850908279419,303594,0.0,0.0
2021-10-11 00:00:00+00:00,2.781296968460083,2.975327968597412,2.762054920196533,2.9465889930725098,332211,0.0,0.0
2021-10-12 00:00:00+00:00,2.9446699619293213,3.449526071548462,2.4374020099639893,3.449526071548462,356513,0.0,0.0
2021-10-13 00:00:00+00:00,3.4508609771728516,3.589556932449341,3.213749885559082,3.3261830806732178,223870,0.0,0.0
