TIMESTAMP,CHANT_OPEN_PRICE_USD,CHANT_HIGH_PRICE_USD,CHANT_LOW_PRICE_USD,CHANT_CLOSE_PRICE_USD,CHANT_VOLUME_USD,CHANT_DIVIDENDS_USD,CHANT_STOCK_SPLITS_USD
2024-12-28 00:00:00+00:00,9.200000204145908e-05,9.7999996796716e-05,7.999999797903001e-05,7.999999797903001e-05,13603,0.0,0.0
2024-12-29 00:00:00+00:00,7.999999797903001e-05,0.00012700000661425292,7.79999973019585e-05,0.00011800000356743112,18489,0.0,0.0
2024-12-30 00:00:00+00:00,0.00011800000356743112,0.00012599999899975955,0.00010699999984353781,0.00010800000018207356,9505,0.0,0.0
2024-12-31 00:00:00+00:00,0.00010800000018207356,0.00013499999477062374,0.00010699999984353781,0.0001140000022132881,15539,0.0,0.0
2025-01-01 00:00:00+00:00,0.0001140000022132881,0.00012700000661425292,0.0001140000022132881,0.00011500000255182385,5977,0.0,0.0
2025-01-02 00:00:00+00:00,0.00011500000255182385,0.0001320000010309741,0.00010699999984353781,0.00011100000119768083,12035,0.0,0.0
2025-01-03 00:00:00+00:00,0.00011100000119768083,0.00013299999409355223,0.00011000000085914508,0.00012599999899975955,11517,0.0,0.0
2025-01-04 00:00:00+00:00,0.00012599999899975955,0.00014400000509340316,0.00011800000356743112,0.00011800000356743112,12403,0.0,0.0
2025-01-05 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,9.899999713525176e-05,0.00010699999984353781,10811,0.0,0.0
2025-01-06 00:00:00+00:00,0.00010699999984353781,0.0001250000059371814,0.00010099999781232327,0.00010099999781232327,10938,0.0,0.0
2025-01-07 00:00:00+00:00,0.00010099999781232327,0.00012099999730708078,9.000000136438757e-05,0.00011700000322889537,10952,0.0,0.0
2025-01-08 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,9.000000136438757e-05,9.899999713525176e-05,4609,0.0,0.0
2025-01-09 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,8.299999899463728e-05,9.000000136438757e-05,4584,0.0,0.0
2025-01-10 00:00:00+00:00,9.000000136438757e-05,9.7999996796716e-05,8.800000068731606e-05,9.699999645818025e-05,6104,0.0,0.0
2025-01-11 00:00:00+00:00,9.699999645818025e-05,0.00010599999950500205,9.100000170292333e-05,9.100000170292333e-05,5979,0.0,0.0
2025-01-12 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,8.099999831756577e-05,8.399999933317304e-05,5286,0.0,0.0
2025-01-13 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,7.200000254670158e-05,8.600000001024455e-05,6728,0.0,0.0
2025-01-14 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,7.699999696342275e-05,8.199999865610152e-05,4450,0.0,0.0
2025-01-15 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,7.599999662488699e-05,8.299999899463728e-05,2930,0.0,0.0
2025-01-16 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.500000356230885e-05,7.599999662488699e-05,2015,0.0,0.0
2025-01-17 00:00:00+00:00,7.599999662488699e-05,8.900000102585182e-05,7.599999662488699e-05,8.900000102585182e-05,1884,0.0,0.0
2025-01-18 00:00:00+00:00,8.900000102585182e-05,0.00010099999781232327,7.79999973019585e-05,9.899999713525176e-05,7998,0.0,0.0
2025-01-19 00:00:00+00:00,9.899999713525176e-05,0.0004130000015720725,9.500000305706635e-05,0.00014699999883305281,57903,0.0,0.0
2025-01-20 00:00:00+00:00,0.00014699999883305281,0.00018099999579135329,0.00010199999815085903,0.00010299999848939478,32096,0.0,0.0
2025-01-21 00:00:00+00:00,0.00010299999848939478,0.00012099999730708078,9.100000170292333e-05,0.00010699999984353781,13246,0.0,0.0
