TIMESTAMP,BCZERO_OPEN_PRICE_USD,BCZERO_HIGH_PRICE_USD,BCZERO_LOW_PRICE_USD,BCZERO_CLOSE_PRICE_USD,BCZERO_VOLUME_USD,BCZERO_DIVIDENDS_USD,BCZERO_STOCK_SPLITS_USD
2024-11-25 00:00:00+00:00,0.10497000068426132,0.10549400001764297,0.10447300225496292,0.10468599945306778,0,0.0,0.0
2024-11-26 00:00:00+00:00,0.10468599945306778,0.10545899718999863,0.10444200038909912,0.10475499927997589,0,0.0,0.0
2024-11-27 00:00:00+00:00,0.10475499927997589,0.10496699810028076,0.10474500060081482,0.10489699989557266,0,0.0,0.0
2024-11-28 00:00:00+00:00,0.10489699989557266,0.10491800308227539,0.10479500144720078,0.10481700301170349,0,0.0,0.0
2024-11-29 00:00:00+00:00,0.10481700301170349,0.10493899881839752,0.10480300337076187,0.10484399646520615,0,0.0,0.0
2024-11-30 00:00:00+00:00,0.10484399646520615,0.1054769977927208,0.10453300178050995,0.10496199876070023,0,0.0,0.0
2024-12-01 00:00:00+00:00,0.10496199876070023,0.10549400001764297,0.10454200208187103,0.10548900067806244,0,0.0,0.0
2024-12-02 00:00:00+00:00,0.10548900067806244,0.1055229976773262,0.10449299961328506,0.10458900034427643,0,0.0,0.0
2024-12-03 00:00:00+00:00,0.10458900034427643,0.10549700260162354,0.10450100153684616,0.10534200072288513,0,0.0,0.0
2024-12-04 00:00:00+00:00,0.10534200072288513,0.1055079996585846,0.08588500320911407,0.08667399734258652,0,0.0,0.0
2024-12-05 00:00:00+00:00,0.08667399734258652,0.08709199726581573,0.08631499856710434,0.08709199726581573,0,0.0,0.0
2024-12-06 00:00:00+00:00,0.08670199662446976,0.08706299960613251,0.08631300181150436,0.08692000061273575,0,0.0,0.0
2024-12-07 00:00:00+00:00,0.08692000061273575,0.08702600002288818,0.08636199682950974,0.0863649994134903,0,0.0,0.0
2024-12-08 00:00:00+00:00,0.08637499809265137,0.08638399839401245,0.08632899820804596,0.08636700361967087,0,0.0,0.0
2024-12-09 00:00:00+00:00,0.08636700361967087,0.09487800300121307,0.08623500168323517,0.0948449969291687,0,0.0,0.0
