TIMESTAMP,APU30008_OPEN_PRICE_USD,APU30008_HIGH_PRICE_USD,APU30008_LOW_PRICE_USD,APU30008_CLOSE_PRICE_USD,APU30008_VOLUME_USD,APU30008_DIVIDENDS_USD,APU30008_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,6.199999916134402e-05,7.79999973019585e-05,2.499999936844688e-05,6.0999998822808266e-05,6146549,0.0,0.0
2024-03-21 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,1.700000029813964e-05,4.8000001697801054e-05,4372198,0.0,0.0
2024-03-22 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,9.999999974752427e-07,1.2000000424450263e-05,7379778,0.0,0.0
2024-03-23 00:00:00+00:00,1.2000000424450263e-05,4.8999998398358e-05,7.000000096013537e-06,4.3000000005122274e-05,3480867,0.0,0.0
2024-03-24 00:00:00+00:00,4.3000000005122274e-05,7.100000220816582e-05,2.9999999242136255e-05,5.900000178371556e-05,4894057,0.0,0.0
2024-03-25 00:00:00+00:00,5.900000178371556e-05,0.00011300000187475234,4.8999998398358e-05,0.00010199999815085903,5232661,0.0,0.0
2024-03-26 00:00:00+00:00,0.0001049999991664663,0.00012599999899975955,7.999999797903001e-05,0.00010099999781232327,4229728,0.0,0.0
2024-03-27 00:00:00+00:00,0.00010099999781232327,0.00012199999764561653,5.700000110664405e-05,7.400000322377309e-05,4542165,0.0,0.0
2024-03-28 00:00:00+00:00,7.400000322377309e-05,9.600000339560211e-05,4.8999998398358e-05,5.2999999752501026e-05,2934663,0.0,0.0
2024-03-29 00:00:00+00:00,5.2999999752501026e-05,8.900000102585182e-05,5.199999941396527e-05,5.999999848427251e-05,1952603,0.0,0.0
2024-03-30 00:00:00+00:00,5.999999848427251e-05,6.800000119255856e-05,4.5000000682193786e-05,4.600000102072954e-05,1263187,0.0,0.0
2024-03-31 00:00:00+00:00,4.600000102072954e-05,5.500000042957254e-05,3.7000001611886546e-05,4.400000034365803e-05,1708402,0.0,0.0
2024-04-01 00:00:00+00:00,4.400000034365803e-05,0.00017600000137463212,3.7999998312443495e-05,0.00014200000441633165,4907525,0.0,0.0
2024-04-02 00:00:00+00:00,0.00014200000441633165,0.00018699999782256782,0.0001049999991664663,0.00014800000644754618,6286663,0.0,0.0
2024-04-03 00:00:00+00:00,0.00014800000644754618,0.00019099999917671084,0.00012199999764561653,0.00013600000238511711,2872945,0.0,0.0
2024-04-04 00:00:00+00:00,0.00013600000238511711,0.00014099999680183828,0.0001049999991664663,0.0001140000022132881,1814698,0.0,0.0
2024-04-05 00:00:00+00:00,0.0001140000022132881,0.00030499999411404133,0.0001140000022132881,0.0002680000034160912,7723360,0.0,0.0
2024-04-06 00:00:00+00:00,0.0002680000034160912,0.00035099999513477087,0.0002119999990100041,0.0002880000101868063,7462920,0.0,0.0
2024-04-07 00:00:00+00:00,0.0002880000101868063,0.00037799999699927866,0.00027099999715574086,0.0003239999932702631,7240665,0.0,0.0
2024-04-08 00:00:00+00:00,0.0003239999932702631,0.000371000001905486,0.0002390000008745119,0.00026500000967644155,5808896,0.0,0.0
2024-04-09 00:00:00+00:00,0.0002610000083222985,0.00033000000985339284,0.0002410000015515834,0.00031999999191612005,4151638,0.0,0.0
2024-04-10 00:00:00+00:00,0.00031999999191612005,0.00060299999313429,0.00030499999411404133,0.0005310000269673765,10796216,0.0,0.0
2024-04-11 00:00:00+00:00,0.0005310000269673765,0.0007919999770820141,0.0005310000269673765,0.0006409999914467335,17956028,0.0,0.0
2024-04-12 00:00:00+00:00,0.0006409999914467335,0.0007130000158213079,0.00043700000969693065,0.0006309999735094607,13382276,0.0,0.0
2024-04-13 00:00:00+00:00,0.0006220000213943422,0.0006230000290088356,0.00026199998683296144,0.0004360000020824373,15706936,0.0,0.0
2024-04-14 00:00:00+00:00,0.0004360000020824373,0.0004839999892283231,0.0003659999929368496,0.0004250000056345016,7484058,0.0,0.0
2024-04-15 00:00:00+00:00,0.00043399998685345054,0.0005009999731555581,0.0002209999947808683,0.00028700000257231295,9177975,0.0,0.0
2024-04-16 00:00:00+00:00,0.00028700000257231295,0.00033400001120753586,0.0002410000015515834,0.0003169999981764704,8267435,0.0,0.0
2024-04-17 00:00:00+00:00,0.0003000000142492354,0.00036100001307204366,0.00026000000070780516,0.0003220000071451068,5572370,0.0,0.0
2024-04-18 00:00:00+00:00,0.0003220000071451068,0.0004490000137593597,0.00030399998649954796,0.0003380000125616789,5749288,0.0,0.0
2024-04-19 00:00:00+00:00,0.0003380000125616789,0.00041599999531172216,0.00027200000477023423,0.00031900001340545714,5720983,0.0,0.0
2024-04-20 00:00:00+00:00,0.00031900001340545714,0.00041599999531172216,0.0003110000106971711,0.00039400000241585076,4453764,0.0,0.0
2024-04-21 00:00:00+00:00,0.0003929999948013574,0.0004799999878741801,0.000391999987186864,0.00043700000969693065,4431105,0.0,0.0
2024-04-22 00:00:00+00:00,0.00043700000969693065,0.0004689999914262444,0.00039900001138448715,0.00045200000749900937,3083384,0.0,0.0
2024-04-23 00:00:00+00:00,0.00045200000749900937,0.0006820000126026571,0.000446999998530373,0.0006350000039674342,11094989,0.0,0.0
