,LTC
KOBO,3.3452692781508405e-10
XEM,7.622089433184758e-09
IBANK,2.0407407249021645e-07
LTCR,5.424477940156099e-07
MONA,1.7713275638483785e-06
OPAL,3.7883209076598746e-06
UNIT,4.227909146004492e-05
NOBL,4.2536786475222344e-05
QTUM,0.00011313350927085001
GAS,0.0001243556722961493
CETI,0.00012585751042985
XMR,0.00038103884444985
XTO,0.0006512658496019
ARK,0.00095099697889185
USDT,0.0012359647969364
LSK,0.0013425897189448
ETH,0.0014166650791953
RRT,0.0016330761094528
ZEN,0.0017417307605202001
C2,0.00177895005495065
KMD,0.0023860928196392
XMS,0.00283539213103395
PPC,0.00296011395525345
HBD,0.00296094572194085
QBC,0.00337865695481135
ICON,0.00408911460988575
RBT,0.00567191840287135
EVIL,0.005980928456551999
ZCL,0.0059966912086634495
ACES,0.0066414240586711
TAJ,0.00701708426809875
PIVX,0.0089240112750827
BTC,0.00992602988327285
IMS,0.010760556033293501
GNO,0.0109570583832816
VTC,0.011457292552281749
XRP,0.013516447921284001
ARGUS,0.014550150588025699
BTB,0.014999080424626401
OZO,0.01659164014444045
BITS,0.0166286409047428
BLK,0.0169874932594286
IOTA,0.01772356107735575
SWING,0.019678201549230598
SPR,0.024584347216164648
ZEC,0.026132866570052
NMC,0.0272587982887365
SKULL,0.0273941829082787
XHI,0.02859059292352465
PXI,0.0291701906175875
CJ,0.0313714731746466
MAID,0.0320672911133672
FOREX,0.033789371126946646
SC,0.036401846907885504
DCT,0.0372272086982358
WAVES,0.03991933130290625
FRC,0.040044943185478354
PHR,0.04136009706128175
XLM,0.04751072901206915
DEM,0.0499841455490823
FRN,0.05128843015226845
MAY,0.052743050203427594
DCR,0.05342298890110575
ADC,0.0545108676749486
DOGE,0.061152491830419854
POST,0.06807569080779816
PXC,0.068335300027214
VLT,0.06873475070621596
BCDN,0.0761780621189691
NXS,0.07786190115560246
TECH,0.08160830983203975
FIRO,0.08181403634076814
ETC,0.08182912951279345
SYS,0.08183197952754889
VIDZ,0.0837490754991279
SILK,0.08452300688391425
SWIFT,0.087290890120028
STEEM,0.0919529408897228
EUC,0.09237769611948546
TRST,0.0944356117598521
SKR,0.09846164475936395
PLU,0.09901659702873389
LMC,0.1119843074993614
MOTO,0.11408262918438646
NETKO,0.12057948463858639
JLP,0.12480257493672176
CREVA,0.12763392180174954
ENT,0.1306852646075822
ZOOM,0.13127513737604904
GRS,0.13447483508773994
AE,0.1474334771615008
WYZ,0.1500629815568733
PZM,0.15018929108838686
ZUR,0.15566880400679406
VEC2,0.16223397633411
XWC,0.1719260121047596
BTS,0.17390201806037175
CAB,0.1760227432091887
BLU,0.17852678245343945
WGR,0.1792251666556146
SNRG,0.18325008687298094
XPY,0.1885862128933828
WC,0.19604823710280908
BCN,0.19623237787883463
AGRS,0.2195363655923847
KURT,0.22784911724875828
IFC,0.22889105057142145
ZET,0.2294775369237195
EFL,0.23137959982151568
LOG,0.23985004028573098
2GIVE,0.24013564900167783
ADZ,0.24249097853004337
DASH,0.24300043063229604
ZYD,0.2670626685637465
GBYTE,0.2699873251652793
MCN,0.272551196624242
PKB,0.27462942800633433
ANT,0.28117693670545807
ILC,0.2843398961538084
NVC,0.303710463544667
LUNC,0.3058573207625469
WBB,0.3065520298889014
POT,0.31203024503584087
ACOIN,0.31611088627334183
CSC,0.31985714620694106
AV,0.3249663454424604
BERN,0.33348573302879303
CLUB,0.3368796064412427
ALIAS,0.3396787865168349
DCY,0.34014784071918636
KIN,0.35372139908049266
START,0.353972474424199
XDN,0.3579454483743296
SXC,0.3620399633085488
PAK,0.36317994976195744
EQB,0.37708484556754046
TAB,0.3771867315468058
LAMB,0.3907650233630885
CARBON,0.3914849766241608
XPX,0.3968404514601759
DGB,0.4057032944826083
XCP,0.40615188075430536
CYT,0.4169021030103411
AXIOM,0.43756934170875417
XPM,0.44264725831297885
VAL,0.45054831934946193
LBC,0.45270422080268446
NEWB,0.46043328247034465
MST,0.46981951268809724
42,0.47458978174775784
BTCS,0.48595586211357744
SIGNA,0.4866067380550876
RLC,0.4985551453644407
XQN,0.5127504215860181
EDRC,0.5220095256901658
GLC,0.5378019226427093
COOL,0.5399353727438312
PUT,0.545568841904956
NAV,0.54680529476654
IRL,0.5535584236333334
BSTY,0.5591616384863121
ZER,0.5719629889174924
SLS,0.5783428867246241
XBY,0.6063232247320843
CRW,0.607472741055451
CKC,0.6206757268731111
FTC,0.6405515019318491
CANN,0.6543599201170968
TES,0.6981882961801997
MNTC,0.707667483754532
CNT,0.7093293496180753
RBY,0.7204280374053058
ZENI,0.7214161299658421
SANDG,0.7228160624833143
BAT,0.7247114200506972
SIB,0.725369961484261
HUSH,0.7289898261945014
BLAZR,0.7416215349859488
SWT,0.7425348347966962
VERI,0.7453546886026283
CLAM,0.7468682709350387
PIE,0.76466805357599
AMBER,0.7698905663451753
HVCO,0.7744158670556252
LDOGE,0.7774132018207602
WINGS,0.7836554009550483
BOLI,0.7911208558112484
LANA,0.8002520152866478
LUN,0.8128024331071446
ICOB,0.8192641220757031
NEVA,0.8256433320549696
DGC,0.8379847643537836
AMS,0.8507482472416126
CF,0.8722925195193654
XPTX,0.8760586786660576
BS,0.8820584555387625
RBIES,0.8879254132926693
QTZ,0.8952111882572567
NXT,0.9019506582975936
PTOY,0.9160370840578818
PASC,0.9293413441340164
XST,0.9382114857503085
RDD,0.939925117693286
HMQ,0.9596930009323847
HBN,0.9655617972187882
CLOAK,0.972938228179115
BTA,0.9801857187022294
XBC,0.9853654500536756
BRIT,0.9858347583434434
IXC,0.9895526369347301
LOOK,0.9919821864120972
OK,0.9935615768679427
SONG,0.9954950516790354
HNC,0.9988347183448059
BIS,0.9989979667912925
GCC,0.9994790479340153
INF,0.9999679264014965
