TIMESTAMP,PEPEAI25022_OPEN_PRICE_USD,PEPEAI25022_HIGH_PRICE_USD,PEPEAI25022_LOW_PRICE_USD,PEPEAI25022_CLOSE_PRICE_USD,PEPEAI25022_VOLUME_USD,PEPEAI25022_DIVIDENDS_USD,PEPEAI25022_STOCK_SPLITS_USD
2023-05-08 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,6373806,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,2574316,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,1225651,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,651159,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,367726,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,392923,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,587866,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,355450,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,525893,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,469137,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,1499332,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,748890,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,674553,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,590299,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,573531,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,517909,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,570948,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,597475,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,641564,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,557628,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,573597,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,591740,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,569000,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,502043,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,564543,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,576851,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,498281,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,402011,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,434140,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,153528,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,228958,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,244327,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,224428,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,227521,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,197444,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,149146,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,24971,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,39902,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,37137,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,38719,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,17452,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,11769,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,7310,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,5930,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,5666,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,19777,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,7046,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,3094,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,9220,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,6547,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,5690,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,4728,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,976,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,12272,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,12709,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,19936,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,30509,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,22358,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,13938,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,3698,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,2175,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,7794,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,8437,0.0,0.0
