TIMESTAMP,DRAGGY_OPEN_PRICE_USD,DRAGGY_HIGH_PRICE_USD,DRAGGY_LOW_PRICE_USD,DRAGGY_CLOSE_PRICE_USD,DRAGGY_VOLUME_USD,DRAGGY_DIVIDENDS_USD,DRAGGY_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,,,,0.0,313284,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,358884,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,213553,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,385987,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,411329,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,388337,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,408067,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,401897,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,421719,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,369793,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,403186,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,483914,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,577366,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,453161,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,483340,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,405916,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,363150,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,555013,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,464886,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,371964,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,476954,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,388853,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,356241,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,372852,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,388502,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,350648,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,355991,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,340865,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,333064,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,326879,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,328930,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,340496,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,332205,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,341062,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,339462,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,323382,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,358977,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,335649,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,340363,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,332565,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,350111,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,316072,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,344477,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,418671,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,397710,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,384431,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,360447,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,374223,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,326178,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,553602,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,665066,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,604342,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,501612,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,90422,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,398120,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,568772,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,469660,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,968083,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,788076,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,643742,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,536663,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,592885,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,673549,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,531924,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,470975,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,481751,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,670685,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,489283,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,742987,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,453651,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,837034,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,1189076,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,886587,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,790202,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,730145,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,982482,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,656752,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,615031,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,708885,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,613500,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,838687,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,516952,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,676369,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,687034,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,697257,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,760496,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,669458,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,508370,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,602648,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,571677,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,870169,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,631354,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,934436,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,697416,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1066579,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,659309,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,912509,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,953014,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,748771,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,649287,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,740291,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,609765,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,582413,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,582685,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,568567,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,667068,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,540874,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,497502,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,507676,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,483142,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,474331,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,494668,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,502165,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,452146,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,420016,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,410691,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,310921,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,406466,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,400280,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,461672,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,432260,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,857806,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,836505,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,479045,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,536200,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,156574,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,222972,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,100400,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,90238,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,61867,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,59170,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,93854,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,359743,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,159029,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,93869,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,132889,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,140487,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,66685,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,98207,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,442085,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,224611,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,108522,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,105612,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,124738,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,161080,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,64409,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,96430,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,119169,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,79584,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,106082,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,71017,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,58566,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,33228,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,115021,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,61228,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,40625,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,91778,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,83794,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,50134,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,96935,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,51690,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,60935,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,105250,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,69129,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,78813,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,72045,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,46123,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,43203,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,63406,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,35848,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,89292,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,45925,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,52581,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,58899,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,36457,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,35121,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,43126,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,34557,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,31193,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,63260,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,45777,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,25919,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,30639,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,25399,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,23791,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,28895,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,20662,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,29585,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,35132,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,31579,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,20295,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,26790,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,38226,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,40396,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,43358,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,18234,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,4234,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,1276,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,3595,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,6585,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,5352,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,3455,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,14818,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,5955,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,6133,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,6717,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,3406,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,620,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2025-03-08 00:00:00+00:00,,,,0.0,955,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,2421,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,4573,0.0,0.0
2025-03-15 00:00:00+00:00,,,,0.0,7812,0.0,0.0
2025-03-16 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,4810,0.0,0.0
2025-03-19 00:00:00+00:00,,,,0.0,4970,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,1311,0.0,0.0
2025-03-24 00:00:00+00:00,,,,0.0,3583,0.0,0.0
2025-03-27 00:00:00+00:00,,,,0.0,3833,0.0,0.0
2025-03-28 00:00:00+00:00,,,,0.0,3202,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,2953,0.0,0.0
2025-04-01 00:00:00+00:00,,,,0.0,2314,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,1634,0.0,0.0
2025-04-03 00:00:00+00:00,,,,0.0,7188,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,3299,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,4827,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,2668,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,326,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,6771,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,6842,0.0,0.0
2025-04-12 00:00:00+00:00,,,,0.0,9113,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,3396,0.0,0.0
2025-04-16 00:00:00+00:00,,,,0.0,4524,0.0,0.0
2025-04-17 00:00:00+00:00,,,,0.0,18448,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,7480,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,1690,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,4565,0.0,0.0
2025-04-24 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2025-04-26 00:00:00+00:00,,,,0.0,55390,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,20582,0.0,0.0
2025-04-28 00:00:00+00:00,,,,0.0,12810,0.0,0.0
2025-04-29 00:00:00+00:00,,,,0.0,16771,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,12057,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,18037,0.0,0.0
2025-05-02 00:00:00+00:00,,,,0.0,11281,0.0,0.0
2025-05-04 00:00:00+00:00,,,,0.0,4299,0.0,0.0
2025-05-06 00:00:00+00:00,,,,0.0,2306,0.0,0.0
2025-05-07 00:00:00+00:00,,,,0.0,7450,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,13766,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,36406,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,39802,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,24508,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,7726,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,4820,0.0,0.0
2025-05-17 00:00:00+00:00,,,,0.0,11771,0.0,0.0
2025-05-19 00:00:00+00:00,,,,0.0,7618,0.0,0.0
2025-05-21 00:00:00+00:00,,,,0.0,9170,0.0,0.0
2025-05-22 00:00:00+00:00,,,,0.0,3635,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,1957,0.0,0.0
2025-05-26 00:00:00+00:00,,,,0.0,9814,0.0,0.0
2025-05-28 00:00:00+00:00,,,,0.0,5527,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,14997,0.0,0.0
2025-05-31 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2025-06-01 00:00:00+00:00,1.465379040332948e-09,1.465500720776447e-09,1.428549167847848e-09,1.4530895375841624e-09,1606,0.0,0.0
