TIMESTAMP,TIDAL_OPEN_PRICE_USD,TIDAL_HIGH_PRICE_USD,TIDAL_LOW_PRICE_USD,TIDAL_CLOSE_PRICE_USD,TIDAL_VOLUME_USD,TIDAL_DIVIDENDS_USD,TIDAL_STOCK_SPLITS_USD
2021-03-25 00:00:00+00:00,0.05518700182437897,0.05654099956154823,0.03622699901461601,0.037344999611377716,8002602,0.0,0.0
2021-03-26 00:00:00+00:00,0.037346001714468,0.040164001286029816,0.027619000524282455,0.02956799976527691,12717530,0.0,0.0
2021-03-27 00:00:00+00:00,0.029570000246167183,0.031523000448942184,0.019408000633120537,0.01957700029015541,10541231,0.0,0.0
2021-03-28 00:00:00+00:00,0.01957700029015541,0.02991200052201748,0.01897899992763996,0.02694699913263321,23246928,0.0,0.0
2021-03-29 00:00:00+00:00,0.02694699913263321,0.051534999161958694,0.026936000213027,0.04615600034594536,355416,0.0,0.0
2021-03-30 00:00:00+00:00,0.04615600034594536,0.04615600034594536,0.035714998841285706,0.03943900018930435,3830265,0.0,0.0
2021-03-31 00:00:00+00:00,0.03945700079202652,0.04668999835848808,0.035489000380039215,0.03608199954032898,2653380,0.0,0.0
2021-04-01 00:00:00+00:00,0.036070000380277634,0.040637001395225525,0.03281300142407417,0.03410600125789642,2578734,0.0,0.0
2021-04-02 00:00:00+00:00,0.03415200114250183,0.03572800010442734,0.026580000296235085,0.02999499998986721,2818228,0.0,0.0
2021-04-03 00:00:00+00:00,0.02986600063741207,0.03522200137376785,0.027997000142931938,0.03264399990439415,2006627,0.0,0.0
2021-04-04 00:00:00+00:00,0.032131001353263855,0.03499099984765053,0.031870000064373016,0.034143999218940735,733256,0.0,0.0
2021-04-05 00:00:00+00:00,0.034056998789310455,0.03453800082206726,0.02963699959218502,0.030431000515818596,1170455,0.0,0.0
2021-04-06 00:00:00+00:00,0.03037000074982643,0.030789000913500786,0.026859000325202942,0.028578000143170357,1182604,0.0,0.0
2021-04-07 00:00:00+00:00,0.028582999482750893,0.030306000262498856,0.026186000555753708,0.027465999126434326,795784,0.0,0.0
2021-04-08 00:00:00+00:00,0.02753799967467785,0.03457999974489212,0.027326999232172966,0.031546998769044876,969530,0.0,0.0
2021-04-09 00:00:00+00:00,0.03141399845480919,0.03412799909710884,0.029039999470114708,0.029695000499486923,958559,0.0,0.0
2021-04-10 00:00:00+00:00,0.029586000367999077,0.03262000158429146,0.027080999687314034,0.027907000854611397,908723,0.0,0.0
2021-04-11 00:00:00+00:00,0.027588000521063805,0.028609000146389008,0.024302000179886818,0.024315999820828438,1890352,0.0,0.0
2021-04-12 00:00:00+00:00,0.02468400076031685,0.02648399956524372,0.022647999227046967,0.02412099950015545,1366079,0.0,0.0
2021-04-13 00:00:00+00:00,0.024121999740600586,0.02573700062930584,0.022424999624490738,0.02325199916958809,879816,0.0,0.0
2021-04-14 00:00:00+00:00,0.023250000551342964,0.023885000497102737,0.020123999565839767,0.021254999563097954,1048630,0.0,0.0
2021-04-15 00:00:00+00:00,0.021254999563097954,0.023868000134825706,0.01913199946284294,0.023037999868392944,1223234,0.0,0.0
2021-04-16 00:00:00+00:00,0.023093000054359436,0.02400200068950653,0.02011200040578842,0.021260999143123627,804425,0.0,0.0
2021-04-17 00:00:00+00:00,0.02121499925851822,0.02331100031733513,0.02048799954354763,0.02075199969112873,649297,0.0,0.0
2021-04-18 00:00:00+00:00,0.020766999572515488,0.021119000390172005,0.017100000753998756,0.020847000181674957,714900,0.0,0.0
2021-04-19 00:00:00+00:00,0.02084299921989441,0.021064000204205513,0.01825699955224991,0.019696999341249466,626477,0.0,0.0
2021-04-20 00:00:00+00:00,0.01970200054347515,0.020016999915242195,0.01693600043654442,0.017511999234557152,647105,0.0,0.0
2021-04-21 00:00:00+00:00,0.017511999234557152,0.020968999713659286,0.01721999980509281,0.01943800039589405,806307,0.0,0.0
2021-04-22 00:00:00+00:00,0.019443999975919724,0.02122800052165985,0.018240999430418015,0.01919800043106079,612642,0.0,0.0
2021-04-23 00:00:00+00:00,0.019106000661849976,0.019195999950170517,0.01448300015181303,0.016625000163912773,613214,0.0,0.0
2021-04-24 00:00:00+00:00,0.016628000885248184,0.01886799931526184,0.015343000181019306,0.01691499911248684,403882,0.0,0.0
2021-04-25 00:00:00+00:00,0.016993999481201172,0.017402000725269318,0.014608999714255333,0.015963999554514885,509093,0.0,0.0
2021-04-26 00:00:00+00:00,0.01595200039446354,0.017999999225139618,0.01536799967288971,0.01780099980533123,632300,0.0,0.0
2021-04-27 00:00:00+00:00,0.01782199926674366,0.01847199909389019,0.015852000564336777,0.017952000722289085,345318,0.0,0.0
2021-04-28 00:00:00+00:00,0.01795000024139881,0.020013999193906784,0.015740999951958656,0.01913299970328808,628715,0.0,0.0
2021-04-29 00:00:00+00:00,0.01917099952697754,0.02098499983549118,0.01785000041127205,0.017924999818205833,432007,0.0,0.0
2021-04-30 00:00:00+00:00,0.01792600005865097,0.0199740007519722,0.01707099936902523,0.019135000184178352,567671,0.0,0.0
2021-05-01 00:00:00+00:00,0.01913600042462349,0.02389100007712841,0.01891000010073185,0.021575000137090683,506915,0.0,0.0
2021-05-02 00:00:00+00:00,0.021647000685334206,0.023538000881671906,0.01979600079357624,0.020944999530911446,471485,0.0,0.0
2021-05-03 00:00:00+00:00,0.020952999591827393,0.02138799987733364,0.018384000286459923,0.01892000064253807,518632,0.0,0.0
2021-05-04 00:00:00+00:00,0.018929999321699142,0.019176000729203224,0.016706999391317368,0.017616000026464462,374746,0.0,0.0
2021-05-05 00:00:00+00:00,0.01759999990463257,0.01926499977707863,0.017201999202370644,0.018709000200033188,243105,0.0,0.0
2021-05-06 00:00:00+00:00,0.01889999955892563,0.01889999955892563,0.01671000011265278,0.017152000218629837,260558,0.0,0.0
2021-05-07 00:00:00+00:00,0.017149999737739563,0.01810000091791153,0.016397999599575996,0.017405999824404716,304857,0.0,0.0
2021-05-08 00:00:00+00:00,0.017402000725269318,0.017741000279784203,0.01622599922120571,0.016993999481201172,375594,0.0,0.0
2021-05-09 00:00:00+00:00,0.016992999240756035,0.017454000189900398,0.016131000593304634,0.016824999824166298,290503,0.0,0.0
2021-05-10 00:00:00+00:00,0.016815999522805214,0.017866000533103943,0.014258000068366528,0.015387999825179577,536458,0.0,0.0
2021-05-11 00:00:00+00:00,0.015332000330090523,0.015862999483942986,0.014015000313520432,0.015441999770700932,632281,0.0,0.0
2021-05-12 00:00:00+00:00,0.015456000342965126,0.0154600003734231,0.013023000210523605,0.013023000210523605,586066,0.0,0.0
2021-05-13 00:00:00+00:00,0.012772000394761562,0.013454999774694443,0.010324999690055847,0.012509999796748161,363062,0.0,0.0
2021-05-14 00:00:00+00:00,0.012449000030755997,0.014530999585986137,0.011711000464856625,0.014272999949753284,221743,0.0,0.0
2021-05-15 00:00:00+00:00,0.014275999739766121,0.014275999739766121,0.011315000243484974,0.011362000368535519,252065,0.0,0.0
2021-05-16 00:00:00+00:00,0.011355999857187271,0.012508000247180462,0.010528000071644783,0.01128700003027916,327438,0.0,0.0
2021-05-17 00:00:00+00:00,0.011288000270724297,0.01168300025165081,0.008829000405967236,0.009434999898076057,409166,0.0,0.0
2021-05-18 00:00:00+00:00,0.009430999867618084,0.010931000113487244,0.009038999676704407,0.010923000052571297,311288,0.0,0.0
2021-05-19 00:00:00+00:00,0.010919000022113323,0.011262999847531319,0.006310000084340572,0.006868000142276287,390176,0.0,0.0
2021-05-20 00:00:00+00:00,0.00686699990183115,0.010490000247955322,0.00646300008520484,0.009473999962210655,277003,0.0,0.0
2021-05-21 00:00:00+00:00,0.009476999752223492,0.01002699974924326,0.006155999843031168,0.006550000049173832,396168,0.0,0.0
2021-05-22 00:00:00+00:00,0.006517999805510044,0.006775999907404184,0.005650999955832958,0.006552000064402819,265124,0.0,0.0
2021-05-23 00:00:00+00:00,0.006496999878436327,0.006564000155776739,0.004143000114709139,0.0052189999260008335,296132,0.0,0.0
2021-05-24 00:00:00+00:00,0.005266000051051378,0.006668000016361475,0.004769999999552965,0.006529000122100115,182175,0.0,0.0
2021-05-25 00:00:00+00:00,0.0065299998968839645,0.00672800000756979,0.005745999980717897,0.00634999992325902,130612,0.0,0.0
2021-05-26 00:00:00+00:00,0.00634999992325902,0.006682000122964382,0.0057669999077916145,0.006587000098079443,124399,0.0,0.0
2021-05-27 00:00:00+00:00,0.006587999872863293,0.007046999875456095,0.006233000196516514,0.006546999793499708,147563,0.0,0.0
2021-05-28 00:00:00+00:00,0.006546999793499708,0.007158999796956778,0.006122000049799681,0.006173000205308199,97509,0.0,0.0
2021-05-29 00:00:00+00:00,0.006176999770104885,0.006583999842405319,0.005979999899864197,0.00598399993032217,67040,0.0,0.0
2021-05-30 00:00:00+00:00,0.0059819999150931835,0.006690000183880329,0.005962000228464603,0.006273999810218811,84436,0.0,0.0
2021-05-31 00:00:00+00:00,0.006275000050663948,0.00698600010946393,0.0060800001956522465,0.006765000056475401,83095,0.0,0.0
2021-06-01 00:00:00+00:00,0.006759000010788441,0.0069670001976192,0.006306999828666449,0.0066189998760819435,84169,0.0,0.0
2021-06-02 00:00:00+00:00,0.006624000146985054,0.007786000147461891,0.006552000064402819,0.007615999784320593,99612,0.0,0.0
2021-06-03 00:00:00+00:00,0.007596000097692013,0.008826999925076962,0.007226999849081039,0.008450999855995178,116108,0.0,0.0
2021-06-04 00:00:00+00:00,0.00848000030964613,0.008723000064492226,0.006597999949008226,0.007872000336647034,131820,0.0,0.0
2021-06-05 00:00:00+00:00,0.007873999886214733,0.008786999620497227,0.007505000103265047,0.007720000110566616,90636,0.0,0.0
2021-06-06 00:00:00+00:00,0.0077149998396635056,0.008363000117242336,0.006796000059694052,0.007422999944537878,80183,0.0,0.0
