TIMESTAMP,EYE31677_OPEN_PRICE_USD,EYE31677_HIGH_PRICE_USD,EYE31677_LOW_PRICE_USD,EYE31677_CLOSE_PRICE_USD,EYE31677_VOLUME_USD,EYE31677_DIVIDENDS_USD,EYE31677_STOCK_SPLITS_USD
2024-06-07 00:00:00+00:00,0.0009790000040084124,0.0009790000040084124,0.0005879999953322113,0.0006099999882280827,489558,0.0,0.0
2024-06-08 00:00:00+00:00,0.0006099999882280827,0.0006489999941550195,0.000514000013936311,0.0005619999719783664,188817,0.0,0.0
2024-06-09 00:00:00+00:00,0.0005619999719783664,0.0007459999760612845,0.0005339999916031957,0.000699999975040555,226681,0.0,0.0
2024-06-10 00:00:00+00:00,0.000699999975040555,0.0007329999934881926,0.0004360000020824373,0.0005699999746866524,249424,0.0,0.0
2024-06-11 00:00:00+00:00,0.0005699999746866524,0.0005709999823011458,0.0004619999963324517,0.00047400000039488077,110262,0.0,0.0
2024-06-12 00:00:00+00:00,0.00047400000039488077,0.0005210000090301037,0.0003600000054575503,0.000391999987186864,134251,0.0,0.0
2024-06-13 00:00:00+00:00,0.000391999987186864,0.0004299999854993075,0.00030700000934302807,0.00039599998854100704,152640,0.0,0.0
2024-06-14 00:00:00+00:00,0.00039599998854100704,0.00043700000969693065,0.0003539999888744205,0.0003659999929368496,202100,0.0,0.0
2024-06-15 00:00:00+00:00,0.0003659999929368496,0.00036899998667649925,0.00028899998869746923,0.000311999989207834,128712,0.0,0.0
2024-06-16 00:00:00+00:00,0.000311999989207834,0.00034100000630132854,0.00030399998649954796,0.00033000000985339284,112720,0.0,0.0
2024-06-17 00:00:00+00:00,0.00033000000985339284,0.0003389999910723418,0.00027799999224953353,0.0002899999963119626,149222,0.0,0.0
2024-06-18 00:00:00+00:00,0.0002899999963119626,0.00030399998649954796,0.00026599998818710446,0.0002880000101868063,89242,0.0,0.0
2024-06-19 00:00:00+00:00,0.0002880000101868063,0.00028899998869746923,0.00020599999697878957,0.00020700000459328294,68204,0.0,0.0
2024-06-20 00:00:00+00:00,0.00020700000459328294,0.00020700000459328294,0.0001630000042496249,0.0001630000042496249,131046,0.0,0.0
