TIMESTAMP,SAUBER_OPEN_PRICE_USD,SAUBER_HIGH_PRICE_USD,SAUBER_LOW_PRICE_USD,SAUBER_CLOSE_PRICE_USD,SAUBER_VOLUME_USD,SAUBER_DIVIDENDS_USD,SAUBER_STOCK_SPLITS_USD
2021-07-08 00:00:00+00:00,12.82540512084961,12.82540512084961,5.5855560302734375,5.700662136077881,0,0.0,0.0
2021-07-09 00:00:00+00:00,5.700125217437744,5.705313205718994,5.267837047576904,5.6152119636535645,0,0.0,0.0
2021-07-10 00:00:00+00:00,5.582395076751709,5.878427028656006,5.452189922332764,5.591457843780518,0,0.0,0.0
2021-07-11 00:00:00+00:00,5.5929999351501465,5.8387579917907715,5.469710826873779,5.621815204620361,0,0.0,0.0
2021-07-12 00:00:00+00:00,5.619531154632568,5.636483192443848,5.249789237976074,5.388131141662598,0,0.0,0.0
2021-07-13 00:00:00+00:00,5.387813091278076,5.4648308753967285,5.145351886749268,5.193439960479736,0,0.0,0.0
2021-07-14 00:00:00+00:00,5.197110176086426,5.474573135375977,4.848052024841309,5.341973781585693,0,0.0,0.0
2021-07-15 00:00:00+00:00,5.347891807556152,5.990114212036133,5.227148056030273,5.5079851150512695,0,0.0,0.0
2021-07-16 00:00:00+00:00,5.515781879425049,5.696650981903076,5.068600177764893,5.101118087768555,0,0.0,0.0
2021-07-17 00:00:00+00:00,5.093227863311768,5.218943119049072,4.956249237060547,5.082921981811523,0,0.0,0.0
2021-07-18 00:00:00+00:00,5.094552040100098,5.279452800750732,4.96262788772583,5.0441718101501465,0,0.0,0.0
2021-07-19 00:00:00+00:00,5.045914173126221,5.06846284866333,4.734899044036865,4.841864109039307,0,0.0,0.0
2021-07-20 00:00:00+00:00,4.833150863647461,4.910134792327881,4.201737880706787,4.364319801330566,0,0.0,0.0
2021-07-21 00:00:00+00:00,4.363668918609619,4.854776859283447,4.227832794189453,4.719027996063232,0,0.0,0.0
2021-07-22 00:00:00+00:00,4.719878196716309,4.948843002319336,4.6385650634765625,4.883687973022461,0,0.0,0.0
2021-07-23 00:00:00+00:00,4.881019115447998,5.10922908782959,4.726171970367432,5.061286926269531,0,0.0,0.0
2021-07-24 00:00:00+00:00,5.0661139488220215,5.524370193481445,4.997294902801514,5.268886089324951,0,0.0,0.0
2021-07-25 00:00:00+00:00,5.272375106811523,5.341522216796875,5.025260925292969,5.224985122680664,0,0.0,0.0
2021-07-26 00:00:00+00:00,5.224207878112793,5.565854072570801,5.082879066467285,5.173558235168457,0,0.0,0.0
2021-07-27 00:00:00+00:00,5.165744781494141,5.308646202087402,5.0013909339904785,5.226008892059326,0,0.0,0.0
2021-07-28 00:00:00+00:00,5.226319789886475,5.336040019989014,5.126938819885254,5.24612283706665,0,0.0,0.0
2021-07-29 00:00:00+00:00,5.243559837341309,5.349503993988037,5.168434143066406,5.3264641761779785,0,0.0,0.0
2021-07-30 00:00:00+00:00,5.333207130432129,5.501720905303955,5.158979892730713,5.472023963928223,0,0.0,0.0
2021-07-31 00:00:00+00:00,5.4851298332214355,5.539519786834717,5.3248820304870605,5.505928993225098,0,0.0,0.0
2021-08-01 00:00:00+00:00,5.494487762451172,5.7335381507873535,5.342202186584473,5.389948844909668,0,0.0,0.0
2021-08-02 00:00:00+00:00,5.389948844909668,5.62065315246582,5.312123775482178,5.378608226776123,0,0.0,0.0
2021-08-03 00:00:00+00:00,5.387794017791748,5.556467056274414,5.019917011260986,5.421449184417725,0,0.0,0.0
2021-08-04 00:00:00+00:00,5.435622215270996,6.615793228149414,4.956408977508545,5.034306049346924,0,0.0,0.0
2021-08-05 00:00:00+00:00,5.029734134674072,5.124506950378418,4.843642234802246,4.986154079437256,0,0.0,0.0
2021-08-06 00:00:00+00:00,4.990323066711426,5.159710884094238,4.56525182723999,5.005551815032959,0,0.0,0.0
2021-08-07 00:00:00+00:00,5.004800796508789,5.086441993713379,4.361051082611084,4.558464050292969,0,0.0,0.0
2021-08-08 00:00:00+00:00,4.544419765472412,5.360716819763184,4.250075817108154,4.577812194824219,0,0.0,0.0
2021-08-09 00:00:00+00:00,4.579529762268066,5.6853508949279785,4.1159348487854,4.595080852508545,0,0.0,0.0
2021-08-10 00:00:00+00:00,4.598650932312012,5.130575180053711,4.291452884674072,4.535851001739502,0,0.0,0.0
2021-08-11 00:00:00+00:00,4.540800094604492,4.792509078979492,4.007192134857178,4.025651931762695,0,0.0,0.0
2021-08-12 00:00:00+00:00,4.015874862670898,4.807215213775635,3.7360589504241943,4.253162860870361,0,0.0,0.0
2021-08-13 00:00:00+00:00,4.250762939453125,4.681695938110352,4.000486850738525,4.49072790145874,0,0.0,0.0
