,K,Alpha,Tau,MSE
132,15,1500,0.15,0.7362418187095017
133,15,1500,0.25,0.7446099190151817
134,15,1250,0.15,0.7522637072681895
135,14,500,0.05,0.8008477272915425
136,13,500,0.05,0.8347782768243132
137,12,500,0.05,0.8677006271283645
138,15,2000,0.25,0.9859680144491659
139,14,1750,0.3,1.007626377800418
140,11,750,0.25,1.0349178197444506
141,6,250,0.2,1.0807600618726316
142,10,500,0.1,1.0852834620510905
143,15,1750,0.2,1.123637765078488
144,13,1500,0.3,1.354811357516179
145,14,1750,0.25,1.3946882658647792
146,14,1500,0.3,1.5503291556945205
147,13,1500,0.25,1.583295054410005
148,14,750,0.05,1.5953458114537116
149,11,500,0.1,1.5983326465206733
150,15,1250,0.1,1.8935294076676124
151,11,500,0.05,1.931739729032283
152,15,2250,0.3,2.026518776626319
153,15,1500,0.1,2.082330530759126
154,14,1000,0.1,2.138887078985212
155,15,750,0.1,2.206864146348916
156,11,750,0.15,2.2446261280489854
157,15,1250,0.05,2.266285888919617
158,15,1750,0.3,2.27000248220759
159,15,750,0.05,2.270663514610784
160,13,1250,0.15,2.3908960999256292
161,10,750,0.3,2.4279420046283184
162,13,1000,0.1,2.465928125699743
163,15,2000,0.3,2.513556427871236
164,13,1750,0.3,2.6009524914306317
165,14,1250,0.2,2.7248105514218133
166,13,1500,0.15,2.789659523613723
167,14,1500,0.15,2.8495170665072296
168,13,1250,0.2,2.8878884227816735
169,14,1000,0.2,2.9489089293219597
170,9,500,0.15,3.0613864793302774
171,14,1500,0.2,3.104975783546694
172,11,750,0.3,3.2237486543305702
173,11,750,0.2,3.481628847322849
174,10,750,0.25,3.491417357910138
175,14,1000,0.05,3.6042355612213046
176,15,750,0.15,3.642944979003608
177,14,2000,0.3,3.644310781566152
178,14,1750,0.1,3.715652542765481
179,10,500,0.05,3.8663083577965387
180,15,1750,0.25,3.9323200752096996
181,8,500,0.2,3.939815175915998
182,14,2000,0.25,3.9401818506327158
183,8,500,0.25,3.9925071276727913
184,15,250,0.0,4.184412506769441
185,15,1750,0.15,4.209483667876293
186,14,1750,0.2,4.284706476732405
187,12,1000,0.15,4.427057276086595
188,14,250,0.0,4.4432430320064995
189,15,1500,0.05,4.799110302999617
190,14,1250,0.15,5.144638285136932
191,13,250,0.0,5.179806004625454
192,6,250,0.1,5.594409868822393
193,12,250,0.0,5.9518981649765
194,15,2000,0.2,6.113114237909485
195,11,1250,0.3,6.217963846553329
196,14,2250,0.2,6.457146459922534
197,12,1000,0.1,6.529841425032646
198,14,2750,0.3,7.025234349966041
199,12,1250,0.15,7.455440131159501
200,11,750,0.1,8.067687488942886
201,12,1500,0.25,8.157352132663114
202,12,750,0.1,8.209543334085422
203,15,2250,0.25,8.472075887824516
204,11,1000,0.1,8.88251373834003
205,14,1250,0.1,9.025827641702444
206,9,750,0.25,9.16502201703091
207,14,1500,0.05,9.37973901832706
208,10,750,0.2,9.466042647271001
209,9,750,0.3,9.469531577037646
210,14,1750,0.15,9.73397695294267
211,11,1000,0.2,9.920176491469807
212,10,1250,0.25,10.116524560762599
213,11,250,0.0,10.219256976646314
214,10,750,0.15,10.294432437607536
215,12,750,0.05,10.448529165046251
216,15,500,0.0,11.059865430147935
217,14,2500,0.3,11.252227028171736
218,13,2250,0.25,11.65873303310325
219,11,1250,0.2,12.518429961152284
220,7,500,0.25,12.813642617809526
221,10,1000,0.3,12.896266964247449
222,14,2000,0.2,12.941357893114093
223,15,2000,0.15,13.06018780182683
224,13,1500,0.2,13.292574951393554
225,9,500,0.1,13.432992405254423
226,11,1000,0.3,13.44967324770471
227,14,2000,0.15,13.516417303526428
228,14,500,0.0,13.557076450023171
229,13,1250,0.1,13.764591502337645
230,11,1000,0.25,14.046512402883824
231,9,750,0.2,14.273937201639415
232,15,2500,0.3,14.32832165682537
233,15,2500,0.25,14.55334651676506
234,15,2000,0.05,14.691386038554588
235,8,500,0.15,14.761238366514968
236,10,250,0.0,15.133239418507031
237,14,1250,0.05,15.382207009415504
238,13,1500,0.1,15.466235100113373
239,13,2000,0.2,15.813487782833096
240,10,1000,0.15,16.056539763772694
241,9,750,0.15,16.153169457103953
242,14,2750,0.2,16.260035114754324
243,5,250,0.1,16.714425582768932
244,10,1000,0.1,16.761784110242097
245,15,2750,0.25,16.802563730776644
246,11,1500,0.2,17.28618916692599
247,8,500,0.1,17.339710652483365
248,5,250,0.15,17.37998465440205
249,10,750,0.1,17.500445874585704
250,12,1250,0.2,17.542744236009156
251,15,1750,0.1,17.69296150303364
252,14,1500,0.1,17.779401416472695
253,12,1000,0.05,17.955583702126113
254,10,1000,0.2,18.155375508432453
255,13,1750,0.25,18.339659860486368
256,7,500,0.3,19.21802051866767
257,9,750,0.05,19.77677589525029
258,13,1000,0.05,20.260135132035547
259,10,750,0.05,20.316070003294943
260,11,1500,0.25,20.933850322269105
261,13,500,0.0,21.082627038763107
262,11,750,0.05,21.30239243152672
263,14,3000,0.2,21.792979272339448
264,10,1000,0.25,22.288808080974448
265,12,1500,0.3,22.60640393470061
266,15,2250,0.2,22.698603678973
267,11,1250,0.15,22.938712169143542
268,12,2000,0.25,23.776208602913325
269,14,2250,0.1,24.173826535710006
270,12,1000,0.2,24.41454020932372
271,12,1250,0.25,24.466435899645585
272,12,500,0.0,24.689885363314772
273,9,250,0.0,25.374501710261764
274,15,2750,0.1,25.462602044960004
275,12,2500,0.3,25.525706521031577
276,15,3000,0.15,25.88942297930114
277,14,3500,0.25,26.729619545798656
278,14,3000,0.3,26.879188678539354
279,13,1750,0.2,26.904202504744298
280,15,750,0.0,27.206252102908962
281,12,1750,0.15,27.716774707450522
282,13,1750,0.15,27.871217066125006
283,7,500,0.2,28.57925630570201
284,15,1750,0.05,29.026256196963317
285,12,1500,0.05,29.83964522100779
286,12,1500,0.1,30.01379403294849
287,10,1250,0.15,30.60996101506954
288,12,1250,0.3,31.11117159181296
289,10,1500,0.3,31.30539969171922
290,14,750,0.0,32.120097253954995
291,15,2500,0.2,32.17660727430443
292,14,2500,0.25,32.43675055790218
293,13,2000,0.3,33.25930314124399
294,13,2000,0.25,33.39025380470111
295,13,1500,0.05,33.408567016076496
296,12,1750,0.3,33.5317577874393
297,11,1000,0.15,33.85141477886719
298,14,2250,0.3,34.19215427942769
299,6,250,0.05,34.23294389044016
300,10,1000,0.05,35.15805180760669
301,14,2250,0.25,36.53947910363171
302,11,500,0.0,36.77264013619727
303,15,2500,0.15,37.120154812254256
304,13,1250,0.05,37.64051280350723
305,13,2500,0.2,37.659859623024886
306,11,1250,0.25,37.910919578086556
307,9,1000,0.25,38.12421484630121
308,15,2250,0.15,38.126236834384144
309,15,3000,0.25,38.147471419467614
310,15,2750,0.3,38.7264440274871
311,11,1000,0.05,41.12190887425893
312,9,750,0.1,41.648686795073786
313,12,1250,0.05,42.04053068262504
314,13,2750,0.3,42.580794032475744
315,14,3000,0.25,43.31115494511025
316,10,1250,0.3,43.4963563105075
317,8,750,0.2,43.77345317325001
318,10,1500,0.2,44.49179211889296
319,10,1500,0.15,44.69367262177151
320,15,2000,0.1,45.410082290320396
321,15,2500,0.1,45.57143714863957
322,14,2750,0.25,46.173000983018916
323,9,1000,0.15,46.43803598140434
324,15,2250,0.1,46.832646894910404
325,8,250,0.0,47.22401458785128
326,15,1000,0.0,47.457906382220266
327,12,1750,0.1,47.52238752234515
328,12,1750,0.05,47.96991403428012
329,10,1250,0.2,48.02278091464929
330,13,750,0.0,48.437268596453855
331,9,500,0.05,49.053107170661214
332,11,1500,0.15,49.06322925878965
333,15,2750,0.2,49.501472473638145
334,10,1250,0.05,49.83453294639051
335,10,1500,0.25,49.85021711416553
336,15,2750,0.15,51.292810395328985
337,9,1000,0.3,51.30331106585558
338,12,1250,0.1,52.06105211133182
339,15,3250,0.25,52.16872097137983
340,14,2250,0.15,53.18056359925494
341,14,2500,0.2,53.29901421121534
342,14,2000,0.1,54.04035696789696
343,10,500,0.0,54.91564841973753
344,14,1000,0.0,56.28747331933899
345,14,3250,0.3,56.37947958619144
346,11,1250,0.05,56.543446382919946
347,15,3000,0.3,56.719111695829824
348,13,2500,0.3,56.87314767493377
349,13,2250,0.3,57.14939411569803
350,12,2000,0.1,57.86293746549936
351,9,1250,0.3,58.22643351847227
352,14,2000,0.05,58.99330975520433
353,12,750,0.0,59.08768556528857
354,10,1750,0.3,59.12000758903553
355,13,2750,0.05,59.83405439394722
356,8,750,0.25,60.22246971706583
357,13,1750,0.05,60.48787443122568
358,7,500,0.1,61.44854171047152
359,15,3500,0.3,62.0011910005807
360,15,3750,0.3,62.422360293308316
361,15,2500,0.05,62.90287034670436
362,9,1000,0.1,63.53202333135023
363,11,1500,0.3,63.83156344184525
364,15,3250,0.3,63.86762179396713
365,12,1500,0.2,63.95347089344125
366,12,2250,0.05,66.29309057532194
367,14,2750,0.1,66.57888412880982
368,9,1000,0.2,66.73765716222441
369,11,1750,0.3,67.20499376662333
370,12,1500,0.15,69.85067990088179
371,8,500,0.05,70.29384921566438
372,15,4250,0.3,71.94902533295547
373,12,2250,0.25,72.21936908377762
374,6,500,0.15,72.22422724014805
375,15,1250,0.0,72.94366905160152
376,11,1750,0.2,73.09471190001419
377,8,750,0.05,73.33608015150037
378,15,2250,0.05,73.74414833984571
379,8,750,0.15,74.44184387550969
380,14,1750,0.05,75.8348953212967
381,14,2250,0.05,76.19510250632553
382,7,250,0.0,76.52212366993727
383,13,1750,0.1,77.10304149348386
384,12,1750,0.25,77.3080274035225
385,11,1250,0.1,78.14188141260314
386,12,1750,0.2,78.25280243840135
387,11,1500,0.1,78.92464858045274
388,13,2250,0.2,80.30635895272157
389,12,2000,0.15,80.77386117364696
390,12,2250,0.1,81.07709251963462
391,12,2000,0.2,81.25850413696861
392,7,750,0.2,81.64351819112852
393,14,3250,0.25,81.68209064442092
394,15,3250,0.2,81.92514855687838
395,11,1500,0.05,81.98314360082885
396,8,750,0.3,82.48857004467516
397,14,3750,0.25,82.58298722941028
398,15,3750,0.15,82.91237923986357
399,11,750,0.0,82.95318945981529
400,13,2250,0.15,83.0502230099153
401,15,3000,0.2,83.1359795074667
402,14,1250,0.0,83.30150776382067
403,9,500,0.0,83.34342154534637
404,13,2000,0.15,86.16772905560708
405,13,1000,0.0,86.17708519958856
406,15,3250,0.15,86.2574210414369
407,15,3000,0.05,86.52910742761348
408,12,2000,0.3,86.69260756214877
409,14,2750,0.15,86.95320174450785
410,13,2000,0.05,87.03003850539176
411,7,500,0.15,87.82761990268955
412,10,1500,0.1,88.2340537085999
413,9,1250,0.15,88.25847239494335
414,12,2250,0.2,88.52045441865722
415,14,2500,0.15,88.72658140817654
416,15,4000,0.3,88.83380901819422
417,12,3250,0.3,88.93363491895487
418,13,2750,0.2,89.2513435322763
419,15,4000,0.2,89.75081535238257
420,11,2000,0.3,89.82334069160127
421,13,2250,0.05,90.07514241712273
422,12,2500,0.2,90.33233254963046
423,10,1250,0.1,90.57032804200092
424,7,750,0.25,91.90399562225817
425,15,4500,0.25,92.3029356388081
426,13,2000,0.1,92.53156189631498
427,15,3750,0.25,93.2038308468732
428,7,1500,0.3,93.27166725115485
429,9,1500,0.3,93.72758340681078
430,9,1250,0.1,93.92014492450464
431,15,3250,0.1,93.95739358317067
432,7,500,0.05,94.02221056663687
433,14,2500,0.1,95.54628209395041
434,14,3000,0.1,96.77458553314105
435,13,3250,0.3,97.55158016700732
436,12,1000,0.0,97.85065124545584
437,15,4000,0.15,97.88462339847129
438,5,250,0.25,98.71656381304531
439,15,4000,0.1,98.99232753375884
440,13,2500,0.15,99.96944575755847
441,13,2500,0.05,100.38591626255592
442,15,3000,0.1,102.33604196993433
443,11,1750,0.1,103.80844064986573
444,13,3000,0.25,103.86607098631922
445,14,3000,0.05,104.02015258441868
446,5,250,0.3,104.93804921031868
447,5,250,0.05,105.67808433166151
448,13,2250,0.1,106.07751715801543
449,15,1500,0.0,106.11250316909899
450,4,250,0.1,106.19561896751476
451,12,2250,0.3,106.99613367480521
452,8,1000,0.05,107.97646900381895
453,15,4250,0.1,108.42247953650083
454,10,1750,0.2,108.63555755309979
455,10,2250,0.3,108.70421101918245
456,12,2750,0.2,108.77820257003741
457,15,3500,0.2,108.97517813279363
458,12,2500,0.25,110.34811362230688
459,8,1000,0.25,110.35831965582095
460,13,4500,0.3,111.12628829048455
461,15,4250,0.2,111.5642025958194
462,12,2750,0.1,111.5788366400603
463,15,3250,0.05,111.85302036836215
464,12,2750,0.3,111.89896020998539
465,15,2750,0.05,112.01786581062667
466,12,2000,0.05,112.62564598198131
467,15,5250,0.3,113.53100994202863
468,15,3500,0.15,113.60697504304106
469,12,2750,0.25,114.58292627265679
470,14,1500,0.0,116.04936851236987
471,7,750,0.3,116.72137731558118
472,8,1000,0.15,117.0987773403242
473,15,5000,0.3,117.33462432053486
474,8,1000,0.2,117.39325433374393
475,9,1250,0.25,119.44415570641601
476,8,1750,0.3,120.15531321423427
477,13,2500,0.25,120.5912078976799
478,13,2750,0.1,121.81376063382073
479,5,250,0.2,122.08071047042229
480,15,3750,0.2,123.37161135364155
481,15,3500,0.25,124.0248504090535
482,13,1250,0.0,124.32200215060773
483,9,1500,0.1,125.63060776136943
484,14,2500,0.05,125.70647001942551
485,10,750,0.0,126.36769512357223
486,15,5000,0.25,126.52481422393204
487,6,250,0.15,126.82102181619393
488,14,3250,0.2,126.83796394318462
489,11,2000,0.2,129.44476965453805
490,12,3000,0.2,134.26803426495124
491,11,1000,0.0,135.07122698796567
492,8,1500,0.2,137.84855539547863
493,12,2250,0.15,138.40869184753
494,9,1000,0.05,138.68840874942248
495,12,1250,0.0,139.03731221486723
496,8,500,0.0,140.08055890317922
497,11,1750,0.05,140.92341585691904
498,10,1750,0.25,141.02056900936313
499,14,3750,0.3,142.079677709531
500,15,1750,0.0,142.8831621157154
501,12,2750,0.15,143.92249239824378
502,12,2500,0.15,143.98825271170512
503,8,1250,0.25,144.73343861308786
504,13,3000,0.2,145.0951275837642
505,15,4250,0.25,145.5000993365443
506,15,4000,0.05,147.3139931697279
507,14,4500,0.1,147.44265677046303
508,14,4250,0.1,147.78056865207228
509,15,5000,0.1,148.54293576555668
510,15,4000,0.25,148.65981109112107
511,15,5750,0.25,149.1082928126739
512,13,2500,0.1,149.75247013701005
513,14,2750,0.05,150.01016248857624
514,15,4750,0.3,151.41184435923395
515,5,500,0.3,152.10889247404629
516,11,1750,0.15,152.59856966195022
517,6,500,0.05,152.6719812529498
518,14,1750,0.0,152.75806537384776
519,13,4000,0.2,153.46238690988957
520,15,5500,0.2,153.60152060499433
521,10,2250,0.25,153.82601568149994
522,8,1250,0.05,155.65458695552863
523,11,1750,0.25,156.81211577028037
524,9,750,0.0,157.79829572587943
525,13,3500,0.3,158.5885414986442
526,10,2000,0.15,158.66500305761082
527,8,750,0.1,159.09025030956127
528,14,3500,0.2,160.0796515103555
529,15,5250,0.15,160.21258965583272
530,11,2500,0.3,160.63865278314893
531,12,2500,0.05,161.21078080529875
532,10,2000,0.3,161.473922500918
533,15,5000,0.2,162.00101893445859
534,6,250,0.0,162.6137087694515
535,15,3750,0.05,162.9775314998658
536,14,4000,0.05,164.35571115942506
537,15,4500,0.15,165.6882722983522
538,7,1000,0.2,165.8159626749082
539,9,1250,0.2,166.94056735970054
540,9,1500,0.15,167.28107389814056
541,13,1500,0.0,167.42183205537626
542,14,4500,0.3,168.88185754786588
543,14,3500,0.3,169.51588700134405
544,10,2750,0.3,171.0987085020005
545,13,3750,0.25,171.39289474370312
546,9,2000,0.3,171.65049619552633
547,15,4500,0.05,172.09440567771634
548,13,3750,0.2,172.30775907949385
549,11,2000,0.1,173.10212509991
550,8,1000,0.3,173.16210033515026
551,15,4750,0.15,173.37411956980702
552,12,2500,0.1,173.9395241654432
553,8,1000,0.1,173.96331339937765
554,12,2750,0.05,176.15141814912695
555,11,3250,0.15,177.4787763504513
556,9,1500,0.25,177.84199933831877
557,15,2000,0.0,177.98994241297174
558,13,3500,0.25,178.77981343124756
559,15,4250,0.05,179.11041165691853
560,12,3250,0.2,179.24353215709579
561,11,1250,0.0,180.68196210316376
562,12,3000,0.3,180.91322111617535
563,15,5500,0.3,181.4175976634428
564,15,4500,0.3,181.7038394532885
565,15,3500,0.1,182.67380271557352
566,9,1750,0.3,183.02480678718268
567,13,3000,0.15,183.0307980225355
568,9,1750,0.2,183.2735317682402
569,12,1500,0.0,183.27933903290236
570,13,2750,0.15,183.4310074326179
571,10,2000,0.2,183.52617846115623
572,15,6500,0.3,183.84938813992858
573,11,2000,0.15,184.55915602666406
574,4,250,0.25,185.2468618361497
575,15,4250,0.15,185.77448086603366
576,8,1250,0.15,185.99658228923212
577,12,3250,0.05,186.51092607913031
578,9,1250,0.05,186.7135142859788
579,15,6500,0.25,187.7294754303832
580,14,3000,0.15,188.45049766220217
581,14,2000,0.0,189.19595413634332
582,13,6250,0.25,189.53048905665514
583,5,500,0.2,191.3335595060893
584,13,3250,0.2,192.35517019943867
585,9,1750,0.1,192.66419797829082
586,14,5500,0.25,192.99572683992758
587,10,2500,0.3,193.05029556175714
588,14,4750,0.25,193.08783042522614
589,15,4750,0.2,193.17549057834796
590,14,6000,0.3,193.52162895779406
591,13,3000,0.05,195.05386648701472
592,15,6000,0.15,196.2509580818543
593,10,1000,0.0,196.71784159001652
594,11,2250,0.25,197.29311996412827
595,13,3250,0.15,197.2941390650234
596,7,750,0.1,197.75457564802264
597,7,1000,0.25,197.90131278680627
598,7,750,0.15,198.23487110938285
599,11,2250,0.2,198.4233835853405
600,15,5750,0.05,200.43227988228583
601,10,1750,0.05,200.6174180293659
602,14,3500,0.05,202.32550516019262
603,15,5500,0.1,202.50663357073375
604,11,2250,0.15,203.0625333390963
605,8,1250,0.2,203.5957664792838
606,4,250,0.05,203.85187356870898
607,11,3750,0.25,205.9739641366082
608,14,3250,0.05,206.30238773007537
609,15,3750,0.1,209.52449933213924
610,8,1250,0.3,210.24596502865387
611,15,4750,0.25,211.6723206640847
612,11,2250,0.05,212.38541677853638
613,15,2250,0.0,212.3903521293337
614,15,3500,0.05,212.7263900960576
615,14,5750,0.3,213.62974248171716
616,6,500,0.25,213.68230763695328
617,13,2750,0.25,213.846674646613
618,11,2000,0.05,213.9199650295567
619,13,3750,0.3,214.31708515272788
620,14,5500,0.3,214.53059220878976
621,11,2750,0.15,214.90205766420723
622,15,5500,0.05,217.51903985014678
623,6,750,0.15,220.247117188842
624,7,500,0.0,220.46841309880023
625,11,2250,0.1,222.60805885958084
626,14,5750,0.2,223.13304471794018
627,12,3500,0.2,224.5621608939291
628,11,3250,0.2,224.96175415966582
629,11,2000,0.25,225.0367225961446
630,14,4250,0.2,225.24476422841323
631,12,3500,0.3,225.52495054149122
632,11,3000,0.1,227.00007270660774
633,10,2000,0.1,227.3117826983977
634,3,250,0.15,227.42304745471714
635,15,6000,0.1,227.5821964039306
636,10,2000,0.05,228.39911872957023
637,15,5000,0.15,228.7789792674962
638,15,5500,0.25,231.88297658041523
639,13,1750,0.0,232.3012921899031
640,7,1000,0.15,232.67331437358132
641,11,2750,0.3,232.69604313383454
642,14,4000,0.2,233.6860133639463
643,5,500,0.15,234.25427209560038
644,15,5250,0.2,234.65896920853055
645,15,6750,0.15,235.35587170504286
646,12,3000,0.1,236.44126517973916
647,14,4000,0.15,237.0818375230459
648,14,5000,0.3,237.80440403765496
649,15,5250,0.25,238.2650738159829
650,3,250,0.3,238.53032401164472
651,10,1500,0.05,238.92067219199998
652,14,4250,0.3,239.41453957576476
653,14,5250,0.2,239.41814248683139
654,7,750,0.05,239.82584923252566
655,11,2750,0.05,239.9774157560426
656,8,1500,0.3,241.01747336921682
657,12,3250,0.1,241.31333961443127
658,12,3000,0.25,241.4108424883869
659,15,5000,0.05,241.86358938044
660,8,750,0.0,242.7705683230817
661,7,2000,0.15,242.9628226174753
662,14,3750,0.05,243.06153280927995
663,9,1000,0.0,243.10492189290227
664,14,4250,0.05,244.2897470345345
665,15,4500,0.1,244.53330522800303
666,14,4250,0.15,245.80968598286037
667,15,6250,0.1,246.7646364644091
668,15,2500,0.0,246.7693953343633
669,4,250,0.2,247.13887929411666
670,13,3750,0.05,248.62161581459813
671,14,4000,0.3,248.96597385410695
672,13,3500,0.05,249.3372983888899
673,13,3500,0.1,249.41577128478272
674,4,250,0.15,250.04627742074265
675,12,1750,0.0,251.57210014553283
676,11,3000,0.2,252.1491759848113
677,13,3500,0.2,253.33037754072495
678,11,3750,0.2,254.57700757700582
679,11,2500,0.05,254.68002615081986
680,13,3000,0.1,255.00834487354024
681,14,5250,0.3,255.34591276298417
682,15,6250,0.3,255.41725090444712
683,11,2750,0.2,257.381312349625
684,14,3500,0.1,258.5511777149204
685,13,4250,0.3,258.6276584042527
686,14,3250,0.15,258.64169530741214
687,11,4500,0.25,259.01966457559286
688,14,3500,0.15,259.95217786121333
689,14,5250,0.15,260.56488951021083
690,12,3250,0.15,260.81286121423227
691,8,1500,0.05,262.12803480457353
692,9,1500,0.2,262.40173959559246
693,12,3500,0.25,262.5674377486825
694,11,2500,0.1,262.99438900248686
695,10,1250,0.0,263.7221079687948
696,10,2000,0.25,265.181591316696
697,10,2250,0.2,265.5808981846875
698,14,3250,0.1,266.158031045074
699,11,1500,0.0,266.7925485009744
700,11,3500,0.3,267.6448240179501
701,12,3750,0.3,267.8430008756841
702,13,3500,0.15,267.88823939072364
703,7,1000,0.3,270.13990763514255
704,13,4500,0.15,270.72125944064015
705,14,4000,0.25,272.7830955615647
706,14,6500,0.25,273.43096744375373
707,8,1500,0.15,274.5629934034847
708,14,3750,0.2,274.6298663457366
709,12,3750,0.2,274.647129201423
710,13,3250,0.05,278.8636732737818
711,6,1000,0.05,279.1156185882354
712,14,4500,0.05,279.39209058966486
713,15,6750,0.3,279.4604579882599
714,11,3250,0.1,279.6439081093683
715,15,2750,0.0,280.72204685969734
716,15,4750,0.1,283.871053115948
717,13,2000,0.0,283.9670247189356
718,14,5000,0.1,284.95667198065115
719,6,750,0.1,285.7660441920983
720,8,1250,0.1,287.89279027822715
721,12,4000,0.15,288.11999059163105
722,10,2250,0.15,288.17955758100504
723,14,7500,0.2,288.8079111483141
724,10,2500,0.2,289.4829943088637
725,15,4750,0.05,289.58799429957935
726,15,4500,0.2,290.0545855706481
727,15,6000,0.25,291.97363182572565
728,12,4250,0.15,292.9192118033023
729,15,6750,0.25,293.1908364383431
730,11,3500,0.2,293.98643742368273
731,12,3000,0.05,294.41291659972643
732,7,1000,0.1,294.59170062282084
733,14,4500,0.25,297.68401499671063
734,13,3750,0.15,298.22784280127854
735,11,2500,0.15,298.6679664889833
736,9,2250,0.05,298.8658199187108
737,12,5000,0.25,299.14372570355204
