,K,Alpha,Tau,MSE
77,14,500,0.25,0.24119154848850416
78,14,500,0.3,0.24219190986600647
79,15,250,0.2,0.24227562483084122
80,12,500,0.15,0.24264339324366294
81,12,250,0.15,0.24297964181713574
82,13,250,0.3,0.24332321044461439
83,13,500,0.3,0.24372158189799972
84,14,250,0.15,0.24437661142909028
85,14,1250,0.3,0.24559855965944616
86,14,500,0.15,0.24608065139078095
87,15,500,0.15,0.24653678856887515
88,13,500,0.25,0.24711582637959245
89,13,250,0.25,0.24801756318315865
90,12,750,0.15,0.24806428095612368
91,15,1250,0.3,0.2484919129536111
92,11,250,0.05,0.24921715690154986
93,12,500,0.1,0.24942916602806625
94,15,1250,0.25,0.25135103444730084
95,15,250,0.15,0.25147341048482175
96,13,500,0.2,0.2526522366641352
97,12,250,0.1,0.2540746775552735
98,13,250,0.2,0.2563057902622881
99,11,500,0.25,0.25651870772159496
100,15,1000,0.2,0.25852218341626365
101,14,250,0.1,0.26005382727263726
102,14,500,0.1,0.2617365253038476
103,13,500,0.15,0.2628105700502985
104,13,750,0.05,0.26317283856543366
105,15,500,0.1,0.26463562388396755
106,11,500,0.3,0.2649273360219861
107,14,1000,0.15,0.2656664495362948
108,15,750,0.05,0.26584307760559805
109,13,250,0.15,0.2723993649446673
110,15,1000,0.25,0.2781285176151094
111,15,250,0.1,0.28500495210563637
112,13,500,0.1,0.28862315905161556
113,11,500,0.2,0.2923913649673648
114,10,500,0.15,0.30451105631665026
115,13,250,0.1,0.307218894116898
116,15,1000,0.1,0.31397323045619585
117,12,250,0.05,0.3229857063093602
118,13,1000,0.15,0.3431779381705981
119,13,1250,0.25,0.34730740554843703
120,14,250,0.05,0.3517356903111315
121,13,500,0.05,0.38475700880934693
122,14,500,0.05,0.3889746878464325
123,8,500,0.3,0.3978607960113575
124,11,500,0.15,0.4115993539199906
125,15,500,0.05,0.4291667911322707
126,15,250,0.05,0.45708606795609635
127,13,250,0.05,0.46481148710939574
128,12,500,0.05,0.4956133890343611
129,15,1000,0.3,0.5112401833569138
130,9,500,0.2,0.5284069333977264
131,14,750,0.05,0.533555858172994
132,14,1250,0.2,0.5440267640636364
133,14,1000,0.05,0.5966711187458249
134,15,1000,0.05,0.5991540708674079
135,14,1500,0.3,0.6278918905029162
136,14,1000,0.1,0.693673814449904
137,14,1250,0.25,0.9160464653005669
138,13,1500,0.25,1.0649450224733155
139,15,1250,0.15,1.0657942586775921
140,10,500,0.1,1.1900939700250257
141,14,1750,0.3,1.4834734997741366
142,15,1500,0.25,1.487302260390097
143,15,1250,0.05,1.5902940017590181
144,11,500,0.05,1.6113968003590555
145,11,750,0.25,1.7342332703830723
146,11,500,0.1,1.7360112462819204
147,14,1250,0.15,1.736651359711359
148,8,500,0.25,1.785763329114797
149,13,1000,0.1,2.12646375901557
150,14,1500,0.15,2.1292445208041166
151,11,750,0.3,2.6028931416040413
152,12,1000,0.25,2.6239464502334555
153,14,1500,0.2,2.8285401445722824
154,15,2250,0.3,2.8783340723670308
155,13,1250,0.2,2.887046988543989
156,15,1250,0.2,2.9019714875132574
157,14,2000,0.25,2.9158776257786165
158,12,1000,0.2,2.9383542738744137
159,15,1500,0.1,3.0185253379627373
160,12,750,0.05,3.1237944390801187
161,15,1250,0.1,3.1600050731087026
162,10,750,0.3,3.4098008625644782
163,15,1500,0.3,3.424564905812715
164,8,500,0.2,3.4889609265534114
165,11,1000,0.3,3.526216141597756
166,13,1250,0.15,3.5807758350095935
167,15,1750,0.2,3.9883602763371573
168,15,250,0.0,4.2117804459666415
169,14,1250,0.1,4.351004874517558
170,14,250,0.0,4.477099957135259
171,13,1500,0.3,4.573084051270236
172,9,500,0.15,4.636451929993411
173,15,2000,0.3,4.814177913487467
174,10,750,0.1,4.828968758742964
175,11,750,0.15,5.004124847653977
176,10,500,0.05,5.185097915502056
177,10,750,0.25,5.256949041686074
178,6,250,0.2,5.264640331546138
179,13,250,0.0,5.269647565188669
180,14,2500,0.3,5.28218716846424
181,14,1250,0.05,5.373202574093452
182,15,1500,0.05,5.375074511355213
183,10,1000,0.1,5.822950228485025
184,9,500,0.1,6.088161490486395
185,11,750,0.05,6.105045313468461
186,12,250,0.0,6.196288633341752
187,8,500,0.15,6.544190935161322
188,12,1250,0.25,6.937004655221579
189,12,1000,0.1,7.109097675875072
190,14,1500,0.25,7.200428608087089
191,15,1750,0.15,7.556610764095348
192,11,750,0.2,7.566445295679979
193,10,750,0.2,7.758824517162265
194,14,1750,0.15,7.9492195980960005
195,12,1000,0.15,8.565849508218585
196,13,1500,0.2,8.673920296866507
197,7,500,0.3,9.026225382325817
198,11,1250,0.3,9.18560072993641
199,13,1750,0.2,9.342590518699181
200,14,1500,0.1,9.503709367909133
201,13,1250,0.1,9.56147136600451
202,15,1750,0.3,9.703408203000924
203,14,2250,0.25,9.779972532868705
204,13,2250,0.3,9.887525247906279
205,15,1500,0.2,10.02162961762796
206,14,1750,0.2,10.277292911018822
207,11,250,0.0,10.288077345728752
208,12,1250,0.2,10.378002230881735
209,12,1000,0.3,11.042515678681763
210,13,1250,0.05,11.733470539274942
211,9,750,0.3,11.901356945704823
212,9,750,0.2,12.046442639120558
213,10,1000,0.25,12.232266225665889
214,15,500,0.0,12.500281412162208
215,10,750,0.15,13.069166311627496
216,11,1500,0.25,13.078924865556553
217,15,1500,0.15,13.09602260446294
218,9,750,0.15,13.216899028342516
219,10,1000,0.15,13.224985753875407
220,12,1750,0.3,13.675851667379973
221,12,1250,0.1,14.126020350327174
222,14,2000,0.15,14.482495533002012
223,12,750,0.1,14.50893936054674
224,10,1250,0.2,14.518689696277509
225,12,2000,0.3,14.53252896216854
226,14,500,0.0,14.693804395108724
227,10,1000,0.2,14.81070302697352
228,13,1750,0.3,14.94706472931574
229,15,1750,0.25,15.012369928501911
230,14,1750,0.25,15.187359085651671
231,10,250,0.0,15.215918409919386
232,12,1250,0.15,15.455685646608586
233,15,2000,0.2,15.552985658428964
234,11,1000,0.15,16.09222700532555
235,13,1000,0.05,16.14097252269375
236,15,2500,0.3,16.45363705204006
237,12,1750,0.2,16.75668035724081
238,10,1000,0.3,16.955968846381197
239,15,1750,0.1,17.105475548954427
240,11,750,0.1,17.31030762468539
241,11,1250,0.1,17.724085183964586
242,14,1500,0.05,17.753192138181465
243,15,2500,0.1,17.934728628192182
244,6,250,0.05,18.05802760684685
245,11,1250,0.05,18.574232358928718
246,13,500,0.0,18.717827486669705
247,10,1250,0.25,18.802649568732964
248,7,500,0.25,19.350968711665026
249,14,2000,0.3,19.460551068159358
250,15,2250,0.25,20.29875552603349
251,15,2000,0.15,20.42897447812287
252,13,1500,0.15,21.184494790031422
253,12,1250,0.3,21.295572787287572
254,7,500,0.1,21.534870202356128
255,12,1500,0.2,22.239284431839742
256,13,2250,0.2,22.468000213188237
257,15,3000,0.3,22.893515362692995
258,13,2500,0.3,23.010140000386716
259,11,1000,0.25,23.236745702159972
260,15,750,0.0,23.405381474114133
261,8,750,0.05,23.64799279636623
262,10,750,0.05,24.41565413089514
263,13,1750,0.25,24.627217902154097
264,14,2500,0.25,24.642944256358085
265,9,500,0.05,24.748863947814254
266,9,250,0.0,25.39719372508027
267,15,3000,0.05,26.26772239801753
268,12,1750,0.15,26.539262153915743
269,12,1000,0.05,26.688438097789362
270,15,2000,0.25,26.786225206142838
271,11,1500,0.3,27.361360938946966
272,8,500,0.05,27.445569958828564
273,9,750,0.25,27.508897828761103
274,11,1000,0.2,28.04719462260821
275,15,1750,0.05,28.05438619499358
276,12,500,0.0,28.091188547765395
277,14,1750,0.1,28.201804831473563
278,10,1000,0.05,28.407913999075515
279,15,2250,0.15,28.563369239025604
280,9,750,0.1,28.95563782250702
281,13,2000,0.25,29.496267475824666
282,14,750,0.0,29.816707997017136
283,11,1250,0.15,30.891013276265078
284,12,1500,0.25,31.050413334189695
285,12,1250,0.05,31.152129210580142
286,14,2000,0.2,31.160500147376748
287,15,2500,0.2,31.313667687154812
288,14,2250,0.3,32.29645002725566
289,11,1000,0.1,32.880016436911234
290,15,2250,0.05,33.043265927151005
291,13,2000,0.3,33.242178081942505
292,14,2000,0.1,33.861541367685575
293,15,3000,0.25,34.47485735069774
294,15,3500,0.2,34.79100457729026
295,15,3250,0.3,34.91036880967284
296,14,1750,0.05,34.96224926147375
297,14,3500,0.3,36.96570180141213
298,7,500,0.05,37.83563414597671
299,10,1250,0.3,38.17188007515353
300,12,1750,0.1,38.56108536707384
301,9,1000,0.2,38.97914448010542
302,6,250,0.15,39.897608990106995
303,14,3250,0.1,39.950804925025714
304,15,3250,0.15,40.00262145157371
305,9,1000,0.3,40.31408681796047
306,15,1000,0.0,40.40189675712751
307,13,2250,0.15,40.57169012291792
308,11,1500,0.1,40.72991346569536
309,13,750,0.0,40.99510197383654
310,12,2000,0.15,41.462552548705624
311,15,2000,0.05,41.62001916380262
312,15,2750,0.3,41.72096824767004
313,13,2000,0.15,41.76199095606089
314,14,2250,0.2,41.880403504264386
315,15,2250,0.2,41.98502672982662
316,11,500,0.0,42.087274371816136
317,14,3000,0.3,43.32808791441142
318,15,2500,0.15,43.33008756276468
319,13,1500,0.1,43.44733979002023
320,13,2000,0.2,43.82521294988655
321,6,500,0.25,43.93023539955016
322,13,1500,0.05,44.543790825551234
323,11,1750,0.2,45.11668466495995
324,8,250,0.0,47.25875712563636
325,14,2750,0.25,47.515595706310805
326,15,2000,0.1,48.19922934985121
327,8,750,0.3,48.221238000185565
328,11,1250,0.2,48.72036386318788
329,13,2500,0.2,48.88957317984684
330,15,2500,0.25,49.2898702970976
331,9,1250,0.3,49.344415273479
332,11,1250,0.25,49.73634910886735
333,9,1000,0.1,49.79211874812339
334,14,2250,0.15,50.14478614239155
335,12,1500,0.1,50.24656493573258
336,14,2000,0.05,50.31507102265995
337,14,2500,0.15,50.31698640643981
338,15,3500,0.1,50.32696244344169
339,14,2500,0.2,50.477655250126205
340,9,1000,0.25,50.637342922479
341,11,1000,0.05,51.39518000126941
342,14,2250,0.1,51.39973973806991
343,15,2250,0.1,52.55247130429358
344,12,1500,0.3,54.090984551756286
345,15,3250,0.05,54.1739270477857
346,5,250,0.25,54.51226726931118
347,13,1750,0.15,54.521065110819436
348,11,1500,0.2,54.66303414469796
349,7,500,0.2,54.97279044109242
350,15,3000,0.1,55.59744382927385
351,10,500,0.0,55.61570199890493
352,6,500,0.05,56.31001244449283
353,15,3000,0.2,56.94795591722297
354,13,1750,0.05,57.36059972393724
355,15,2750,0.1,57.91425185539595
356,13,2000,0.05,59.39473164290315
357,10,1500,0.3,59.54384121123003
358,15,2750,0.25,60.19793666979901
359,13,1750,0.1,61.762239350015356
360,10,1250,0.1,62.058040350066904
361,8,750,0.2,62.24865057448443
362,13,2750,0.2,63.31248729063261
363,15,2500,0.05,63.981444110802734
364,11,1500,0.05,64.2949411211222
365,12,750,0.0,64.86219854039378
366,7,500,0.15,64.88019117106019
367,15,2750,0.2,65.57889984333545
368,9,1500,0.3,67.79204142371007
369,15,2750,0.15,69.24272083248259
370,15,3500,0.3,69.71825794088105
371,12,1500,0.15,69.76797851971689
372,14,2750,0.3,70.30896043021939
373,12,1750,0.05,70.50874222352427
374,14,1000,0.0,71.87027861370446
375,11,1750,0.15,72.1577167669749
376,9,750,0.05,72.85173607228995
377,14,2750,0.1,74.08805980118291
378,12,2000,0.25,75.03433453998093
379,12,2000,0.2,75.49583666917403
380,12,2000,0.05,75.55069391271985
381,15,3500,0.05,75.7728251245214
382,14,2750,0.15,75.78790577537964
383,12,1750,0.25,75.91002796430458
384,7,250,0.0,76.5681452963554
385,12,1500,0.05,76.7144319258169
386,13,2500,0.15,76.87092422309499
387,15,3250,0.2,77.02725941388917
388,6,500,0.2,80.08403891294712
389,8,500,0.1,80.42216928134992
390,4,250,0.15,81.01375310929778
391,9,1250,0.15,81.06464372144445
392,8,750,0.15,81.07101194533774
393,15,3500,0.15,81.35312546132018
394,5,250,0.3,81.36687602235251
395,13,1000,0.0,81.44545287370475
396,11,1750,0.25,81.62746624653381
397,15,2750,0.05,82.36727115815805
398,14,2500,0.05,83.08396938868682
399,14,3000,0.2,84.06602778160007
400,12,2750,0.25,84.26173895432589
401,13,2000,0.1,84.26295472306246
402,14,3250,0.25,84.42853483953873
403,15,4250,0.3,84.56588597635306
404,10,1500,0.15,85.30492618691231
405,14,3000,0.25,86.73487712477723
406,15,4250,0.1,86.75516861430863
407,11,1500,0.15,87.56829473584666
408,15,3000,0.15,87.74322544368567
409,14,2750,0.05,87.7865053600092
410,11,2000,0.2,88.00482378807412
411,15,1250,0.0,88.61736098109218
412,11,1750,0.3,89.20537335050001
413,15,3250,0.25,89.37355569792403
414,13,2250,0.25,89.75927173432719
415,15,4250,0.15,91.79737846798855
416,14,3250,0.3,92.98333284737735
417,13,2750,0.3,93.75772294489649
418,15,3750,0.3,94.44034272216908
419,13,2500,0.05,94.56909245387418
420,12,2250,0.1,95.00730266169816
421,14,2750,0.2,95.93660779025284
422,12,3250,0.25,96.54318989239921
423,11,1750,0.1,97.56403764937414
424,9,1250,0.2,97.66560794621982
425,9,500,0.0,97.9796062954603
426,12,2250,0.3,99.38519629529284
427,7,750,0.3,99.38982059838256
428,14,1250,0.0,99.9229199546316
429,10,1750,0.3,100.30531467114928
430,14,3750,0.25,100.72767923007439
431,13,2250,0.1,102.00358567796918
432,8,1000,0.3,102.33194574916037
433,12,3000,0.15,102.43050325183455
434,14,3500,0.25,102.5101995320063
435,8,1000,0.05,103.80754841783192
436,12,2500,0.25,108.04004769270861
437,13,2250,0.05,109.3018715074349
438,14,3750,0.3,109.62103928161977
439,14,5000,0.25,109.71720195909612
440,12,2750,0.15,110.08278936050185
441,11,2000,0.3,110.92384013706611
442,15,5500,0.3,111.29855359577775
443,12,3000,0.2,111.70619149750277
444,13,2750,0.1,111.84378259909352
445,9,1250,0.25,113.51774399092375
446,4,250,0.05,114.50729886314933
447,12,2000,0.1,114.99760515613679
448,5,250,0.2,115.77474921071347
449,6,250,0.1,116.38944331591671
450,8,750,0.1,116.57847544863652
451,15,1500,0.0,116.70671707272531
452,10,2000,0.2,117.08627602666753
453,9,1500,0.15,117.28668365917447
454,15,3500,0.25,119.0764541457606
455,15,5250,0.25,119.34676780696861
456,14,2250,0.05,119.5272635018294
457,15,3250,0.1,120.75391141572479
458,13,2500,0.25,121.05953124017634
459,15,4000,0.3,121.84816723394005
460,15,5250,0.2,122.21352605821721
461,14,4250,0.3,122.21561880805203
462,15,5000,0.15,122.416668189537
463,10,1500,0.25,122.44942032296123
464,11,2000,0.15,122.51187016910752
465,11,750,0.0,123.31594076919936
466,10,1500,0.1,123.35757263792429
467,14,2500,0.1,123.57507324106047
468,15,4500,0.15,124.1552758579997
469,14,3250,0.15,124.41015333977157
470,12,2250,0.25,125.15773133998847
471,15,4250,0.2,125.29124522377731
472,12,2250,0.2,126.14747311096814
473,12,2500,0.2,126.87613000968025
474,15,4000,0.2,127.54234998491941
475,10,1750,0.25,127.77601085128842
476,9,1000,0.05,128.30639745401893
477,10,1500,0.2,128.90894131706858
478,10,1250,0.15,129.3089998406835
479,9,1250,0.1,129.5877212697901
480,15,5250,0.3,130.4194330470475
481,15,3750,0.2,130.68706297344832
482,5,250,0.15,131.84862516978774
483,8,1000,0.25,132.14106282778033
484,11,2250,0.3,133.90165247717275
485,15,3750,0.1,134.27489076236347
486,15,3750,0.15,134.28215222443492
487,8,1250,0.2,135.16878430082647
488,13,2750,0.15,135.69616708572389
489,7,750,0.1,136.01953069509517
490,12,3000,0.25,136.68389313258587
491,11,2250,0.2,136.79245995250085
492,15,4250,0.25,137.25774475114687
493,5,500,0.15,137.39116321812017
494,13,2750,0.25,137.829955919279
495,14,3000,0.05,137.85765169387705
496,14,3000,0.1,137.88441988224054
497,14,3750,0.2,138.56073215312406
498,9,1250,0.05,139.05286575632584
499,13,3000,0.1,139.06285436576115
500,8,500,0.0,140.11718928449315
501,5,500,0.2,142.21858610870896
502,14,4250,0.15,143.25486980490044
503,11,2000,0.1,143.99401130907955
504,7,750,0.15,144.6812207325087
505,10,1250,0.05,144.8463457636571
506,15,4500,0.2,145.524166214707
507,14,3000,0.15,146.65326931375967
508,14,3250,0.05,146.93690438037325
509,8,1250,0.25,147.9246058267897
510,10,2250,0.25,148.82926083678578
511,8,1250,0.15,148.87206843903573
512,7,750,0.05,149.41492453476167
513,10,750,0.0,150.42300432796836
514,11,2500,0.25,150.6505205151893
515,12,2750,0.3,150.7996547328407
516,12,2500,0.15,151.48544888486128
517,15,4000,0.1,151.81485308457283
518,12,1000,0.0,151.91161301489925
519,12,2500,0.3,152.24520001836677
520,14,4000,0.25,152.5370782610186
521,12,2250,0.15,152.85935994704516
522,12,2250,0.05,153.95268625041774
523,15,3750,0.25,154.36619542116773
524,12,3000,0.3,155.1679353514838
525,14,3250,0.2,158.16481757398296
526,11,2500,0.15,159.54761278956713
527,11,2500,0.1,159.72572568713542
528,14,4250,0.2,160.7597464986559
529,10,1750,0.05,161.6266697864661
530,7,1000,0.25,161.7099599082033
531,15,6500,0.2,161.8698929229529
532,10,2000,0.25,162.43117795299722
533,11,1750,0.05,163.49105692089745
534,9,2000,0.15,163.57943253891744
535,14,3500,0.2,164.5582958007805
536,7,1000,0.3,164.66841145141996
537,15,4500,0.25,164.88833574475456
538,15,3750,0.05,165.61521920453742
539,13,3000,0.25,165.81600315041075
540,11,2250,0.25,167.50747876757265
541,8,1250,0.1,167.90961942654656
542,10,2000,0.1,168.9678943805286
543,11,2000,0.05,169.10215702034068
544,15,4000,0.05,169.24516478279645
545,15,4750,0.3,169.6455591305853
546,15,4000,0.15,170.32417715523218
547,9,1750,0.25,170.41767165950853
548,7,750,0.25,171.18338378573873
549,15,4750,0.15,171.88090472040244
550,14,6250,0.25,172.1362500550717
551,6,750,0.3,173.91378702546456
552,9,1500,0.25,174.20988533822035
553,9,1750,0.3,176.29566702388183
554,5,250,0.05,177.16679770873102
555,10,2500,0.2,178.13016211978817
556,11,1000,0.0,178.77777377630787
557,10,1500,0.05,179.21997485293497
558,13,1250,0.0,180.3739717889742
559,5,500,0.25,180.8719472272454
560,11,2250,0.15,182.35618066688903
561,9,1000,0.15,182.60738235108178
562,7,750,0.2,183.1802039385873
563,9,2250,0.25,184.93519382211306
564,6,500,0.1,185.68015580569835
565,14,4000,0.05,185.81723031224195
566,10,2000,0.3,186.43331397046907
567,15,4500,0.3,186.43728251568433
568,14,4000,0.15,186.5436579250197
569,15,5000,0.3,186.98887823794294
570,8,750,0.25,189.2121869819914
571,13,2500,0.1,189.80315877732963
572,12,4250,0.3,190.11430819323888
573,13,3500,0.2,190.588073302411
574,14,4000,0.3,191.1610277043616
575,15,5000,0.1,191.30084541960264
576,15,4750,0.25,192.16904609745484
577,10,1750,0.2,192.72574134122007
578,14,3750,0.05,193.5473797641351
579,10,1750,0.15,193.79560492108334
580,12,2750,0.1,193.94989072709558
581,12,3250,0.3,193.96479097045835
582,15,5500,0.05,194.43069702523792
583,15,4000,0.25,195.65266709499122
584,14,3500,0.1,196.9523259211164
585,12,2500,0.1,197.56719370192812
586,14,4500,0.1,199.95829942140483
587,14,4000,0.2,201.45576363822877
588,8,1000,0.15,201.50895032993765
589,12,3500,0.25,201.5138336274402
590,11,2500,0.3,201.73012443277463
591,14,4000,0.1,204.02401862718176
592,8,1250,0.3,204.7800605229034
593,13,4000,0.2,206.88164517725394
594,12,3500,0.3,206.90101386561383
595,15,5500,0.2,207.10785250359046
596,15,5750,0.05,208.37503370921425
597,4,250,0.2,208.67690380429983
598,8,1500,0.15,209.3778117116
599,11,3000,0.2,210.30400971207982
600,11,2250,0.05,210.4541346226479
601,10,1750,0.1,211.05653348339985
602,15,5750,0.2,211.85478663026598
603,8,1500,0.2,211.8555199405559
604,10,2250,0.3,213.32376772025736
605,8,1500,0.3,213.46504373131506
606,15,5000,0.25,214.12125163693435
607,15,4250,0.05,214.47152089951462
608,14,4500,0.2,214.62604037369383
609,12,3250,0.2,214.802241142424
610,13,3500,0.1,215.11554003312528
611,13,2750,0.05,215.18814390619914
612,11,2750,0.2,216.42209245171918
613,15,6500,0.25,217.46778838430467
614,11,2250,0.1,218.03241835727522
615,7,1250,0.25,218.17292037962258
616,15,6000,0.2,220.36484034143308
617,14,4750,0.25,224.84456257893706
618,14,5000,0.3,225.3941602834228
619,9,1500,0.05,225.7579749097731
620,13,4000,0.3,226.32034367396818
621,10,2500,0.25,226.49758210405395
622,15,4750,0.2,227.03089572728504
623,6,250,0.0,227.41676834943235
624,15,6750,0.25,228.03410556202653
625,13,3000,0.2,228.39148825851962
626,8,1250,0.05,229.06917063842064
627,9,1500,0.2,229.4256367489445
628,15,6000,0.3,230.61407391622387
629,14,3500,0.05,232.30391752656135
630,14,3500,0.15,234.29935380988576
631,7,1000,0.15,234.69946852699746
632,8,1000,0.1,235.36494480252918
633,7,1000,0.2,236.9835343611262
634,13,4500,0.15,237.27527901009782
635,13,4000,0.25,238.90175822103083
636,10,2750,0.1,238.94437974692875
637,11,2500,0.2,239.7524261122209
638,15,5750,0.1,241.6924053809572
639,15,5500,0.1,242.01843828255406
640,9,2000,0.3,242.67405389016105
641,13,3250,0.3,243.34137880140835
642,6,500,0.15,243.84557355543083
643,8,1750,0.3,245.0609298805503
644,12,1250,0.0,245.07971972465316
645,10,2250,0.15,250.62711667728033
646,15,6000,0.1,250.69522746234787
647,5,250,0.1,252.70802584453662
648,13,3000,0.15,252.9194403180994
649,12,3500,0.15,253.41376776390047
650,12,3000,0.1,253.68288850342933
651,13,3750,0.1,253.97257546019966
652,11,2750,0.3,254.0229379684136
653,11,2750,0.1,254.37110515095185
654,9,1750,0.15,254.53202621093794
655,14,6250,0.3,254.83720783254327
656,9,1750,0.1,256.1341095933679
657,13,5250,0.2,256.2318599678806
658,4,250,0.3,256.6337048903307
659,15,5250,0.15,259.42305658124906
660,10,2000,0.15,260.1841871445211
661,15,5750,0.25,261.0518438086139
662,13,4750,0.05,261.38358870648085
663,6,750,0.1,263.2353854464724
664,9,2000,0.05,263.6496100867622
665,14,3750,0.15,264.2586933792265
666,15,4500,0.1,264.6066753934016
667,15,5750,0.3,264.6556077001989
668,15,6250,0.2,266.3462172654163
669,15,5250,0.05,266.69712640972756
670,13,3500,0.05,269.0026146404614
671,8,1500,0.25,269.2651886859815
672,13,3750,0.15,273.53930606222673
673,8,1500,0.1,274.1569856397921
674,14,3750,0.1,274.88719267935846
675,14,1500,0.0,276.4995020392162
676,15,6500,0.15,276.8930871558593
677,5,500,0.3,278.0379506882432
678,12,3750,0.15,278.34919955708637
679,14,6500,0.3,279.2019232337009
680,8,1000,0.2,279.3734908796242
681,15,4750,0.1,279.60786961199597
682,13,6000,0.25,280.8372615779755
683,14,4750,0.05,281.4094834289954
684,3,250,0.25,282.0238032830693
685,15,5500,0.25,282.29095737764226
686,13,5000,0.15,282.6628272260029
687,12,2500,0.05,282.7706988837485
688,9,1750,0.2,283.18041864031335
689,12,3250,0.1,283.2679808788082
690,15,5250,0.1,283.34775463174486
691,13,5000,0.2,283.4635875241187
692,15,5000,0.2,283.8154864579252
693,11,3000,0.15,283.83768661764975
694,11,3750,0.3,283.8838682499164
695,14,5250,0.25,283.99961503490556
696,10,2750,0.3,284.6174809641195
697,6,500,0.3,284.74789677108635
698,10,2500,0.3,284.8390099818889
699,5,500,0.05,285.25965626822017
700,13,4250,0.2,285.3705536260916
701,7,1000,0.05,285.73216664324167
702,10,2500,0.15,285.7977250019993
703,14,5250,0.05,286.1591544689574
704,14,4750,0.1,286.54936911838405
705,6,1000,0.25,286.9511764582036
706,9,1500,0.1,288.55896290003676
707,13,4000,0.15,288.65678662833267
708,6,750,0.15,289.36412556400415
709,14,4250,0.05,290.4787815126797
710,7,1250,0.3,291.4378856361917
711,11,3250,0.15,292.13213083472266
712,14,8000,0.25,293.06172067833813
713,13,1500,0.0,295.0291638794707
714,8,1750,0.2,295.45652237483404
715,8,2000,0.25,295.86718882504374
716,15,1750,0.0,296.25363622714383
717,15,6750,0.15,298.51343857848065
718,15,6000,0.25,303.09180256352556
719,13,4250,0.15,303.23626157899764
720,8,2000,0.15,303.24276039241363
721,11,3000,0.1,305.09675646935386
722,13,3250,0.1,305.23279625926307
723,13,4750,0.15,306.0142311443612
724,3,250,0.1,306.74730597702
725,15,7000,0.15,307.7089734738542
726,12,3500,0.1,308.37218429117434
727,7,1000,0.1,310.09592706909444
728,13,3750,0.3,310.23662778412677
729,13,5000,0.05,310.4603759813066
730,8,2000,0.3,310.5527376256435
731,12,5000,0.25,310.8418568891787
732,14,4750,0.3,310.9773902762905
733,10,2250,0.2,311.01544307522823
734,13,4250,0.25,311.5329719043362
735,14,5750,0.2,312.8897432733903
736,15,6000,0.15,313.90193486227537
737,14,6000,0.2,314.43045207554593
