TIMESTAMP,NVT_OPEN_PRICE_USD,NVT_HIGH_PRICE_USD,NVT_LOW_PRICE_USD,NVT_CLOSE_PRICE_USD,NVT_VOLUME_USD,NVT_DIVIDENDS_USD,NVT_STOCK_SPLITS_USD
2020-07-27 00:00:00+00:00,0.11394000053405762,0.11605100333690643,0.10085800290107727,0.1050570011138916,1515347,0.0,0.0
2020-07-28 00:00:00+00:00,0.10668499767780304,0.10921899974346161,0.10240600258111954,0.10634899884462357,1734719,0.0,0.0
2020-07-29 00:00:00+00:00,0.10640399903059006,0.13032600283622742,0.10330799967050552,0.11711999773979187,1901817,0.0,0.0
2020-07-30 00:00:00+00:00,0.11805099993944168,0.1342950016260147,0.11637800186872482,0.1313530057668686,1771504,0.0,0.0
2020-07-31 00:00:00+00:00,0.1313530057668686,0.1793230026960373,0.13030700385570526,0.14200599491596222,2054489,0.0,0.0
2020-08-01 00:00:00+00:00,0.14297300577163696,0.15068699419498444,0.13930000364780426,0.14839400351047516,1498325,0.0,0.0
2020-08-02 00:00:00+00:00,0.1477770060300827,0.1569020003080368,0.14313000440597534,0.14709199965000153,1431783,0.0,0.0
2020-08-03 00:00:00+00:00,0.14680899679660797,0.1505880057811737,0.13883699476718903,0.1479550004005432,1583494,0.0,0.0
2020-08-04 00:00:00+00:00,0.14792899787425995,0.149959996342659,0.1434440016746521,0.14602099359035492,1359245,0.0,0.0
2020-08-05 00:00:00+00:00,0.14624199271202087,0.1587810069322586,0.14300300180912018,0.15426099300384521,1262596,0.0,0.0
2020-08-06 00:00:00+00:00,0.15426099300384521,0.15537700057029724,0.1474580019712448,0.14936000108718872,1520278,0.0,0.0
2020-08-07 00:00:00+00:00,0.1495160013437271,0.15375100076198578,0.14787499606609344,0.15122100710868835,1352244,0.0,0.0
2020-08-08 00:00:00+00:00,0.15027399361133575,0.15736399590969086,0.14824500679969788,0.1566140055656433,1322560,0.0,0.0
2020-08-09 00:00:00+00:00,0.15614700317382812,0.19846799969673157,0.1559170037508011,0.1745080053806305,1290948,0.0,0.0
2020-08-10 00:00:00+00:00,0.1745080053806305,0.17692099511623383,0.15682700276374817,0.16635599732398987,1483946,0.0,0.0
2020-08-11 00:00:00+00:00,0.16573800146579742,0.36826398968696594,0.16335099935531616,0.33855700492858887,4841992,0.0,0.0
2020-08-12 00:00:00+00:00,0.34241199493408203,0.34241199493408203,0.24083900451660156,0.2792719900608063,2778583,0.0,0.0
2020-08-13 00:00:00+00:00,0.28105100989341736,0.293163001537323,0.2535269856452942,0.2654849886894226,2387455,0.0,0.0
2020-08-14 00:00:00+00:00,0.2659989893436432,0.2845489978790283,0.23494799435138702,0.24074600636959076,1547048,0.0,0.0
2020-08-15 00:00:00+00:00,0.24071599543094635,0.24793599545955658,0.20103399455547333,0.20863699913024902,1565062,0.0,0.0
2020-08-16 00:00:00+00:00,0.21072199940681458,0.2620350122451782,0.203683003783226,0.25149598717689514,1683207,0.0,0.0
2020-08-17 00:00:00+00:00,0.25149598717689514,0.2845030128955841,0.2250259965658188,0.23132599890232086,1530168,0.0,0.0
2020-08-18 00:00:00+00:00,0.23445099592208862,0.23996500670909882,0.2069769948720932,0.2170809954404831,1514968,0.0,0.0
2020-08-19 00:00:00+00:00,0.2161089926958084,0.22764499485492706,0.19892600178718567,0.21559999883174896,1382548,0.0,0.0
2020-08-20 00:00:00+00:00,0.21559999883174896,0.24244800209999084,0.21371600031852722,0.23258599638938904,1270785,0.0,0.0
2020-08-21 00:00:00+00:00,0.23208700120449066,0.23951900005340576,0.2121250033378601,0.2177090048789978,1300253,0.0,0.0
2020-08-22 00:00:00+00:00,0.21647599339485168,0.25689199566841125,0.202674999833107,0.22347800433635712,1204189,0.0,0.0
2020-08-23 00:00:00+00:00,0.2214049994945526,0.24229499697685242,0.20027799904346466,0.20974600315093994,1103330,0.0,0.0
